decision_id,from_node,to_node
d92131,N07897,N09839
d92132,N07897,N07902
d92133,N10692,N10693
d92134,N10692,N03489
d92135,N10692,N16279
d92136,N10692,N10506
d92137,N10505,N10693
d92138,N10505,N10506
d92139,N10505,N08809
d92140,N04045,N04048
d92141,N04045,N03489
d92142,N03485,N04048
d92143,N03485,N10693
d92144,N03485,N03489
d92145,N03485,N16279
d92146,N02517,N02521
d92147,N02517,N01961
d92148,N01958,N02521
d92149,N01958,N01961
d92150,N01958,N15906
d92151,N16276,N10693
d92152,N16276,N03489
d92153,N16276,N16279
d92154,N16276,N15906
d92155,N15904,N01961
d92156,N15904,N16279
d92157,N15904,N15906
d92158,N15904,N15373
d92159,N15370,N15906
d92160,N15370,N15373
d92161,N08805,N10506
d92162,N08805,N08809
d92163,N08805,N07903
d92164,N07898,N08809
d92165,N07898,N07903
d92166,N11462,N16651
d92167,N11462,N11464
d92168,N11462,N10931
d92169,N07286,N07289
d92170,N07286,N18579
d92171,N18577,N07289
d92172,N18577,N18579
d92173,N18577,N17822
d92174,N17817,N18579
d92175,N17817,N17822
d92176,N16649,N16651
d92177,N16649,N11464
d92178,N13504,N13507
d92179,N10928,N11464
d92180,N10928,N10931
d92181,N10928,N07905
d92182,N09836,N09840
d92183,N09836,N07905
d92184,N08806,N08810
d92185,N08806,N07905
d92186,N07899,N10931
d92187,N07899,N09840
d92188,N07899,N08810
d92189,N07899,N07905
d92190,N17395,N13108
d92191,N17395,N17397
d92192,N17395,N17823
d92193,N17395,N17025
d92194,N17023,N17397
d92195,N17023,N16652
d92196,N17023,N17025
d92197,N17023,N13508
d92198,N17023,N11465
d92199,N14411,N14414
d92200,N14411,N14041
d92201,N14039,N14414
d92202,N14039,N14041
d92203,N14039,N13508
d92204,N13106,N13108
d92205,N13106,N12735
d92206,N13106,N17397
d92207,N12733,N13108
d92208,N12733,N12735
d92209,N11463,N16652
d92210,N11463,N17025
d92211,N11463,N11465
d92212,N11463,N10932
d92213,N07287,N07290
d92214,N17818,N17397
d92215,N17818,N17823
d92216,N16650,N16652
d92217,N16650,N17025
d92218,N16650,N11465
d92219,N13505,N17025
d92220,N13505,N14041
d92221,N13505,N13508
d92222,N10929,N11465
d92223,N10929,N10932
d92224,N06100,N06101
d92225,N06100,N05898
d92226,N05897,N06101
d92227,N05897,N05898
d92228,N05897,N05693
d92229,N05692,N05898
d92230,N05692,N05693
d92231,N05692,N05489
d92232,N05488,N05693
d92233,N05488,N05489
d92234,N05488,N04743
d92235,N05301,N05302
d92236,N05301,N05116
d92237,N05115,N05302
d92238,N05115,N05116
d92239,N05115,N04930
d92240,N04928,N05116
d92241,N04928,N04930
d92242,N04928,N04743
d92243,N04742,N05489
d92244,N04742,N04930
d92245,N04742,N04743
d92246,N04742,N04557
d92247,N04556,N04743
d92248,N04556,N04557
d92249,N04556,N04049
d92250,N03233,N03234
d92251,N03233,N03029
d92252,N03028,N03234
d92253,N03028,N03029
d92254,N03028,N02522
d92255,N04046,N04557
d92256,N04046,N04049
d92257,N04046,N03490
d92258,N03487,N04049
d92259,N03487,N03490
d92260,N03487,N16280
d92261,N02518,N03029
d92262,N02518,N02522
d92263,N02518,N01962
d92264,N01959,N02522
d92265,N01959,N01962
d92266,N01959,N15907
d92267,N16278,N03490
d92268,N16278,N16280
d92269,N16278,N15907
d92270,N15905,N01962
d92271,N15905,N16280
d92272,N15905,N15907
d92273,N01285,N01057
d92274,N01285,N01287
d92275,N01285,N01545
d92276,N01054,N01057
d92277,N01054,N00826
d92278,N01054,N01287
d92279,N00824,N01057
d92280,N00824,N00826
d92281,N00824,N00595
d92282,N00593,N00826
d92283,N00593,N00595
d92284,N00593,N00364
d92285,N00362,N00595
d92286,N00362,N00364
d92287,N19012,N19014
d92288,N19012,N19413
d92289,N01541,N01287
d92290,N01541,N01545
d92291,N01541,N19413
d92292,N01541,N14814
d92293,N19410,N19014
d92294,N19410,N01545
d92295,N19410,N19413
d92296,N19410,N14814
d92297,N14810,N01545
d92298,N14810,N19413
d92299,N14810,N14814
d92300,N12522,N12523
d92301,N12522,N12737
d92302,N17396,N13109
d92303,N17396,N17399
d92304,N17396,N17824
d92305,N17396,N17026
d92306,N17024,N17399
d92307,N17024,N17026
d92308,N17024,N13509
d92309,N14413,N14415
d92310,N14413,N14042
d92311,N14040,N14415
d92312,N14040,N14042
d92313,N14040,N13509
d92314,N13107,N13109
d92315,N13107,N12737
d92316,N13107,N17399
d92317,N12734,N12523
d92318,N12734,N13109
d92319,N12734,N12737
d92320,N17819,N17399
d92321,N17819,N17824
d92322,N13506,N17026
d92323,N13506,N14042
d92324,N13506,N13509
d92325,N07051,N06865
d92326,N07051,N07052
d92327,N07051,N07291
d92328,N06864,N06865
d92329,N06864,N06679
d92330,N06864,N07052
d92331,N06678,N06865
d92332,N06678,N06679
d92333,N06678,N06492
d92334,N06491,N06679
d92335,N06491,N06492
d92336,N06491,N06306
d92337,N06304,N06492
d92338,N06304,N06306
d92339,N19013,N19015
d92340,N19013,N07291
d92341,N19013,N18580
d92342,N07288,N07052
d92343,N07288,N19015
d92344,N07288,N07291
d92345,N07288,N18580
d92346,N18578,N19015
d92347,N18578,N07291
d92348,N18578,N18580
d92349,N18578,N17825
d92350,N17821,N18580
d92351,N17821,N17825
d92352,N01286,N01058
d92353,N01286,N01289
d92354,N01286,N01546
d92355,N01056,N01058
d92356,N01056,N00827
d92357,N01056,N01289
d92358,N00825,N01058
d92359,N00825,N00827
d92360,N00825,N00596
d92361,N00594,N00827
d92362,N00594,N00596
d92363,N00594,N00365
d92364,N00363,N00596
d92365,N00363,N00365
d92366,N04047,N04050
d92367,N04047,N03491
d92368,N03488,N04050
d92369,N03488,N03491
d92370,N02519,N02523
d92371,N02519,N01963
d92372,N01960,N02523
d92373,N01960,N01963
d92374,N01542,N01289
d92375,N01542,N01546
d92376,N01542,N19414
d92377,N01542,N14815
d92378,N19411,N01546
d92379,N19411,N19414
d92380,N19411,N14815
d92381,N15371,N15374
d92382,N15371,N14815
d92383,N14811,N01546
d92384,N14811,N19414
d92385,N14811,N15374
d92386,N14811,N14815
d92387,N09490,N09493
d92388,N09490,N09872
d92389,N09867,N09493
d92390,N09867,N09872
d92391,N09867,N07944
d92392,N08838,N08842
d92393,N08838,N07944
d92394,N07939,N09872
d92395,N07939,N08842
d92396,N07939,N07944
d92397,N10953,N10957
d92398,N10953,N07945
d92399,N09869,N09873
d92400,N09869,N07945
d92401,N08839,N08843
d92402,N08839,N07945
d92403,N07940,N10957
d92404,N07940,N09873
d92405,N07940,N08843
d92406,N07940,N07945
d92407,N09492,N09494
d92408,N09492,N09874
d92409,N01568,N01571
d92410,N01568,N14839
d92411,N01568,N19438
d92412,N19435,N01571
d92413,N19435,N14839
d92414,N19435,N19438
d92415,N19435,N07946
d92416,N15395,N15398
d92417,N15395,N14839
d92418,N14836,N01571
d92419,N14836,N15398
d92420,N14836,N14839
d92421,N14836,N19438
d92422,N09870,N09494
d92423,N09870,N09874
d92424,N09870,N07946
d92425,N07941,N19438
d92426,N07941,N09874
d92427,N07941,N07946
d92428,N10700,N10702
d92429,N10700,N03515
d92430,N10700,N16296
d92431,N10700,N10515
d92432,N10514,N10702
d92433,N10514,N10515
d92434,N10514,N08844
d92435,N04071,N04075
d92436,N04071,N03515
d92437,N03512,N04075
d92438,N03512,N10702
d92439,N03512,N03515
d92440,N03512,N16296
d92441,N02544,N02547
d92442,N02544,N01988
d92443,N01984,N02547
d92444,N01984,N01988
d92445,N01984,N15924
d92446,N16294,N10702
d92447,N16294,N03515
d92448,N16294,N16296
d92449,N16294,N15924
d92450,N15921,N01988
d92451,N15921,N16296
d92452,N15921,N15924
d92453,N15921,N15399
d92454,N15396,N15924
d92455,N15396,N15399
d92456,N08840,N10515
d92457,N08840,N08844
d92458,N08840,N07947
d92459,N07942,N08844
d92460,N07942,N07947
d92461,N11480,N16670
d92462,N11480,N11482
d92463,N11480,N10958
d92464,N07312,N07316
d92465,N07312,N18596
d92466,N18594,N07316
d92467,N18594,N18596
d92468,N18594,N17857
d92469,N17852,N18596
d92470,N17852,N17857
d92471,N16668,N16670
d92472,N16668,N11482
d92473,N13530,N13533
d92474,N10954,N11482
d92475,N10954,N10958
d92476,N10954,N07949
d92477,N09871,N09875
d92478,N09871,N07949
d92479,N08841,N08845
d92480,N08841,N07949
d92481,N07943,N10958
d92482,N07943,N09875
d92483,N07943,N08845
d92484,N07943,N07949
d92485,N17413,N13127
d92486,N17413,N17415
d92487,N17413,N17858
d92488,N17413,N17042
d92489,N17040,N17415
d92490,N17040,N16671
d92491,N17040,N17042
d92492,N17040,N13534
d92493,N17040,N11483
d92494,N14429,N14431
d92495,N14429,N14059
d92496,N14056,N14431
d92497,N14056,N14059
d92498,N14056,N13534
d92499,N13124,N13127
d92500,N13124,N12753
d92501,N13124,N17415
d92502,N12751,N13127
d92503,N12751,N12753
d92504,N11481,N16671
d92505,N11481,N17042
d92506,N11481,N11483
d92507,N11481,N10959
d92508,N07313,N07317
d92509,N17854,N17415
d92510,N17854,N17858
d92511,N16669,N16671
d92512,N16669,N17042
d92513,N16669,N11483
d92514,N13531,N17042
d92515,N13531,N14059
d92516,N13531,N13534
d92517,N10955,N11483
d92518,N10955,N10959
d92519,N06110,N06111
d92520,N06110,N05907
d92521,N05905,N06111
d92522,N05905,N05907
d92523,N05905,N05702
d92524,N05701,N05907
d92525,N05701,N05702
d92526,N05701,N05498
d92527,N05497,N05702
d92528,N05497,N05498
d92529,N05497,N04752
d92530,N05310,N05311
d92531,N05310,N05125
d92532,N05124,N05311
d92533,N05124,N05125
d92534,N05124,N04938
d92535,N04937,N05125
d92536,N04937,N04938
d92537,N04937,N04752
d92538,N04750,N05498
d92539,N04750,N04938
d92540,N04750,N04752
d92541,N04750,N04566
d92542,N04565,N04752
d92543,N04565,N04566
d92544,N04565,N04076
d92545,N03241,N03243
d92546,N03241,N03038
d92547,N03037,N03243
d92548,N03037,N03038
d92549,N03037,N02548
d92550,N04072,N04566
d92551,N04072,N04076
d92552,N04072,N03516
d92553,N03513,N04076
d92554,N03513,N03516
d92555,N03513,N16297
d92556,N02545,N03038
d92557,N02545,N02548
d92558,N02545,N01989
d92559,N01985,N02548
d92560,N01985,N01989
d92561,N01985,N15925
d92562,N16295,N03516
d92563,N16295,N16297
d92564,N16295,N15925
d92565,N15923,N01989
d92566,N15923,N16297
d92567,N15923,N15925
d92568,N01303,N01074
d92569,N01303,N01305
d92570,N01303,N01572
d92571,N01072,N01074
d92572,N01072,N00843
d92573,N01072,N01305
d92574,N00841,N01074
d92575,N00841,N00843
d92576,N00841,N00613
d92577,N00610,N00843
d92578,N00610,N00613
d92579,N00610,N00382
d92580,N00380,N00613
d92581,N00380,N00382
d92582,N19029,N19032
d92583,N19029,N19439
d92584,N01569,N01305
d92585,N01569,N01572
d92586,N01569,N19439
d92587,N01569,N14840
d92588,N19436,N19032
d92589,N19436,N01572
d92590,N19436,N19439
d92591,N19436,N14840
d92592,N14837,N01572
d92593,N14837,N19439
d92594,N14837,N14840
d92595,N12531,N12532
d92596,N12531,N12754
d92597,N17414,N13128
d92598,N17414,N17416
d92599,N17414,N17859
d92600,N17414,N17044
d92601,N17041,N17416
d92602,N17041,N17044
d92603,N17041,N13536
d92604,N14430,N14432
d92605,N14430,N14060
d92606,N14058,N14432
d92607,N14058,N14060
d92608,N14058,N13536
d92609,N13126,N13128
d92610,N13126,N12754
d92611,N13126,N17416
d92612,N12752,N12532
d92613,N12752,N13128
d92614,N12752,N12754
d92615,N17855,N17416
d92616,N17855,N17859
d92617,N13532,N17044
d92618,N13532,N14060
d92619,N13532,N13536
d92620,N07059,N06874
d92621,N07059,N07061
d92622,N07059,N07318
d92623,N06873,N06874
d92624,N06873,N06688
d92625,N06873,N07061
d92626,N06687,N06874
d92627,N06687,N06688
d92628,N06687,N06501
d92629,N06500,N06688
d92630,N06500,N06501
d92631,N06500,N06314
d92632,N06313,N06501
d92633,N06313,N06314
d92634,N19031,N19033
d92635,N19031,N07318
d92636,N19031,N18598
d92637,N07314,N07061
d92638,N07314,N19033
d92639,N07314,N07318
d92640,N07314,N18598
d92641,N18595,N19033
d92642,N18595,N07318
d92643,N18595,N18598
d92644,N18595,N17860
d92645,N17856,N18598
d92646,N17856,N17860
d92647,N01304,N01075
d92648,N01304,N01306
d92649,N01304,N01573
d92650,N01073,N01075
d92651,N01073,N00845
d92652,N01073,N01306
d92653,N00842,N01075
d92654,N00842,N00845
d92655,N00842,N00614
d92656,N00612,N00845
d92657,N00612,N00614
d92658,N00612,N00383
d92659,N00381,N00614
d92660,N00381,N00383
d92661,N04073,N04077
d92662,N04073,N03517
d92663,N03514,N04077
d92664,N03514,N03517
d92665,N02546,N02549
d92666,N02546,N01990
d92667,N01986,N02549
d92668,N01986,N01990
d92669,N01570,N01306
d92670,N01570,N01573
d92671,N01570,N00002
d92672,N01570,N14841
d92673,N19437,N01573
d92674,N19437,N00002
d92675,N19437,N14841
d92676,N15397,N15401
d92677,N15397,N14841
d92678,N14838,N01573
d92679,N14838,N00002
d92680,N14838,N15401
d92681,N14838,N14841
d92682,N09508,N09510
d92683,N09508,N09908
d92684,N09904,N09510
d92685,N09904,N09908
d92686,N09904,N07988
d92687,N08873,N08877
d92688,N08873,N07988
d92689,N07983,N09908
d92690,N07983,N08877
d92691,N07983,N07988
d92692,N10980,N10983
d92693,N10980,N07989
d92694,N09905,N09909
d92695,N09905,N07989
d92696,N08874,N08878
d92697,N08874,N07989
d92698,N07984,N10983
d92699,N07984,N09909
d92700,N07984,N08878
d92701,N07984,N07989
d92702,N09509,N09511
d92703,N09509,N09910
d92704,N01594,N01597
d92705,N01594,N14865
d92706,N01594,N00026
d92707,N00022,N01597
d92708,N00022,N14865
d92709,N00022,N00026
d92710,N00022,N07990
d92711,N15421,N15425
d92712,N15421,N14865
d92713,N14862,N01597
d92714,N14862,N15425
d92715,N14862,N14865
d92716,N14862,N00026
d92717,N09906,N09511
d92718,N09906,N09910
d92719,N09906,N07990
d92720,N07985,N00026
d92721,N07985,N09910
d92722,N07985,N07990
d92723,N10709,N10710
d92724,N10709,N03542
d92725,N10709,N16314
d92726,N10709,N10524
d92727,N10522,N10710
d92728,N10522,N10524
d92729,N10522,N08879
d92730,N04098,N04101
d92731,N04098,N03542
d92732,N03538,N04101
d92733,N03538,N10710
d92734,N03538,N03542
d92735,N03538,N16314
d92736,N02571,N02574
d92737,N02571,N02015
d92738,N02012,N02574
d92739,N02012,N02015
d92740,N02012,N15941
d92741,N16312,N10710
d92742,N16312,N03542
d92743,N16312,N16314
d92744,N16312,N15941
d92745,N15939,N02015
d92746,N15939,N16314
d92747,N15939,N15941
d92748,N15939,N15426
d92749,N15423,N15941
d92750,N15423,N15426
d92751,N08875,N10524
d92752,N08875,N08879
d92753,N08875,N07991
d92754,N07986,N08879
d92755,N07986,N07991
d92756,N11497,N16687
d92757,N11497,N11499
d92758,N11497,N10984
d92759,N07340,N07343
d92760,N07340,N18614
d92761,N18612,N07343
d92762,N18612,N18614
d92763,N18612,N17893
d92764,N17889,N18614
d92765,N17889,N17893
d92766,N16685,N16687
d92767,N16685,N11499
d92768,N13556,N13561
d92769,N10981,N11499
d92770,N10981,N10984
d92771,N10981,N07994
d92772,N09907,N09911
d92773,N09907,N07994
d92774,N08876,N08882
d92775,N08876,N07994
d92776,N07987,N10984
d92777,N07987,N09911
d92778,N07987,N08882
d92779,N07987,N07994
d92780,N17430,N13144
d92781,N17430,N17433
d92782,N17430,N17894
d92783,N17430,N17060
d92784,N17058,N17433
d92785,N17058,N16689
d92786,N17058,N17060
d92787,N17058,N13562
d92788,N17058,N11501
d92789,N14448,N14450
d92790,N14448,N14076
d92791,N14074,N14450
d92792,N14074,N14076
d92793,N14074,N13562
d92794,N13142,N13144
d92795,N13142,N12771
d92796,N13142,N17433
d92797,N12768,N13144
d92798,N12768,N12771
d92799,N11498,N16689
d92800,N11498,N17060
d92801,N11498,N11501
d92802,N11498,N10985
d92803,N07341,N07344
d92804,N17890,N17433
d92805,N17890,N17894
d92806,N16686,N16689
d92807,N16686,N17060
d92808,N16686,N11501
d92809,N13559,N17060
d92810,N13559,N14076
d92811,N13559,N13562
d92812,N10982,N11501
d92813,N10982,N10985
d92814,N06119,N06120
d92815,N06119,N05915
d92816,N05914,N06120
d92817,N05914,N05915
d92818,N05914,N05711
d92819,N05710,N05915
d92820,N05710,N05711
d92821,N05710,N05507
d92822,N05505,N05711
d92823,N05505,N05507
d92824,N05505,N04760
d92825,N05319,N05320
d92826,N05319,N05134
d92827,N05133,N05320
d92828,N05133,N05134
d92829,N05133,N04947
d92830,N04946,N05134
d92831,N04946,N04947
d92832,N04946,N04760
d92833,N04759,N05507
d92834,N04759,N04947
d92835,N04759,N04760
d92836,N04759,N04575
d92837,N04573,N04760
d92838,N04573,N04575
d92839,N04573,N04102
d92840,N03250,N03251
d92841,N03250,N03047
d92842,N03046,N03251
d92843,N03046,N03047
d92844,N03046,N02575
d92845,N04099,N04575
d92846,N04099,N04102
d92847,N04099,N03543
d92848,N03539,N04102
d92849,N03539,N03543
d92850,N03539,N16315
d92851,N02572,N03047
d92852,N02572,N02575
d92853,N02572,N02016
d92854,N02013,N02575
d92855,N02013,N02016
d92856,N02013,N15942
d92857,N16313,N03543
d92858,N16313,N16315
d92859,N16313,N15942
d92860,N15940,N02016
d92861,N15940,N16315
d92862,N15940,N15942
d92863,N01320,N01092
d92864,N01320,N01323
d92865,N01320,N01598
d92866,N01090,N01092
d92867,N01090,N00861
d92868,N01090,N01323
d92869,N00859,N01092
d92870,N00859,N00861
d92871,N00859,N00630
d92872,N00628,N00861
d92873,N00628,N00630
d92874,N00628,N00399
d92875,N00397,N00630
d92876,N00397,N00399
d92877,N19047,N19049
d92878,N19047,N00027
d92879,N01595,N01323
d92880,N01595,N01598
d92881,N01595,N00027
d92882,N01595,N14866
d92883,N00024,N19049
d92884,N00024,N01598
d92885,N00024,N00027
d92886,N00024,N14866
d92887,N14863,N01598
d92888,N14863,N00027
d92889,N14863,N14866
d92890,N12540,N12541
d92891,N12540,N12772
d92892,N17432,N13145
d92893,N17432,N17434
d92894,N17432,N17895
d92895,N17432,N17061
d92896,N17059,N17434
d92897,N17059,N17061
d92898,N17059,N13563
d92899,N14449,N14451
d92900,N14449,N14077
d92901,N14075,N14451
d92902,N14075,N14077
d92903,N14075,N13563
d92904,N13143,N13145
d92905,N13143,N12772
d92906,N13143,N17434
d92907,N12770,N12541
d92908,N12770,N13145
d92909,N12770,N12772
d92910,N17891,N17434
d92911,N17891,N17895
d92912,N13560,N17061
d92913,N13560,N14077
d92914,N13560,N13563
d92915,N07068,N06884
d92916,N07068,N07069
d92917,N07068,N07345
d92918,N06881,N06884
d92919,N06881,N06697
d92920,N06881,N07069
d92921,N06696,N06884
d92922,N06696,N06697
d92923,N06696,N06510
d92924,N06509,N06697
d92925,N06509,N06510
d92926,N06509,N06323
d92927,N06322,N06510
d92928,N06322,N06323
d92929,N19048,N19050
d92930,N19048,N07345
d92931,N19048,N18615
d92932,N07342,N07069
d92933,N07342,N19050
d92934,N07342,N07345
d92935,N07342,N18615
d92936,N18613,N19050
d92937,N18613,N07345
d92938,N18613,N18615
d92939,N18613,N17896
d92940,N17892,N18615
d92941,N17892,N17896
d92942,N01322,N01093
d92943,N01322,N01324
d92944,N01322,N01600
d92945,N01091,N01093
d92946,N01091,N00862
d92947,N01091,N01324
d92948,N00860,N01093
d92949,N00860,N00862
d92950,N00860,N00631
d92951,N00629,N00862
d92952,N00629,N00631
d92953,N00629,N00401
d92954,N00398,N00631
d92955,N00398,N00401
d92956,N04100,N04103
d92957,N04100,N03544
d92958,N03540,N04103
d92959,N03540,N03544
d92960,N02573,N02577
d92961,N02573,N02017
d92962,N02014,N02577
d92963,N02014,N02017
d92964,N01596,N01324
d92965,N01596,N01600
d92966,N01596,N00028
d92967,N01596,N14868
d92968,N00025,N01600
d92969,N00025,N00028
d92970,N00025,N14868
d92971,N15424,N15427
d92972,N15424,N14868
d92973,N14864,N01600
d92974,N14864,N00028
d92975,N14864,N15427
d92976,N14864,N14868
d92977,N09526,N09528
d92978,N09526,N09943
d92979,N09939,N09528
d92980,N09939,N09943
d92981,N09939,N08033
d92982,N08909,N08913
d92983,N08909,N08033
d92984,N08028,N09943
d92985,N08028,N08913
d92986,N08028,N08033
d92987,N11007,N11010
d92988,N11007,N08034
d92989,N09940,N09944
d92990,N09940,N08034
d92991,N08910,N08915
d92992,N08910,N08034
d92993,N08029,N11010
d92994,N08029,N09944
d92995,N08029,N08915
d92996,N08029,N08034
d92997,N09527,N09529
d92998,N09527,N09945
d92999,N01614,N01616
d93000,N01614,N14893
d93001,N01614,N00044
d93002,N00042,N01616
d93003,N00042,N14893
d93004,N00042,N00044
d93005,N00042,N08035
d93006,N15449,N15452
d93007,N15449,N14893
d93008,N14888,N01616
d93009,N14888,N15452
d93010,N14888,N14893
d93011,N14888,N00044
d93012,N09941,N09529
d93013,N09941,N09945
d93014,N09941,N08035
d93015,N08030,N00044
d93016,N08030,N09945
d93017,N08030,N08035
d93018,N10718,N10719
d93019,N10718,N03569
d93020,N10718,N16331
d93021,N10718,N10532
d93022,N10531,N10719
d93023,N10531,N10532
d93024,N10531,N08916
d93025,N04125,N04128
d93026,N04125,N03569
d93027,N03566,N04128
d93028,N03566,N10719
d93029,N03566,N03569
d93030,N03566,N16331
d93031,N02597,N02601
d93032,N02597,N02041
d93033,N02038,N02601
d93034,N02038,N02041
d93035,N02038,N15959
d93036,N16329,N10719
d93037,N16329,N03569
d93038,N16329,N16331
d93039,N16329,N15959
d93040,N15957,N02041
d93041,N15957,N16331
d93042,N15957,N15959
d93043,N15957,N15453
d93044,N15450,N15959
d93045,N15450,N15453
d93046,N08911,N10532
d93047,N08911,N08916
d93048,N08911,N08036
d93049,N08031,N08916
d93050,N08031,N08036
d93051,N11515,N16705
d93052,N11515,N11517
d93053,N11515,N11011
d93054,N07366,N07369
d93055,N07366,N18632
d93056,N18629,N07369
d93057,N18629,N18632
d93058,N18629,N17928
d93059,N17924,N18632
d93060,N17924,N17928
d93061,N16703,N16705
d93062,N16703,N11517
d93063,N13584,N13587
d93064,N11008,N11517
d93065,N11008,N11011
d93066,N11008,N08038
d93067,N09942,N09947
d93068,N09942,N08038
d93069,N08912,N08917
d93070,N08912,N08038
d93071,N08032,N11011
d93072,N08032,N09947
d93073,N08032,N08917
d93074,N08032,N08038
d93075,N17449,N13162
d93076,N17449,N17451
d93077,N17449,N17929
d93078,N17449,N17078
d93079,N17075,N17451
d93080,N17075,N16706
d93081,N17075,N17078
d93082,N17075,N13588
d93083,N17075,N11518
d93084,N14465,N14467
d93085,N14465,N14094
d93086,N14092,N14467
d93087,N14092,N14094
d93088,N14092,N13588
d93089,N13160,N13162
d93090,N13160,N12789
d93091,N13160,N17451
d93092,N12787,N13162
d93093,N12787,N12789
d93094,N11516,N16706
d93095,N11516,N17078
d93096,N11516,N11518
d93097,N11516,N11013
d93098,N07367,N07370
d93099,N17925,N17451
d93100,N17925,N17929
d93101,N16704,N16706
d93102,N16704,N17078
d93103,N16704,N11518
d93104,N13585,N17078
d93105,N13585,N14094
d93106,N13585,N13588
d93107,N11009,N11518
d93108,N11009,N11013
d93109,N06134,N06136
d93110,N06134,N05932
d93111,N05930,N06136
d93112,N05930,N05932
d93113,N05930,N05727
d93114,N05725,N05932
d93115,N05725,N05727
d93116,N05725,N05523
d93117,N05521,N05727
d93118,N05521,N05523
d93119,N05521,N04769
d93120,N05327,N05330
d93121,N05327,N05143
d93122,N05142,N05330
d93123,N05142,N05143
d93124,N05142,N04956
d93125,N04955,N05143
d93126,N04955,N04956
d93127,N04955,N04769
d93128,N04768,N05523
d93129,N04768,N04956
d93130,N04768,N04769
d93131,N04768,N04583
d93132,N04582,N04769
d93133,N04582,N04583
d93134,N04582,N04129
d93135,N03266,N03268
d93136,N03266,N03063
d93137,N03061,N03268
d93138,N03061,N03063
d93139,N03061,N02602
d93140,N04126,N04583
d93141,N04126,N04129
d93142,N04126,N03570
d93143,N03567,N04129
d93144,N03567,N03570
d93145,N03567,N16334
d93146,N02599,N03063
d93147,N02599,N02602
d93148,N02599,N02042
d93149,N02039,N02602
d93150,N02039,N02042
d93151,N02039,N15960
d93152,N16330,N03570
d93153,N16330,N16334
d93154,N16330,N15960
d93155,N15958,N02042
d93156,N15958,N16334
d93157,N15958,N15960
d93158,N01331,N01102
d93159,N01331,N01334
d93160,N01331,N01617
d93161,N01101,N01102
d93162,N01101,N00871
d93163,N01101,N01334
d93164,N00870,N01102
d93165,N00870,N00871
d93166,N00870,N00640
d93167,N00639,N00871
d93168,N00639,N00640
d93169,N00639,N00409
d93170,N00408,N00640
d93171,N00408,N00409
d93172,N19065,N19067
d93173,N19065,N00046
d93174,N01615,N01334
d93175,N01615,N01617
d93176,N01615,N00046
d93177,N01615,N14894
d93178,N00043,N19067
d93179,N00043,N01617
d93180,N00043,N00046
d93181,N00043,N14894
d93182,N14891,N01617
d93183,N14891,N00046
d93184,N14891,N14894
d93185,N12549,N12550
d93186,N12549,N12790
d93187,N17450,N13163
d93188,N17450,N17452
d93189,N17450,N17930
d93190,N17450,N17079
d93191,N17077,N17452
d93192,N17077,N17079
d93193,N17077,N13589
d93194,N14466,N14469
d93195,N14466,N14095
d93196,N14093,N14469
d93197,N14093,N14095
d93198,N14093,N13589
d93199,N13161,N13163
d93200,N13161,N12790
d93201,N13161,N17452
d93202,N12788,N12550
d93203,N12788,N13163
d93204,N12788,N12790
d93205,N17926,N17452
d93206,N17926,N17930
d93207,N13586,N17079
d93208,N13586,N14095
d93209,N13586,N13589
d93210,N07077,N06892
d93211,N07077,N07078
d93212,N07077,N07372
d93213,N06891,N06892
d93214,N06891,N06706
d93215,N06891,N07078
d93216,N06704,N06892
d93217,N06704,N06706
d93218,N06704,N06519
d93219,N06518,N06706
d93220,N06518,N06519
d93221,N06518,N06333
d93222,N06332,N06519
d93223,N06332,N06333
d93224,N19066,N19068
d93225,N19066,N07372
d93226,N19066,N18633
d93227,N07368,N07078
d93228,N07368,N19068
d93229,N07368,N07372
d93230,N07368,N18633
d93231,N18631,N19068
d93232,N18631,N07372
d93233,N18631,N18633
d93234,N18631,N17932
d93235,N17927,N18633
d93236,N17927,N17932
d93237,N06135,N06137
d93238,N06135,N05933
d93239,N05931,N06137
d93240,N05931,N05933
d93241,N05931,N05729
d93242,N05726,N05933
d93243,N05726,N05729
d93244,N05726,N05524
d93245,N05522,N05729
d93246,N05522,N05524
d93247,N03267,N03269
d93248,N03267,N03065
d93249,N03062,N03269
d93250,N03062,N03065
d93251,N03062,N02603
d93252,N04127,N04131
d93253,N04127,N03571
d93254,N03568,N04131
d93255,N03568,N03571
d93256,N02600,N03065
d93257,N02600,N02603
d93258,N02600,N02044
d93259,N02040,N02603
d93260,N02040,N02044
d93261,N15451,N15454
d93262,N15451,N14895
d93263,N14892,N15454
d93264,N14892,N14895
d93265,N09543,N09545
d93266,N09543,N09978
d93267,N09974,N09545
d93268,N09974,N09978
d93269,N09974,N08077
d93270,N08944,N08949
d93271,N08944,N08077
d93272,N08072,N09978
d93273,N08072,N08949
d93274,N08072,N08077
d93275,N11033,N11037
d93276,N11033,N08078
d93277,N09975,N09980
d93278,N09975,N08078
d93279,N08945,N08950
d93280,N08945,N08078
d93281,N08073,N11037
d93282,N08073,N09980
d93283,N08073,N08950
d93284,N08073,N08078
d93285,N09544,N09548
d93286,N09544,N09981
d93287,N01631,N01634
d93288,N01631,N14919
d93289,N01631,N00062
d93290,N00060,N01634
d93291,N00060,N14919
d93292,N00060,N00062
d93293,N00060,N08079
d93294,N15475,N15479
d93295,N15475,N14919
