decision_id,role,cost
d108604,choice,0.0
d108605,choice,0.0
d108606,choice,0.0
d108607,choice,0.0
d108608,choice,0.0
d108609,choice,0.0
d108610,choice,0.0
d108611,choice,0.0
d108612,choice,0.0
d108613,choice,0.0
d108614,choice,0.0
d108615,choice,0.0
d108616,choice,0.0
d108617,choice,0.0
d108618,choice,0.0
d108619,choice,0.0
d108620,choice,0.0
d108621,choice,0.0
d108622,choice,0.0
d108623,choice,0.0
d108624,choice,0.0
d108625,choice,0.0
d108626,choice,0.0
d108627,choice,0.0
d108628,choice,0.0
d108629,choice,0.0
d108630,choice,0.0
d108631,choice,0.0
d108632,choice,0.0
d108633,choice,0.0
d108634,choice,0.0
d108635,choice,0.0
d108636,choice,0.0
d108637,choice,0.0
d108638,choice,0.0
d108639,choice,0.0
d108640,choice,0.0
d108641,choice,0.0
d108642,choice,0.0
d108643,choice,0.0
d108644,choice,0.0
d108645,choice,0.0
d108646,choice,0.0
d108647,choice,0.0
d108648,choice,0.0
d108649,choice,0.0
d108650,choice,0.0
d108651,choice,0.0
d108652,choice,0.0
d108653,choice,0.0
d108654,choice,0.0
d108655,choice,0.0
d108656,choice,0.0
d108657,choice,0.0
d108658,choice,0.0
d108659,choice,0.0
d108660,choice,0.0
d108661,choice,0.0
d108662,choice,0.0
d108663,choice,0.0
d108664,choice,0.0
d108665,choice,0.0
d108666,choice,0.0
d108667,choice,0.0
d108668,choice,0.0
d108669,choice,0.0
d108670,choice,0.0
d108671,choice,0.0
d108672,choice,0.0
d108673,choice,0.0
d108674,choice,0.0
d108675,choice,0.0
d108676,choice,0.0
d108677,choice,0.0
d108678,choice,0.0
d108679,choice,0.0
d108680,choice,0.0
d108681,choice,0.0
d108682,choice,0.0
d108683,choice,0.0
d108684,choice,0.0
d108685,choice,0.0
d108686,choice,0.0
d108687,choice,0.0
d108688,choice,0.0
d108689,choice,0.0
d108690,choice,0.0
d108691,choice,0.0
d108692,choice,0.0
d108693,choice,0.0
d108694,choice,0.0
d108695,choice,0.0
d108696,choice,0.0
d108697,choice,0.0
d108698,choice,0.0
d108699,choice,0.0
d108700,choice,0.0
d108701,choice,0.0
d108702,choice,0.0
d108703,choice,0.0
d108704,choice,0.0
d108705,choice,0.0
d108706,choice,0.0
d108707,choice,0.0
d108708,choice,0.0
d108709,choice,0.0
d108710,choice,0.0
d108711,choice,0.0
d108712,choice,0.0
d108713,choice,0.0
d108714,choice,0.0
d108715,choice,0.0
d108716,choice,0.0
d108717,choice,0.0
d108718,choice,0.0
d108719,choice,0.0
d108720,choice,0.0
d108721,choice,0.0
d108722,choice,0.0
d108723,choice,0.0
d108724,choice,0.0
d108725,choice,0.0
d108726,choice,0.0
d108727,choice,0.0
d108728,choice,0.0
d108729,choice,0.0
d108730,choice,0.0
d108731,choice,0.0
d108732,choice,0.0
d108733,choice,0.0
d108734,choice,0.0
d108735,choice,0.0
d108736,choice,0.0
d108737,choice,0.0
d108738,choice,0.0
d108739,choice,0.0
d108740,choice,0.0
d108741,choice,0.0
d108742,choice,0.0
d108743,choice,0.0
d108744,choice,0.0
d108745,choice,0.0
d108746,choice,0.0
d108747,choice,0.0
d108748,choice,0.0
d108749,choice,0.0
d108750,choice,0.0
d108751,choice,0.0
d108752,choice,0.0
d108753,choice,0.0
d108754,choice,0.0
d108755,choice,0.0
d108756,choice,0.0
d108757,choice,0.0
d108758,choice,0.0
d108759,choice,0.0
d108760,choice,0.0
d108761,choice,0.0
d108762,choice,0.0
d108763,choice,0.0
d108764,choice,0.0
d108765,choice,0.0
d108766,choice,0.0
d108767,choice,0.0
d108768,choice,0.0
d108769,choice,0.0
d108770,choice,0.0
d108771,choice,0.0
d108772,choice,0.0
d108773,choice,0.0
d108774,choice,0.0
d108775,choice,0.0
d108776,choice,0.0
d108777,choice,0.0
d108778,choice,0.0
d108779,choice,0.0
d108780,choice,0.0
d108781,choice,0.0
d108782,choice,0.0
d108783,choice,0.0
d108784,choice,0.0
d108785,choice,0.0
d108786,choice,0.0
d108787,choice,0.0
d108788,choice,0.0
d108789,choice,0.0
d108790,choice,0.0
d108791,choice,0.0
d108792,choice,0.0
d108793,choice,0.0
d108794,choice,0.0
d108795,choice,0.0
d108796,choice,0.0
d108797,choice,0.0
d108798,choice,0.0
d108799,choice,0.0
d108800,choice,0.0
d108801,choice,0.0
d108802,choice,0.0
d108803,choice,0.0
d108804,choice,0.0
d108805,choice,0.0
d108806,choice,0.0
d108807,choice,0.0
d108808,choice,0.0
d108809,choice,0.0
d108810,choice,0.0
d108811,choice,0.0
d108812,choice,0.0
d108813,choice,0.0
d108814,choice,0.0
d108815,choice,0.0
d108816,choice,0.0
d108817,choice,0.0
d108818,choice,0.0
d108819,choice,0.0
d108820,choice,0.0
d108821,choice,0.0
d108822,choice,0.0
d108823,choice,0.0
d108824,choice,0.0
d108825,choice,0.0
d108826,choice,0.0
d108827,choice,0.0
d108828,choice,0.0
d108829,choice,0.0
d108830,choice,0.0
d108831,choice,0.0
d108832,choice,0.0
d108833,choice,0.0
d108834,choice,0.0
d108835,choice,0.0
d108836,choice,0.0
d108837,choice,0.0
d108838,choice,0.0
d108839,choice,0.0
d108840,choice,0.0
d108841,choice,0.0
d108842,choice,0.0
d108843,choice,0.0
d108844,choice,0.0
d108845,choice,0.0
d108846,choice,0.0
d108847,choice,0.0
d108848,choice,0.0
d108849,choice,0.0
d108850,choice,0.0
d108851,choice,0.0
d108852,choice,0.0
d108853,choice,0.0
d108854,choice,0.0
d108855,choice,0.0
d108856,choice,0.0
d108857,choice,0.0
d108858,choice,0.0
d108859,choice,0.0
d108860,choice,0.0
d108861,choice,0.0
d108862,choice,0.0
d108863,choice,0.0
d108864,choice,0.0
d108865,choice,0.0
d108866,choice,0.0
d108867,choice,0.0
d108868,choice,0.0
d108869,choice,0.0
d108870,choice,0.0
d108871,choice,0.0
d108872,choice,0.0
d108873,choice,0.0
d108874,choice,0.0
d108875,choice,0.0
d108876,choice,0.0
d108877,choice,0.0
d108878,choice,0.0
d108879,choice,0.0
d108880,choice,0.0
d108881,choice,0.0
d108882,choice,0.0
d108883,choice,0.0
d108884,choice,0.0
d108885,choice,0.0
d108886,choice,0.0
d108887,choice,0.0
d108888,choice,0.0
d108889,choice,0.0
d108890,choice,0.0
d108891,choice,0.0
d108892,choice,0.0
d108893,choice,0.0
d108894,choice,0.0
d108895,choice,0.0
d108896,choice,0.0
d108897,choice,0.0
d108898,choice,0.0
d108899,choice,0.0
d108900,choice,0.0
d108901,choice,0.0
d108902,choice,0.0
d108903,choice,0.0
d108904,choice,0.0
d108905,choice,0.0
d108906,choice,0.0
d108907,choice,0.0
d108908,choice,0.0
d108909,choice,0.0
d108910,choice,0.0
d108911,choice,0.0
d108912,choice,0.0
d108913,choice,0.0
d108914,choice,0.0
d108915,choice,0.0
d108916,choice,0.0
d108917,choice,0.0
d108918,choice,0.0
d108919,choice,0.0
d108920,choice,0.0
d108921,choice,0.0
d108922,choice,0.0
d108923,choice,0.0
d108924,choice,0.0
d108925,choice,0.0
d108926,choice,0.0
d108927,choice,0.0
d108928,choice,0.0
d108929,choice,0.0
d108930,choice,0.0
d108931,choice,0.0
d108932,choice,0.0
d108933,choice,0.0
d108934,choice,0.0
d108935,choice,0.0
d108936,choice,0.0
d108937,choice,0.0
d108938,choice,0.0
d108939,choice,0.0
d108940,choice,0.0
d108941,choice,0.0
d108942,choice,0.0
d108943,choice,0.0
d108944,choice,0.0
d108945,choice,0.0
d108946,choice,0.0
d108947,choice,0.0
d108948,choice,0.0
d108949,choice,0.0
d108950,choice,0.0
d108951,choice,0.0
d108952,choice,0.0
d108953,choice,0.0
d108954,choice,0.0
d108955,choice,0.0
d108956,choice,0.0
d108957,choice,0.0
d108958,choice,0.0
d108959,choice,0.0
d108960,choice,0.0
d108961,choice,0.0
d108962,choice,0.0
d108963,choice,0.0
d108964,choice,0.0
d108965,choice,0.0
d108966,choice,0.0
d108967,choice,0.0
d108968,choice,0.0
d108969,choice,0.0
d108970,choice,0.0
d108971,choice,0.0
d108972,choice,0.0
d108973,choice,0.0
d108974,choice,0.0
d108975,choice,0.0
d108976,choice,0.0
d108977,choice,0.0
d108978,choice,0.0
d108979,choice,0.0
d108980,choice,0.0
d108981,choice,0.0
d108982,choice,0.0
d108983,choice,0.0
d108984,choice,0.0
d108985,choice,0.0
d108986,choice,0.0
d108987,choice,0.0
d108988,choice,0.0
d108989,choice,0.0
d108990,choice,0.0
d108991,choice,0.0
d108992,choice,0.0
d108993,choice,0.0
d108994,choice,0.0
d108995,choice,0.0
d108996,choice,0.0
d108997,choice,0.0
d108998,choice,0.0
d108999,choice,0.0
d109000,choice,0.0
d109001,choice,0.0
d109002,choice,0.0
d109003,choice,0.0
d109004,choice,0.0
d109005,choice,0.0
d109006,choice,0.0
d109007,choice,0.0
d109008,choice,0.0
d109009,choice,0.0
d109010,choice,0.0
d109011,choice,0.0
d109012,choice,0.0
d109013,choice,0.0
d109014,choice,0.0
d109015,choice,0.0
d109016,choice,0.0
d109017,choice,0.0
d109018,choice,0.0
d109019,choice,0.0
d109020,choice,0.0
d109021,choice,0.0
d109022,choice,0.0
d109023,choice,0.0
d109024,choice,0.0
d109025,choice,0.0
d109026,choice,0.0
d109027,choice,0.0
d109028,choice,0.0
d109029,choice,0.0
d109030,choice,0.0
d109031,choice,0.0
d109032,choice,0.0
d109033,choice,0.0
d109034,choice,0.0
d109035,choice,0.0
d109036,choice,0.0
d109037,choice,0.0
d109038,choice,0.0
d109039,choice,0.0
d109040,choice,0.0
d109041,choice,0.0
d109042,choice,0.0
d109043,choice,0.0
d109044,choice,0.0
d109045,choice,0.0
d109046,choice,0.0
d109047,choice,0.0
d109048,choice,0.0
d109049,choice,0.0
d109050,choice,0.0
d109051,choice,0.0
d109052,choice,0.0
d109053,choice,0.0
d109054,choice,0.0
d109055,choice,0.0
d109056,choice,0.0
d109057,choice,0.0
d109058,choice,0.0
d109059,choice,0.0
d109060,choice,0.0
d109061,choice,0.0
d109062,choice,0.0
d109063,choice,0.0
d109064,choice,0.0
d109065,choice,0.0
d109066,choice,0.0
d109067,choice,0.0
d109068,choice,0.0
d109069,choice,0.0
d109070,choice,0.0
d109071,choice,0.0
d109072,choice,0.0
d109073,choice,0.0
d109074,choice,0.0
d109075,choice,0.0
d109076,choice,0.0
d109077,choice,0.0
d109078,choice,0.0
d109079,choice,0.0
d109080,choice,0.0
d109081,choice,0.0
d109082,choice,0.0
d109083,choice,0.0
d109084,choice,0.0
d109085,choice,0.0
d109086,choice,0.0
d109087,choice,0.0
d109088,choice,0.0
d109089,choice,0.0
d109090,choice,0.0
d109091,choice,0.0
d109092,choice,0.0
d109093,choice,0.0
d109094,choice,0.0
d109095,choice,0.0
d109096,choice,0.0
d109097,choice,0.0
d109098,choice,0.0
d109099,choice,0.0
d109100,choice,0.0
d109101,choice,0.0
d109102,choice,0.0
d109103,choice,0.0
d109104,choice,0.0
d109105,choice,0.0
d109106,choice,0.0
d109107,choice,0.0
d109108,choice,0.0
d109109,choice,0.0
d109110,choice,0.0
d109111,choice,0.0
d109112,choice,0.0
d109113,choice,0.0
d109114,choice,0.0
d109115,choice,0.0
d109116,choice,0.0
d109117,choice,0.0
d109118,choice,0.0
d109119,choice,0.0
d109120,choice,0.0
d109121,choice,0.0
d109122,choice,0.0
d109123,choice,0.0
d109124,choice,0.0
d109125,choice,0.0
d109126,choice,0.0
d109127,choice,0.0
d109128,choice,0.0
d109129,choice,0.0
d109130,choice,0.0
d109131,choice,0.0
d109132,choice,0.0
d109133,choice,0.0
d109134,choice,0.0
d109135,choice,0.0
d109136,choice,0.0
d109137,choice,0.0
d109138,choice,0.0
d109139,choice,0.0
d109140,choice,0.0
d109141,choice,0.0
d109142,choice,0.0
d109143,choice,0.0
d109144,choice,0.0
d109145,choice,0.0
d109146,choice,0.0
d109147,choice,0.0
d109148,choice,0.0
d109149,choice,0.0
d109150,choice,0.0
d109151,choice,0.0
d109152,choice,0.0
d109153,choice,0.0
d109154,choice,0.0
d109155,choice,0.0
d109156,choice,0.0
d109157,choice,0.0
d109158,choice,0.0
d109159,choice,0.0
d109160,choice,0.0
d109161,choice,0.0
d109162,choice,0.0
d109163,choice,0.0
d109164,choice,0.0
d109165,choice,0.0
d109166,choice,0.0
d109167,choice,0.0
d109168,choice,0.0
d109169,choice,0.0
d109170,choice,0.0
d109171,choice,0.0
d109172,choice,0.0
d109173,choice,0.0
d109174,choice,0.0
d109175,choice,0.0
d109176,choice,0.0
d109177,choice,0.0
d109178,choice,0.0
d109179,choice,0.0
d109180,choice,0.0
d109181,choice,0.0
d109182,choice,0.0
d109183,choice,0.0
d109184,choice,0.0
d109185,choice,0.0
d109186,choice,0.0
d109187,choice,0.0
d109188,choice,0.0
d109189,choice,0.0
d109190,choice,0.0
d109191,choice,0.0
d109192,choice,0.0
d109193,choice,0.0
d109194,choice,0.0
d109195,choice,0.0
d109196,choice,0.0
d109197,choice,0.0
d109198,choice,0.0
d109199,choice,0.0
d109200,choice,0.0
d109201,choice,0.0
d109202,choice,0.0
d109203,choice,0.0
d109204,choice,0.0
d109205,choice,0.0
d109206,choice,0.0
d109207,choice,0.0
d109208,choice,0.0
d109209,choice,0.0
d109210,choice,0.0
d109211,choice,0.0
d109212,choice,0.0
d109213,choice,0.0
d109214,choice,0.0
d109215,choice,0.0
d109216,choice,0.0
d109217,choice,0.0
d109218,choice,0.0
d109219,choice,0.0
d109220,choice,0.0
d109221,choice,0.0
d109222,choice,0.0
d109223,choice,0.0
d109224,choice,0.0
d109225,choice,0.0
d109226,choice,0.0
d109227,choice,0.0
d109228,choice,0.0
d109229,choice,0.0
d109230,choice,0.0
d109231,choice,0.0
d109232,choice,0.0
d109233,choice,0.0
d109234,choice,0.0
d109235,choice,0.0
d109236,choice,0.0
d109237,choice,0.0
d109238,choice,0.0
d109239,choice,0.0
d109240,choice,0.0
d109241,choice,0.0
d109242,choice,0.0
d109243,choice,0.0
d109244,choice,0.0
d109245,choice,0.0
d109246,choice,0.0
d109247,choice,0.0
d109248,choice,0.0
d109249,choice,0.0
d109250,choice,0.0
d109251,choice,0.0
d109252,choice,0.0
d109253,choice,0.0
d109254,choice,0.0
d109255,choice,0.0
d109256,choice,0.0
d109257,choice,0.0
d109258,choice,0.0
d109259,choice,0.0
d109260,choice,0.0
d109261,choice,0.0
d109262,choice,0.0
d109263,choice,0.0
d109264,choice,0.0
d109265,choice,0.0
d109266,choice,0.0
d109267,choice,0.0
d109268,choice,0.0
d109269,choice,0.0
d109270,choice,0.0
d109271,choice,0.0
d109272,choice,0.0
d109273,choice,0.0
d109274,choice,0.0
d109275,choice,0.0
d109276,choice,0.0
d109277,choice,0.0
d109278,choice,0.0
d109279,choice,0.0
d109280,choice,0.0
d109281,choice,0.0
d109282,choice,0.0
d109283,choice,0.0
d109284,choice,0.0
d109285,choice,0.0
d109286,choice,0.0
d109287,choice,0.0
d109288,choice,0.0
d109289,choice,0.0
d109290,choice,0.0
d109291,choice,0.0
d109292,choice,0.0
d109293,choice,0.0
d109294,choice,0.0
d109295,choice,0.0
d109296,choice,0.0
d109297,choice,0.0
d109298,choice,0.0
d109299,choice,0.0
d109300,choice,0.0
d109301,choice,0.0
d109302,choice,0.0
d109303,choice,0.0
d109304,choice,0.0
d109305,choice,0.0
d109306,choice,0.0
d109307,choice,0.0
d109308,choice,0.0
d109309,choice,0.0
d109310,choice,0.0
d109311,choice,0.0
d109312,choice,0.0
d109313,choice,0.0
d109314,choice,0.0
d109315,choice,0.0
d109316,choice,0.0
d109317,choice,0.0
d109318,choice,0.0
d109319,choice,0.0
d109320,choice,0.0
d109321,choice,0.0
d109322,choice,0.0
d109323,choice,0.0
d109324,choice,0.0
d109325,choice,0.0
d109326,choice,0.0
d109327,choice,0.0
d109328,choice,0.0
d109329,choice,0.0
d109330,choice,0.0
d109331,choice,0.0
d109332,choice,0.0
d109333,choice,0.0
d109334,choice,0.0
d109335,choice,0.0
d109336,choice,0.0
d109337,choice,0.0
d109338,choice,0.0
d109339,choice,0.0
d109340,choice,0.0
d109341,choice,0.0
d109342,choice,0.0
d109343,choice,0.0
d109344,choice,0.0
d109345,choice,0.0
d109346,choice,0.0
d109347,choice,0.0
d109348,choice,0.0
d109349,choice,0.0
d109350,choice,0.0
d109351,choice,0.0
d109352,choice,0.0
d109353,choice,0.0
d109354,choice,0.0
d109355,choice,0.0
d109356,choice,0.0
d109357,choice,0.0
d109358,choice,0.0
d109359,choice,0.0
d109360,choice,0.0
d109361,choice,0.0
d109362,choice,0.0
d109363,choice,0.0
d109364,choice,0.0
d109365,choice,0.0
d109366,choice,0.0
d109367,choice,0.0
d109368,choice,0.0
d109369,choice,0.0
d109370,choice,0.0
d109371,choice,0.0
d109372,choice,0.0
d109373,choice,0.0
d109374,choice,0.0
d109375,choice,0.0
d109376,choice,0.0
d109377,choice,0.0
d109378,choice,0.0
d109379,choice,0.0
d109380,choice,0.0
d109381,choice,0.0
d109382,choice,0.0
d109383,choice,0.0
d109384,choice,0.0
d109385,choice,0.0
d109386,choice,0.0
d109387,choice,0.0
d109388,choice,0.0
d109389,choice,0.0
d109390,choice,0.0
d109391,choice,0.0
d109392,choice,0.0
d109393,choice,0.0
d109394,choice,0.0
d109395,choice,0.0
d109396,choice,0.0
d109397,choice,0.0
d109398,choice,0.0
d109399,choice,0.0
d109400,choice,0.0
d109401,choice,0.0
d109402,choice,0.0
d109403,choice,0.0
d109404,choice,0.0
d109405,choice,0.0
d109406,choice,0.0
d109407,choice,0.0
d109408,choice,0.0
d109409,choice,0.0
d109410,choice,0.0
d109411,choice,0.0
d109412,choice,0.0
d109413,choice,0.0
d109414,choice,0.0
d109415,choice,0.0
d109416,choice,0.0
d109417,choice,0.0
d109418,choice,0.0
d109419,choice,0.0
d109420,choice,0.0
d109421,choice,0.0
d109422,choice,0.0
d109423,choice,0.0
d109424,choice,0.0
d109425,choice,0.0
d109426,choice,0.0
d109427,choice,0.0
d109428,choice,0.0
d109429,choice,0.0
d109430,choice,0.0
d109431,choice,0.0
d109432,choice,0.0
d109433,choice,0.0
d109434,choice,0.0
d109435,choice,0.0
d109436,choice,0.0
d109437,choice,0.0
d109438,choice,0.0
d109439,choice,0.0
d109440,choice,0.0
d109441,choice,0.0
d109442,choice,0.0
d109443,choice,0.0
d109444,choice,0.0
d109445,choice,0.0
d109446,choice,0.0
d109447,choice,0.0
d109448,choice,0.0
d109449,choice,0.0
d109450,choice,0.0
d109451,choice,0.0
d109452,choice,0.0
d109453,choice,0.0
d109454,choice,0.0
d109455,choice,0.0
d109456,choice,0.0
d109457,choice,0.0
d109458,choice,0.0
d109459,choice,0.0
d109460,choice,0.0
d109461,choice,0.0
d109462,choice,0.0
d109463,choice,0.0
d109464,choice,0.0
d109465,choice,0.0
d109466,choice,0.0
d109467,choice,0.0
d109468,choice,0.0
d109469,choice,0.0
d109470,choice,0.0
d109471,choice,0.0
d109472,choice,0.0
d109473,choice,0.0
d109474,choice,0.0
d109475,choice,0.0
d109476,choice,0.0
d109477,choice,0.0
d109478,choice,0.0
d109479,choice,0.0
d109480,choice,0.0
d109481,choice,0.0
d109482,choice,0.0
d109483,choice,0.0
d109484,choice,0.0
d109485,choice,0.0
d109486,choice,0.0
d109487,choice,0.0
d109488,choice,0.0
d109489,choice,0.0
d109490,choice,0.0
d109491,choice,0.0
d109492,choice,0.0
d109493,choice,0.0
d109494,choice,0.0
d109495,choice,0.0
d109496,choice,0.0
d109497,choice,0.0
d109498,choice,0.0
d109499,choice,0.0
d109500,choice,0.0
d109501,choice,0.0
d109502,choice,0.0
d109503,choice,0.0
d109504,choice,0.0
d109505,choice,0.0
d109506,choice,0.0
d109507,choice,0.0
d109508,choice,0.0
d109509,choice,0.0
d109510,choice,0.0
d109511,choice,0.0
d109512,choice,0.0
d109513,choice,0.0
d109514,choice,0.0
d109515,choice,0.0
d109516,choice,0.0
d109517,choice,0.0
d109518,choice,0.0
d109519,choice,0.0
d109520,choice,0.0
d109521,choice,0.0
d109522,choice,0.0
d109523,choice,0.0
d109524,choice,0.0
d109525,choice,0.0
d109526,choice,0.0
d109527,choice,0.0
d109528,choice,0.0
d109529,choice,0.0
d109530,choice,0.0
d109531,choice,0.0
d109532,choice,0.0
d109533,choice,0.0
d109534,choice,0.0
d109535,choice,0.0
d109536,choice,0.0
d109537,choice,0.0
d109538,choice,0.0
d109539,choice,0.0
d109540,choice,0.0
d109541,choice,0.0
d109542,choice,0.0
d109543,choice,0.0
d109544,choice,0.0
d109545,choice,0.0
d109546,choice,0.0
d109547,choice,0.0
d109548,choice,0.0
d109549,choice,0.0
d109550,choice,0.0
d109551,choice,0.0
d109552,choice,0.0
d109553,choice,0.0
d109554,choice,0.0
d109555,choice,0.0
d109556,choice,0.0
d109557,choice,0.0
d109558,choice,0.0
d109559,choice,0.0
d109560,choice,0.0
d109561,choice,0.0
d109562,choice,0.0
d109563,choice,0.0
d109564,choice,0.0
d109565,choice,0.0
d109566,choice,0.0
d109567,choice,0.0
d109568,choice,0.0
d109569,choice,0.0
d109570,choice,0.0
d109571,choice,0.0
d109572,choice,0.0
d109573,choice,0.0
d109574,choice,0.0
d109575,choice,0.0
d109576,choice,0.0
d109577,choice,0.0
d109578,choice,0.0
d109579,choice,0.0
d109580,choice,0.0
d109581,choice,0.0
d109582,choice,0.0
d109583,choice,0.0
d109584,choice,0.0
d109585,choice,0.0
d109586,choice,0.0
d109587,choice,0.0
d109588,choice,0.0
d109589,choice,0.0
d109590,choice,0.0
d109591,choice,0.0
d109592,choice,0.0
d109593,choice,0.0
d109594,choice,0.0
d109595,choice,0.0
d109596,choice,0.0
d109597,choice,0.0
d109598,choice,0.0
d109599,choice,0.0
d109600,choice,0.0
d109601,choice,0.0
d109602,choice,0.0
d109603,choice,0.0
d109604,choice,0.0
d109605,choice,0.0
d109606,choice,0.0
d109607,choice,0.0
d109608,choice,0.0
d109609,choice,0.0
d109610,choice,0.0
d109611,choice,0.0
d109612,choice,0.0
d109613,choice,0.0
d109614,choice,0.0
d109615,choice,0.0
d109616,choice,0.0
d109617,choice,0.0
d109618,choice,0.0
d109619,choice,0.0
d109620,choice,0.0
d109621,choice,0.0
d109622,choice,0.0
d109623,choice,0.0
d109624,choice,0.0
d109625,choice,0.0
d109626,choice,0.0
d109627,choice,0.0
d109628,choice,0.0
d109629,choice,0.0
d109630,choice,0.0
d109631,choice,0.0
d109632,choice,0.0
d109633,choice,0.0
d109634,choice,0.0
d109635,choice,0.0
d109636,choice,0.0
d109637,choice,0.0
d109638,choice,0.0
d109639,choice,0.0
d109640,choice,0.0
d109641,choice,0.0
d109642,choice,0.0
d109643,choice,0.0
d109644,choice,0.0
d109645,choice,0.0
d109646,choice,0.0
d109647,choice,0.0
d109648,choice,0.0
d109649,choice,0.0
d109650,choice,0.0
d109651,choice,0.0
d109652,choice,0.0
d109653,choice,0.0
d109654,choice,0.0
d109655,choice,0.0
d109656,choice,0.0
d109657,choice,0.0
d109658,choice,0.0
d109659,choice,0.0
d109660,choice,0.0
d109661,choice,0.0
d109662,choice,0.0
d109663,choice,0.0
d109664,choice,0.0
d109665,choice,0.0
d109666,choice,0.0
d109667,choice,0.0
d109668,choice,0.0
d109669,choice,0.0
d109670,choice,0.0
d109671,choice,0.0
d109672,choice,0.0
d109673,choice,0.0
d109674,choice,0.0
d109675,choice,0.0
d109676,choice,0.0
d109677,choice,0.0
d109678,choice,0.0
d109679,choice,0.0
d109680,choice,0.0
d109681,choice,0.0
d109682,choice,0.0
d109683,choice,0.0
d109684,choice,0.0
d109685,choice,0.0
d109686,choice,0.0
d109687,choice,0.0
d109688,choice,0.0
d109689,choice,0.0
d109690,choice,0.0
d109691,choice,0.0
d109692,choice,0.0
d109693,choice,0.0
d109694,choice,0.0
d109695,choice,0.0
d109696,choice,0.0
d109697,choice,0.0
d109698,choice,0.0
d109699,choice,0.0
d109700,choice,0.0
d109701,choice,0.0
d109702,choice,0.0
d109703,choice,0.0
d109704,choice,0.0
d109705,choice,0.0
d109706,choice,0.0
d109707,choice,0.0
d109708,choice,0.0
d109709,choice,0.0
d109710,choice,0.0
d109711,choice,0.0
d109712,choice,0.0
d109713,choice,0.0
d109714,choice,0.0
d109715,choice,0.0
d109716,choice,0.0
d109717,choice,0.0
d109718,choice,0.0
d109719,choice,0.0
d109720,choice,0.0
d109721,choice,0.0
d109722,choice,0.0
d109723,choice,0.0
d109724,choice,0.0
d109725,choice,0.0
d109726,choice,0.0
d109727,choice,0.0
d109728,choice,0.0
d109729,choice,0.0
d109730,choice,0.0
d109731,choice,0.0
d109732,choice,0.0
d109733,choice,0.0
d109734,choice,0.0
d109735,choice,0.0
d109736,choice,0.0
d109737,choice,0.0
d109738,choice,0.0
d109739,choice,0.0
d109740,choice,0.0
d109741,choice,0.0
d109742,choice,0.0
d109743,choice,0.0
d109744,choice,0.0
d109745,choice,0.0
d109746,choice,0.0
d109747,choice,0.0
d109748,choice,0.0
d109749,choice,0.0
d109750,choice,0.0
d109751,choice,0.0
d109752,choice,0.0
d109753,choice,0.0
d109754,choice,0.0
d109755,choice,0.0
d109756,choice,0.0
d109757,choice,0.0
d109758,choice,0.0
d109759,choice,0.0
d109760,choice,0.0
d109761,choice,0.0
d109762,choice,0.0
d109763,choice,0.0
d109764,choice,0.0
d109765,choice,0.0
d109766,choice,0.0
d109767,choice,0.0
d109768,choice,0.0
d109769,choice,0.0
d109770,choice,0.0
d109771,choice,0.0
d109772,choice,0.0
d109773,choice,0.0
d109774,choice,0.0
d109775,choice,0.0
d109776,choice,0.0
d109777,choice,0.0
d109778,choice,0.0
d109779,choice,0.0
d109780,choice,0.0
d109781,choice,0.0
d109782,choice,0.0
d109783,choice,0.0
d109784,choice,0.0
d109785,choice,0.0
d109786,choice,0.0
d109787,choice,0.0
d109788,choice,0.0
d109789,choice,0.0
d109790,choice,0.0
d109791,choice,0.0
d109792,choice,0.0
d109793,choice,0.0
d109794,choice,0.0
d109795,choice,0.0
d109796,choice,0.0
d109797,choice,0.0
d109798,choice,0.0
d109799,choice,0.0
d109800,choice,0.0
d109801,choice,0.0
d109802,choice,0.0
d109803,choice,0.0
d109804,choice,0.0
d109805,choice,0.0
d109806,choice,0.0
d109807,choice,0.0
d109808,choice,0.0
d109809,choice,0.0
d109810,choice,0.0
d109811,choice,0.0
d109812,choice,0.0
d109813,choice,0.0
d109814,choice,0.0
d109815,choice,0.0
d109816,choice,0.0
d109817,choice,0.0
d109818,choice,0.0
d109819,choice,0.0
d109820,choice,0.0
d109821,choice,0.0
d109822,choice,0.0
d109823,choice,0.0
d109824,choice,0.0
d109825,choice,0.0
d109826,choice,0.0
d109827,choice,0.0
d109828,choice,0.0
d109829,choice,0.0
d109830,choice,0.0
d109831,choice,0.0
d109832,choice,0.0
d109833,choice,0.0
d109834,choice,0.0
d109835,choice,0.0
d109836,choice,0.0
d109837,choice,0.0
d109838,choice,0.0
d109839,choice,0.0
d109840,choice,0.0
d109841,choice,0.0
d109842,choice,0.0
d109843,choice,0.0
d109844,choice,0.0
d109845,choice,0.0
d109846,choice,0.0
d109847,choice,0.0
d109848,choice,0.0
d109849,choice,0.0
d109850,choice,0.0
d109851,choice,0.0
d109852,choice,0.0
d109853,choice,0.0
d109854,choice,0.0
d109855,choice,0.0
d109856,choice,0.0
d109857,choice,0.0
d109858,choice,0.0
d109859,choice,0.0
d109860,choice,0.0
d109861,choice,0.0
d109862,choice,0.0
d109863,choice,0.0
d109864,choice,0.0
d109865,choice,0.0
d109866,choice,0.0
d109867,choice,0.0
d109868,choice,0.0
d109869,choice,0.0
d109870,choice,0.0
d109871,choice,0.0
d109872,choice,0.0
d109873,choice,0.0
d109874,choice,0.0
