option_id,reported_cost,travel_minutes,carbon_kg,sla_risk_band
opt_02092,428.86,46,4.01,LOW
opt_02093,459.07,166,23.14,MED
opt_02094,120.96,118,13.45,HIGH
opt_02095,414.52,168,15.68,LOW
opt_02096,331.43,67,4.4,LOW
opt_02097,50.37,170,34.35,LOW
opt_02098,377.12,79,23.47,MED
opt_02099,185.73,135,5.93,MED
opt_02100,351.99,125,12.76,LOW
opt_02101,366.0,43,31.25,LOW
opt_02102,304.44,34,19.89,MED
opt_02103,71.67,100,32.8,LOW
opt_02104,243.34,7,29.58,HIGH
opt_02105,443.13,36,21.64,MED
opt_02106,298.84,120,14.32,MED
opt_02107,353.5,137,17.36,LOW
opt_02108,483.5,42,13.32,MED
opt_02109,62.19,26,9.72,MED
opt_02110,47.18,37,16.67,LOW
opt_02111,296.45,88,25.28,LOW
opt_02112,167.79,34,1.31,HIGH
opt_02113,84.39,14,11.11,LOW
opt_02114,275.26,97,3.75,HIGH
opt_02115,403.87,19,7.29,MED
opt_02116,8.97,173,4.51,LOW
opt_02117,444.08,159,23.64,MED
opt_02118,212.29,13,31.21,HIGH
opt_02119,266.9,71,21.27,HIGH
opt_02120,97.18,56,35.58,MED
opt_02121,490.66,32,19.04,LOW
opt_02122,286.67,24,0.45,MED
opt_02123,173.15,11,17.87,HIGH
opt_02124,193.53,171,3.99,LOW
opt_02125,299.99,126,31.36,HIGH
opt_02126,81.74,8,11.54,MED
opt_02127,303.96,132,1.77,MED
opt_02128,452.91,131,31.37,LOW
opt_02129,459.2,44,5.86,LOW
opt_02130,4.87,91,29.78,LOW
opt_02131,111.64,111,30.93,LOW
opt_02132,335.37,16,30.17,LOW
opt_02133,393.59,61,6.13,LOW
opt_02134,439.87,126,38.25,HIGH
opt_02135,145.66,106,26.71,HIGH
opt_02136,349.61,111,27.75,LOW
opt_02137,65.96,123,11.74,LOW
opt_02138,276.84,128,25.11,LOW
opt_02139,411.7,72,0.29,LOW
opt_02140,54.97,66,4.11,MED
opt_02141,37.11,139,0.88,MED
opt_02142,457.07,112,1.41,MED
opt_02143,79.42,78,17.81,MED
opt_02144,76.26,92,8.91,HIGH
opt_02145,62.21,66,3.5,LOW
opt_02146,311.65,47,12.0,MED
opt_02147,297.24,133,5.46,LOW
opt_02148,304.57,153,11.28,HIGH
opt_02149,210.71,37,3.85,LOW
opt_02150,61.23,6,15.77,HIGH
opt_02151,257.33,75,0.93,HIGH
opt_02152,340.85,168,27.75,LOW
opt_02153,120.07,70,13.8,HIGH
opt_02154,100.32,39,20.87,HIGH
opt_02155,228.3,180,32.05,LOW
opt_02156,9.13,17,18.41,MED
opt_02157,392.58,55,25.01,LOW
opt_02158,224.62,33,23.26,HIGH
opt_02159,209.1,65,37.93,LOW
opt_02160,123.41,59,15.06,MED
opt_02161,305.78,112,4.31,MED
opt_02162,0.59,152,36.54,HIGH
opt_02163,398.92,141,19.85,MED
opt_02164,394.57,126,7.66,MED
opt_02165,411.34,106,38.98,LOW
opt_02166,113.78,70,28.5,HIGH
opt_02167,36.78,17,18.71,HIGH
opt_02168,67.09,172,14.47,LOW
opt_02169,330.2,132,2.24,MED
opt_02170,102.45,78,26.5,HIGH
opt_02171,253.61,156,7.55,MED
opt_02172,310.06,114,21.19,HIGH
opt_02173,13.82,129,7.12,MED
opt_02174,4.67,17,0.4,LOW
opt_02175,366.13,81,34.11,HIGH
opt_02176,229.87,31,11.42,MED
opt_02177,332.6,128,20.02,LOW
opt_02178,403.54,17,16.15,LOW
opt_02179,430.56,35,9.38,MED
opt_02180,484.09,15,9.17,HIGH
opt_02181,7.94,10,25.7,MED
opt_02182,18.69,2,5.96,MED
opt_02183,185.57,18,4.05,LOW
opt_02184,192.72,66,12.8,HIGH
opt_02185,354.82,165,8.11,LOW
opt_02186,166.64,175,23.02,MED
opt_02187,372.65,34,7.1,MED
opt_02188,265.47,114,0.8,LOW
opt_02189,176.91,100,37.62,HIGH
opt_02190,400.09,106,21.62,MED
opt_02191,396.42,85,2.03,LOW
opt_02192,29.59,160,28.28,LOW
opt_02193,241.31,147,20.58,LOW
opt_02194,301.97,9,32.14,HIGH
opt_02195,241.87,31,28.11,LOW
opt_02196,485.61,45,8.69,HIGH
opt_02197,302.18,36,8.51,MED
opt_02198,407.12,142,34.54,HIGH
opt_02199,131.7,155,39.9,MED
opt_02200,126.99,37,9.03,LOW
opt_02201,146.58,79,22.47,MED
opt_02202,474.73,105,2.15,MED
opt_02203,450.3,109,1.36,LOW
opt_02204,210.86,76,11.08,HIGH
opt_02205,57.04,18,35.81,HIGH
opt_02206,149.13,109,24.92,LOW
opt_02207,265.34,170,20.36,MED
opt_02208,459.51,22,6.39,LOW
opt_02209,350.39,53,24.99,HIGH
opt_02210,85.75,125,20.42,HIGH
opt_02211,217.54,92,24.08,HIGH
opt_02212,296.58,160,11.2,LOW
opt_02213,263.14,120,24.2,LOW
opt_02214,202.44,14,0.6,LOW
opt_02215,327.25,129,23.03,HIGH
opt_02216,493.99,94,31.79,HIGH
opt_02217,391.82,66,2.66,LOW
opt_02218,368.11,81,29.76,MED
opt_02219,22.63,118,3.44,LOW
opt_02220,172.59,129,36.44,LOW
opt_02221,231.93,76,8.46,MED
opt_02222,168.51,154,35.35,LOW
opt_02223,15.8,35,35.76,HIGH
opt_02224,233.84,150,3.86,HIGH
opt_02225,482.07,45,17.03,HIGH
opt_02226,294.21,78,21.72,MED
opt_02227,193.45,86,25.97,HIGH
opt_02228,359.61,45,8.34,LOW
opt_02229,213.02,29,28.26,MED
opt_02230,275.44,132,16.91,HIGH
opt_02231,431.3,37,20.05,MED
opt_02232,466.8,123,32.91,HIGH
opt_02233,457.35,140,24.97,HIGH
opt_02234,33.44,160,35.32,LOW
opt_02235,78.74,29,39.12,MED
opt_02236,471.79,104,12.77,HIGH
opt_02237,9.62,131,5.21,MED
opt_02238,260.84,103,24.05,MED
opt_02239,192.56,171,34.15,MED
opt_02240,236.31,172,2.7,HIGH
opt_02241,486.51,83,23.73,MED
opt_02242,254.18,178,18.02,HIGH
opt_02243,112.23,75,38.9,LOW
opt_02244,16.57,38,14.05,MED
opt_02245,234.27,155,35.76,HIGH
opt_02246,373.32,97,30.46,LOW
opt_02247,81.12,19,16.08,MED
opt_02248,21.68,108,10.8,LOW
opt_02249,5.84,19,9.92,HIGH
opt_02250,82.92,110,20.89,MED
opt_02251,179.96,179,32.14,MED
opt_02252,140.35,43,11.17,LOW
opt_02253,1.94,178,31.03,MED
opt_02254,231.25,57,20.14,LOW
opt_02255,352.36,64,28.96,HIGH
opt_02256,323.61,135,2.46,HIGH
opt_02257,445.29,65,3.86,HIGH
opt_02258,102.51,87,3.51,MED
opt_02259,439.17,50,0.94,HIGH
opt_02260,78.47,129,26.2,MED
opt_02261,285.5,157,31.4,MED
opt_02262,209.67,128,12.88,MED
opt_02263,144.69,33,36.48,MED
opt_02264,433.52,31,23.6,LOW
opt_02265,252.98,5,38.17,LOW
opt_02266,192.21,164,38.41,LOW
opt_02267,316.92,94,38.05,MED
opt_02268,364.8,175,14.18,MED
opt_02269,283.36,24,39.6,LOW
opt_02270,294.89,171,18.2,MED
opt_02271,407.04,90,37.35,LOW
opt_02272,0.77,40,9.34,HIGH
opt_02273,14.09,115,4.09,LOW
opt_02274,481.44,74,24.67,MED
opt_02275,402.67,160,3.41,LOW
opt_02276,490.83,62,38.87,LOW
opt_02277,186.46,105,8.24,HIGH
opt_02278,465.04,29,8.2,LOW
opt_02279,457.75,5,28.04,HIGH
opt_02280,388.57,58,3.24,HIGH
opt_02281,408.0,50,35.54,LOW
opt_02282,246.08,57,6.31,MED
opt_02283,124.32,140,11.99,LOW
opt_02284,25.81,78,20.77,LOW
opt_02285,310.94,82,35.51,LOW
opt_02286,448.15,90,7.37,MED
opt_02287,389.37,32,1.79,HIGH
opt_02288,13.03,83,27.2,HIGH
opt_02289,483.56,115,16.48,LOW
opt_02290,194.3,127,32.05,HIGH
opt_02291,312.88,159,16.11,LOW
opt_02292,83.97,103,11.41,MED
opt_02293,70.74,110,11.57,LOW
opt_02294,482.53,27,32.8,MED
opt_02295,189.8,120,4.6,MED
opt_02296,76.08,32,18.58,HIGH
opt_02297,297.48,9,28.73,LOW
opt_02298,389.7,146,2.58,HIGH
opt_02299,425.54,157,15.42,LOW
opt_02300,255.03,25,2.95,LOW
opt_02301,20.25,107,10.38,MED
opt_02302,40.37,178,28.83,LOW
opt_02303,56.92,156,5.26,HIGH
opt_02304,232.67,44,1.91,MED
opt_02305,167.52,53,21.19,HIGH
opt_02306,50.24,34,1.39,LOW
opt_02307,425.89,99,4.0,LOW
opt_02308,155.82,117,31.77,HIGH
opt_02309,291.21,77,27.84,LOW
opt_02310,399.46,67,20.68,HIGH
opt_02311,359.61,173,4.79,HIGH
opt_02312,39.05,101,3.25,MED
opt_02313,308.13,161,7.09,MED
opt_02314,497.1,13,30.11,HIGH
opt_02315,492.8,57,10.11,HIGH
opt_02316,360.45,40,12.84,MED
opt_02317,400.69,55,4.36,HIGH
opt_02318,200.41,50,4.68,MED
opt_02319,293.37,99,8.33,LOW
opt_02320,63.02,93,4.73,LOW
opt_02321,97.45,21,14.42,HIGH
opt_02322,88.32,123,2.22,LOW
opt_02323,229.2,97,13.21,HIGH
opt_02324,355.21,140,28.19,HIGH
opt_02325,352.8,24,32.16,LOW
opt_02326,338.73,85,5.52,LOW
opt_02327,268.58,103,5.66,LOW
opt_02328,223.72,28,36.71,HIGH
opt_02329,344.77,142,39.76,LOW
opt_02330,42.56,55,23.8,LOW
opt_02331,274.97,166,32.26,HIGH
opt_02332,499.91,41,3.08,LOW
opt_02333,88.32,115,36.4,LOW
opt_02334,364.4,2,26.99,HIGH
opt_02335,223.13,43,14.03,MED
opt_02336,396.43,99,7.64,MED
opt_02337,486.76,170,23.48,HIGH
opt_02338,364.12,170,17.5,LOW
opt_02339,442.23,69,39.54,MED
opt_02340,283.15,91,1.61,HIGH
opt_02341,189.25,80,32.18,MED
opt_02342,349.14,150,0.91,MED
opt_02343,305.05,92,10.01,MED
opt_02344,62.74,53,21.71,HIGH
opt_02345,484.59,39,38.0,HIGH
opt_02346,119.71,22,19.61,LOW
opt_02347,200.04,171,13.99,HIGH
opt_02348,290.96,46,39.79,HIGH
opt_02349,37.28,109,32.02,LOW
opt_02350,294.34,27,39.62,HIGH
opt_02351,165.42,78,4.49,LOW
opt_02352,131.68,119,27.54,HIGH
opt_02353,353.68,29,14.11,HIGH
opt_02354,456.14,136,19.23,MED
opt_02355,384.77,114,34.21,LOW
opt_02356,19.03,13,31.04,HIGH
opt_02357,69.67,83,31.13,LOW
opt_02358,434.16,98,20.16,LOW
opt_02359,269.73,90,7.74,HIGH
opt_02360,4.47,15,22.7,HIGH
opt_02361,384.88,93,0.36,MED
opt_02362,2.75,24,6.56,MED
opt_02363,354.96,125,14.07,LOW
opt_02364,133.74,97,26.74,MED
opt_02365,192.79,49,11.1,HIGH
opt_02366,266.71,77,28.59,MED
opt_02367,53.4,7,26.26,HIGH
opt_02368,357.66,123,26.15,HIGH
opt_02369,444.31,2,17.19,MED
opt_02370,265.96,1,25.26,LOW
opt_02371,32.77,126,32.46,MED
opt_02372,44.97,137,22.49,LOW
opt_02373,342.04,108,4.54,MED
opt_02374,24.38,14,25.41,LOW
opt_02375,149.37,138,39.64,MED
opt_02376,24.32,92,14.98,HIGH
opt_02377,91.63,179,19.27,LOW
opt_02378,123.17,173,22.32,HIGH
opt_02379,142.86,11,9.5,MED
opt_02380,207.93,47,29.69,MED
opt_02381,227.93,146,37.62,MED
opt_02382,208.52,100,29.23,LOW
opt_02383,135.6,3,22.98,LOW
opt_02384,253.62,86,26.35,HIGH
opt_02385,464.04,59,16.17,MED
opt_02386,487.26,118,32.46,LOW
opt_02387,86.01,71,25.7,HIGH
opt_02388,469.57,101,18.41,HIGH
opt_02389,373.86,138,8.01,HIGH
opt_02390,253.08,163,37.1,MED
opt_02391,412.35,167,28.09,LOW
opt_02392,447.13,90,11.74,MED
opt_02393,277.0,30,32.18,MED
opt_02394,86.79,1,29.73,HIGH
opt_02395,470.14,180,32.14,HIGH
opt_02396,192.45,162,35.52,MED
opt_02397,375.88,21,21.74,MED
opt_02398,362.25,19,4.6,LOW
opt_02399,73.94,166,30.2,LOW
opt_02400,375.0,20,25.36,HIGH
opt_02401,471.59,132,10.84,MED
opt_02402,164.29,34,3.07,HIGH
opt_02403,169.32,104,20.54,MED
opt_02404,427.8,151,37.41,LOW
opt_02405,375.97,67,37.83,LOW
opt_02406,455.76,162,15.41,MED
opt_02407,245.09,113,15.36,LOW
opt_02408,28.33,147,20.72,HIGH
opt_02409,67.78,113,36.94,HIGH
opt_02410,425.33,7,9.45,MED
opt_02411,398.57,112,3.58,LOW
opt_02412,366.7,43,11.33,LOW
opt_02413,138.09,13,7.34,HIGH
opt_02414,274.48,152,11.6,LOW
opt_02415,54.45,47,21.54,LOW
opt_02416,11.93,71,5.15,HIGH
opt_02417,195.67,85,25.19,MED
opt_02418,238.88,64,38.65,HIGH
opt_02419,167.73,156,9.74,MED
opt_02420,229.75,57,15.18,MED
opt_02421,63.24,105,9.91,HIGH
opt_02422,88.4,60,12.21,LOW
opt_02423,483.44,1,16.97,HIGH
opt_02424,17.77,98,19.37,LOW
opt_02425,110.79,45,10.39,HIGH
opt_02426,424.12,98,24.96,LOW
opt_02427,211.77,117,21.1,MED
opt_02428,351.81,2,14.45,HIGH
opt_02429,487.92,130,11.42,LOW
opt_02430,352.66,19,18.18,LOW
opt_02431,7.93,164,13.28,LOW
opt_02432,409.11,65,35.56,MED
opt_02433,5.76,108,28.42,LOW
opt_02434,371.07,136,1.01,LOW
opt_02435,481.21,171,5.52,LOW
opt_02436,66.86,17,32.36,MED
opt_02437,301.59,19,20.57,MED
opt_02438,155.56,28,9.32,HIGH
opt_02439,227.89,164,39.85,HIGH
opt_02440,100.26,22,24.66,LOW
opt_02441,496.96,97,13.64,MED
opt_02442,57.3,54,32.73,LOW
opt_02443,150.51,79,25.23,HIGH
opt_02444,486.77,66,7.83,HIGH
opt_02445,189.68,13,6.08,HIGH
opt_02446,4.88,121,37.37,LOW
opt_02447,322.33,10,16.87,LOW
opt_02448,107.07,94,39.7,HIGH
opt_02449,384.45,2,28.8,LOW
opt_02450,462.38,32,37.64,HIGH
opt_02451,255.91,162,18.68,LOW
opt_02452,197.11,157,20.19,LOW
opt_02453,168.24,150,27.56,HIGH
opt_02454,360.96,3,26.61,LOW
opt_02455,301.65,119,38.16,MED
opt_02456,281.52,67,32.24,HIGH
opt_02457,366.76,32,21.18,MED
opt_02458,3.45,51,19.34,MED
opt_02459,487.87,1,12.34,LOW
opt_02460,145.49,133,34.87,LOW
opt_02461,444.1,68,36.9,LOW
opt_02462,398.6,45,28.62,HIGH
opt_02463,262.04,120,0.71,MED
opt_02464,237.98,82,22.2,LOW
opt_02465,161.43,159,39.17,LOW
opt_02466,168.34,14,13.4,MED
opt_02467,32.99,35,39.54,LOW
opt_02468,253.89,52,5.44,HIGH
opt_02469,393.4,13,39.94,HIGH
opt_02470,262.54,94,27.64,HIGH
opt_02471,443.9,135,18.38,HIGH
opt_02472,176.19,107,25.04,LOW
opt_02473,378.49,84,2.66,LOW
opt_02474,328.48,121,24.63,MED
opt_02475,122.55,96,21.96,MED
opt_02476,422.02,167,1.46,HIGH
opt_02477,324.85,121,3.09,HIGH
opt_02478,418.01,143,31.32,HIGH
opt_02479,334.44,16,10.94,LOW
opt_02480,415.52,122,0.5,HIGH
opt_02481,1.75,137,24.83,HIGH
opt_02482,144.18,128,7.69,MED
opt_02483,453.52,65,23.34,HIGH
opt_02484,81.49,166,10.11,MED
opt_02485,70.87,122,17.78,MED
opt_02486,49.39,57,0.16,MED
opt_02487,449.72,112,18.44,MED
opt_02488,63.41,110,33.85,MED
opt_02489,276.84,36,5.48,MED
opt_02490,26.53,94,33.93,LOW
opt_02491,153.26,39,39.4,LOW
opt_02492,444.77,175,29.1,MED
opt_02493,233.56,165,26.99,HIGH
opt_02494,451.08,84,9.84,HIGH
opt_02495,372.28,48,14.82,MED
opt_02496,448.74,118,22.29,HIGH
opt_02497,235.81,154,39.05,LOW
opt_02498,247.92,145,32.08,LOW
opt_02499,236.13,4,27.32,MED
opt_02500,200.07,160,19.23,LOW
opt_02501,257.73,131,7.61,HIGH
opt_02502,277.11,131,18.36,LOW
opt_02503,386.34,39,15.71,LOW
opt_02504,189.44,148,25.86,MED
opt_02505,456.16,176,0.94,MED
opt_02506,238.04,112,18.34,HIGH
opt_02507,274.37,53,30.43,LOW
opt_02508,241.49,54,24.47,MED
opt_02509,409.48,105,31.71,MED
opt_02510,411.49,77,23.88,LOW
opt_02511,72.18,11,35.2,LOW
opt_02512,317.25,90,11.24,HIGH
opt_02513,156.53,91,37.99,MED
opt_02514,480.9,38,2.87,HIGH
opt_02515,436.79,162,15.31,MED
opt_02516,341.98,119,29.34,MED
opt_02517,388.34,124,0.75,MED
opt_02518,349.52,79,37.18,MED
opt_02519,242.44,75,6.11,LOW
opt_02520,227.47,32,13.3,LOW
opt_02521,477.79,41,33.03,HIGH
opt_02522,4.1,35,32.83,MED
opt_02523,158.7,79,12.82,LOW
opt_02524,411.18,165,23.35,MED
opt_02525,275.41,41,4.53,HIGH
opt_02526,358.42,151,25.0,MED
opt_02527,268.86,43,28.61,HIGH
opt_02528,215.4,149,30.62,MED
opt_02529,310.47,132,7.79,MED
opt_02530,359.66,171,19.12,LOW
opt_02531,207.2,52,36.05,LOW
opt_02532,66.7,157,12.01,LOW
opt_02533,449.96,119,7.51,LOW
opt_02534,331.29,93,28.21,HIGH
opt_02535,486.31,16,37.21,MED
opt_02536,262.59,32,19.05,LOW
opt_02537,325.14,143,22.83,HIGH
opt_02538,455.38,41,19.65,HIGH
opt_02539,49.99,81,11.38,LOW
opt_02540,252.59,34,12.92,LOW
opt_02541,52.34,24,31.57,LOW
opt_02542,395.23,20,9.58,MED
opt_02543,11.36,144,7.81,HIGH
opt_02544,489.84,8,21.0,HIGH
opt_02545,130.4,37,32.18,MED
opt_02546,347.28,152,22.67,LOW
opt_02547,480.05,83,5.55,HIGH
opt_02548,249.64,103,27.84,MED
opt_02549,261.64,143,0.54,MED
opt_02550,137.09,153,20.32,HIGH
opt_02551,316.0,27,19.34,MED
opt_02552,351.67,156,21.33,MED
opt_02553,415.64,158,8.91,MED
opt_02554,191.82,128,7.13,MED
opt_02555,389.11,96,3.82,LOW
opt_02556,283.99,100,17.36,LOW
opt_02557,378.73,71,31.93,LOW
opt_02558,401.6,93,23.42,MED
opt_02559,170.02,60,9.5,HIGH
opt_02560,179.57,131,22.56,HIGH
opt_02561,482.58,83,37.01,HIGH
opt_02562,129.85,17,30.73,HIGH
opt_02563,59.02,91,13.99,MED
opt_02564,292.16,117,16.9,MED
opt_02565,204.11,72,4.37,LOW
opt_02566,372.65,19,7.28,MED
opt_02567,21.04,175,17.39,LOW
opt_02568,221.14,134,24.22,HIGH
opt_02569,468.01,165,38.03,MED
opt_02570,422.43,162,35.93,LOW
opt_02571,470.3,62,2.24,LOW
opt_02572,159.76,21,9.37,LOW
opt_02573,198.17,66,8.14,HIGH
opt_02574,264.74,45,10.52,HIGH
opt_02575,280.32,120,2.27,LOW
opt_02576,93.51,170,6.16,LOW
opt_02577,140.89,130,0.1,LOW
opt_02578,177.9,77,28.16,LOW
opt_02579,376.71,68,28.43,LOW
opt_02580,149.81,79,15.09,HIGH
opt_02581,296.99,55,12.32,LOW
opt_02582,338.3,119,1.08,MED
opt_02583,365.58,78,39.64,LOW
opt_02584,407.91,40,0.4,MED
opt_02585,244.45,24,20.39,HIGH
opt_02586,115.4,78,9.36,LOW
opt_02587,329.78,13,33.38,LOW
opt_02588,462.99,88,9.69,MED
opt_02589,404.61,152,19.21,HIGH
opt_02590,1.13,129,26.11,HIGH
opt_02591,41.24,113,6.77,LOW
opt_02592,17.37,133,37.46,MED
opt_02593,459.2,179,4.81,LOW
opt_02594,339.17,135,23.68,LOW
opt_02595,422.7,109,12.69,MED
opt_02596,405.24,39,0.76,MED
opt_02597,178.57,106,12.72,HIGH
opt_02598,66.68,66,1.19,MED
opt_02599,167.61,10,26.52,HIGH
opt_02600,482.49,88,5.69,MED
opt_02601,228.04,74,39.79,HIGH
opt_02602,165.76,45,34.23,HIGH
opt_02603,204.39,101,32.12,LOW
opt_02604,204.36,56,2.82,HIGH
opt_02605,351.52,19,5.49,HIGH
opt_02606,299.61,154,1.28,MED
opt_02607,428.19,110,19.23,MED
opt_02608,87.34,128,37.88,LOW
opt_02609,431.51,91,19.07,HIGH
opt_02610,150.86,10,4.45,HIGH
opt_02611,79.84,57,3.61,HIGH
opt_02612,420.93,88,25.21,LOW
opt_02613,202.94,57,15.36,MED
opt_02614,78.03,54,30.62,LOW
opt_02615,213.82,140,7.65,HIGH
opt_02616,280.11,171,21.81,MED
opt_02617,90.85,13,31.7,HIGH
opt_02618,329.04,19,30.35,MED
opt_02619,120.33,176,18.39,LOW
opt_02620,32.22,47,14.6,MED
opt_02621,136.53,144,26.39,MED
opt_02622,52.57,107,17.03,HIGH
opt_02623,427.93,74,13.75,HIGH
opt_02624,327.37,21,16.91,MED
opt_02625,305.82,59,39.25,HIGH
opt_02626,147.96,149,1.95,LOW
opt_02627,95.55,145,28.1,HIGH
opt_02628,287.98,119,15.18,LOW
opt_02629,116.94,158,4.96,LOW
opt_02630,161.92,32,9.26,MED
opt_02631,338.33,138,33.74,LOW
opt_02632,78.4,10,29.56,MED
opt_02633,264.35,130,5.53,HIGH
opt_02634,206.02,179,2.53,MED
opt_02635,264.18,99,3.27,HIGH
opt_02636,22.98,7,11.42,MED
opt_02637,0.42,26,36.89,MED
opt_02638,311.51,127,7.3,HIGH
opt_02639,141.68,79,37.07,MED
opt_02640,450.65,48,36.43,HIGH
opt_02641,452.07,161,3.38,MED
opt_02642,455.73,93,0.48,LOW
opt_02643,221.87,109,1.47,LOW
opt_02644,413.74,73,5.59,HIGH
opt_02645,328.71,25,6.03,LOW
opt_02646,466.51,92,28.39,LOW
opt_02647,164.22,23,30.06,MED
opt_02648,64.41,70,36.22,LOW
opt_02649,225.56,60,8.66,LOW
opt_02650,105.7,65,24.05,HIGH
opt_02651,450.31,179,29.57,LOW
opt_02652,190.13,125,2.93,LOW
opt_02653,217.9,12,27.95,MED
opt_02654,73.01,158,3.19,LOW
opt_02655,168.57,88,8.63,MED
opt_02656,394.66,138,6.36,LOW
opt_02657,377.48,95,35.53,HIGH
opt_02658,195.34,26,21.72,LOW
opt_02659,173.87,140,22.09,HIGH
opt_02660,394.87,107,31.73,HIGH
opt_02661,196.76,135,24.52,MED
opt_02662,382.85,149,22.54,LOW
opt_02663,93.87,140,17.25,HIGH
opt_02664,150.55,38,39.09,HIGH
opt_02665,426.6,113,23.58,LOW
opt_02666,320.45,119,31.28,HIGH
opt_02667,393.58,113,1.79,LOW
opt_02668,276.31,164,15.79,HIGH
opt_02669,12.94,143,20.42,LOW
opt_02670,44.41,19,9.51,LOW
opt_02671,419.54,52,25.85,HIGH
opt_02672,256.25,111,25.29,HIGH
opt_02673,456.58,73,7.26,HIGH
opt_02674,288.14,111,16.77,MED
opt_02675,62.69,37,14.89,LOW
opt_02676,362.86,10,13.78,HIGH
opt_02677,177.77,120,25.01,HIGH
opt_02678,355.18,174,32.76,HIGH
opt_02679,280.28,87,16.41,HIGH
opt_02680,228.89,180,12.14,MED
opt_02681,185.94,26,31.49,HIGH
opt_02682,498.95,78,9.65,LOW
opt_02683,297.98,13,31.34,MED
opt_02684,84.14,177,19.66,LOW
opt_02685,456.23,137,20.88,HIGH
opt_02686,188.7,96,6.41,MED
opt_02687,371.7,173,27.52,MED
opt_02688,94.99,71,12.74,HIGH
opt_02689,15.12,43,27.18,MED
opt_02690,166.78,82,9.75,HIGH
opt_02691,189.64,119,32.63,HIGH
opt_02692,288.8,160,17.46,HIGH
opt_02693,73.8,18,22.56,LOW
opt_02694,97.86,98,30.96,LOW
opt_02695,175.12,146,21.37,HIGH
opt_02696,64.83,162,9.46,HIGH
opt_02697,0.26,107,27.2,MED
opt_02698,29.59,144,28.15,MED
opt_02699,385.16,6,25.07,LOW
opt_02700,391.77,175,35.3,MED
opt_02701,135.97,95,37.97,LOW
opt_02702,376.41,32,38.55,LOW
opt_02703,167.31,88,13.04,MED
opt_02704,215.47,178,29.38,LOW
opt_02705,59.9,166,9.12,MED
opt_02706,362.03,83,29.42,MED
opt_02707,370.5,38,16.54,HIGH
opt_02708,36.78,158,9.57,MED
opt_02709,35.35,75,16.05,MED
opt_02710,302.77,179,13.08,MED
opt_02711,484.57,9,31.56,MED
opt_02712,448.94,101,39.68,MED
opt_02713,226.2,129,21.61,HIGH
opt_02714,435.55,97,36.05,MED
opt_02715,87.57,130,26.08,MED
opt_02716,414.75,128,9.59,LOW
opt_02717,436.91,171,34.14,MED
opt_02718,291.32,153,24.74,HIGH
opt_02719,402.5,82,21.31,MED
opt_02720,87.59,168,9.09,MED
opt_02721,7.54,165,22.15,HIGH
opt_02722,128.54,95,8.86,HIGH
opt_02723,196.97,80,16.73,HIGH
opt_02724,395.47,74,26.76,LOW
opt_02725,15.65,103,33.36,HIGH
opt_02726,239.59,4,4.36,LOW
opt_02727,23.18,52,17.0,MED
opt_02728,402.94,45,13.29,MED
opt_02729,181.02,160,18.64,HIGH
opt_02730,127.1,180,23.66,HIGH
opt_02731,231.86,88,27.9,LOW
opt_02732,497.24,128,30.48,LOW
opt_02733,50.87,16,7.45,LOW
opt_02734,175.28,46,6.35,MED
opt_02735,385.33,124,26.43,HIGH
opt_02736,94.62,80,8.89,HIGH
opt_02737,12.42,77,37.64,LOW
opt_02738,314.95,25,32.58,HIGH
opt_02739,5.71,1,31.64,HIGH
opt_02740,323.69,158,29.48,HIGH
opt_02741,170.48,143,7.44,HIGH
opt_02742,122.25,123,18.83,LOW
opt_02743,44.55,146,16.35,HIGH
opt_02744,37.55,117,19.46,LOW
opt_02745,143.37,116,5.33,LOW
opt_02746,403.65,138,23.46,HIGH
opt_02747,223.88,105,9.92,LOW
opt_02748,227.28,154,20.08,HIGH
opt_02749,266.96,73,8.02,LOW
opt_02750,405.13,84,34.37,HIGH
opt_02751,62.04,143,17.66,HIGH
opt_02752,301.61,86,28.06,HIGH
opt_02753,464.89,89,5.43,MED
opt_02754,417.25,51,21.77,HIGH
opt_02755,316.01,96,32.23,LOW
opt_02756,453.65,28,25.91,HIGH
opt_02757,431.43,167,29.0,MED
opt_02758,434.94,55,0.27,HIGH
opt_02759,214.51,11,14.34,HIGH
opt_02760,347.11,78,32.9,HIGH
opt_02761,25.07,116,32.65,HIGH
opt_02762,275.65,135,36.84,HIGH
opt_02763,161.31,3,1.2,LOW
opt_02764,445.19,162,23.13,HIGH
opt_02765,446.23,66,26.66,LOW
opt_02766,60.07,52,3.51,HIGH
opt_02767,200.01,63,22.02,HIGH
opt_02768,125.2,18,23.81,MED
opt_02769,50.93,175,9.77,HIGH
opt_02770,226.26,157,8.16,LOW
opt_02771,180.7,42,23.77,HIGH
opt_02772,256.76,121,36.98,HIGH
opt_02773,146.1,8,25.01,HIGH
opt_02774,342.61,88,17.7,LOW
opt_02775,277.76,142,33.88,LOW
opt_02776,40.85,161,3.56,MED
opt_02777,75.17,70,16.64,MED
opt_02778,223.45,160,19.03,MED
opt_02779,299.29,152,10.32,HIGH
opt_02780,243.17,172,24.5,LOW
opt_02781,167.87,128,7.71,MED
opt_02782,401.04,157,37.73,MED
opt_02783,319.61,1,0.35,HIGH
opt_02784,419.68,39,9.9,HIGH
opt_02785,258.53,161,10.36,LOW
opt_02786,416.15,116,32.38,LOW
opt_02787,322.91,47,9.45,MED
opt_02788,485.5,150,15.84,LOW
