balance_group_id,decision_id,side
B483,d50779,neg
B483,d50793,neg
B483,d50807,neg
B483,d50821,neg
B483,d50835,neg
B483,d50849,neg
B483,d50863,neg
B483,d50877,neg
B483,d50891,neg
B483,d50905,neg
B483,d50919,neg
B483,d50933,neg
B483,d50947,neg
B484,d50234,pos
B484,d50248,pos
B484,d50262,pos
B484,d50276,pos
B484,d50290,pos
B484,d50304,pos
B484,d50318,pos
B484,d50332,pos
B484,d50346,pos
B484,d50360,pos
B484,d50374,pos
B484,d50388,pos
B484,d50402,pos
B484,d50416,pos
B484,d50430,pos
B484,d50444,pos
B484,d50458,pos
B484,d50472,pos
B484,d50486,pos
B484,d50500,pos
B484,d50514,pos
B484,d50528,pos
B484,d50542,pos
B484,d50556,pos
B484,d50570,pos
B484,d50584,pos
B484,d50598,pos
B484,d50612,pos
B484,d50626,pos
B484,d50640,pos
B484,d50654,pos
B484,d50668,pos
B484,d50682,pos
B484,d50696,pos
B484,d50710,pos
B484,d50724,pos
B484,d50738,pos
B484,d50752,pos
B484,d50766,pos
B484,d50780,pos
B484,d50794,pos
B484,d50808,pos
B484,d50822,pos
B484,d50836,pos
B484,d50850,pos
B484,d50864,pos
B484,d50878,pos
B484,d50892,pos
B484,d50906,pos
B484,d50920,pos
B484,d50934,pos
B484,d50948,pos
B484,d50235,neg
B484,d50249,neg
B484,d50263,neg
B484,d50277,neg
B484,d50291,neg
B484,d50305,neg
B484,d50319,neg
B484,d50333,neg
B484,d50347,neg
B484,d50361,neg
B484,d50375,neg
B484,d50389,neg
B484,d50403,neg
B484,d50417,neg
B484,d50431,neg
B484,d50445,neg
B484,d50459,neg
B484,d50473,neg
B484,d50487,neg
B484,d50501,neg
B484,d50515,neg
B484,d50529,neg
B484,d50543,neg
B484,d50557,neg
B484,d50571,neg
B484,d50585,neg
B484,d50599,neg
B484,d50613,neg
B484,d50627,neg
B484,d50641,neg
B484,d50655,neg
B484,d50669,neg
B484,d50683,neg
B484,d50697,neg
B484,d50711,neg
B484,d50725,neg
B484,d50739,neg
B484,d50753,neg
B484,d50767,neg
B484,d50781,neg
B484,d50795,neg
B484,d50809,neg
B484,d50823,neg
B484,d50837,neg
B484,d50851,neg
B484,d50865,neg
B484,d50879,neg
B484,d50893,neg
B484,d50907,neg
B484,d50921,neg
B484,d50935,neg
B484,d50949,neg
B485,d50236,pos
B485,d50250,pos
B485,d50264,pos
B485,d50278,pos
B485,d50292,pos
B485,d50306,pos
B485,d50320,pos
B485,d50334,pos
B485,d50348,pos
B485,d50362,pos
B485,d50376,pos
B485,d50390,pos
B485,d50404,pos
B485,d50418,pos
B485,d50432,pos
B485,d50446,pos
B485,d50460,pos
B485,d50474,pos
B485,d50488,pos
B485,d50502,pos
B485,d50516,pos
B485,d50530,pos
B485,d50544,pos
B485,d50558,pos
B485,d50572,pos
B485,d50586,pos
B485,d50600,pos
B485,d50614,pos
B485,d50628,pos
B485,d50642,pos
B485,d50656,pos
B485,d50670,pos
B485,d50684,pos
B485,d50698,pos
B485,d50712,pos
B485,d50726,pos
B485,d50740,pos
B485,d50754,pos
B485,d50768,pos
B485,d50782,pos
B485,d50796,pos
B485,d50810,pos
B485,d50824,pos
B485,d50838,pos
B485,d50852,pos
B485,d50866,pos
B485,d50880,pos
B485,d50894,pos
B485,d50908,pos
B485,d50922,pos
B485,d50936,pos
B485,d50950,pos
B485,d50237,neg
B485,d50251,neg
B485,d50265,neg
B485,d50279,neg
B485,d50293,neg
B485,d50307,neg
B485,d50321,neg
B485,d50335,neg
B485,d50349,neg
B485,d50363,neg
B485,d50377,neg
B485,d50391,neg
B485,d50405,neg
B485,d50419,neg
B485,d50433,neg
B485,d50447,neg
B485,d50461,neg
B485,d50475,neg
B485,d50489,neg
B485,d50503,neg
B485,d50517,neg
B485,d50531,neg
B485,d50545,neg
B485,d50559,neg
B485,d50573,neg
B485,d50587,neg
B485,d50601,neg
B485,d50615,neg
B485,d50629,neg
B485,d50643,neg
B485,d50657,neg
B485,d50671,neg
B485,d50685,neg
B485,d50699,neg
B485,d50713,neg
B485,d50727,neg
B485,d50741,neg
B485,d50755,neg
B485,d50769,neg
B485,d50783,neg
B485,d50797,neg
B485,d50811,neg
B485,d50825,neg
B485,d50839,neg
B485,d50853,neg
B485,d50867,neg
B485,d50881,neg
B485,d50895,neg
B485,d50909,neg
B485,d50923,neg
B485,d50937,neg
B485,d50951,neg
B486,d50238,pos
B486,d50252,pos
B486,d50266,pos
B486,d50280,pos
B486,d50294,pos
B486,d50308,pos
B486,d50322,pos
B486,d50336,pos
B486,d50350,pos
B486,d50364,pos
B486,d50378,pos
B486,d50392,pos
B486,d50406,pos
B486,d50420,pos
B486,d50434,pos
B486,d50448,pos
B486,d50462,pos
B486,d50476,pos
B486,d50490,pos
B486,d50504,pos
B486,d50518,pos
B486,d50532,pos
B486,d50546,pos
B486,d50560,pos
B486,d50574,pos
B486,d50588,pos
B486,d50602,pos
B486,d50616,pos
B486,d50630,pos
B486,d50644,pos
B486,d50658,pos
B486,d50672,pos
B486,d50686,pos
B486,d50700,pos
B486,d50714,pos
B486,d50728,pos
B486,d50742,pos
B486,d50756,pos
B486,d50770,pos
B486,d50784,pos
B486,d50798,pos
B486,d50812,pos
B486,d50826,pos
B486,d50840,pos
B486,d50854,pos
B486,d50868,pos
B486,d50882,pos
B486,d50896,pos
B486,d50910,pos
B486,d50924,pos
B486,d50938,pos
B486,d50952,pos
B486,d50239,neg
B486,d50253,neg
B486,d50267,neg
B486,d50281,neg
B486,d50295,neg
B486,d50309,neg
B486,d50323,neg
B486,d50337,neg
B486,d50351,neg
B486,d50365,neg
B486,d50379,neg
B486,d50393,neg
B486,d50407,neg
B486,d50421,neg
B486,d50435,neg
B486,d50449,neg
B486,d50463,neg
B486,d50477,neg
B486,d50491,neg
B486,d50505,neg
B486,d50519,neg
B486,d50533,neg
B486,d50547,neg
B486,d50561,neg
B486,d50575,neg
B486,d50589,neg
B486,d50603,neg
B486,d50617,neg
B486,d50631,neg
B486,d50645,neg
B486,d50659,neg
B486,d50673,neg
B486,d50687,neg
B486,d50701,neg
B486,d50715,neg
B486,d50729,neg
B486,d50743,neg
B486,d50757,neg
B486,d50771,neg
B486,d50785,neg
B486,d50799,neg
B486,d50813,neg
B486,d50827,neg
B486,d50841,neg
B486,d50855,neg
B486,d50869,neg
B486,d50883,neg
B486,d50897,neg
B486,d50911,neg
B486,d50925,neg
B486,d50939,neg
B486,d50953,neg
B487,d50240,pos
B487,d50254,pos
B487,d50268,pos
B487,d50282,pos
B487,d50296,pos
B487,d50310,pos
B487,d50324,pos
B487,d50338,pos
B487,d50352,pos
B487,d50366,pos
B487,d50380,pos
B487,d50394,pos
B487,d50408,pos
B487,d50422,pos
B487,d50436,pos
B487,d50450,pos
B487,d50464,pos
B487,d50478,pos
B487,d50492,pos
B487,d50506,pos
B487,d50520,pos
B487,d50534,pos
B487,d50548,pos
B487,d50562,pos
B487,d50576,pos
B487,d50590,pos
B487,d50604,pos
B487,d50618,pos
B487,d50632,pos
B487,d50646,pos
B487,d50660,pos
B487,d50674,pos
B487,d50688,pos
B487,d50702,pos
B487,d50716,pos
B487,d50730,pos
B487,d50744,pos
B487,d50758,pos
B487,d50772,pos
B487,d50786,pos
B487,d50800,pos
B487,d50814,pos
B487,d50828,pos
B487,d50842,pos
B487,d50856,pos
B487,d50870,pos
B487,d50884,pos
B487,d50898,pos
B487,d50912,pos
B487,d50926,pos
B487,d50940,pos
B487,d50954,pos
B487,d50241,neg
B487,d50255,neg
B487,d50269,neg
B487,d50283,neg
B487,d50297,neg
B487,d50311,neg
B487,d50325,neg
B487,d50339,neg
B487,d50353,neg
B487,d50367,neg
B487,d50381,neg
B487,d50395,neg
B487,d50409,neg
B487,d50423,neg
B487,d50437,neg
B487,d50451,neg
B487,d50465,neg
B487,d50479,neg
B487,d50493,neg
B487,d50507,neg
B487,d50521,neg
B487,d50535,neg
B487,d50549,neg
B487,d50563,neg
B487,d50577,neg
B487,d50591,neg
B487,d50605,neg
B487,d50619,neg
B487,d50633,neg
B487,d50647,neg
B487,d50661,neg
B487,d50675,neg
B487,d50689,neg
B487,d50703,neg
B487,d50717,neg
B487,d50731,neg
B487,d50745,neg
B487,d50759,neg
B487,d50773,neg
B487,d50787,neg
B487,d50801,neg
B487,d50815,neg
B487,d50829,neg
B487,d50843,neg
B487,d50857,neg
B487,d50871,neg
B487,d50885,neg
B487,d50899,neg
B487,d50913,neg
B487,d50927,neg
B487,d50941,neg
B487,d50955,neg
B488,d50242,pos
B488,d50256,pos
B488,d50270,pos
B488,d50284,pos
B488,d50298,pos
B488,d50312,pos
B488,d50326,pos
B488,d50340,pos
B488,d50354,pos
B488,d50368,pos
B488,d50382,pos
B488,d50396,pos
B488,d50410,pos
B488,d50424,pos
B488,d50438,pos
B488,d50452,pos
B488,d50466,pos
B488,d50480,pos
B488,d50494,pos
B488,d50508,pos
B488,d50522,pos
B488,d50536,pos
B488,d50550,pos
B488,d50564,pos
B488,d50578,pos
B488,d50592,pos
B488,d50606,pos
B488,d50620,pos
B488,d50634,pos
B488,d50648,pos
B488,d50662,pos
B488,d50676,pos
B488,d50690,pos
B488,d50704,pos
B488,d50718,pos
B488,d50732,pos
B488,d50746,pos
B488,d50760,pos
B488,d50774,pos
B488,d50788,pos
B488,d50802,pos
B488,d50816,pos
B488,d50830,pos
B488,d50844,pos
B488,d50858,pos
B488,d50872,pos
B488,d50886,pos
B488,d50900,pos
B488,d50914,pos
B488,d50928,pos
B488,d50942,pos
B488,d50956,pos
B488,d50243,neg
B488,d50257,neg
B488,d50271,neg
B488,d50285,neg
B488,d50299,neg
B488,d50313,neg
B488,d50327,neg
B488,d50341,neg
B488,d50355,neg
B488,d50369,neg
B488,d50383,neg
B488,d50397,neg
B488,d50411,neg
B488,d50425,neg
B488,d50439,neg
B488,d50453,neg
B488,d50467,neg
B488,d50481,neg
B488,d50495,neg
B488,d50509,neg
B488,d50523,neg
B488,d50537,neg
B488,d50551,neg
B488,d50565,neg
B488,d50579,neg
B488,d50593,neg
B488,d50607,neg
B488,d50621,neg
B488,d50635,neg
B488,d50649,neg
B488,d50663,neg
B488,d50677,neg
B488,d50691,neg
B488,d50705,neg
B488,d50719,neg
B488,d50733,neg
B488,d50747,neg
B488,d50761,neg
B488,d50775,neg
B488,d50789,neg
B488,d50803,neg
B488,d50817,neg
B488,d50831,neg
B488,d50845,neg
B488,d50859,neg
B488,d50873,neg
B488,d50887,neg
B488,d50901,neg
B488,d50915,neg
B488,d50929,neg
B488,d50943,neg
B488,d50957,neg
B489,d50244,pos
B489,d50258,pos
B489,d50272,pos
B489,d50286,pos
B489,d50300,pos
B489,d50314,pos
B489,d50328,pos
B489,d50342,pos
B489,d50356,pos
B489,d50370,pos
B489,d50384,pos
B489,d50398,pos
B489,d50412,pos
B489,d50426,pos
B489,d50440,pos
B489,d50454,pos
B489,d50468,pos
B489,d50482,pos
B489,d50496,pos
B489,d50510,pos
B489,d50524,pos
B489,d50538,pos
B489,d50552,pos
B489,d50566,pos
B489,d50580,pos
B489,d50594,pos
B489,d50608,pos
B489,d50622,pos
B489,d50636,pos
B489,d50650,pos
B489,d50664,pos
B489,d50678,pos
B489,d50692,pos
B489,d50706,pos
B489,d50720,pos
B489,d50734,pos
B489,d50748,pos
B489,d50762,pos
B489,d50776,pos
B489,d50790,pos
B489,d50804,pos
B489,d50818,pos
B489,d50832,pos
B489,d50846,pos
B489,d50860,pos
B489,d50874,pos
B489,d50888,pos
B489,d50902,pos
B489,d50916,pos
B489,d50930,pos
B489,d50944,pos
B489,d50958,pos
B489,d50245,neg
B489,d50259,neg
B489,d50273,neg
B489,d50287,neg
B489,d50301,neg
B489,d50315,neg
B489,d50329,neg
B489,d50343,neg
B489,d50357,neg
B489,d50371,neg
B489,d50385,neg
B489,d50399,neg
B489,d50413,neg
B489,d50427,neg
B489,d50441,neg
B489,d50455,neg
B489,d50469,neg
B489,d50483,neg
B489,d50497,neg
B489,d50511,neg
B489,d50525,neg
B489,d50539,neg
B489,d50553,neg
B489,d50567,neg
B489,d50581,neg
B489,d50595,neg
B489,d50609,neg
B489,d50623,neg
B489,d50637,neg
B489,d50651,neg
B489,d50665,neg
B489,d50679,neg
B489,d50693,neg
B489,d50707,neg
B489,d50721,neg
B489,d50735,neg
B489,d50749,neg
B489,d50763,neg
B489,d50777,neg
B489,d50791,neg
B489,d50805,neg
B489,d50819,neg
B489,d50833,neg
B489,d50847,neg
B489,d50861,neg
B489,d50875,neg
B489,d50889,neg
B489,d50903,neg
B489,d50917,neg
B489,d50931,neg
B489,d50945,neg
B489,d50959,neg
B490,d50960,pos
B490,d50974,pos
B490,d50988,pos
B490,d51002,pos
B490,d51016,pos
B490,d51030,pos
B490,d51044,pos
B490,d51058,pos
B490,d51072,pos
B490,d51086,pos
B490,d51100,pos
B490,d51114,pos
B490,d51128,pos
B490,d51142,pos
B490,d51156,pos
B490,d51170,pos
B490,d51184,pos
B490,d51198,pos
B490,d51212,pos
B490,d51226,pos
B490,d51240,pos
B490,d51254,pos
B490,d51268,pos
B490,d51282,pos
B490,d51296,pos
B490,d51310,pos
B490,d51324,pos
B490,d51338,pos
B490,d51352,pos
B490,d51366,pos
B490,d51380,pos
B490,d51394,pos
B490,d51408,pos
B490,d51422,pos
B490,d51436,pos
B490,d51450,pos
B490,d51464,pos
B490,d51478,pos
B490,d51492,pos
B490,d51506,pos
B490,d51520,pos
B490,d51534,pos
B490,d51548,pos
B490,d51562,pos
B490,d51576,pos
B490,d51590,pos
B490,d51604,pos
B490,d51618,pos
B490,d51632,pos
B490,d51646,pos
B490,d51660,pos
B490,d51674,pos
B490,d50961,neg
B490,d50975,neg
B490,d50989,neg
B490,d51003,neg
B490,d51017,neg
B490,d51031,neg
B490,d51045,neg
B490,d51059,neg
B490,d51073,neg
B490,d51087,neg
B490,d51101,neg
B490,d51115,neg
B490,d51129,neg
B490,d51143,neg
B490,d51157,neg
B490,d51171,neg
B490,d51185,neg
B490,d51199,neg
B490,d51213,neg
B490,d51227,neg
B490,d51241,neg
B490,d51255,neg
B490,d51269,neg
B490,d51283,neg
B490,d51297,neg
B490,d51311,neg
B490,d51325,neg
B490,d51339,neg
B490,d51353,neg
B490,d51367,neg
B490,d51381,neg
B490,d51395,neg
B490,d51409,neg
B490,d51423,neg
B490,d51437,neg
B490,d51451,neg
B490,d51465,neg
B490,d51479,neg
B490,d51493,neg
B490,d51507,neg
B490,d51521,neg
B490,d51535,neg
B490,d51549,neg
B490,d51563,neg
B490,d51577,neg
B490,d51591,neg
B490,d51605,neg
B490,d51619,neg
B490,d51633,neg
B490,d51647,neg
B490,d51661,neg
B490,d51675,neg
B491,d50962,pos
B491,d50976,pos
B491,d50990,pos
B491,d51004,pos
B491,d51018,pos
B491,d51032,pos
B491,d51046,pos
B491,d51060,pos
B491,d51074,pos
B491,d51088,pos
B491,d51102,pos
B491,d51116,pos
B491,d51130,pos
B491,d51144,pos
B491,d51158,pos
B491,d51172,pos
B491,d51186,pos
B491,d51200,pos
B491,d51214,pos
B491,d51228,pos
B491,d51242,pos
B491,d51256,pos
B491,d51270,pos
B491,d51284,pos
B491,d51298,pos
B491,d51312,pos
B491,d51326,pos
B491,d51340,pos
B491,d51354,pos
B491,d51368,pos
B491,d51382,pos
B491,d51396,pos
B491,d51410,pos
B491,d51424,pos
B491,d51438,pos
B491,d51452,pos
B491,d51466,pos
B491,d51480,pos
B491,d51494,pos
B491,d51508,pos
B491,d51522,pos
B491,d51536,pos
B491,d51550,pos
B491,d51564,pos
B491,d51578,pos
B491,d51592,pos
B491,d51606,pos
B491,d51620,pos
B491,d51634,pos
B491,d51648,pos
B491,d51662,pos
B491,d51676,pos
B491,d50963,neg
B491,d50977,neg
B491,d50991,neg
B491,d51005,neg
B491,d51019,neg
B491,d51033,neg
B491,d51047,neg
B491,d51061,neg
B491,d51075,neg
B491,d51089,neg
B491,d51103,neg
B491,d51117,neg
B491,d51131,neg
B491,d51145,neg
B491,d51159,neg
B491,d51173,neg
B491,d51187,neg
B491,d51201,neg
B491,d51215,neg
B491,d51229,neg
B491,d51243,neg
B491,d51257,neg
B491,d51271,neg
B491,d51285,neg
B491,d51299,neg
B491,d51313,neg
B491,d51327,neg
B491,d51341,neg
B491,d51355,neg
B491,d51369,neg
B491,d51383,neg
B491,d51397,neg
B491,d51411,neg
B491,d51425,neg
B491,d51439,neg
B491,d51453,neg
B491,d51467,neg
B491,d51481,neg
B491,d51495,neg
B491,d51509,neg
B491,d51523,neg
B491,d51537,neg
B491,d51551,neg
B491,d51565,neg
B491,d51579,neg
B491,d51593,neg
B491,d51607,neg
B491,d51621,neg
B491,d51635,neg
B491,d51649,neg
B491,d51663,neg
B491,d51677,neg
B492,d50964,pos
B492,d50978,pos
B492,d50992,pos
B492,d51006,pos
B492,d51020,pos
B492,d51034,pos
B492,d51048,pos
B492,d51062,pos
B492,d51076,pos
B492,d51090,pos
B492,d51104,pos
B492,d51118,pos
B492,d51132,pos
B492,d51146,pos
B492,d51160,pos
B492,d51174,pos
B492,d51188,pos
B492,d51202,pos
B492,d51216,pos
B492,d51230,pos
B492,d51244,pos
B492,d51258,pos
B492,d51272,pos
B492,d51286,pos
B492,d51300,pos
B492,d51314,pos
B492,d51328,pos
B492,d51342,pos
B492,d51356,pos
B492,d51370,pos
B492,d51384,pos
B492,d51398,pos
B492,d51412,pos
B492,d51426,pos
B492,d51440,pos
B492,d51454,pos
B492,d51468,pos
B492,d51482,pos
B492,d51496,pos
B492,d51510,pos
B492,d51524,pos
B492,d51538,pos
B492,d51552,pos
B492,d51566,pos
B492,d51580,pos
B492,d51594,pos
B492,d51608,pos
B492,d51622,pos
B492,d51636,pos
B492,d51650,pos
B492,d51664,pos
B492,d51678,pos
B492,d50965,neg
B492,d50979,neg
B492,d50993,neg
B492,d51007,neg
B492,d51021,neg
B492,d51035,neg
B492,d51049,neg
B492,d51063,neg
B492,d51077,neg
B492,d51091,neg
B492,d51105,neg
B492,d51119,neg
B492,d51133,neg
B492,d51147,neg
B492,d51161,neg
B492,d51175,neg
B492,d51189,neg
B492,d51203,neg
B492,d51217,neg
B492,d51231,neg
B492,d51245,neg
B492,d51259,neg
B492,d51273,neg
B492,d51287,neg
B492,d51301,neg
B492,d51315,neg
B492,d51329,neg
B492,d51343,neg
B492,d51357,neg
B492,d51371,neg
B492,d51385,neg
B492,d51399,neg
B492,d51413,neg
B492,d51427,neg
B492,d51441,neg
B492,d51455,neg
B492,d51469,neg
B492,d51483,neg
B492,d51497,neg
B492,d51511,neg
B492,d51525,neg
B492,d51539,neg
B492,d51553,neg
B492,d51567,neg
B492,d51581,neg
B492,d51595,neg
B492,d51609,neg
B492,d51623,neg
B492,d51637,neg
B492,d51651,neg
B492,d51665,neg
B492,d51679,neg
B493,d50966,pos
B493,d50980,pos
B493,d50994,pos
B493,d51008,pos
B493,d51022,pos
B493,d51036,pos
B493,d51050,pos
B493,d51064,pos
B493,d51078,pos
B493,d51092,pos
B493,d51106,pos
B493,d51120,pos
B493,d51134,pos
B493,d51148,pos
B493,d51162,pos
B493,d51176,pos
B493,d51190,pos
B493,d51204,pos
B493,d51218,pos
B493,d51232,pos
B493,d51246,pos
B493,d51260,pos
B493,d51274,pos
B493,d51288,pos
B493,d51302,pos
B493,d51316,pos
B493,d51330,pos
B493,d51344,pos
B493,d51358,pos
B493,d51372,pos
B493,d51386,pos
B493,d51400,pos
B493,d51414,pos
B493,d51428,pos
B493,d51442,pos
B493,d51456,pos
B493,d51470,pos
B493,d51484,pos
B493,d51498,pos
B493,d51512,pos
B493,d51526,pos
B493,d51540,pos
B493,d51554,pos
B493,d51568,pos
B493,d51582,pos
B493,d51596,pos
B493,d51610,pos
B493,d51624,pos
B493,d51638,pos
B493,d51652,pos
B493,d51666,pos
B493,d51680,pos
B493,d50967,neg
B493,d50981,neg
B493,d50995,neg
B493,d51009,neg
B493,d51023,neg
B493,d51037,neg
B493,d51051,neg
B493,d51065,neg
B493,d51079,neg
B493,d51093,neg
B493,d51107,neg
B493,d51121,neg
B493,d51135,neg
B493,d51149,neg
B493,d51163,neg
B493,d51177,neg
B493,d51191,neg
B493,d51205,neg
B493,d51219,neg
B493,d51233,neg
B493,d51247,neg
B493,d51261,neg
B493,d51275,neg
B493,d51289,neg
B493,d51303,neg
B493,d51317,neg
B493,d51331,neg
B493,d51345,neg
B493,d51359,neg
B493,d51373,neg
B493,d51387,neg
B493,d51401,neg
B493,d51415,neg
B493,d51429,neg
B493,d51443,neg
B493,d51457,neg
B493,d51471,neg
B493,d51485,neg
B493,d51499,neg
B493,d51513,neg
B493,d51527,neg
B493,d51541,neg
B493,d51555,neg
B493,d51569,neg
B493,d51583,neg
B493,d51597,neg
B493,d51611,neg
B493,d51625,neg
B493,d51639,neg
B493,d51653,neg
B493,d51667,neg
B493,d51681,neg
B494,d50968,pos
B494,d50982,pos
B494,d50996,pos
B494,d51010,pos
B494,d51024,pos
B494,d51038,pos
B494,d51052,pos
B494,d51066,pos
B494,d51080,pos
B494,d51094,pos
B494,d51108,pos
B494,d51122,pos
B494,d51136,pos
B494,d51150,pos
B494,d51164,pos
B494,d51178,pos
B494,d51192,pos
B494,d51206,pos
B494,d51220,pos
B494,d51234,pos
B494,d51248,pos
B494,d51262,pos
B494,d51276,pos
B494,d51290,pos
B494,d51304,pos
B494,d51318,pos
B494,d51332,pos
B494,d51346,pos
B494,d51360,pos
B494,d51374,pos
B494,d51388,pos
B494,d51402,pos
B494,d51416,pos
B494,d51430,pos
B494,d51444,pos
B494,d51458,pos
B494,d51472,pos
B494,d51486,pos
B494,d51500,pos
B494,d51514,pos
B494,d51528,pos
B494,d51542,pos
B494,d51556,pos
B494,d51570,pos
B494,d51584,pos
B494,d51598,pos
B494,d51612,pos
B494,d51626,pos
B494,d51640,pos
B494,d51654,pos
B494,d51668,pos
B494,d51682,pos
B494,d50969,neg
B494,d50983,neg
B494,d50997,neg
B494,d51011,neg
B494,d51025,neg
B494,d51039,neg
B494,d51053,neg
B494,d51067,neg
B494,d51081,neg
B494,d51095,neg
B494,d51109,neg
B494,d51123,neg
B494,d51137,neg
B494,d51151,neg
B494,d51165,neg
B494,d51179,neg
B494,d51193,neg
B494,d51207,neg
B494,d51221,neg
B494,d51235,neg
B494,d51249,neg
B494,d51263,neg
B494,d51277,neg
B494,d51291,neg
B494,d51305,neg
B494,d51319,neg
B494,d51333,neg
B494,d51347,neg
B494,d51361,neg
B494,d51375,neg
B494,d51389,neg
B494,d51403,neg
B494,d51417,neg
B494,d51431,neg
B494,d51445,neg
B494,d51459,neg
B494,d51473,neg
B494,d51487,neg
B494,d51501,neg
B494,d51515,neg
B494,d51529,neg
B494,d51543,neg
B494,d51557,neg
B494,d51571,neg
B494,d51585,neg
B494,d51599,neg
B494,d51613,neg
B494,d51627,neg
B494,d51641,neg
B494,d51655,neg
B494,d51669,neg
B494,d51683,neg
B495,d50970,pos
B495,d50984,pos
B495,d50998,pos
B495,d51012,pos
B495,d51026,pos
B495,d51040,pos
B495,d51054,pos
B495,d51068,pos
B495,d51082,pos
B495,d51096,pos
B495,d51110,pos
B495,d51124,pos
B495,d51138,pos
B495,d51152,pos
B495,d51166,pos
B495,d51180,pos
B495,d51194,pos
B495,d51208,pos
B495,d51222,pos
B495,d51236,pos
B495,d51250,pos
B495,d51264,pos
B495,d51278,pos
B495,d51292,pos
B495,d51306,pos
B495,d51320,pos
B495,d51334,pos
B495,d51348,pos
B495,d51362,pos
B495,d51376,pos
B495,d51390,pos
B495,d51404,pos
B495,d51418,pos
B495,d51432,pos
B495,d51446,pos
B495,d51460,pos
B495,d51474,pos
B495,d51488,pos
B495,d51502,pos
B495,d51516,pos
B495,d51530,pos
B495,d51544,pos
B495,d51558,pos
B495,d51572,pos
B495,d51586,pos
B495,d51600,pos
B495,d51614,pos
B495,d51628,pos
B495,d51642,pos
B495,d51656,pos
B495,d51670,pos
B495,d51684,pos
B495,d50971,neg
B495,d50985,neg
B495,d50999,neg
B495,d51013,neg
B495,d51027,neg
B495,d51041,neg
B495,d51055,neg
B495,d51069,neg
B495,d51083,neg
B495,d51097,neg
B495,d51111,neg
B495,d51125,neg
B495,d51139,neg
B495,d51153,neg
B495,d51167,neg
B495,d51181,neg
B495,d51195,neg
B495,d51209,neg
B495,d51223,neg
B495,d51237,neg
B495,d51251,neg
B495,d51265,neg
B495,d51279,neg
B495,d51293,neg
B495,d51307,neg
B495,d51321,neg
B495,d51335,neg
B495,d51349,neg
B495,d51363,neg
B495,d51377,neg
B495,d51391,neg
B495,d51405,neg
B495,d51419,neg
B495,d51433,neg
B495,d51447,neg
B495,d51461,neg
B495,d51475,neg
B495,d51489,neg
B495,d51503,neg
B495,d51517,neg
B495,d51531,neg
B495,d51545,neg
B495,d51559,neg
B495,d51573,neg
B495,d51587,neg
B495,d51601,neg
B495,d51615,neg
B495,d51629,neg
B495,d51643,neg
B495,d51657,neg
B495,d51671,neg
B495,d51685,neg
B496,d50972,pos
B496,d50986,pos
B496,d51000,pos
B496,d51014,pos
B496,d51028,pos
B496,d51042,pos
B496,d51056,pos
B496,d51070,pos
B496,d51084,pos
B496,d51098,pos
B496,d51112,pos
B496,d51126,pos
B496,d51140,pos
B496,d51154,pos
B496,d51168,pos
B496,d51182,pos
B496,d51196,pos
B496,d51210,pos
B496,d51224,pos
B496,d51238,pos
B496,d51252,pos
B496,d51266,pos
B496,d51280,pos
B496,d51294,pos
B496,d51308,pos
B496,d51322,pos
B496,d51336,pos
B496,d51350,pos
B496,d51364,pos
B496,d51378,pos
B496,d51392,pos
B496,d51406,pos
B496,d51420,pos
B496,d51434,pos
B496,d51448,pos
B496,d51462,pos
B496,d51476,pos
B496,d51490,pos
B496,d51504,pos
B496,d51518,pos
B496,d51532,pos
B496,d51546,pos
B496,d51560,pos
B496,d51574,pos
B496,d51588,pos
B496,d51602,pos
B496,d51616,pos
B496,d51630,pos
B496,d51644,pos
B496,d51658,pos
B496,d51672,pos
B496,d51686,pos
B496,d50973,neg
B496,d50987,neg
B496,d51001,neg
B496,d51015,neg
B496,d51029,neg
B496,d51043,neg
B496,d51057,neg
B496,d51071,neg
B496,d51085,neg
B496,d51099,neg
B496,d51113,neg
B496,d51127,neg
B496,d51141,neg
B496,d51155,neg
B496,d51169,neg
B496,d51183,neg
B496,d51197,neg
B496,d51211,neg
B496,d51225,neg
B496,d51239,neg
B496,d51253,neg
B496,d51267,neg
B496,d51281,neg
B496,d51295,neg
B496,d51309,neg
B496,d51323,neg
B496,d51337,neg
B496,d51351,neg
B496,d51365,neg
B496,d51379,neg
B496,d51393,neg
B496,d51407,neg
B496,d51421,neg
B496,d51435,neg
B496,d51449,neg
B496,d51463,neg
B496,d51477,neg
B496,d51491,neg
B496,d51505,neg
B496,d51519,neg
B496,d51533,neg
B496,d51547,neg
B496,d51561,neg
B496,d51575,neg
B496,d51589,neg
B496,d51603,neg
B496,d51617,neg
B496,d51631,neg
B496,d51645,neg
B496,d51659,neg
B496,d51673,neg
B496,d51687,neg
B497,d51688,pos
B497,d51702,pos
B497,d51716,pos
B497,d51730,pos
B497,d51744,pos
B497,d51758,pos
B497,d51772,pos
B497,d51786,pos
B497,d51800,pos
B497,d51814,pos
B497,d51828,pos
B497,d51842,pos
B497,d51856,pos
B497,d51870,pos
B497,d51884,pos
B497,d51898,pos
B497,d51912,pos
B497,d51926,pos
B497,d51940,pos
B497,d51954,pos
B497,d51968,pos
B497,d51982,pos
B497,d51996,pos
B497,d52010,pos
B497,d52024,pos
B497,d52038,pos
B497,d52052,pos
B497,d52066,pos
B497,d52080,pos
B497,d52094,pos
B497,d52108,pos
B497,d52122,pos
B497,d52136,pos
