action_id,slot_id,contribution
ACTe28489a743,TSe6714cbfdd,92.5
ACTd0c974f2f3,TSf426558a2a,155.0
ACT02d15721f4,TS5f1586151b,47.5
ACTb6d794a72d,TS26b55ccfc1,12.5
ACTe23371d18a,TSec107a29d2,6.5
ACTe1944f7ab0,TS78f161f2ff,25.0
ACTd5b94f04aa,TSf8f59db910,16.7708
ACTd42fc27078,TS4bbcbe666d,103.021
ACTcf41596f3c,TS3d7ccb0210,77.5
ACT7175bbde97,TS09c93edef7,62.5
ACT76a1c34919,TS07d3a63e2b,88.6458
ACTb0564d60e6,TS84b8520c28,77.5
ACTa50722d7bd,TS7b7bafb0fa,62.5
ACT0c52458d28,TSf6619c37bf,93.4375
ACT44adf01150,TSf25add6f3a,37.5
ACT484ef945f8,TSf450088623,8.33333
ACT83ef8fb403,TSfeb615966d,127.5
ACTa6c304c41f,TS7cb9d4122f,7.5
ACTf892ceb800,TS87c63a4e02,107.813
ACT16c0e6772a,TSe9505e645a,50.3125
ACT4bcc1c4f97,TS4d5a110698,8.33333
ACT8c16f68040,TS872840c56f,26.3542
ACTfccc2f17fc,TS6b2a8043e4,32.5
ACTb8b65100c1,TSf0e592f52c,18.3333
ACT09bc82743f,TS7c3e8eda03,79.0625
ACTe4dc0eff8c,TSec107a29d2,0.731
ACTa570a4ab57,TSf5bb5644d6,5.0
ACT7ab93e5a57,TS6b2a8043e4,95.0
ACTfa5cf91f47,TS3f4a752d20,92.5
ACT16d1a90057,TS98b842dd92,3.1
ACT7938670294,TS055580bf5d,41.6667
ACT2b5b6607f7,TSa5f1ec3f85,26.3542
ACT560c9c547c,TS04fcc74874,41.6667
ACTc7ce9980c5,TSf0f0a49e31,79.0625
ACT8f60f17f11,TS5ea5d90b6c,11.9792
ACT9e770a92a9,TSa2bddef18e,107.813
ACT128e671457,TS5b76c70c04,62.5
ACT928d2326ba,TS2f96a4be85,25.0
ACTeaa11c17a9,TS4447a8fd1d,19.5
ACTfd2297888b,TS9dba1a3b01,98.2292
ACT97a6a36a4f,TSfa3e5079a3,69.4792
ACT3b5563e43b,TS84b8520c28,92.5
ACT3e2397693c,TS5c28dfa9ca,55.1042
ACT4649e0d6c5,TS68bd1ddae5,55.1042
ACTa0324ef053,TS4d5a110698,133.333
ACT374a4d9ed1,TS0e5dfbabce,155.0
ACTa0324ef053,TS632a2e8ee3,80.0
ACTb5eb684efc,TSf98c56f109,0.4995
ACT4ece149756,TS4447a8fd1d,25.0
ACT5223574652,TS24132c2e53,155.1
ACT997ef34142,TS7cf3133006,21.5625
ACT812d455062,TSf3c4cf7d55,12.5
ACT1301d2bbf3,TS7143fb07ff,37.5
ACTeadd69bd38,TS3d7ccb0210,45.5208
ACT78ddabcfe9,TSd0fc980b3a,58.5
ACT93616f6a09,TSda410e142f,0.4995
ACT7501ad0b57,TSda9affbe11,7.5
ACTee4ca13e7b,TSa2bddef18e,75.0
ACTf286db21e0,TS7376d266d9,41.6667
ACT23a8e06d50,TS741a1f1b80,107.813
ACT440db2d2e0,TS24132c2e53,83.8542
ACT230f2e9acf,TSb0a72470c9,62.5
ACTa824cbf0fc,TS97e6bd8f9b,41.6667
ACT072d005338,TSbe35f40078,58.5
ACT0f823a1d3a,TSd29e70c128,50.0
ACTa12a6093be,TS21c7a3001a,0.515
ACT4b35ee00af,TS0e0b71e89c,8.33333
ACT2978025d90,TS443ac81312,77.5
ACTa8a9ef0acb,TSc9b8f16ba0,64.6875
ACT59c9d48795,TS4aff6b5863,6.5
ACT059c2a0b98,TSe9c90cedfa,40.7292
ACTaee7a49467,TS30f6b06801,0.731
ACTec6c7c3edc,TSf450088623,74.2708
ACT1314c18d81,TSfa3e5079a3,26.6667
ACTfa5c1a2044,TS632a2e8ee3,32.5
ACT19520831d7,TSf450088623,4.0
ACT39a85c69e8,TS443ac81312,1.05
ACT1ea7cdb463,TSc84e67f3cf,4.0
ACTd10f3ba2f0,TS2f96a4be85,41.6667
ACTd74c108dbf,TS8bd964e3f8,12.5
ACTbf8509eb99,TS5624c05049,0.731
ACTba05f72db6,TS25a9345498,8.33333
ACTc482e8b8d6,TS5b76c70c04,3.1
ACTc7a1b3be19,TS05928b46fe,103.021
ACTffd2174046,TS1f1def30c4,25.0
ACT5bf369c01c,TS2e3a4076ec,0.4995
ACT6479326606,TSb0a72470c9,59.8958
ACT914d772ac7,TS42d0b628c0,4.0
ACT9ff1a713cf,TSf3c4cf7d55,31.1458
ACT0ef5953bae,TS55c54cd19d,77.5
ACT76b310a8d8,TS2e3a4076ec,32.5
ACT2c563479a1,TS432824cef5,26.6667
ACT54827a3864,TS0c0829db4c,74.2708
ACTd2cf59fd1f,TS78f161f2ff,32.5
ACT55ebaa43b2,TSc7c50e9162,55.0
ACTf10e294a1d,TSf5bb5644d6,55.1042
ACT49cf7a3070,TSe8cf6380ac,58.5
ACT43530dbadf,TSb32f93b444,155.0
ACTf87dd8606d,TS874720f008,45.5208
ACT12b9506bfc,TSe9c90cedfa,2.968
ACT21f8cb9d56,TSf25add6f3a,155.1
ACT41fbea059f,TScfb121d745,74.2708
ACT9bce44d427,TS24132c2e53,69.4792
ACTff52e61a0d,TSa114592a6e,47.5
ACTdaaf0b1c26,TSf3c4cf7d55,3.1
ACTcc82c7c51c,TS24132c2e53,41.6667
ACTc36a78d249,TS84b8520c28,62.5
ACT0799e8e9ce,TS31165b053e,0.731
ACT2ee60a7a8c,TS6ef1672b5d,83.8542
ACT1626eecf7d,TS5be34975d7,12.5
ACTf2a1321ad5,TS7143fb07ff,95.0
ACT7b53ee93b8,TS543272cc34,1.05
ACT8346f5eafc,TSfa3e5079a3,45.5208
ACT88df99b761,TS2130a64621,5.0
ACT221e1b11f1,TSbc57395db7,32.5
ACT9991c1945e,TS5f1586151b,8.33333
ACT0c233e1e7e,TSa2bddef18e,2.968
ACT3477792876,TS25e8984bfe,26.3542
ACTf40535fa91,TS5c28dfa9ca,25.0
ACT0cf3e7da03,TS4447a8fd1d,7.1875
ACTf46d8685b3,TS5c28dfa9ca,50.0
ACTbc239ae445,TSf98c56f109,37.5
ACTec490769e4,TSe9c90cedfa,112.604
ACT4dd68e4113,TS42d0b628c0,155.0
ACT3a68ffcdda,TS872840c56f,69.4792
ACT13c820dbd0,TSf98c56f109,45.5
ACT0d2b89ff1a,TS7bda0322ac,75.0
ACTd3555d3eef,TSa5f1ec3f85,25.0
ACT23cf919667,TS8c634a4f2c,62.5
ACT82733fe9d0,TS469a3b02e2,83.8542
ACT252eed9e1a,TS469a3b02e2,93.4375
ACTae69094b4c,TS9dba1a3b01,35.9375
ACT3483d24507,TSe9c90cedfa,69.4792
ACT7611f0f298,TS31165b053e,107.813
ACT6bc551baaf,TS42d0b628c0,107.813
ACT4a1f2844d2,TSea8ddd055f,93.4375
ACTd4ecbd0325,TS7cb9d4122f,50.3125
ACT0274505aef,TScfb121d745,0.731
ACT1162170f14,TSe9c90cedfa,59.8958
ACT8a54d15706,TS04c42a0beb,0.515
ACT1162170f14,TS07d3a63e2b,64.6875
ACT475b4057ec,TS42d0b628c0,5.0
ACTa8b037dd73,TS6f1fc6830c,69.4792
ACT85da103736,TS242b6d35a5,2.39583
ACT6ad7508f72,TS3f4a752d20,50.0
ACT023f856275,TS36061ce77d,50.3125
ACTe6002352ba,TSc99f6324df,55.1042
ACT6dc596b37a,TSf98c56f109,16.7708
ACT17c0a9e8b2,TS8895174cf3,98.2292
ACT1c29d6b861,TSf450088623,75.0
ACT54827a3864,TS9dba1a3b01,50.3125
ACT26b159e55f,TSec107a29d2,55.1042
ACT00bd9e3e69,TS8b14b0e305,7.5
ACT4fd924d3a5,TSeb9415d128,5.0
ACT3e71951161,TS5be34975d7,45.0
ACT132143f470,TSf450088623,69.4792
ACT7bd49c773a,TS0c0829db4c,59.8958
ACTa00bc95403,TSda410e142f,45.5208
ACTe93c92ceca,TS21c7a3001a,58.5
ACT450e9530a6,TS0afeb9f6ae,26.6667
ACTaed952e14c,TS874720f008,21.5625
ACT1e9b1585c8,TS249557872b,55.1042
ACT6dc596b37a,TS5be34975d7,7.1875
ACT5db6ed4bfc,TS77f91674dc,62.5
ACTe7f2f5f85b,TS4bbcbe666d,11.9792
ACTac007ddca1,TS278d9f1fcc,69.4792
ACT510d9f3420,TS04c42a0beb,57.5
ACT5521c11f78,TS543272cc34,92.5
ACT832ea0cba6,TS055580bf5d,25.0
ACT5d9e829b19,TS0afeb9f6ae,5.0
ACTd65d288b62,TSf0f0a49e31,77.5
ACTe4258589b8,TS24132c2e53,19.5
ACTa2de795eb9,TSa790cd60e5,5.0
ACT0b3caae535,TSc7c50e9162,19.5
ACTd81facd129,TS2f96a4be85,45.0
ACT3cce1ffb3e,TS7cb9d4122f,79.0625
ACTe011607b8e,TS469a3b02e2,98.2292
ACT146371a667,TSf8f59db910,88.6458
ACTffd431a6a0,TS7c3e8eda03,15.0
ACTffd431a6a0,TS05928b46fe,75.0
ACT030bc0c5a8,TS055580bf5d,19.5
ACT40192025e8,TS9dba1a3b01,6.5
ACTe6002352ba,TS3856554761,107.813
ACT2a06f53881,TS32530bb46a,35.9375
ACTef560b2aa5,TSf988146cfc,45.0
ACT0a4cf121e6,TS8a4ad29ceb,41.6667
ACTeb7f8508f7,TS5be34975d7,8.33333
ACT45af2caa84,TS055580bf5d,88.6458
ACT90b2a96bc9,TS09c93edef7,93.4375
ACT6f442ded43,TS77f91674dc,59.8958
ACTae6937f82d,TS5b76c70c04,58.5
ACT3f8ace7c9c,TS7cb9d4122f,155.0
ACTc6e8efcee9,TSea8ddd055f,0.731
ACTe4e9c67c0c,TS6e1a677fa1,98.2292
ACTccad1a896b,TS632a2e8ee3,3.1
ACT5ef889f9a9,TS7cb9d4122f,69.4792
ACTa6daa4d38e,TS7143fb07ff,83.8542
ACT57c2fc59f0,TS09c93edef7,50.3125
ACTc2795b61f4,TS0e0b71e89c,50.3125
ACT3f6dd0ec91,TSf0e592f52c,103.021
ACT3d1e8e2dc2,TSbc57395db7,98.2292
ACT09bc82743f,TS874720f008,35.9375
ACT5c7bc4b7c2,TS8895174cf3,35.9375
ACT7ffaa9a023,TS25116cbe77,3.1
ACT738b2a0469,TS3f4a752d20,79.0625
ACT6e1dca488f,TSea8ddd055f,50.0
ACTbd77ad8cf8,TSa114592a6e,37.5
ACTbb7f32f800,TS5ea5d90b6c,32.5
ACT7aee8f2662,TSf450088623,0.731
ACT844c2357b8,TS025d083f40,5.0
ACTe901af7bba,TSf25add6f3a,19.5
ACT45af2caa84,TS25e8984bfe,11.9792
ACT2ae57b6152,TS84b8520c28,74.2708
ACTd4811e371a,TS7bda0322ac,31.1458
ACT810f091c4f,TS469a3b02e2,58.5
ACT42db6d9f6e,TS432824cef5,32.5
ACT9bce44d427,TSa5f1ec3f85,88.6458
ACT07668745f9,TSf7c05ecaf1,64.6875
ACT39c7bdace4,TS7143fb07ff,0.731
ACT27b854cf2c,TS5624c05049,58.5
ACT6f53171c45,TS78f161f2ff,57.5
ACTffb61e13ae,TS443166fe6c,2.968
ACT1b7c8af43b,TS32530bb46a,88.6458
ACTba2cd09b70,TS36061ce77d,26.6667
ACTd35d94371e,TS5624c05049,7.5
ACT766e58d3d4,TS6b2a8043e4,19.5
ACT62255d8fe9,TSf0553561e8,12.5
ACT9ff1a713cf,TS55c54cd19d,79.0625
ACT1890f047e6,TS6e1a677fa1,112.604
ACTe15cffcec2,TS4447a8fd1d,16.7708
ACT6bc551baaf,TS055580bf5d,88.6458
ACT133d6b4eb4,TS7c3e8eda03,16.7708
ACTd736738e39,TS0e0b71e89c,59.8958
ACT81923ae7ed,TS5ea5d90b6c,40.7292
ACT661e59b2e1,TScfb121d745,7.5
ACT001ce9ab97,TS0e0b71e89c,50.3125
ACTa844a90983,TS0ae713d1a5,58.5
ACT7ac14852a0,TS70c9f1cdf8,12.5
ACTef762d21ed,TS4f3da44342,69.4792
ACT15ca6c4946,TSe9505e645a,69.4792
ACTf892ceb800,TS2130a64621,55.1042
ACT94b58a9d40,TS9215f23210,25.0
ACT7496ff3c7e,TS6b2a8043e4,15.0
ACTcb52af812d,TSc11915e3ee,2.968
ACTcb29a489ef,TSf8f59db910,74.2708
ACTf9f46e124e,TS68cccee489,12.5
ACT8e4f0e7dc9,TS5ea5d90b6c,45.5
ACT32ad8e6433,TS7376d266d9,95.0
ACTee4941adbe,TS5624c05049,25.0
ACTd7904efcc9,TS70c9f1cdf8,31.1458
ACTe48bbb3d5f,TS9dba1a3b01,7.1875
ACTb0968ff5ed,TSee8f79fd45,5.0
ACTa22a33eb8f,TSa55de547fe,35.9375
ACT738b2a0469,TS4d5a110698,112.604
ACT23ac76ad0d,TS4c537bf323,25.0
ACT21759fb74a,TSe5a8bddd9e,69.4792
ACT30c8088dc8,TS4f3da44342,19.5
ACT433fe5d2c4,TS4d5a110698,45.5208
ACTa5b377d4ba,TSf988146cfc,21.5625
ACT9ea85765aa,TSe9513bdbd6,47.5
ACT5beca68117,TSf426558a2a,133.333
ACT1b627d774b,TS0e5dfbabce,92.5
ACT86bbc7b8f3,TS24132c2e53,74.2708
ACTa39c5d1f24,TS4c537bf323,0.4995
ACTa3241183c5,TS872840c56f,79.0625
ACT9d84a9018f,TS84b8520c28,58.5
ACT4c621d0293,TS8a860b9b72,127.5
ACT2b3345705d,TS98b842dd92,74.2708
ACT1399e0018b,TSa2bddef18e,74.2708
ACTa3241183c5,TS2f96a4be85,74.2708
ACT7dd378a27e,TS872840c56f,83.8542
ACT5c999c784d,TSa790cd60e5,0.515
ACT4f6730d727,TSec107a29d2,19.5
ACT0dbeeaca18,TS249557872b,16.7708
ACT181cda77d2,TS87c63a4e02,93.4375
ACT0b0f98f8b8,TS632a2e8ee3,103.021
ACTf4b1ab79b6,TS49044e168e,58.5
ACT59cf1138a8,TSe5a8bddd9e,37.5
ACTbb93b9c3e3,TS1f1def30c4,2.39583
ACT49765b43a3,TS42d0b628c0,21.5625
ACTfedb838b75,TS242b6d35a5,1.05
ACT588a5a1782,TSda410e142f,75.0
ACT942d63b45e,TSe4260e2609,62.5
ACTab9dc8427b,TS73837dcaff,37.5
ACT9ff1a713cf,TS68cccee489,88.6458
ACTf0a0485648,TS7b7bafb0fa,133.333
ACTff21c5ada0,TS09c93edef7,12.5
ACTe6fe666d1e,TS0e0b71e89c,12.5
ACT4ee0db199d,TS0ae713d1a5,45.5
ACTbeb610a424,TS32530bb46a,57.5
ACT7592a9ddfd,TS70c9f1cdf8,62.5
ACT525a26e7a2,TS5be34975d7,77.5
ACT7ff5f75222,TSe9c90cedfa,25.0
ACT3f33bf7211,TSe0b6ccf3df,0.4995
ACTe15cffcec2,TS2661a11a3f,79.0625
ACT266267fc6a,TSf3c4cf7d55,57.5
ACTec490769e4,TS055580bf5d,88.6458
ACT454070cda4,TS30f6b06801,8.33333
ACTc3d46c3790,TSa442a672e5,112.604
ACT713728acf7,TS05928b46fe,19.5
ACT4b9a770fc0,TSa2bddef18e,83.8542
ACT83eff9108f,TSf25add6f3a,37.5
ACTc65c2e1e63,TS478fa29d45,79.0625
ACT7ba9daa7fc,TS77f91674dc,41.6667
ACT7803972746,TS70c9f1cdf8,45.5
ACT8de55d6d7e,TS8a4ad29ceb,12.5
ACTf87dd8606d,TS632a2e8ee3,31.1458
ACT9f664efc60,TS25116cbe77,5.0
ACTfec66a56d0,TSc99f6324df,57.5
ACTb5e0233713,TS97e6bd8f9b,77.5
ACTb17da2573f,TS31df6c22e6,98.2292
ACT9e537c46ef,TS87d83de23a,47.5
ACT2197b3c33c,TS9215f23210,62.5
ACT438e9837aa,TS87c63a4e02,80.0
ACTe3a5d59b09,TScbb1097136,2.968
ACT066ea38938,TS98b842dd92,12.5
ACTebdd15e289,TS025d083f40,26.3542
ACT837f1a0bf3,TS0ae713d1a5,55.0
ACTefdbcadfb0,TS4c537bf323,58.5
ACT660ba2b7e8,TS5be34975d7,11.9792
ACTa0cf696cb0,TS49044e168e,55.1042
ACTcda83ec2e6,TSe8cf6380ac,58.5
ACT3f94ade64a,TSf8f59db910,107.813
ACTf8a8cd16a7,TS7b7bafb0fa,59.8958
ACT7a78c78518,TSda410e142f,7.5
ACTce637fde65,TS741a1f1b80,16.7708
ACTae8f41a44c,TS741a1f1b80,25.0
ACT08541c089a,TSa0373678c6,41.6667
ACTef762d21ed,TS5be34975d7,2.39583
ACTbda302ca84,TS0c139ee02f,77.5
ACT2afa515fb5,TS04fcc74874,1.05
ACT5cb6440bda,TSf5bb5644d6,16.7708
ACTbc353ba994,TSff6b080e7d,47.5
ACT88b1d80472,TS25e8984bfe,41.6667
ACT7703994fac,TS632a2e8ee3,1.05
ACTed6b15ef92,TSa442a672e5,55.1042
ACT857712a0ac,TS09c93edef7,155.1
ACT8fcd78ebc6,TS741a1f1b80,6.5
ACTb888a9f460,TS8ea511c0a1,107.813
ACTcec25b0f00,TS26b55ccfc1,77.5
ACT5e691ea539,TS0e2a47f426,5.0
ACT2c2cba82d2,TSd5ab48622e,41.6667
ACT89c5e14812,TS77f91674dc,25.0
ACT09bc82743f,TSc99f6324df,7.1875
ACTa6c907b846,TSda9affbe11,40.7292
ACTb2a99d0ef9,TSc84e67f3cf,98.2292
ACTeec11d0a00,TS26b55ccfc1,92.5
ACT6f442ded43,TS9dba1a3b01,50.3125
ACTbe1056782e,TS7376d266d9,64.6875
ACT677036c950,TS5f1586151b,37.5
ACTb2902c9071,TS5c28dfa9ca,92.5
ACTc0937f9526,TS4f3da44342,98.2292
ACTd1f366a15a,TS5f1586151b,26.6667
ACT5cf3666896,TS77f91674dc,0.4995
ACTba187917fb,TS8a860b9b72,79.0625
ACTd47cec4b97,TSa18c1ed2d2,80.0
ACT37c2ce4b20,TS1f1def30c4,58.5
ACT9df5b5ce0a,TS874720f008,19.5
ACT120c3429ee,TS0c0829db4c,92.5
ACT083abaa329,TSa5f1ec3f85,59.8958
ACT70a09aa246,TSff6b080e7d,98.2292
ACT9483dab738,TS6b2a8043e4,57.5
ACT73a37765c4,TS70c9f1cdf8,155.0
ACT3f61eff9d5,TS32530bb46a,83.8542
ACT2c5a10d0df,TS8ea511c0a1,11.9792
ACT9a1873fa26,TSa55de547fe,1.05
ACTc4047153b4,TSf6619c37bf,64.6875
ACT8953a24bf6,TSda410e142f,41.6667
ACT40c795ef45,TS632a2e8ee3,103.021
ACT75e8dd96bd,TS4f3da44342,93.4375
ACT565a7d0f5b,TS469a3b02e2,57.5
ACTe03a68e75f,TS2e3a4076ec,32.5
ACT16f2f1c208,TS030306ac46,47.5
ACT85e266c381,TSf426558a2a,7.1875
ACT7b30f139f7,TS07d3a63e2b,31.1458
ACT8433035e00,TS55c54cd19d,50.3125
ACT5984807eec,TS0ae713d1a5,45.5
ACT4f5e28beb0,TS77f91674dc,21.5625
ACTaece145466,TS0c0829db4c,2.39583
ACTec6c7c3edc,TS77f91674dc,40.7292
ACTb13d89f43f,TSa0373678c6,32.5
ACT8319d12248,TS3d7ccb0210,2.968
ACT6fbfd94a6f,TS2e3a4076ec,41.6667
ACT522c0846d2,TS249557872b,0.4995
ACT3d244c6972,TS8d4c8ca0ac,95.0
ACT254c25ff79,TS98b842dd92,2.968
ACT6b033ddeb1,TS8a860b9b72,93.4375
ACTf3d814ac2c,TS37ff698958,83.8542
ACT66e1220697,TS5f1586151b,2.39583
ACT7bd49c773a,TS242b6d35a5,93.4375
ACTb8bc5a8a04,TSeb9415d128,11.9792
ACTf3d814ac2c,TSf8f59db910,55.1042
ACT51fd16481e,TS2f96a4be85,37.5
ACT8009c0c057,TS26b55ccfc1,92.5
ACTf10e294a1d,TS9dba1a3b01,2.39583
ACT86acc0bd75,TS055580bf5d,6.5
ACT24e6bf1866,TSa442a672e5,35.9375
ACT2277610e8a,TSc7c50e9162,77.5
ACT255fcfacf4,TS8ea511c0a1,45.5
ACT9ef20d9206,TS0c0829db4c,88.6458
ACT13f0834878,TS8ea511c0a1,57.5
ACT488bcf3299,TS07d3a63e2b,93.4375
ACT0e34a4ecd4,TS84b8520c28,35.9375
ACTf8a8cd16a7,TS632a2e8ee3,98.2292
ACTf5319c3b6e,TS6ef1672b5d,7.5
ACTb2d230f978,TS5be34975d7,57.5
ACTa9e351395f,TS5ea5d90b6c,19.5
ACT6493ba1ee3,TSf0553561e8,62.5
ACTe4a2eb340c,TSf426558a2a,12.5
ACTd6fa5b31b9,TSb0a72470c9,8.33333
ACT8108206b80,TS5ea5d90b6c,2.39583
ACTd736738e39,TS7143fb07ff,107.813
ACT9725451274,TS6e1a677fa1,64.6875
ACT9d85accea3,TS2661a11a3f,3.1
ACTe4e9c67c0c,TS478fa29d45,83.8542
ACTeda4fc1b5c,TSc99f6324df,35.9375
ACT938141d242,TSe9c90cedfa,18.3333
ACTc80b4c23b5,TS5c28dfa9ca,74.2708
ACTc76137dafa,TS32530bb46a,19.5
ACT3a8a3ee7a6,TSfa31d84579,88.6458
ACT8433035e00,TS68cccee489,59.8958
ACT73160b0aeb,TSfeb615966d,79.0625
ACT581aa581e4,TS3f6b29d3d4,47.5
ACTa9af3455a8,TS025d083f40,62.5
ACTac4aabf2a4,TSe9c90cedfa,64.6875
ACTfb00bdfd1e,TS42d0b628c0,7.1875
ACT67d3fae207,TS31165b053e,26.3542
ACT1834cd17da,TS3856554761,79.0625
ACTc961626c55,TS8bd964e3f8,0.4995
ACTc1796104e1,TSfa31d84579,59.8958
ACT54e908ea8b,TS76d4197a5d,77.5
ACT740fe0bca3,TS5f1586151b,5.0
ACT755ffbb8ea,TSd29e70c128,40.7292
ACT747857af14,TS6ef1672b5d,112.604
ACTc9ba8fe1df,TSa5f1ec3f85,88.6458
ACTda5b464fa1,TS8c634a4f2c,40.7292
ACT755ffbb8ea,TSff6b080e7d,26.3542
ACTa824cbf0fc,TS443ac81312,25.0
ACT290f6c4f8c,TS6e1a677fa1,0.731
ACT632b9bfdc6,TS5f1586151b,69.4792
ACT357c47684a,TS7b7bafb0fa,25.0
ACT0e631e39f6,TS3f6b29d3d4,0.731
ACT319ca74bb5,TSda410e142f,77.5
ACT0cf3e7da03,TSe9c90cedfa,21.5625
ACTc3d46c3790,TSd0fc980b3a,31.1458
ACT159f9a89c6,TS25a9345498,47.5
ACT1ff4da229b,TSfeb615966d,80.0
ACT448cc84f95,TSf3c4cf7d55,98.2292
ACT8e71643a8c,TS68bd1ddae5,3.1
ACT5992358f14,TSe5a8bddd9e,8.33333
ACT215e5d625e,TS68bd1ddae5,112.604
ACT3933325bed,TS443ac81312,5.0
ACT678adb8ccc,TSd0fc980b3a,83.8542
ACT45ff20c9ff,TSc99f6324df,0.4995
ACTe1bc504a0b,TS0ae713d1a5,5.0
ACTef3e6edb9e,TS8a4ad29ceb,1.05
ACTf0cb6e4618,TS9215f23210,19.5
ACTdff061dc72,TS874720f008,91.6667
ACT9d2b09cae3,TS0afeb9f6ae,2.968
ACTc9d8fbdb1b,TSff6b080e7d,133.333
ACTc98ab997e2,TS7cf3133006,5.0
ACT0a72c1844e,TS25e8984bfe,58.5
ACTbc6abdba55,TSf426558a2a,92.5
ACT3477792876,TSe9c90cedfa,79.0625
ACT1399e0018b,TSd29e70c128,16.7708
ACT4c9bb4becd,TSe6714cbfdd,37.5
ACT0373d4dfef,TSff6b080e7d,0.4995
ACT16e89d87fa,TS6ff2389c54,35.9375
ACTa7fb19e611,TS8bd964e3f8,62.5
ACT5e57b1d000,TSfa3e5079a3,41.6667
ACTe7942a9372,TSc7c50e9162,31.1458
ACT449969464d,TSe0b6ccf3df,58.5
ACTdcb32291e9,TS025d083f40,57.5
ACT200a0c8398,TS4d5a110698,12.5
ACTeda4fc1b5c,TS249557872b,50.3125
ACT897d7b5f46,TSc84e67f3cf,77.5
ACT396763db2e,TS97e6bd8f9b,69.4792
ACT46cd50cb07,TS1f1def30c4,0.4995
ACT49735781a2,TSf98c56f109,11.9792
ACTa05993278e,TS7c3e8eda03,80.0
ACTfb69373a63,TSf25add6f3a,5.0
ACT1850d46505,TS84b8520c28,7.5
ACTc45d918650,TS8895174cf3,58.5
ACTa15bd69e63,TS77f91674dc,5.0
ACT54827a3864,TSe5a8bddd9e,45.5208
ACTf432d7ec56,TSbc57395db7,12.5
ACTa35a4903fb,TS025d083f40,95.0
ACT6479326606,TS666767b301,98.2292
ACT1ebbd06a37,TS26b55ccfc1,93.4375
ACT848f1fc84e,TS70c9f1cdf8,92.5
ACTeaa11c17a9,TS37ff698958,32.5
ACT55c13f15fa,TSeb58535d43,59.8958
ACT7c82a5d22f,TSf8f59db910,32.5
ACTbf138dcdfb,TS5be34975d7,6.5
ACT69525f9753,TSda9affbe11,0.515
ACT09ab38013a,TS70c9f1cdf8,91.6667
ACT95481e7ee0,TSa2bddef18e,5.0
ACTb17da2573f,TS478fa29d45,16.7708
ACTefdceb1b5f,TS5ea5d90b6c,95.0
ACT9f0090c21a,TS0c0829db4c,47.5
ACT5b0b98faa4,TSfeb615966d,62.5
ACT2ae57b6152,TS874720f008,16.7708
ACT1734dbeffa,TS5c28dfa9ca,112.604
ACTe01787ce79,TS030306ac46,19.5
ACT97bb1f1374,TS666767b301,41.6667
ACTc1796104e1,TS25e8984bfe,88.6458
ACTa55d4a6c22,TSfa31d84579,59.8958
ACTf6106a1b5b,TSe9505e645a,7.5
ACTbc59b17f86,TS874720f008,58.5
ACT5ec4fd150e,TS8ea511c0a1,58.5
ACTe0a149e76f,TS0ae713d1a5,75.0
ACTd1c2e80147,TS6ff2389c54,112.604
ACTda13f1c162,TS741a1f1b80,45.5
ACTeadd69bd38,TS7bda0322ac,79.0625
ACTc0b655f61d,TS7143fb07ff,155.0
ACTafa47d00d2,TSe5a8bddd9e,16.7708
ACTbb7f32f800,TS0c0829db4c,6.5
ACTee06e7b635,TS4bbcbe666d,91.6667
ACT790e1a28d1,TS87c63a4e02,19.5
ACTede8b9774a,TS2661a11a3f,4.0
ACT0bec05e541,TS7376d266d9,155.1
ACT89f1e51068,TS0ae713d1a5,21.5625
ACT0c94fb4666,TS3f4a752d20,41.6667
ACT44f00715cf,TS5b76c70c04,41.6667
ACTa54c5d937b,TS42d0b628c0,91.6667
ACT11108cd6df,TSfa3e5079a3,32.5
ACT3a3574b420,TSf0f0a49e31,75.0
ACT6cc42266f3,TSea8ddd055f,7.1875
ACT8adbbc9af5,TS70c9f1cdf8,45.5208
ACT238935afac,TS37ff698958,50.0
ACTd75b7a0b5a,TS9dba1a3b01,62.5
ACTabb8e53136,TSa2bddef18e,18.3333
ACT63b085c856,TSf0f0a49e31,74.2708
ACTd339366f7c,TS543272cc34,58.5
ACT18539569c8,TSa55de547fe,45.0
ACT48d26c50c6,TS7b7bafb0fa,58.5
ACTcbabba6b40,TS666767b301,88.6458
ACTa6bcee04e9,TSa114592a6e,127.5
ACT24e6bf1866,TS5be34975d7,50.3125
ACTd47cec4b97,TS24132c2e53,133.333
ACT16f5ecc59e,TSf0e592f52c,95.0
ACT342fc3248c,TS04fcc74874,7.5
ACT57e675061e,TS2f96a4be85,7.1875
ACT4fe2191e0d,TS2b7842f554,26.6667
ACTf60a32a81e,TS5ea5d90b6c,91.6667
ACT8564be63a4,TSf2f132c858,15.0
ACTa0cf696cb0,TS97e6bd8f9b,26.3542
ACT52b46e617e,TS6b2a8043e4,75.0
ACT1d9bc3ef31,TS5c28dfa9ca,83.8542
ACTd5984cbac4,TS42d0b628c0,8.33333
ACT64e91f2f01,TS4447a8fd1d,74.2708
ACT3483d24507,TS24132c2e53,103.021
ACT3151dd895d,TS31165b053e,41.6667
ACT151d61dc50,TSec107a29d2,55.0
ACT433fe5d2c4,TS632a2e8ee3,40.7292
ACT0d99370cc5,TSe9513bdbd6,7.5
ACTc1c4e5323b,TS0c0829db4c,37.5
ACT5671d9386c,TSe8cf6380ac,12.5
