decision_id,from_node,to_node
d07971,c242,c618
d11702,c374,c242
d04898,c337,c243
d05358,c488,c243
d06662,c356,c243
d07046,c507,c243
d07722,c243,c262
d07741,c243,c413
d07760,c243,c564
d07797,c243,c281
d07815,c243,c432
d07833,c243,c583
d07869,c243,c300
d07887,c243,c451
d07905,c243,c602
d07938,c243,c317
d07955,c243,c468
d07972,c243,c619
d11703,c375,c243
d04899,c338,c244
d05359,c489,c244
d06663,c357,c244
d07047,c508,c244
d07723,c244,c263
d07742,c244,c414
d07761,c244,c565
d07798,c244,c282
d07816,c244,c433
d07834,c244,c584
d07870,c244,c301
d07888,c244,c452
d07906,c244,c603
d07939,c244,c318
d07956,c244,c469
d07973,c244,c620
d11704,c376,c244
d07685,c245,c957
d04901,c340,c246
d05361,c491,c246
d06665,c359,c246
d07049,c510,c246
d07725,c246,c265
d07744,c246,c416
d07763,c246,c567
d07800,c246,c284
d07818,c246,c435
d07836,c246,c586
d07872,c246,c303
d07890,c246,c454
d07908,c246,c605
d07941,c246,c320
d07958,c246,c471
d07975,c246,c622
d11706,c378,c246
d04902,c341,c247
d05362,c492,c247
d06666,c360,c247
d07050,c511,c247
d07726,c247,c266
d07745,c247,c417
d07764,c247,c568
d07801,c247,c285
d07819,c247,c436
d07837,c247,c587
d07873,c247,c304
d07891,c247,c455
d07909,c247,c606
d07942,c247,c321
d07959,c247,c472
d07976,c247,c623
d11707,c379,c247
d04903,c342,c248
d05363,c493,c248
d06667,c361,c248
d07051,c512,c248
d07727,c248,c267
d07746,c248,c418
d07765,c248,c569
d07943,c248,c322
d07960,c248,c473
d07977,c248,c624
d11708,c380,c248
d04958,c325,c249
d05418,c476,c249
d06722,c344,c249
d07106,c495,c249
d07999,c381,c249
d08792,c249,c268
d08810,c249,c419
d08828,c249,c570
d08864,c249,c287
d08882,c249,c438
d08900,c249,c589
d08935,c249,c306
d08952,c249,c457
d08969,c249,c608
d11763,c363,c249
d12074,c514,c249
d04959,c326,c250
d05419,c477,c250
d06723,c345,c250
d07107,c496,c250
d08000,c382,c250
d08793,c250,c269
d08811,c250,c420
d08829,c250,c571
d08865,c250,c288
d08883,c250,c439
d08901,c250,c590
d08936,c250,c307
d08953,c250,c458
d08970,c250,c609
d11764,c364,c250
d12075,c515,c250
d04960,c327,c251
d05420,c478,c251
d06724,c346,c251
d07108,c497,c251
d08001,c383,c251
d08794,c251,c270
d08812,c251,c421
d08830,c251,c572
d08866,c251,c289
d08884,c251,c440
d08902,c251,c591
d11765,c365,c251
d12076,c516,c251
d04961,c328,c252
d05421,c479,c252
d06725,c347,c252
d07109,c498,c252
d08002,c384,c252
d08795,c252,c271
d08813,c252,c422
d08831,c252,c573
d08867,c252,c290
d08885,c252,c441
d08903,c252,c592
d11766,c366,c252
d12077,c517,c252
d04962,c329,c253
d05422,c480,c253
d06726,c348,c253
d07110,c499,c253
d08003,c385,c253
d08796,c253,c272
d08814,c253,c423
d08832,c253,c574
d08868,c253,c291
d08886,c253,c442
d08904,c253,c593
d08937,c253,c308
d08954,c253,c459
d08971,c253,c610
d11767,c367,c253
d12078,c518,c253
d04963,c330,c254
d05423,c481,c254
d06727,c349,c254
d07111,c500,c254
d08004,c386,c254
d08797,c254,c273
d08815,c254,c424
d08833,c254,c575
d08869,c254,c292
d08887,c254,c443
d08905,c254,c594
d08938,c254,c309
d08955,c254,c460
d08972,c254,c611
d11768,c368,c254
d12079,c519,c254
d04964,c331,c255
d05424,c482,c255
d06728,c350,c255
d07112,c501,c255
d08005,c387,c255
d08798,c255,c274
d08816,c255,c425
d08834,c255,c576
d08870,c255,c293
d08888,c255,c444
d08906,c255,c595
d08939,c255,c310
d08956,c255,c461
d08973,c255,c612
d11769,c369,c255
d12080,c520,c255
d04965,c332,c256
d05425,c483,c256
d06729,c351,c256
d07113,c502,c256
d08006,c388,c256
d08799,c256,c275
d08817,c256,c426
d08835,c256,c577
d08871,c256,c294
d08889,c256,c445
d08907,c256,c596
d08940,c256,c311
d08957,c256,c462
d08974,c256,c613
d11770,c370,c256
d12081,c521,c256
d04966,c333,c257
d05426,c484,c257
d06730,c352,c257
d07114,c503,c257
d08007,c389,c257
d08800,c257,c276
d08818,c257,c427
d08836,c257,c578
d08872,c257,c295
d08890,c257,c446
d08908,c257,c597
d08941,c257,c312
d08958,c257,c463
d08975,c257,c614
d11771,c371,c257
d12082,c522,c257
d04967,c334,c258
d05427,c485,c258
d06731,c353,c258
d07115,c504,c258
d08008,c390,c258
d08801,c258,c277
d08819,c258,c428
d08837,c258,c579
d08873,c258,c296
d08891,c258,c447
d08909,c258,c598
d08942,c258,c313
d08959,c258,c464
d08976,c258,c615
d11772,c372,c258
d12083,c523,c258
d08009,c391,c259
d08802,c259,c278
d08820,c259,c429
d08838,c259,c580
d08874,c259,c297
d08892,c259,c448
d08910,c259,c599
d08943,c259,c314
d08960,c259,c465
d08977,c259,c616
d04968,c335,c260
d05428,c486,c260
d06732,c354,c260
d07116,c505,c260
d08010,c392,c260
d08803,c260,c279
d08821,c260,c430
d08839,c260,c581
d08875,c260,c298
d08893,c260,c449
d08911,c260,c600
d08944,c260,c315
d08961,c260,c466
d08978,c260,c617
d11773,c373,c260
d12084,c524,c260
d04969,c336,c261
d05429,c487,c261
d06733,c355,c261
d07117,c506,c261
d08011,c393,c261
d08804,c261,c280
d08822,c261,c431
d08840,c261,c582
d08876,c261,c299
d08894,c261,c450
d08912,c261,c601
d08945,c261,c316
d08962,c261,c467
d08979,c261,c618
d11774,c374,c261
d12085,c525,c261
d04970,c337,c262
d05430,c488,c262
d06734,c356,c262
d07118,c507,c262
d08012,c394,c262
d08805,c262,c281
d08823,c262,c432
d08841,c262,c583
d08877,c262,c300
d08895,c262,c451
d08913,c262,c602
d08946,c262,c317
d08963,c262,c468
d08980,c262,c619
d11775,c375,c262
d12086,c526,c262
d04971,c338,c263
d05431,c489,c263
d06735,c357,c263
d07119,c508,c263
d08013,c395,c263
d08806,c263,c282
d08824,c263,c433
d08842,c263,c584
d08878,c263,c301
d08896,c263,c452
d08914,c263,c603
d08947,c263,c318
d08964,c263,c469
d08981,c263,c620
d11776,c376,c263
d12087,c527,c263
d08769,c264,c958
d04973,c340,c265
d05433,c491,c265
d06737,c359,c265
d07121,c510,c265
d08015,c397,c265
d08808,c265,c284
d08826,c265,c435
d08844,c265,c586
d08880,c265,c303
d08898,c265,c454
d08916,c265,c605
d08949,c265,c320
d08966,c265,c471
d08983,c265,c622
d11778,c378,c265
d12089,c529,c265
d04974,c341,c266
d05434,c492,c266
d06738,c360,c266
d07122,c511,c266
d08016,c398,c266
d08809,c266,c285
d08827,c266,c436
d08845,c266,c587
d08881,c266,c304
d08899,c266,c455
d08917,c266,c606
d08950,c266,c321
d08967,c266,c472
d08984,c266,c623
d11779,c379,c266
d12090,c530,c266
d04975,c342,c267
d05435,c493,c267
d06739,c361,c267
d07123,c512,c267
d08017,c399,c267
d08951,c267,c322
d08968,c267,c473
d08985,c267,c624
d11780,c380,c267
d12091,c531,c267
d05029,c325,c268
d05489,c476,c268
d06793,c344,c268
d07177,c495,c268
d08074,c381,c268
d08326,c532,c268
d09007,c400,c268
d09585,c268,c287
d09604,c268,c438
d09623,c268,c589
d09659,c268,c306
d09676,c268,c457
d09693,c268,c608
d11834,c363,c268
d12145,c514,c268
d05030,c326,c269
d05490,c477,c269
d06794,c345,c269
d07178,c496,c269
d08075,c382,c269
d08327,c533,c269
d09008,c401,c269
d09586,c269,c288
d09605,c269,c439
d09624,c269,c590
d09660,c269,c307
d09677,c269,c458
d09694,c269,c609
d11835,c364,c269
d12146,c515,c269
d05031,c327,c270
d05491,c478,c270
d06795,c346,c270
d07179,c497,c270
d08076,c383,c270
d08328,c534,c270
d09009,c402,c270
d09587,c270,c289
d09606,c270,c440
d09625,c270,c591
d11836,c365,c270
d12147,c516,c270
d05032,c328,c271
d05492,c479,c271
d06796,c347,c271
d07180,c498,c271
d08077,c384,c271
d08329,c535,c271
d09010,c403,c271
d09588,c271,c290
d09607,c271,c441
d09626,c271,c592
d11837,c366,c271
d12148,c517,c271
d05033,c329,c272
d05493,c480,c272
d06797,c348,c272
d07181,c499,c272
d08078,c385,c272
d08330,c536,c272
d09011,c404,c272
d09589,c272,c291
d09608,c272,c442
d09627,c272,c593
d09661,c272,c308
d09678,c272,c459
d09695,c272,c610
d11838,c367,c272
d12149,c518,c272
d05034,c330,c273
d05494,c481,c273
d06798,c349,c273
d07182,c500,c273
d08079,c386,c273
d08331,c537,c273
d09012,c405,c273
d09590,c273,c292
d09609,c273,c443
d09628,c273,c594
d09662,c273,c309
d09679,c273,c460
d09696,c273,c611
d11839,c368,c273
d12150,c519,c273
d05035,c331,c274
d05495,c482,c274
d06799,c350,c274
d07183,c501,c274
d08080,c387,c274
d08332,c538,c274
d09013,c406,c274
d09591,c274,c293
d09610,c274,c444
d09629,c274,c595
d09663,c274,c310
d09680,c274,c461
d09697,c274,c612
d11840,c369,c274
d12151,c520,c274
d05036,c332,c275
d05496,c483,c275
d06800,c351,c275
d07184,c502,c275
d08081,c388,c275
d08333,c539,c275
d09014,c407,c275
d09592,c275,c294
d09611,c275,c445
d09630,c275,c596
d09664,c275,c311
d09681,c275,c462
d09698,c275,c613
d11841,c370,c275
d12152,c521,c275
d05037,c333,c276
d05497,c484,c276
d06801,c352,c276
d07185,c503,c276
d08082,c389,c276
d08334,c540,c276
d09015,c408,c276
d09593,c276,c295
d09612,c276,c446
d09631,c276,c597
d09665,c276,c312
d09682,c276,c463
d09699,c276,c614
d11842,c371,c276
d12153,c522,c276
d05038,c334,c277
d05498,c485,c277
d06802,c353,c277
d07186,c504,c277
d08083,c390,c277
d08335,c541,c277
d09016,c409,c277
d09594,c277,c296
d09613,c277,c447
d09632,c277,c598
d09666,c277,c313
d09683,c277,c464
d09700,c277,c615
d11843,c372,c277
d12154,c523,c277
d08084,c391,c278
d08336,c542,c278
d09017,c410,c278
d09595,c278,c297
d09614,c278,c448
d09633,c278,c599
d09667,c278,c314
d09684,c278,c465
d09701,c278,c616
d05039,c335,c279
d05499,c486,c279
d06803,c354,c279
d07187,c505,c279
d08085,c392,c279
d08337,c543,c279
d09018,c411,c279
d09596,c279,c298
d09615,c279,c449
d09634,c279,c600
d09668,c279,c315
d09685,c279,c466
d09702,c279,c617
d11844,c373,c279
d12155,c524,c279
d05040,c336,c280
d05500,c487,c280
d06804,c355,c280
d07188,c506,c280
d08086,c393,c280
d08338,c544,c280
d09019,c412,c280
d09597,c280,c299
d09616,c280,c450
d09635,c280,c601
d09669,c280,c316
d09686,c280,c467
d09703,c280,c618
d11845,c374,c280
d12156,c525,c280
d05041,c337,c281
d05501,c488,c281
d06805,c356,c281
d07189,c507,c281
d08087,c394,c281
d08339,c545,c281
d09020,c413,c281
d09598,c281,c300
d09617,c281,c451
d09636,c281,c602
d09670,c281,c317
d09687,c281,c468
d09704,c281,c619
d11846,c375,c281
d12157,c526,c281
d05042,c338,c282
d05502,c489,c282
d06806,c357,c282
d07190,c508,c282
d08088,c395,c282
d08340,c546,c282
d09021,c414,c282
d09599,c282,c301
d09618,c282,c452
d09637,c282,c603
d09671,c282,c318
d09688,c282,c469
d09705,c282,c620
d11847,c376,c282
d12158,c527,c282
d09561,c283,c959
d05044,c340,c284
d05504,c491,c284
d06808,c359,c284
d07192,c510,c284
d08090,c397,c284
d08342,c548,c284
d09023,c416,c284
d09601,c284,c303
d09620,c284,c454
d09639,c284,c605
d09673,c284,c320
d09690,c284,c471
d09707,c284,c622
d11849,c378,c284
d12160,c529,c284
d05045,c341,c285
d05505,c492,c285
d06809,c360,c285
d07193,c511,c285
d08091,c398,c285
d08343,c549,c285
d09024,c417,c285
d09602,c285,c304
d09621,c285,c455
d09640,c285,c606
d09674,c285,c321
d09691,c285,c472
d09708,c285,c623
d11850,c379,c285
d12161,c530,c285
d09603,c286,c305
d09622,c286,c456
d09641,c286,c607
d09675,c286,c323
d09692,c286,c474
d09709,c286,c625
d05097,c325,c287
d05557,c476,c287
d06861,c344,c287
d07245,c495,c287
d08146,c381,c287
d08398,c532,c287
d09079,c400,c287
d09258,c551,c287
d09731,c419,c287
d10091,c287,c306
d10108,c287,c457
d10125,c287,c608
d11902,c363,c287
d12213,c514,c287
d05098,c326,c288
d05558,c477,c288
d06862,c345,c288
d07246,c496,c288
d08147,c382,c288
d08399,c533,c288
d09080,c401,c288
d09259,c552,c288
d09732,c420,c288
d10092,c288,c307
d10109,c288,c458
d10126,c288,c609
d11903,c364,c288
d12214,c515,c288
d05099,c327,c289
d05559,c478,c289
d06863,c346,c289
d07247,c497,c289
d08148,c383,c289
d08400,c534,c289
d09081,c402,c289
d09260,c553,c289
d09733,c421,c289
d11904,c365,c289
d12215,c516,c289
d05100,c328,c290
d05560,c479,c290
d06864,c347,c290
d07248,c498,c290
d08149,c384,c290
d08401,c535,c290
d09082,c403,c290
d09261,c554,c290
d09734,c422,c290
d11905,c366,c290
d12216,c517,c290
d05101,c329,c291
d05561,c480,c291
d06865,c348,c291
d07249,c499,c291
d08150,c385,c291
d08402,c536,c291
d09083,c404,c291
d09262,c555,c291
d09735,c423,c291
d10093,c291,c308
d10110,c291,c459
d10127,c291,c610
d11906,c367,c291
d12217,c518,c291
d05102,c330,c292
d05562,c481,c292
d06866,c349,c292
d07250,c500,c292
d08151,c386,c292
d08403,c537,c292
d09084,c405,c292
d09263,c556,c292
d09736,c424,c292
d10094,c292,c309
d10111,c292,c460
d10128,c292,c611
d11907,c368,c292
d12218,c519,c292
d05103,c331,c293
d05563,c482,c293
d06867,c350,c293
d07251,c501,c293
d08152,c387,c293
d08404,c538,c293
d09085,c406,c293
d09264,c557,c293
d09737,c425,c293
d10095,c293,c310
d10112,c293,c461
d10129,c293,c612
d11908,c369,c293
d12219,c520,c293
d05104,c332,c294
d05564,c483,c294
d06868,c351,c294
d07252,c502,c294
d08153,c388,c294
d08405,c539,c294
d09086,c407,c294
d09265,c558,c294
d09738,c426,c294
d10096,c294,c311
d10113,c294,c462
d10130,c294,c613
d11909,c370,c294
d12220,c521,c294
d05105,c333,c295
d05565,c484,c295
d06869,c352,c295
d07253,c503,c295
d08154,c389,c295
d08406,c540,c295
d09087,c408,c295
d09266,c559,c295
d09739,c427,c295
d10097,c295,c312
d10114,c295,c463
d10131,c295,c614
d11910,c371,c295
d12221,c522,c295
d05106,c334,c296
d05566,c485,c296
d06870,c353,c296
d07254,c504,c296
d08155,c390,c296
d08407,c541,c296
d09088,c409,c296
d09267,c560,c296
d09740,c428,c296
d10098,c296,c313
d10115,c296,c464
d10132,c296,c615
d11911,c372,c296
d12222,c523,c296
d08156,c391,c297
d08408,c542,c297
d09089,c410,c297
d09268,c561,c297
d09741,c429,c297
d10099,c297,c314
d10116,c297,c465
d10133,c297,c616
d05107,c335,c298
d05567,c486,c298
d06871,c354,c298
d07255,c505,c298
d08157,c392,c298
d08409,c543,c298
d09090,c411,c298
d09269,c562,c298
d09742,c430,c298
d10100,c298,c315
d10117,c298,c466
d10134,c298,c617
d11912,c373,c298
d12223,c524,c298
d05108,c336,c299
d05568,c487,c299
d06872,c355,c299
d07256,c506,c299
d08158,c393,c299
d08410,c544,c299
d09091,c412,c299
d09270,c563,c299
d09743,c431,c299
d10101,c299,c316
d10118,c299,c467
d10135,c299,c618
d11913,c374,c299
d12224,c525,c299
d05109,c337,c300
d05569,c488,c300
d06873,c356,c300
d07257,c507,c300
d08159,c394,c300
d08411,c545,c300
d09092,c413,c300
d09271,c564,c300
d09744,c432,c300
d10102,c300,c317
d10119,c300,c468
d10136,c300,c619
d11914,c375,c300
d12225,c526,c300
d05110,c338,c301
d05570,c489,c301
d06874,c357,c301
d07258,c508,c301
d08160,c395,c301
d08412,c546,c301
d09093,c414,c301
d09272,c565,c301
d09745,c433,c301
d10103,c301,c318
d10120,c301,c469
d10137,c301,c620
d11915,c376,c301
d12226,c527,c301
d10069,c302,c960
d05112,c340,c303
d05572,c491,c303
d06876,c359,c303
d07260,c510,c303
d08162,c397,c303
d08414,c548,c303
d09095,c416,c303
d09274,c567,c303
d09747,c435,c303
d10105,c303,c320
d10122,c303,c471
d10139,c303,c622
d11917,c378,c303
d12228,c529,c303
d05113,c341,c304
d05573,c492,c304
d06877,c360,c304
d07261,c511,c304
d08163,c398,c304
d08415,c549,c304
d09096,c417,c304
d09275,c568,c304
d09748,c436,c304
d10106,c304,c321
d10123,c304,c472
d10140,c304,c623
d11918,c379,c304
d12229,c530,c304
d09749,c437,c305
d10107,c305,c323
d10124,c305,c474
d10141,c305,c625
d05164,c325,c306
d05624,c476,c306
d06928,c344,c306
d07312,c495,c306
d08217,c381,c306
d08469,c532,c306
d09150,c400,c306
d09329,c551,c306
d09805,c419,c306
d09913,c570,c306
d10163,c438,c306
d11969,c363,c306
d12280,c514,c306
d05165,c326,c307
d05625,c477,c307
d06929,c345,c307
d07313,c496,c307
d08218,c382,c307
d08470,c533,c307
d09151,c401,c307
d09330,c552,c307
d09806,c420,c307
d09914,c571,c307
d10164,c439,c307
d11970,c364,c307
d12281,c515,c307
d05166,c329,c308
d05626,c480,c308
d06930,c348,c308
d07314,c499,c308
d08219,c385,c308
d08471,c536,c308
d09152,c404,c308
d09331,c555,c308
d09807,c423,c308
d09915,c574,c308
d10165,c442,c308
d11971,c367,c308
d12282,c518,c308
d05167,c330,c309
d05627,c481,c309
d06931,c349,c309
d07315,c500,c309
d08220,c386,c309
d08472,c537,c309
d09153,c405,c309
d09332,c556,c309
d09808,c424,c309
d09916,c575,c309
d10166,c443,c309
d11972,c368,c309
d12283,c519,c309
d05168,c331,c310
d05628,c482,c310
d06932,c350,c310
d07316,c501,c310
d08221,c387,c310
d08473,c538,c310
d09154,c406,c310
d09333,c557,c310
d09809,c425,c310
d09917,c576,c310
d10167,c444,c310
d11973,c369,c310
d12284,c520,c310
d05169,c332,c311
d05629,c483,c311
d06933,c351,c311
d07317,c502,c311
d08222,c388,c311
d08474,c539,c311
d09155,c407,c311
d09334,c558,c311
d09810,c426,c311
d09918,c577,c311
d10168,c445,c311
d11974,c370,c311
d12285,c521,c311
d05170,c333,c312
d05630,c484,c312
d06934,c352,c312
d07318,c503,c312
d08223,c389,c312
d08475,c540,c312
d09156,c408,c312
d09335,c559,c312
d09811,c427,c312
d09919,c578,c312
d10169,c446,c312
d11975,c371,c312
d12286,c522,c312
d05171,c334,c313
d05631,c485,c313
d06935,c353,c313
d07319,c504,c313
d08224,c390,c313
d08476,c541,c313
d09157,c409,c313
d09336,c560,c313
d09812,c428,c313
d09920,c579,c313
d10170,c447,c313
d11976,c372,c313
d12287,c523,c313
d08225,c391,c314
d08477,c542,c314
d09158,c410,c314
d09337,c561,c314
d09813,c429,c314
d09921,c580,c314
d10171,c448,c314
d05172,c335,c315
d05632,c486,c315
d06936,c354,c315
d07320,c505,c315
d08226,c392,c315
d08478,c543,c315
d09159,c411,c315
d09338,c562,c315
d09814,c430,c315
d09922,c581,c315
d10172,c449,c315
d11977,c373,c315
d12288,c524,c315
d05173,c336,c316
d05633,c487,c316
d06937,c355,c316
d07321,c506,c316
d08227,c393,c316
d08479,c544,c316
d09160,c412,c316
d09339,c563,c316
d09815,c431,c316
d09923,c582,c316
d10173,c450,c316
d11978,c374,c316
d12289,c525,c316
d05174,c337,c317
d05634,c488,c317
d06938,c356,c317
d07322,c507,c317
d08228,c394,c317
d08480,c545,c317
d09161,c413,c317
d09340,c564,c317
d09816,c432,c317
d09924,c583,c317
d10174,c451,c317
d11979,c375,c317
d12290,c526,c317
d05175,c338,c318
d05635,c489,c318
d06939,c357,c318
d07323,c508,c318
d08229,c395,c318
d08481,c546,c318
d09162,c414,c318
d09341,c565,c318
d09817,c433,c318
d09925,c584,c318
d10175,c452,c318
d11980,c376,c318
d12291,c527,c318
d10289,c319,c961
d05177,c340,c320
d05637,c491,c320
d06941,c359,c320
d07325,c510,c320
d08231,c397,c320
d08483,c548,c320
d09164,c416,c320
d09343,c567,c320
d09819,c435,c320
d09927,c586,c320
d10177,c454,c320
d11982,c378,c320
d12293,c529,c320
d05178,c341,c321
d05638,c492,c321
d06942,c360,c321
d07326,c511,c321
d08232,c398,c321
d08484,c549,c321
d09165,c417,c321
d09344,c568,c321
d09820,c436,c321
d09928,c587,c321
d10178,c455,c321
d11983,c379,c321
d12294,c530,c321
d05179,c342,c322
d05639,c493,c322
d06943,c361,c322
d07327,c512,c322
d08233,c399,c322
d08485,c550,c322
d09166,c418,c322
d09345,c569,c322
d11984,c380,c322
d12295,c531,c322
d09821,c437,c323
d09929,c588,c323
d10179,c456,c323
d04733,c324,c343
d04752,c324,c494
d04809,c324,c362
d04828,c324,c513
d04734,c325,c344
d04753,c325,c495
d04810,c325,c363
d04829,c325,c514
d04904,c325,c381
d04922,c325,c532
d04976,c325,c400
d04994,c325,c551
d05046,c325,c419
d05063,c325,c570
d05114,c325,c438
d05131,c325,c589
d05180,c325,c457
d05196,c325,c608
d04735,c326,c345
d04754,c326,c496
d04811,c326,c364
d04830,c326,c515
d04905,c326,c382
d04923,c326,c533
d04977,c326,c401
d04995,c326,c552
d05047,c326,c420
d05064,c326,c571
d05115,c326,c439
d05132,c326,c590
d05181,c326,c458
d05197,c326,c609
d04736,c327,c346
d04755,c327,c497
d04812,c327,c365
d04831,c327,c516
d04906,c327,c383
d04924,c327,c534
d04978,c327,c402
d04996,c327,c553
d05048,c327,c421
d05065,c327,c572
d05116,c327,c440
d05133,c327,c591
d04737,c328,c347
d04756,c328,c498
d04813,c328,c366
d04832,c328,c517
d04907,c328,c384
d04925,c328,c535
d04979,c328,c403
d04997,c328,c554
d05049,c328,c422
d05066,c328,c573
d05117,c328,c441
d05134,c328,c592
d04738,c329,c348
d04757,c329,c499
d04814,c329,c367
d04833,c329,c518
d04908,c329,c385
d04926,c329,c536
d04980,c329,c404
d04998,c329,c555
d05050,c329,c423
d05067,c329,c574
d05118,c329,c442
d05135,c329,c593
d05182,c329,c459
d05198,c329,c610
d04739,c330,c349
d04758,c330,c500
d04815,c330,c368
d04834,c330,c519
d04909,c330,c386
d04927,c330,c537
d04981,c330,c405
d04999,c330,c556
d05051,c330,c424
d05068,c330,c575
d05119,c330,c443
d05136,c330,c594
d05183,c330,c460
d05199,c330,c611
d04740,c331,c350
d04759,c331,c501
d04816,c331,c369
d04835,c331,c520
d04910,c331,c387
d04928,c331,c538
d04982,c331,c406
d05000,c331,c557
d05052,c331,c425
d05069,c331,c576
d05120,c331,c444
d05137,c331,c595
d05184,c331,c461
d05200,c331,c612
d04741,c332,c351
d04760,c332,c502
d04817,c332,c370
d04836,c332,c521
d04911,c332,c388
d04929,c332,c539
d04983,c332,c407
d05001,c332,c558
d05053,c332,c426
d05070,c332,c577
d05121,c332,c445
d05138,c332,c596
d05185,c332,c462
d05201,c332,c613
d04742,c333,c352
d04761,c333,c503
d04818,c333,c371
d04837,c333,c522
d04912,c333,c389
d04930,c333,c540
d04984,c333,c408
d05002,c333,c559
d05054,c333,c427
d05071,c333,c578
d05122,c333,c446
d05139,c333,c597
d05186,c333,c463
d05202,c333,c614
d04743,c334,c353
d04762,c334,c504
d04819,c334,c372
d04838,c334,c523
d04913,c334,c390
d04931,c334,c541
d04985,c334,c409
d05003,c334,c560
d05055,c334,c428
d05072,c334,c579
d05123,c334,c447
d05140,c334,c598
d05187,c334,c464
d05203,c334,c615
d04744,c335,c354
d04763,c335,c505
d04820,c335,c373
d04839,c335,c524
d04914,c335,c392
d04932,c335,c543
d04986,c335,c411
d05004,c335,c562
d05056,c335,c430
d05073,c335,c581
d05124,c335,c449
d05141,c335,c600
d05188,c335,c466
d05204,c335,c617
d04745,c336,c355
d04764,c336,c506
d04821,c336,c374
d04840,c336,c525
d04915,c336,c393
d04933,c336,c544
d04987,c336,c412
d05005,c336,c563
d05057,c336,c431
d05074,c336,c582
d05125,c336,c450
d05142,c336,c601
d05189,c336,c467
d05205,c336,c618
d04746,c337,c356
d04765,c337,c507
d04822,c337,c375
d04841,c337,c526
d04916,c337,c394
d04934,c337,c545
d04988,c337,c413
d05006,c337,c564
d05058,c337,c432
d05075,c337,c583
d05126,c337,c451
d05143,c337,c602
d05190,c337,c468
d05206,c337,c619
d04747,c338,c357
d04766,c338,c508
d04823,c338,c376
d04842,c338,c527
d04917,c338,c395
d04935,c338,c546
d04989,c338,c414
d05007,c338,c565
d05059,c338,c433
d05076,c338,c584
d05127,c338,c452
d05144,c338,c603
d05191,c338,c469
d05207,c338,c620
d04863,c339,c962
d04749,c340,c359
d04768,c340,c510
d04825,c340,c378
d04844,c340,c529
d04919,c340,c397
d04937,c340,c548
d04991,c340,c416
d05009,c340,c567
d05061,c340,c435
d05078,c340,c586
d05129,c340,c454
d05146,c340,c605
d05193,c340,c471
d05209,c340,c622
d04750,c341,c360
d04769,c341,c511
d04826,c341,c379
d04845,c341,c530
d04920,c341,c398
d04938,c341,c549
d04992,c341,c417
d05010,c341,c568
d05062,c341,c436
d05079,c341,c587
d05130,c341,c455
d05147,c341,c606
d05194,c341,c472
d05210,c341,c623
d04751,c342,c361
d04770,c342,c512
d04827,c342,c380
d04846,c342,c531
d04921,c342,c399
d04939,c342,c550
d04993,c342,c418
d05011,c342,c569
d05195,c342,c473
d05211,c342,c624
d06573,c343,c362
d06592,c343,c513
d06574,c344,c363
d06593,c344,c514
d06668,c344,c381
d06686,c344,c532
d06740,c344,c400
d06758,c344,c551
d06810,c344,c419
d06827,c344,c570
d06878,c344,c438
d06895,c344,c589
d06944,c344,c457
d06960,c344,c608
d06575,c345,c364
d06594,c345,c515
d06669,c345,c382
d06687,c345,c533
d06741,c345,c401
d06759,c345,c552
d06811,c345,c420
d06828,c345,c571
d06879,c345,c439
d06896,c345,c590
d06945,c345,c458
d06961,c345,c609
d06576,c346,c365
d06595,c346,c516
d06670,c346,c383
d06688,c346,c534
d06742,c346,c402
d06760,c346,c553
d06812,c346,c421
d06829,c346,c572
d06880,c346,c440
d06897,c346,c591
d06577,c347,c366
d06596,c347,c517
d06671,c347,c384
d06689,c347,c535
d06743,c347,c403
d06761,c347,c554
d06813,c347,c422
d06830,c347,c573
d06881,c347,c441
d06898,c347,c592
d06578,c348,c367
d06597,c348,c518
d06672,c348,c385
d06690,c348,c536
d06744,c348,c404
d06762,c348,c555
d06814,c348,c423
d06831,c348,c574
d06882,c348,c442
d06899,c348,c593
d06946,c348,c459
d06962,c348,c610
d06579,c349,c368
d06598,c349,c519
d06673,c349,c386
d06691,c349,c537
d06745,c349,c405
d06763,c349,c556
d06815,c349,c424
d06832,c349,c575
d06883,c349,c443
d06900,c349,c594
d06947,c349,c460
d06963,c349,c611
d06580,c350,c369
d06599,c350,c520
d06674,c350,c387
d06692,c350,c538
d06746,c350,c406
d06764,c350,c557
d06816,c350,c425
d06833,c350,c576
d06884,c350,c444
d06901,c350,c595
d06948,c350,c461
d06964,c350,c612
d06581,c351,c370
d06600,c351,c521
d06675,c351,c388
d06693,c351,c539
d06747,c351,c407
d06765,c351,c558
d06817,c351,c426
d06834,c351,c577
d06885,c351,c445
d06902,c351,c596
d06949,c351,c462
d06965,c351,c613
d06582,c352,c371
d06601,c352,c522
d06676,c352,c389
d06694,c352,c540
d06748,c352,c408
d06766,c352,c559
d06818,c352,c427
d06835,c352,c578
d06886,c352,c446
d06903,c352,c597
d06950,c352,c463
d06966,c352,c614
d06583,c353,c372
d06602,c353,c523
d06677,c353,c390
d06695,c353,c541
d06749,c353,c409
d06767,c353,c560
d06819,c353,c428
d06836,c353,c579
d06887,c353,c447
d06904,c353,c598
d06951,c353,c464
d06967,c353,c615
d06584,c354,c373
d06603,c354,c524
d06678,c354,c392
d06696,c354,c543
d06750,c354,c411
d06768,c354,c562
d06820,c354,c430
d06837,c354,c581
