segment_id,slot_id,threshold_low,threshold_high,unit_price
SEGf85847c0bc,TS5368b7fc42,33.7,37.5,93.9432
SEG51e6cf1e88,TS632a2e8ee3,115.0,124.0,34.0239
SEG6ca0eee639,TS8a860b9b72,50.0,70.0,64.9502
SEG7b451c4004,TS2e3a4076ec,79.5,105.8,52.9179
SEGd48f5570fc,TSc9b8f16ba0,301.0,344.0,212.286
SEGaabe287ebc,TSf0f0a49e31,90.0,96.9,56.6363
SEG6b74fd5c9d,TS543272cc34,114.0,130.3,54.9015
SEGba8888f4c1,TS05928b46fe,65.0,79.4,142.393
SEGec2dbef1a0,TSa442a672e5,115.0,124.0,34.0239
SEG0656c54fd4,TS37ff698958,315.3,331.5,98.3015
SEG677389d860,TSd29e70c128,105.9,141.04,130.352
SEG1e7a21558c,TS7742df5bec,70.1,85.3,64.8355
SEG7b9193d271,TS5f1586151b,90.0,96.9,56.6363
SEG740ccbf482,TS3856554761,158.3,165.7,100.75
SEG6c9609f28a,TSf98c56f109,147.1,167.0,18.1333
SEG7b5d169aeb,TSd08b69a66f,129.1,150.4,0.393982
SEGb9ea0dab93,TS3f6b29d3d4,185.0,220.0,21.3154
SEGca79631317,TSc11915e3ee,202.0,205.0,177.555
SEG6665d3d343,TS7c3e8eda03,312.6,400.0,165.56
SEG895ddaf5be,TS0afeb9f6ae,193.1,226.8,0.57582
SEG2b7732cd23,TS4aff6b5863,167.1,187.0,17.2241
SEG3c81b33584,TS77f91674dc,65.0,79.4,142.403
SEG1babf44392,TS5ea5d90b6c,344.1,386.5,206.618
SEGcba9673562,TS50f763e077,90.0,96.9,56.6363
SEG19e879008e,TS249557872b,114.0,130.3,54.9015
SEG9a11ad2e5b,TSda410e142f,172.1,193.0,0.515207
SEGf04efb51b0,TS025d083f40,105.9,136.3,51.34
SEG8caeffdf2a,TS50f763e077,2.1,8.4,149.385
SEG153e0ec8bb,TSa5f1ec3f85,6.2,6.3,109.264
SEG39b81320d9,TS8c634a4f2c,155.1,158.2,101.649
SEG2a8555c66d,TSf426558a2a,310.0,315.2,98.727
SEG1a1b5593dc,TS5be34975d7,165.5,208.0,26.5685
SEG262ac5716a,TSf3c4cf7d55,18.6,26.0,102.885
SEG9b63716f7f,TS0afeb9f6ae,158.3,165.7,100.75
SEG4de9555466,TSff6b080e7d,144.8,165.4,326.954
SEG321d6ad0cf,TS0e2a47f426,50.0,70.0,64.9502
SEG963e937996,TS04fcc74874,144.8,165.4,326.954
SEG3725270df1,TS7b7bafb0fa,280.1,321.4,17.9312
SEG1a9aaedf36,TS09c93edef7,14.1,23.4,155.573
SEG1142e61bdb,TS6ff2389c54,250.1,280.0,18.9919
SEGf222cdcaf4,TSf25add6f3a,124.1,144.7,342.542
SEG1fe342a9be,TS2f96a4be85,220.1,250.0,20.3456
SEGafc57973b5,TS741a1f1b80,75.0,88.7,59.6592
SEGaac6fb6d10,TS8d4c8ca0ac,165.5,208.0,310.326
SEG7d237b9419,TS2e3a4076ec,205.1,240.0,174.556
SEGb5a25e31a5,TS7bda0322ac,2.1,8.4,149.385
SEG4049180468,TS87c63a4e02,312.6,400.0,165.56
SEG90f49932ab,TS21c7a3001a,2.1,8.4,149.385
SEGdb38111a83,TSf3c4cf7d55,301.0,344.0,212.286
SEGf4fd7d0dd0,TS2130a64621,70.1,85.3,64.8355
SEG8d263fd93a,TS78f161f2ff,114.0,136.4,56.9391
SEGd257ba3183,TSa5f1ec3f85,255.0,258.0,221.953
SEGd50827bf0c,TSe5a8bddd9e,105.9,136.3,130.382
SEG309780bac5,TS3d7ccb0210,33.7,37.5,93.9432
SEGa4884c5383,TSa0373678c6,328.1,399.7,100.467
SEGea04fdedb2,TSa5f1ec3f85,144.8,165.4,28.3364
SEGe2c342adb2,TS741a1f1b80,105.9,141.04,50.8469
SEG7be79ae0c4,TSa790cd60e5,33.7,37.5,93.9432
SEGddcc07a61a,TS469a3b02e2,75.0,88.7,59.6592
SEGd3cb44eb27,TS73837dcaff,220.1,250.0,20.3456
SEG198751b6a9,TSa2bddef18e,79.5,105.8,52.9179
SEG7844545af1,TSf5bb5644d6,33.7,37.5,93.9432
SEGb40ce75e14,TS249557872b,32.9,37.5,135.447
SEGc227c113f5,TS0c139ee02f,331.6,395.9,98.0178
SEGb0ed7ef1ec,TS5ea5d90b6c,70.1,75.0,61.8359
SEGe55bd2c94e,TSe0b6ccf3df,50.0,70.0,64.9502
SEG2752aa8c8f,TS98b842dd92,344.1,386.5,206.618
SEG002636ef6f,TS9dba1a3b01,32.9,37.5,135.447
SEG77a7fc4025,TS49044e168e,156.0,156.25,157.534
SEG00de7ecffb,TS25a9345498,0.721,0.722,178.06
SEG1d3c641b1d,TS31df6c22e6,155.1,158.2,101.649
SEG44f40e45ff,TSee8f79fd45,10.0,14.0,215.54
SEGd28b018677,TSf7c05ecaf1,165.5,208.0,26.5685
SEGd9988fe639,TSe5a8bddd9e,26.1,33.6,96.7136
SEGb7217e006b,TS05928b46fe,255.0,258.0,221.953
SEG06d89cf2eb,TSf7c05ecaf1,301.0,344.0,212.286
SEG5bdb850a97,TS5c28dfa9ca,193.1,226.8,0.57582
SEG02b27c1a82,TS07d3a63e2b,26.1,33.6,96.7136
SEG6bd0e4c6fb,TS7143fb07ff,33.7,37.5,93.9432
SEG201c5af009,TSe6714cbfdd,144.8,165.4,326.954
SEG1fc50fb2c3,TSf5bb5644d6,155.0,158.2,101.649
SEGba045528e9,TS666767b301,105.9,136.3,51.34
SEGdf72ee6042,TS4aff6b5863,129.1,150.4,0.393982
SEG3cb981da73,TS8c634a4f2c,26.1,33.6,96.7136
SEG70d9df19f6,TS2f96a4be85,172.1,193.0,0.515207
SEG339a56d85f,TS68bd1ddae5,310.0,328.0,106.131
SEGfa229162f8,TS242b6d35a5,70.1,85.3,64.8355
SEG63a107eb03,TS666767b301,0.36,0.9,171.336
SEG214dcaafeb,TSbc57395db7,10.0,14.0,215.54
SEG792a3d354e,TS242b6d35a5,250.1,280.0,18.9919
SEG37383d25c0,TSda9affbe11,165.8,194.39,100.23
SEGad5a5e7c88,TSeb58535d43,167.1,187.0,17.2241
SEGb4aaa48327,TS8a4ad29ceb,18.6,26.0,102.885
SEG440731465e,TS78f161f2ff,1.03,5.16,168.131
SEG596a2d8f82,TSda9affbe11,280.1,321.4,17.9312
SEG1aed4d4b85,TS9dba1a3b01,70.1,75.0,61.8359
SEG38bb8457ea,TS4447a8fd1d,1.462,2.924,152.17
SEG8533b3291b,TS4f3da44342,156.0,156.25,157.534
SEG63cd31a739,TS5f1586151b,33.7,37.5,93.9432
SEG387b158af8,TS25e8984bfe,315.3,331.5,98.3015
SEGf26f60fecb,TS432824cef5,115.0,124.0,373.859
SEG790020c534,TS87d83de23a,155.0,158.2,101.649
SEG3ecc59ec8f,TS5368b7fc42,26.1,33.6,96.7136
SEGfc859fc34a,TS1f1def30c4,310.2,328.0,106.131
SEG2232443232,TS87c63a4e02,0.653,1.959,195.46
SEG1df637cbb4,TS874720f008,310.0,315.2,98.727
SEG710e8d8c49,TS8b14b0e305,115.0,117.0,20.2143
SEG8804d42c8c,TS432824cef5,15.0,18.5,108.435
SEG8c1ce61f39,TSec107a29d2,33.7,37.5,93.9432
SEGd0e2ca86c5,TSff6b080e7d,97.0,134.9,54.9607
SEG48fc5dfffb,TS97e6bd8f9b,301.0,344.0,212.286
SEG40905a71da,TS4447a8fd1d,331.6,395.9,98.0178
SEGe61f17b614,TSa18c1ed2d2,10.0,14.0,215.54
SEGfbb51e6b42,TS443166fe6c,193.1,226.8,0.57582
SEG6b96749557,TS0e0b71e89c,344.1,386.5,206.618
SEG78987b4efe,TS1f1def30c4,23.5,32.8,141.012
SEG7b1b1f14d8,TS84b8520c28,15.0,18.5,108.435
SEG18d153c68a,TSaf4f280f49,310.0,315.2,98.727
SEGd096f5ff24,TS98b842dd92,75.1,85.5,62.0938
SEG837f40023d,TSda9affbe11,115.0,117.0,20.2143
SEGd26659619c,TS741a1f1b80,90.0,96.9,56.6363
SEGca13ea9198,TS7143fb07ff,50.0,70.0,61.4538
SEG5cea071802,TS26b55ccfc1,105.9,141.04,130.352
SEGf6820a7067,TS432824cef5,114.0,130.3,54.9015
SEG6e63f9c978,TS8a860b9b72,75.0,88.7,58.2271
SEG785802cf80,TSe0b6ccf3df,312.6,400.0,165.56
SEGbcbe4ca6af,TS055580bf5d,33.7,37.5,93.9432
SEGc22820d99f,TSf2f132c858,158.3,165.7,100.75
SEG7cfb8631a1,TSfa31d84579,117.1,147.0,19.3657
SEG043958261d,TS70c9f1cdf8,152.5,165.9,55.738
SEGc06528532e,TS7bda0322ac,117.1,147.0,19.3657
SEG9c6a121beb,TS5f1586151b,220.1,250.0,20.3456
SEG4a6336abe6,TS05928b46fe,328.1,400.0,100.467
SEGd0e442eaaa,TS2b7842f554,185.0,220.0,21.3154
SEG54e8605372,TS4bbcbe666d,115.0,117.0,20.2143
SEG130da195d4,TS49044e168e,1.462,2.924,152.17
SEGfedc91ad92,TSf450088623,79.5,105.8,134.928
SEGb1feb3956a,TS7376d266d9,115.0,124.0,34.0239
SEG3bf4c83989,TSb0a72470c9,167.1,187.0,17.2241
SEGa2e3721e99,TSf0f0a49e31,88.8,113.9,57.7753
SEG8cc6b15342,TS469a3b02e2,165.5,208.0,26.5685
SEG4a7ea78d54,TS0c139ee02f,105.9,141.04,50.8469
SEG88f5356989,TSda410e142f,5.936,5.937,127.251
SEG96291d698f,TS242b6d35a5,114.0,130.3,54.9015
SEGa81740fff8,TSa18c1ed2d2,144.8,165.4,28.3364
SEGfdbe780fd0,TS4bbcbe666d,124.1,144.7,30.0234
SEG916b5d66f8,TSda9affbe11,144.8,165.4,28.3364
SEGee5868a4b8,TS7bda0322ac,165.8,189.09,100.23
SEGc83963b9ec,TS24132c2e53,0.653,1.959,195.46
SEGb2ab67af5b,TS6ff2389c54,167.1,187.0,17.2241
SEG83163ce31a,TS0e5dfbabce,18.6,26.0,102.885
SEG70451c45f4,TS5368b7fc42,50.0,70.0,64.9502
SEG2fda227020,TSa790cd60e5,150.5,172.0,0.444492
SEGe5789794c6,TSda9affbe11,344.1,386.5,206.618
SEG94cfb75222,TS8ea511c0a1,280.1,321.4,17.9312
SEGb2201aff5a,TS8ea511c0a1,386.6,434.8,201.092
SEG5781c91e11,TSbc57395db7,185.0,220.0,21.3154
SEG3e6649fa44,TSb32f93b444,147.1,167.0,18.1333
SEGd5a5e22ea0,TS24132c2e53,202.0,205.0,177.555
SEGa3926d9db2,TS68cccee489,240.1,312.5,172.836
SEG28fadeab36,TS874720f008,301.0,344.0,212.286
SEGf076ca89ea,TS2f96a4be85,150.5,172.0,0.444492
SEGf11bfcff4d,TSc99f6324df,165.5,208.0,26.5685
SEG0859950fb4,TS05928b46fe,187.1,208.0,16.5371
SEGf781adc387,TSf5bb5644d6,115.0,117.0,20.2143
SEGac9c303943,TSf988146cfc,193.1,226.8,0.57582
SEG8135b0aba8,TS0c139ee02f,155.0,158.2,101.649
SEG5c5de02ed2,TS7bda0322ac,105.9,141.04,50.8469
SEGc947847fe9,TS0afeb9f6ae,15.0,18.5,108.435
SEG85826d0842,TS68cccee489,129.1,150.4,0.393982
SEG5bc97b1284,TSf8f59db910,165.8,194.39,100.23
SEG5f09dd594e,TS2e3a4076ec,167.1,187.0,17.2241
SEGa038a3313f,TS78f161f2ff,158.3,165.7,100.75
SEGbb82a580b5,TS5ea5d90b6c,150.5,172.0,0.444492
SEGcbacfd17e9,TS4f3da44342,255.0,258.0,221.953
SEG8754789538,TS8bd964e3f8,150.5,172.0,0.444492
SEGf5d6e8e291,TS09c93edef7,158.3,165.7,100.75
SEG7ce25fc3c4,TS98b842dd92,15.0,18.5,108.435
SEGa6bc293321,TSb32f93b444,185.0,220.0,21.3154
SEG416dbc45fb,TSf7c05ecaf1,158.3,165.7,100.75
SEG6a9488b8bd,TS478fa29d45,32.9,37.5,135.447
SEGcd6b598e54,TS249557872b,70.1,75.0,61.8359
SEGb91f0dcdcf,TS30f6b06801,250.1,280.0,18.9919
SEG4f78d2b241,TS87c63a4e02,301.0,344.0,212.286
SEG8f9ee81d5e,TS6e1a677fa1,65.0,79.4,54.9888
SEG98061201c3,TS36061ce77d,312.6,400.0,165.56
SEGcc66bea6d7,TS25116cbe77,14.1,23.4,155.573
SEG2cdcbbe6fd,TS3f4a752d20,135.0,152.4,55.6976
SEG91e9703031,TS4bbcbe666d,331.6,395.9,98.0178
SEG7c8863ae5e,TS872840c56f,90.0,96.9,56.6363
SEGcc0c3d6927,TS242b6d35a5,0.653,1.959,195.46
SEGa2df871b89,TS25e8984bfe,75.0,88.7,58.2271
SEGf1f1431a39,TS5be34975d7,0.36,0.9,171.336
SEGbbf47ebc9b,TS7c3e8eda03,165.8,194.39,100.23
SEG7ea2ffe958,TS36061ce77d,32.9,37.5,135.447
SEG3ec3fde70e,TS4d5a110698,18.6,26.0,102.885
SEG0301159a9d,TS030306ac46,5.936,5.937,127.251
SEGe560cef923,TS7b7bafb0fa,193.1,226.8,0.57582
SEGac00ac2c58,TSa114592a6e,310.0,328.0,106.131
SEG29293bd293,TSf0553561e8,386.6,434.8,201.092
SEG0b486468b8,TS2130a64621,310.0,315.2,98.727
SEGafb2ad7f93,TS025d083f40,155.0,158.2,101.649
SEG396b267f0c,TSf6619c37bf,50.0,70.0,61.4538
SEG7f74c8cce9,TS5f1586151b,10.0,14.0,215.54
SEGa6a1473783,TS4d5a110698,124.1,144.7,342.542
SEGedc8193aae,TS6ef1672b5d,315.3,331.5,98.3015
SEGd246c64f87,TSf3c4cf7d55,79.5,105.8,52.4445
SEG7afb841ac3,TS04fcc74874,2.1,8.4,149.385
SEG805b000f6c,TS09c93edef7,117.1,147.0,19.3657
SEG9c39b04964,TSc84e67f3cf,193.1,226.8,0.57582
SEGe76845f1bb,TSf988146cfc,0.721,0.722,178.06
SEG9c1d858b11,TS6b2a8043e4,156.0,156.25,157.534
SEGc2f0fa4560,TS5f1586151b,386.6,434.8,201.092
SEG988372337c,TSf5bb5644d6,50.0,70.0,64.9502
SEGf5c3da68ee,TS3f4a752d20,156.0,156.25,157.534
SEGf870668333,TSda9affbe11,50.0,70.0,64.9502
SEGf39a60fc8a,TS6ff2389c54,147.1,167.0,18.1333
SEGc8b7021795,TSfeb615966d,26.1,33.6,96.7136
SEG7446c2676f,TS055580bf5d,70.1,75.0,61.8359
SEGa0de378a26,TS26b55ccfc1,158.3,165.7,100.75
SEGac619a7832,TS4f3da44342,165.5,208.0,310.326
SEGa8a4bbb001,TS8a860b9b72,60.0,85.5,88.5458
SEGf0725b5716,TSb0a72470c9,310.0,315.2,98.727
SEG8462e8762e,TSd29e70c128,75.0,88.7,59.6592
SEG80e6799ae9,TS73837dcaff,15.0,18.5,108.435
SEG907509d101,TSe5a8bddd9e,155.1,158.2,101.649
SEGe408dcf492,TS7376d266d9,187.1,208.0,16.5371
SEG5d819ec128,TS73837dcaff,33.7,37.5,93.9432
SEGd87b0838bc,TS872840c56f,65.0,79.4,142.403
SEGbecb4735d8,TS5368b7fc42,165.8,194.39,100.23
SEG65a56c9fde,TS25e8984bfe,135.0,152.4,55.6976
SEGb7dc0e1472,TSa2bddef18e,70.1,75.0,61.8359
SEGa0e642388e,TSc43ca385e8,165.8,194.39,100.23
SEG821afcd372,TS9dba1a3b01,187.1,208.0,16.5371
SEGba1897ac4a,TSf98c56f109,75.1,85.5,62.0938
SEG36c63c8417,TSa0373678c6,100.0,155.9,190.763
SEGebb6fd43d3,TS8b14b0e305,344.1,386.5,206.618
SEG441d7d8ab3,TS242b6d35a5,0.721,0.722,178.06
SEG7b3bd339f5,TSd29e70c128,65.0,79.4,55.5115
SEG6b3467a662,TSb32f93b444,75.0,88.7,58.2271
SEGf348f8b721,TS3856554761,65.0,79.4,55.5115
SEGbc1ba8589c,TS874720f008,115.0,117.0,20.2143
SEG8653986569,TS5368b7fc42,10.0,14.0,215.54
SEGad98098f15,TSe5a8bddd9e,18.6,26.0,102.885
SEGdbf6c2b00e,TS0afeb9f6ae,70.1,75.0,61.8359
SEG0982b08652,TSf450088623,6.2,6.3,109.264
SEGd6a073236a,TS8c634a4f2c,105.9,136.3,51.34
SEG7bae797fb2,TSc7c50e9162,185.0,220.0,21.3154
SEG062a099329,TS5624c05049,155.0,158.2,101.649
SEG97e5dc9e64,TSe4260e2609,100.0,155.9,190.763
SEG0c1eb7d233,TS8895174cf3,310.0,328.0,106.131
SEG36ee10dbd4,TSaf4f280f49,50.0,70.0,64.9502
SEG8f1c188da2,TSd5ab48622e,18.6,26.0,102.885
SEGc6cfa23350,TS443ac81312,0.653,1.959,195.46
SEG95684cd923,TSe0b6ccf3df,114.0,136.4,56.9391
SEG7dd3dc2535,TS443ac81312,79.5,105.8,52.4445
SEG51c984abe8,TS04fcc74874,156.0,156.25,171.09
SEG8906aefe60,TS0e5dfbabce,187.1,208.0,16.5371
SEG398aa249c5,TSea8ddd055f,165.5,208.0,310.326
SEG39387a7a42,TS05928b46fe,97.0,134.9,54.9607
SEG4fd9d29940,TS8d4c8ca0ac,328.1,400.0,100.467
SEG2034085d96,TS31df6c22e6,70.1,85.3,64.8355
SEG8505a66e57,TS30f6b06801,105.9,141.04,50.8469
SEG5deb11f33e,TS50f763e077,187.1,208.0,16.5371
SEG693cf510d2,TS3d7ccb0210,105.9,136.3,51.34
SEG9b2a731fa0,TS3856554761,187.1,208.0,16.5371
SEGba52361487,TSeb58535d43,114.0,130.3,54.9015
SEGc70117bba2,TS6ff2389c54,70.1,75.0,61.8359
SEG39dd7dfb5b,TSa55de547fe,33.7,37.5,93.9432
SEG2206a65fe6,TSc9b8f16ba0,10.0,14.0,215.54
SEG15f77ca64f,TSf0e592f52c,33.7,37.5,93.9432
SEG16d6d6b50a,TSfa3e5079a3,97.0,134.9,54.9607
SEG2d6d50e1b7,TS5ea5d90b6c,33.7,37.5,93.9432
SEG9acfb3a516,TS443ac81312,115.0,124.0,34.0239
SEG31c54c4939,TSd0fc980b3a,75.0,88.7,58.2271
SEG5fb8be5612,TS73837dcaff,50.0,70.0,61.4538
SEG006bfb7fea,TS7cf3133006,124.1,144.7,342.542
SEG357820ced3,TSf25add6f3a,18.6,26.0,102.885
SEGc8dd4a6d62,TS32530bb46a,23.5,32.8,141.012
SEG236e577a14,TS741a1f1b80,0.653,1.959,195.46
SEGb560ee0523,TS8b14b0e305,155.0,158.2,101.649
SEGb49d43bc42,TS7bda0322ac,100.0,155.9,171.978
SEGaea529ebee,TS3f4a752d20,165.8,189.09,100.23
SEGf9aa27544b,TSbe35f40078,255.0,258.0,221.953
SEGe83fd3e4ce,TS6ff2389c54,14.1,23.4,155.573
SEG623a1d9d9b,TS443ac81312,331.6,395.9,98.0178
SEG309f43da38,TS0ae713d1a5,15.0,18.5,108.435
SEG3d3f57907b,TSf3c4cf7d55,331.6,395.9,98.0178
SEGdfd7933220,TS249557872b,155.0,158.2,101.649
SEG9a29610d3d,TS4447a8fd1d,250.1,280.0,18.9919
SEG239de357a8,TS8a860b9b72,32.9,37.5,135.447
SEG78187caba0,TS5368b7fc42,158.3,165.7,100.75
SEGddc56457b8,TSb32f93b444,158.3,165.7,100.75
SEG039448ccec,TSaf4f280f49,115.0,124.0,373.859
SEGe4939cc185,TSa5f1ec3f85,2.1,8.4,149.385
SEG50c10dc399,TS6f1fc6830c,75.0,88.7,59.6592
SEG72307ab5a0,TS7bda0322ac,60.0,85.5,88.5458
SEG02c23d4e3e,TS31165b053e,152.5,165.9,55.738
SEGb502947d76,TS8895174cf3,105.9,141.04,50.8469
SEGe9dc3444af,TS741a1f1b80,15.0,18.5,108.435
SEG558ff637a0,TS278d9f1fcc,331.6,395.9,98.0178
SEGe2eff16729,TS0afeb9f6ae,280.1,321.4,17.9312
SEG15e9a7ce48,TS30f6b06801,158.3,165.7,100.75
SEG7d65a87f16,TSa114592a6e,15.0,18.5,108.435
SEGf60332ec14,TS7cf3133006,144.8,165.4,28.3364
SEGd4cd69a0e1,TSea8ddd055f,6.2,6.3,109.264
SEG39027b4107,TS872840c56f,156.0,156.25,157.534
SEG0cc7c08334,TS5368b7fc42,135.0,152.4,55.6976
SEG19cb0f35b8,TS24132c2e53,158.3,165.7,100.75
SEG0d73095336,TSfa3e5079a3,14.1,23.4,155.573
SEG193155a07a,TS98b842dd92,155.1,158.2,101.649
SEGa4be502c1b,TSf0e592f52c,185.0,220.0,21.3154
SEGa2a0194876,TSe4260e2609,88.8,113.9,55.9683
SEG48fe5faf62,TSf98c56f109,344.1,386.5,206.618
SEG0593b50919,TS1f1def30c4,205.1,240.0,174.556
SEG28941a9693,TS030306ac46,114.0,136.4,56.9391
SEG8b4c4d3832,TS32530bb46a,310.2,328.0,106.131
SEG97180c7f2b,TSa5f1ec3f85,15.0,18.5,108.435
SEG86ac282dec,TS4447a8fd1d,0.36,0.9,171.336
SEG25b53aeeb1,TSeb9415d128,167.1,187.0,17.2241
SEG3b5926d309,TS2f96a4be85,147.1,167.0,18.1333
SEGf2d25c0f53,TScbb1097136,152.5,165.9,55.738
SEG465d87e3ad,TS0e2a47f426,158.3,165.7,100.75
SEG872ac0e58f,TS25a9345498,124.1,144.7,30.0234
SEGf304f233d2,TS9dba1a3b01,155.1,158.2,101.649
SEG8bf4a637a0,TS8c634a4f2c,90.0,96.9,56.6363
SEG83d293e736,TSda410e142f,344.1,386.5,206.618
SEGfca75b4c16,TS26b55ccfc1,65.0,79.4,142.403
SEGa49745c43e,TSc99f6324df,0.653,1.959,195.46
SEGba2b166e4d,TS55c54cd19d,310.0,328.0,106.131
SEG16d36cddca,TSe4260e2609,205.1,240.0,174.556
SEG94502d0740,TS87d83de23a,301.0,344.0,212.286
SEG93b269bc8b,TSbc57395db7,97.0,134.9,54.9607
SEG62bf799a16,TS8c634a4f2c,301.0,344.0,212.286
SEG38078b1976,TS04c42a0beb,114.0,136.4,56.9391
SEG35fba92773,TS87c63a4e02,15.0,18.5,108.435
SEG573ddf1c8c,TS443ac81312,88.8,113.9,55.9683
SEG6babed957d,TSa18c1ed2d2,202.0,205.0,177.555
SEGa8d6748dc5,TS37ff698958,65.0,79.4,55.5115
SEGe10153060d,TS87d83de23a,152.5,165.9,55.738
SEG9f75427574,TS8895174cf3,65.0,79.4,142.403
SEG52de12615d,TS7376d266d9,65.0,79.4,55.5115
SEG9e8c95ddca,TSd0fc980b3a,205.1,240.0,174.556
SEGdc510ab71c,TS6b2a8043e4,344.1,386.5,206.618
SEGa9af56773a,TS1f1def30c4,1.462,2.924,152.17
SEG85ca717051,TS09c93edef7,124.1,144.7,342.542
SEG583fda05bf,TS42d0b628c0,114.0,136.4,56.9391
SEG9d0754b5c2,TS2e3a4076ec,0.36,0.9,171.336
SEG9b456d524b,TS84b8520c28,124.1,144.7,342.542
SEGd08cb2f2c6,TSe9505e645a,328.1,399.7,100.467
SEGbe524231d7,TS4d5a110698,187.1,208.0,16.5371
SEG146ccb0714,TS2f96a4be85,105.9,141.04,130.352
SEG3e09db1cfd,TSa2bddef18e,165.5,208.0,26.5685
SEGdbb0a038ac,TS98b842dd92,301.0,344.0,212.286
SEG7b843354b0,TS0e0b71e89c,250.1,280.0,18.9919
SEGce5c24047d,TS4aff6b5863,328.1,400.0,100.467
SEG93bb4e69fa,TS5624c05049,202.0,205.0,177.555
SEG3bcf3b94f2,TSda410e142f,165.8,189.09,100.23
SEGee2d30bd0f,TS6e1a677fa1,255.0,258.0,221.953
SEG31946d3e83,TS09c93edef7,114.0,130.3,54.9015
SEGdd8c51e35c,TSa114592a6e,152.5,165.9,55.738
SEGe3d21570e7,TSda9affbe11,90.0,96.9,56.6363
SEG689b620313,TS432824cef5,240.1,312.5,172.836
SEG446f948540,TS6b2a8043e4,100.0,155.9,171.978
SEGb6295feb1f,TSe8cf6380ac,172.1,193.0,0.515207
SEG68ebdc58bf,TS249557872b,90.0,96.9,56.6363
SEG81dafd9298,TS25a9345498,70.1,85.3,64.8355
SEG49a56c6e26,TSea8ddd055f,202.0,205.0,177.555
SEG1faea34eb6,TSf0f0a49e31,105.9,136.3,51.34
SEG7b4b646880,TS98b842dd92,310.0,328.0,106.131
SEGfd8ccee055,TS31df6c22e6,97.0,134.9,54.9607
SEG83a49831cc,TSb0a72470c9,15.0,18.5,108.435
SEG42f47b078b,TSa2bddef18e,88.8,113.9,57.7753
SEG8df5cb2eee,TS5f1586151b,1.03,5.16,168.131
SEGef2132ca0a,TS4d5a110698,65.0,79.4,55.5115
SEG31abb9a746,TS249557872b,147.1,167.0,18.1333
SEG2b6c27a9ae,TSf0553561e8,205.1,240.0,174.556
SEG36e90c4e04,TSff6b080e7d,79.5,105.8,52.9179
SEG83e4c47261,TS1f1def30c4,158.3,165.7,100.75
SEGd273cf2e11,TS49044e168e,0.36,0.9,171.336
SEG70fd35e760,TS249557872b,18.6,26.0,102.885
SEGf09db90543,TS5368b7fc42,328.1,400.0,100.467
SEGf0947a5d02,TSf3c4cf7d55,2.1,8.4,149.385
SEGbe9ec9a64d,TS73837dcaff,114.0,136.4,56.9391
SEGaeefe088b6,TS8c634a4f2c,6.2,6.3,109.264
SEGc3441a3dbb,TS874720f008,205.1,240.0,174.556
SEGe77a762be5,TSf426558a2a,155.0,158.2,101.649
SEGfb94e2211b,TSe5a8bddd9e,105.9,136.3,51.34
SEG3bdfdc15e8,TS432824cef5,23.5,32.8,141.012
SEGde51dd3982,TS68bd1ddae5,331.6,395.9,98.0178
SEGc4b11ed456,TS8d4c8ca0ac,258.1,300.9,218.044
SEGc598f6b0fa,TSeb9415d128,193.1,226.8,0.57582
SEGcf16830e3d,TS741a1f1b80,65.0,79.4,142.403
SEG89aafcb938,TS21c7a3001a,75.1,85.5,62.0938
SEGafd80a959c,TSf450088623,205.1,240.0,174.556
SEG29cb259419,TS42d0b628c0,144.8,165.4,28.3364
SEG3b2ee440d2,TSba51d6f88e,150.5,172.0,0.444492
SEGaee8366ead,TSe4260e2609,255.0,258.0,221.953
SEGd33240d7b0,TS4447a8fd1d,129.1,150.4,0.393982
SEG628c5b89d0,TS4bbcbe666d,315.3,331.5,98.3015
SEGc37576f7c7,TS5be34975d7,97.0,134.9,54.9607
SEGdf381057fe,TS04fcc74874,152.5,165.9,55.738
SEGf7f9f6557a,TSfa3e5079a3,158.3,165.7,100.75
SEG70e9a60435,TS37ff698958,97.0,134.9,54.9607
SEGf0d2613187,TSea8ddd055f,26.1,33.6,96.7136
SEG4f728c71d2,TSe9505e645a,310.0,315.2,98.727
SEGe36d3fc841,TS632a2e8ee3,117.1,147.0,19.3657
SEG034d082c54,TS443ac81312,100.0,155.9,171.978
SEGfbd619845f,TS030306ac46,1.03,5.16,168.131
SEG50fc3d5656,TSa55de547fe,10.0,14.0,215.54
SEGcbc1044a2d,TSda9affbe11,156.0,156.25,157.534
SEG1beb160bbe,TSf988146cfc,65.0,79.4,54.9888
SEGc5db367170,TSbe35f40078,135.0,152.4,55.6976
SEG22f67919ef,TSeb9415d128,33.7,37.5,93.9432
SEG510d43fc91,TS2661a11a3f,310.2,328.0,106.131
SEGa852fed731,TS49044e168e,158.3,165.7,100.75
SEG5d6935ad5a,TS2661a11a3f,129.1,150.4,0.393982
SEG94e5eb5e30,TSd29e70c128,158.3,165.7,100.75
SEG10996bbea5,TS6b2a8043e4,14.1,23.4,155.573
SEG8a95728b49,TS2661a11a3f,79.5,105.8,52.9179
SEG1d39b042f4,TSec107a29d2,156.0,156.25,157.534
SEG7b9914aa8e,TS443166fe6c,147.1,167.0,18.1333
SEG80e5607de7,TSf25add6f3a,205.1,240.0,174.556
SEGeb611a17fe,TSd08b69a66f,172.1,193.0,0.515207
SEG8435471536,TS31165b053e,280.1,321.4,17.9312
