window_id,yard_id,location_id,stage_id,base_capacity,open_cost
win_36634,21,13,2,1,1
win_36635,21,13,4,1,1
win_36636,21,14,2,1,1
win_36637,21,14,4,1,1
win_36638,21,15,0,1,1
win_36639,21,15,2,1,1
win_36640,21,15,4,1,1
win_36641,21,16,2,1,1
win_36642,21,16,3,1,1
win_36643,21,16,4,1,1
win_36644,21,17,0,1,1
win_36645,21,17,2,1,1
win_36646,21,17,3,1,1
win_36647,21,18,0,1,1
win_36648,21,18,1,1,1
win_36649,21,18,2,1,1
win_36650,21,18,4,1,1
win_36651,21,19,4,1,1
win_36652,21,20,0,1,1
win_36653,21,20,2,1,1
win_36654,21,21,0,1,1
win_36655,21,21,1,1,1
win_36656,21,21,2,1,1
win_36657,21,22,2,1,1
win_36658,21,22,4,1,1
win_36659,21,23,2,1,1
win_36660,21,23,4,1,1
win_36661,21,24,0,1,1
win_36662,21,24,1,1,1
win_36663,21,24,2,1,1
win_36664,21,25,0,1,1
win_36665,21,25,1,1,1
win_36666,21,25,2,1,1
win_36667,21,25,4,1,1
win_36668,21,26,0,1,1
win_36669,21,26,1,1,1
win_36670,21,26,2,1,1
win_36671,21,26,4,1,1
win_36672,21,27,1,1,1
win_36673,21,27,2,1,1
win_36674,21,27,3,1,1
win_36675,21,28,1,1,1
win_36676,21,29,0,1,1
win_36677,21,29,2,1,1
win_36678,21,29,3,1,1
win_36679,21,29,4,1,1
win_36680,21,30,1,1,1
win_36681,21,30,2,1,1
win_36682,21,30,4,1,1
win_36683,21,31,0,1,1
win_36684,21,31,1,1,1
win_36685,21,31,4,1,1
win_36686,21,32,1,1,1
win_36687,21,32,2,1,1
win_36688,21,32,3,1,1
win_36689,21,33,0,1,1
win_36690,21,34,4,1,1
win_36691,21,35,0,1,1
win_36692,21,35,2,1,1
win_36693,21,35,3,1,1
win_36694,21,35,4,1,1
win_36695,21,36,1,1,1
win_36696,21,36,2,1,1
win_36697,21,37,4,1,1
win_36698,21,38,0,1,1
win_36699,21,38,1,1,1
win_36700,21,39,0,1,1
win_36701,21,39,1,1,1
win_36702,21,39,4,1,1
win_36703,21,40,0,1,1
win_36704,21,40,1,1,1
win_36705,21,40,2,1,1
win_36706,21,40,3,1,1
win_36707,21,40,4,1,1
win_36708,21,41,0,1,1
win_36709,21,41,3,1,1
win_36710,21,42,0,1,1
win_36711,21,42,1,1,1
win_36712,21,42,2,1,1
win_36713,21,43,4,1,1
win_36714,21,44,0,1,1
win_36715,21,44,1,1,1
win_36716,21,44,4,1,1
win_36717,21,45,3,1,1
win_36718,21,45,4,1,1
win_36719,21,46,1,1,1
win_36720,21,47,0,1,1
win_36721,21,47,1,1,1
win_36722,21,47,2,1,1
win_36723,21,47,4,1,1
win_36724,21,48,0,1,1
win_36725,21,48,2,1,1
win_36726,21,49,0,1,1
win_36727,21,49,1,1,1
win_36728,21,49,2,1,1
win_36729,21,50,0,1,1
win_36730,21,50,1,1,1
win_36731,21,50,3,1,1
win_36732,21,50,4,1,1
win_36733,21,51,2,1,1
win_36734,21,51,3,1,1
win_36735,21,52,0,1,1
win_36736,21,53,1,1,1
win_36737,21,53,2,1,1
win_36738,21,53,3,1,1
win_36739,21,53,4,1,1
win_36740,21,54,0,1,1
win_36741,21,54,2,1,1
win_36742,21,54,4,1,1
win_36743,21,55,0,1,1
win_36744,21,55,1,1,1
win_36745,21,55,2,1,1
win_36746,21,55,3,1,1
win_36747,21,55,4,1,1
win_36748,21,56,0,1,1
win_36749,21,56,1,1,1
win_36750,21,56,2,1,1
win_36751,21,56,3,1,1
win_36752,21,56,4,1,1
win_36753,21,57,0,1,1
win_36754,21,57,4,1,1
win_36755,21,58,0,1,1
win_36756,21,58,2,1,1
win_36757,21,59,1,1,1
win_36758,21,59,2,1,1
win_36759,21,59,3,1,1
win_36760,21,59,4,1,1
win_36761,21,60,0,1,1
win_36762,21,60,3,1,1
win_36763,21,60,4,1,1
win_36764,21,61,0,1,1
win_36765,21,61,4,1,1
win_36766,21,62,0,1,1
win_36767,21,62,2,1,1
win_36768,21,62,3,1,1
win_36769,21,63,1,1,1
win_36770,21,63,2,1,1
win_36771,21,64,0,1,1
win_36772,21,64,1,1,1
win_36773,21,64,3,1,1
win_36774,21,64,4,1,1
win_36775,21,65,0,1,1
win_36776,21,65,2,1,1
win_36777,21,65,4,1,1
win_36778,21,66,0,1,1
win_36779,21,66,2,1,1
win_36780,21,67,0,1,1
win_36781,21,67,1,1,1
win_36782,21,67,4,1,1
win_36783,21,68,2,1,1
win_36784,21,69,0,1,1
win_36785,21,69,1,1,1
win_36786,21,69,2,1,1
win_36787,21,70,1,1,1
win_36788,21,70,2,1,1
win_36789,21,70,3,1,1
win_36790,21,70,4,1,1
win_36791,21,71,0,1,1
win_36792,21,71,2,1,1
win_36793,21,71,3,1,1
win_36794,21,71,4,1,1
win_36795,21,73,3,1,1
win_36796,21,73,4,1,1
win_36797,21,74,0,1,1
win_36798,21,74,2,1,1
win_36799,21,74,3,1,1
win_36800,21,74,4,1,1
win_36801,21,75,3,1,1
win_36802,21,75,4,1,1
win_36803,21,76,1,1,1
win_36804,21,76,3,1,1
win_36805,21,76,4,1,1
win_36806,21,77,0,1,1
win_36807,21,77,4,1,1
win_36808,21,78,0,1,1
win_36809,21,78,2,1,1
win_36810,21,78,4,1,1
win_36811,21,79,1,1,1
win_36812,21,79,2,1,1
win_36813,21,79,3,1,1
win_36814,21,79,4,1,1
win_36815,21,80,2,1,1
win_36816,21,80,3,1,1
win_36817,21,80,4,1,1
win_36818,21,81,0,1,1
win_36819,21,82,3,1,1
win_36820,21,83,4,1,1
win_36821,21,84,0,1,1
win_36822,21,84,1,1,1
win_36823,21,84,4,1,1
win_36824,21,85,1,1,1
win_36825,21,85,3,1,1
win_36826,21,85,4,1,1
win_36827,21,86,2,1,1
win_36828,21,86,3,1,1
win_36829,21,86,4,1,1
win_36830,21,87,0,1,1
win_36831,21,87,4,1,1
win_36832,21,88,0,1,1
win_36833,21,88,2,1,1
win_36834,21,88,4,1,1
win_36835,21,89,0,1,1
win_36836,21,89,1,1,1
win_36837,21,89,2,1,1
win_36838,21,90,1,1,1
win_36839,21,90,2,1,1
win_36840,21,90,3,1,1
win_36841,21,91,0,1,1
win_36842,21,91,1,1,1
win_36843,21,91,3,1,1
win_36844,21,92,3,1,1
win_36845,21,93,4,1,1
win_36846,21,94,0,1,1
win_36847,21,94,2,1,1
win_36848,21,94,3,1,1
win_36849,21,95,4,1,1
win_36850,21,96,0,1,1
win_36851,21,96,1,1,1
win_36852,21,96,3,1,1
win_36853,21,96,4,1,1
win_36854,21,97,0,1,1
win_36855,21,97,2,1,1
win_36856,21,97,3,1,1
win_36857,21,98,4,1,1
win_36858,21,99,2,1,1
win_36859,21,99,3,1,1
win_36860,21,100,0,1,1
win_36861,21,100,1,1,1
win_36862,21,100,2,1,1
win_36863,21,100,3,1,1
win_36864,21,100,4,1,1
win_36865,21,101,2,1,1
win_36866,21,102,0,1,1
win_36867,21,102,1,1,1
win_36868,21,102,4,1,1
win_36869,21,103,3,1,1
win_36870,21,103,4,1,1
win_36871,21,104,1,1,1
win_36872,21,104,3,1,1
win_36873,21,105,1,1,1
win_36874,21,105,2,1,1
win_36875,21,106,0,1,1
win_36876,21,106,2,1,1
win_36877,21,106,4,1,1
win_36878,21,107,1,1,1
win_36879,21,107,4,1,1
win_36880,21,108,1,1,1
win_36881,21,108,3,1,1
win_36882,21,109,2,1,1
win_36883,21,109,3,1,1
win_36884,21,109,4,1,1
win_36885,21,110,0,1,1
win_36886,21,110,3,1,1
win_36887,21,110,4,1,1
win_36888,21,111,0,1,1
win_36889,21,111,1,1,1
win_36890,21,111,3,1,1
win_36891,21,112,2,1,1
win_36892,21,112,3,1,1
win_36893,21,112,4,1,1
win_36894,21,113,0,1,1
win_36895,21,113,1,1,1
win_36896,21,113,2,1,1
win_36897,21,114,0,1,1
win_36898,21,114,1,1,1
win_36899,21,114,2,1,1
win_36900,21,114,3,1,1
win_36901,21,114,4,1,1
win_36902,21,1,2,1,1
win_36903,21,1,4,1,1
win_36904,21,2,0,1,1
win_36905,21,2,2,1,1
win_36906,21,2,4,1,1
win_36907,21,3,1,1,1
win_36908,21,3,2,1,1
win_36909,21,3,3,1,1
win_36910,21,4,4,1,1
win_36911,21,6,0,1,1
win_36912,21,6,3,1,1
win_36913,21,6,4,1,1
win_36914,21,7,2,1,1
win_36915,21,7,4,1,1
win_36916,21,8,0,1,1
win_36917,21,8,1,1,1
win_36918,21,8,3,1,1
win_36919,21,8,4,1,1
win_36920,21,9,0,1,1
win_36921,21,9,4,1,1
win_36922,21,10,1,1,1
win_36923,21,10,2,1,1
win_36924,21,11,0,1,1
win_36925,21,11,2,1,1
win_36926,21,12,1,1,1
win_36927,21,12,2,1,1
win_36928,21,12,4,1,1
win_36929,21,13,0,1,1
win_36930,21,13,1,1,1
win_36931,21,13,2,1,1
win_36932,21,13,4,1,1
win_36933,21,14,2,1,1
win_36934,21,14,4,1,1
win_36935,21,15,0,1,1
win_36936,21,15,2,1,1
win_36937,21,15,4,1,1
win_36938,21,16,2,1,1
win_36939,21,16,3,1,1
win_36940,21,16,4,1,1
win_36941,21,17,0,1,1
win_36942,21,17,2,1,1
win_36943,21,17,3,1,1
win_36944,21,18,0,1,1
win_36945,21,18,1,1,1
win_36946,21,18,2,1,1
win_36947,21,18,4,1,1
win_36948,21,19,4,1,1
win_36949,21,20,0,1,1
win_36950,21,20,2,1,1
win_36951,21,21,0,1,1
win_36952,21,21,1,1,1
win_36953,21,21,2,1,1
win_36954,21,22,2,1,1
win_36955,21,22,4,1,1
win_36956,21,23,2,1,1
win_36957,21,23,4,1,1
win_36958,21,24,0,1,1
win_36959,21,24,1,1,1
win_36960,21,24,2,1,1
win_36961,21,25,0,1,1
win_36962,21,25,1,1,1
win_36963,21,25,2,1,1
win_36964,21,25,4,1,1
win_36965,21,26,0,1,1
win_36966,21,26,1,1,1
win_36967,21,26,2,1,1
win_36968,21,26,4,1,1
win_36969,21,27,1,1,1
win_36970,21,27,2,1,1
win_36971,21,27,3,1,1
win_36972,21,28,1,1,1
win_36973,21,29,0,1,1
win_36974,21,29,2,1,1
win_36975,21,29,3,1,1
win_36976,21,29,4,1,1
win_36977,21,30,1,1,1
win_36978,21,30,2,1,1
win_36979,21,30,4,1,1
win_36980,21,31,0,1,1
win_36981,21,31,1,1,1
win_36982,21,31,4,1,1
win_36983,21,32,1,1,1
win_36984,21,32,2,1,1
win_36985,21,32,3,1,1
win_36986,21,33,0,1,1
win_36987,21,34,4,1,1
win_36988,21,35,0,1,1
win_36989,21,35,2,1,1
win_36990,21,35,3,1,1
win_36991,21,35,4,1,1
win_36992,21,36,1,1,1
win_36993,21,36,2,1,1
win_36994,21,37,4,1,1
win_36995,21,38,0,1,1
win_36996,21,38,1,1,1
win_36997,21,39,0,1,1
win_36998,21,39,1,1,1
win_36999,21,39,4,1,1
win_37000,21,40,0,1,1
win_37001,21,40,1,1,1
win_37002,21,40,2,1,1
win_37003,21,40,3,1,1
win_37004,21,40,4,1,1
win_37005,21,41,0,1,1
win_37006,21,41,3,1,1
win_37007,21,42,0,1,1
win_37008,21,42,1,1,1
win_37009,21,42,2,1,1
win_37010,21,43,4,1,1
win_37011,21,44,0,1,1
win_37012,21,44,1,1,1
win_37013,21,44,4,1,1
win_37014,21,45,3,1,1
win_37015,21,45,4,1,1
win_37016,21,46,1,1,1
win_37017,21,47,0,1,1
win_37018,21,47,1,1,1
win_37019,21,47,2,1,1
win_37020,21,47,4,1,1
win_37021,21,48,0,1,1
win_37022,21,48,2,1,1
win_37023,21,49,0,1,1
win_37024,21,49,1,1,1
win_37025,21,49,2,1,1
win_37026,21,50,0,1,1
win_37027,21,50,1,1,1
win_37028,21,50,3,1,1
win_37029,21,50,4,1,1
win_37030,21,51,2,1,1
win_37031,21,51,3,1,1
win_37032,21,52,0,1,1
win_37033,21,53,1,1,1
win_37034,21,53,2,1,1
win_37035,21,53,3,1,1
win_37036,21,53,4,1,1
win_37037,21,54,0,1,1
win_37038,21,54,2,1,1
win_37039,21,54,4,1,1
win_37040,21,55,0,1,1
win_37041,21,55,1,1,1
win_37042,21,55,2,1,1
win_37043,21,55,3,1,1
win_37044,21,55,4,1,1
win_37045,21,56,0,1,1
win_37046,21,56,1,1,1
win_37047,21,56,2,1,1
win_37048,21,56,3,1,1
win_37049,21,56,4,1,1
win_37050,21,57,0,1,1
win_37051,21,57,4,1,1
win_37052,21,58,0,1,1
win_37053,21,58,2,1,1
win_37054,21,59,1,1,1
win_37055,21,59,2,1,1
win_37056,21,59,3,1,1
win_37057,21,59,4,1,1
win_37058,21,60,0,1,1
win_37059,21,60,3,1,1
win_37060,21,60,4,1,1
win_37061,21,61,0,1,1
win_37062,21,61,4,1,1
win_37063,21,62,0,1,1
win_37064,21,62,2,1,1
win_37065,21,62,3,1,1
win_37066,21,63,1,1,1
win_37067,21,63,2,1,1
win_37068,21,64,0,1,1
win_37069,21,64,1,1,1
win_37070,21,64,3,1,1
win_37071,21,64,4,1,1
win_37072,21,65,0,1,1
win_37073,21,65,2,1,1
win_37074,21,65,4,1,1
win_37075,21,66,0,1,1
win_37076,21,66,2,1,1
win_37077,21,67,0,1,1
win_37078,21,67,1,1,1
win_37079,21,67,4,1,1
win_37080,21,68,2,1,1
win_37081,21,69,0,1,1
win_37082,21,69,1,1,1
win_37083,21,69,2,1,1
win_37084,21,70,1,1,1
win_37085,21,70,2,1,1
win_37086,21,70,3,1,1
win_37087,21,70,4,1,1
win_37088,21,71,0,1,1
win_37089,21,71,2,1,1
win_37090,21,71,3,1,1
win_37091,21,71,4,1,1
win_37092,21,73,3,1,1
win_37093,21,73,4,1,1
win_37094,21,74,0,1,1
win_37095,21,74,2,1,1
win_37096,21,74,3,1,1
win_37097,21,74,4,1,1
win_37098,21,75,3,1,1
win_37099,21,75,4,1,1
win_37100,21,76,1,1,1
win_37101,21,76,3,1,1
win_37102,21,76,4,1,1
win_37103,21,77,0,1,1
win_37104,21,77,4,1,1
win_37105,21,78,0,1,1
win_37106,21,78,2,1,1
win_37107,21,78,4,1,1
win_37108,21,79,1,1,1
win_37109,21,79,2,1,1
win_37110,21,79,3,1,1
win_37111,21,79,4,1,1
win_37112,21,80,2,1,1
win_37113,21,80,3,1,1
win_37114,21,80,4,1,1
win_37115,21,81,0,1,1
win_37116,21,82,3,1,1
win_37117,21,83,4,1,1
win_37118,21,84,0,1,1
win_37119,21,84,1,1,1
win_37120,21,84,4,1,1
win_37121,21,85,1,1,1
win_37122,21,85,3,1,1
win_37123,21,85,4,1,1
win_37124,21,86,2,1,1
win_37125,21,86,3,1,1
win_37126,21,86,4,1,1
win_37127,21,87,0,1,1
win_37128,21,87,4,1,1
win_37129,21,88,0,1,1
win_37130,21,88,2,1,1
win_37131,21,88,4,1,1
win_37132,21,89,0,1,1
win_37133,21,89,1,1,1
win_37134,21,89,2,1,1
win_37135,21,90,1,1,1
win_37136,21,90,2,1,1
win_37137,21,90,3,1,1
win_37138,21,91,0,1,1
win_37139,21,91,1,1,1
win_37140,21,91,3,1,1
win_37141,21,92,3,1,1
win_37142,21,93,4,1,1
win_37143,21,94,0,1,1
win_37144,21,94,2,1,1
win_37145,21,94,3,1,1
win_37146,21,95,4,1,1
win_37147,21,96,0,1,1
win_37148,21,96,1,1,1
win_37149,21,96,3,1,1
win_37150,21,96,4,1,1
win_37151,21,97,0,1,1
win_37152,21,97,2,1,1
win_37153,21,97,3,1,1
win_37154,21,98,4,1,1
win_37155,21,99,2,1,1
win_37156,21,99,3,1,1
win_37157,21,100,0,1,1
win_37158,21,100,1,1,1
win_37159,21,100,2,1,1
win_37160,21,100,3,1,1
win_37161,21,100,4,1,1
win_37162,21,101,2,1,1
win_37163,21,102,0,1,1
win_37164,21,102,1,1,1
win_37165,21,102,4,1,1
win_37166,21,103,3,1,1
win_37167,21,103,4,1,1
win_37168,21,104,1,1,1
win_37169,21,104,3,1,1
win_37170,21,105,1,1,1
win_37171,21,105,2,1,1
win_37172,21,106,0,1,1
win_37173,21,106,2,1,1
win_37174,21,106,4,1,1
win_37175,21,107,1,1,1
win_37176,21,107,4,1,1
win_37177,21,108,1,1,1
win_37178,21,108,3,1,1
win_37179,21,109,2,1,1
win_37180,21,109,3,1,1
win_37181,21,109,4,1,1
win_37182,21,110,0,1,1
win_37183,21,110,3,1,1
win_37184,21,110,4,1,1
win_37185,21,111,0,1,1
win_37186,21,111,1,1,1
win_37187,21,111,3,1,1
win_37188,21,112,2,1,1
win_37189,21,112,3,1,1
win_37190,21,112,4,1,1
win_37191,21,113,0,1,1
win_37192,21,113,1,1,1
win_37193,21,113,2,1,1
win_37194,21,114,0,1,1
win_37195,21,114,1,1,1
win_37196,21,114,2,1,1
win_37197,21,114,3,1,1
win_37198,21,114,4,1,1
win_37199,21,1,2,1,1
win_37200,21,1,4,1,1
win_37201,21,2,0,1,1
win_37202,21,2,2,1,1
win_37203,21,2,4,1,1
win_37204,21,3,1,1,1
win_37205,21,3,2,1,1
win_37206,21,3,3,1,1
win_37207,21,4,4,1,1
win_37208,21,6,0,1,1
win_37209,21,6,3,1,1
win_37210,21,6,4,1,1
win_37211,21,7,2,1,1
win_37212,21,7,4,1,1
win_37213,21,8,0,1,1
win_37214,21,8,1,1,1
win_37215,21,8,3,1,1
win_37216,21,8,4,1,1
win_37217,21,9,0,1,1
win_37218,21,9,4,1,1
win_37219,21,10,1,1,1
win_37220,21,10,2,1,1
win_37221,21,11,0,1,1
win_37222,21,11,2,1,1
win_37223,21,12,1,1,1
win_37224,21,12,2,1,1
win_37225,21,12,4,1,1
win_37226,21,13,0,1,1
win_37227,21,13,1,1,1
win_37228,21,13,2,1,1
win_37229,21,13,4,1,1
win_37230,21,14,2,1,1
win_37231,21,14,4,1,1
win_37232,21,15,0,1,1
win_37233,21,15,2,1,1
win_37234,21,15,4,1,1
win_37235,21,16,2,1,1
win_37236,21,16,3,1,1
win_37237,21,16,4,1,1
win_37238,21,17,0,1,1
win_37239,21,17,2,1,1
win_37240,21,17,3,1,1
win_37241,21,18,0,1,1
win_37242,21,18,1,1,1
win_37243,21,18,2,1,1
win_37244,21,18,4,1,1
win_37245,21,19,4,1,1
win_37246,21,20,0,1,1
win_37247,21,20,2,1,1
win_37248,21,21,0,1,1
win_37249,21,21,1,1,1
win_37250,21,21,2,1,1
win_37251,21,22,2,1,1
win_37252,21,22,4,1,1
win_37253,21,23,2,1,1
win_37254,21,23,4,1,1
win_37255,21,24,0,1,1
win_37256,21,24,1,1,1
win_37257,21,24,2,1,1
win_37258,21,25,0,1,1
win_37259,21,25,1,1,1
win_37260,21,25,2,1,1
win_37261,21,25,4,1,1
win_37262,21,26,0,1,1
win_37263,21,26,1,1,1
win_37264,21,26,2,1,1
win_37265,21,26,4,1,1
win_37266,21,27,1,1,1
win_37267,21,27,2,1,1
win_37268,21,27,3,1,1
win_37269,21,28,1,1,1
win_37270,21,29,0,1,1
win_37271,21,29,2,1,1
win_37272,21,29,3,1,1
win_37273,21,29,4,1,1
win_37274,21,30,1,1,1
win_37275,21,30,2,1,1
win_37276,21,30,4,1,1
win_37277,21,31,0,1,1
win_37278,21,31,1,1,1
win_37279,21,31,4,1,1
win_37280,21,32,1,1,1
win_37281,21,32,2,1,1
win_37282,21,32,3,1,1
win_37283,21,33,0,1,1
win_37284,21,34,4,1,1
win_37285,21,35,0,1,1
win_37286,21,35,2,1,1
win_37287,21,35,3,1,1
win_37288,21,35,4,1,1
win_37289,21,36,1,1,1
win_37290,21,36,2,1,1
win_37291,21,37,4,1,1
win_37292,21,38,0,1,1
win_37293,21,38,1,1,1
win_37294,21,39,0,1,1
win_37295,21,39,1,1,1
win_37296,21,39,4,1,1
win_37297,21,40,0,1,1
win_37298,21,40,1,1,1
win_37299,21,40,2,1,1
win_37300,21,40,3,1,1
win_37301,21,40,4,1,1
win_37302,21,41,0,1,1
win_37303,21,41,3,1,1
win_37304,21,42,0,1,1
win_37305,21,42,1,1,1
win_37306,21,42,2,1,1
win_37307,21,43,4,1,1
win_37308,21,44,0,1,1
win_37309,21,44,1,1,1
win_37310,21,44,4,1,1
win_37311,21,45,3,1,1
win_37312,21,45,4,1,1
win_37313,21,46,1,1,1
win_37314,21,47,0,1,1
win_37315,21,47,1,1,1
win_37316,21,47,2,1,1
win_37317,21,47,4,1,1
win_37318,21,48,0,1,1
win_37319,21,48,2,1,1
win_37320,21,49,0,1,1
win_37321,21,49,1,1,1
win_37322,21,49,2,1,1
win_37323,21,50,0,1,1
win_37324,21,50,1,1,1
win_37325,21,50,3,1,1
win_37326,21,50,4,1,1
win_37327,21,51,2,1,1
win_37328,21,51,3,1,1
win_37329,21,52,0,1,1
win_37330,21,53,1,1,1
win_37331,21,53,2,1,1
win_37332,21,53,3,1,1
win_37333,21,53,4,1,1
win_37334,21,54,0,1,1
win_37335,21,54,2,1,1
win_37336,21,54,4,1,1
win_37337,21,55,0,1,1
win_37338,21,55,1,1,1
win_37339,21,55,2,1,1
win_37340,21,55,3,1,1
win_37341,21,55,4,1,1
win_37342,21,56,0,1,1
win_37343,21,56,1,1,1
win_37344,21,56,2,1,1
win_37345,21,56,3,1,1
win_37346,21,56,4,1,1
win_37347,21,57,0,1,1
win_37348,21,57,4,1,1
win_37349,21,58,0,1,1
win_37350,21,58,2,1,1
win_37351,21,59,1,1,1
win_37352,21,59,2,1,1
win_37353,21,59,3,1,1
win_37354,21,59,4,1,1
win_37355,21,60,0,1,1
win_37356,21,60,3,1,1
win_37357,21,60,4,1,1
win_37358,21,61,0,1,1
win_37359,21,61,4,1,1
win_37360,21,62,0,1,1
win_37361,21,62,2,1,1
win_37362,21,62,3,1,1
win_37363,21,63,1,1,1
win_37364,21,63,2,1,1
win_37365,21,64,0,1,1
win_37366,21,64,1,1,1
win_37367,21,64,3,1,1
win_37368,21,64,4,1,1
win_37369,21,65,0,1,1
win_37370,21,65,2,1,1
win_37371,21,65,4,1,1
win_37372,21,66,0,1,1
win_37373,21,66,2,1,1
win_37374,21,67,0,1,1
win_37375,21,67,1,1,1
win_37376,21,67,4,1,1
win_37377,21,68,2,1,1
win_37378,21,69,0,1,1
win_37379,21,69,1,1,1
win_37380,21,69,2,1,1
win_37381,21,70,1,1,1
win_37382,21,70,2,1,1
win_37383,21,70,3,1,1
win_37384,21,70,4,1,1
win_37385,21,71,0,1,1
win_37386,21,71,2,1,1
win_37387,21,71,3,1,1
win_37388,21,71,4,1,1
win_37389,21,73,3,1,1
win_37390,21,73,4,1,1
win_37391,21,74,0,1,1
win_37392,21,74,2,1,1
win_37393,21,74,3,1,1
win_37394,21,74,4,1,1
win_37395,21,75,3,1,1
win_37396,21,75,4,1,1
win_37397,21,76,1,1,1
win_37398,21,76,3,1,1
win_37399,21,76,4,1,1
win_37400,21,77,0,1,1
win_37401,21,77,4,1,1
win_37402,21,78,0,1,1
win_37403,21,78,2,1,1
win_37404,21,78,4,1,1
win_37405,21,79,1,1,1
win_37406,21,79,2,1,1
win_37407,21,79,3,1,1
win_37408,21,79,4,1,1
win_37409,21,80,2,1,1
win_37410,21,80,3,1,1
win_37411,21,80,4,1,1
win_37412,21,81,0,1,1
win_37413,21,82,3,1,1
win_37414,21,83,4,1,1
win_37415,21,84,0,1,1
win_37416,21,84,1,1,1
win_37417,21,84,4,1,1
win_37418,21,85,1,1,1
win_37419,21,85,3,1,1
win_37420,21,85,4,1,1
win_37421,21,86,2,1,1
win_37422,21,86,3,1,1
win_37423,21,86,4,1,1
win_37424,21,87,0,1,1
win_37425,21,87,4,1,1
win_37426,21,88,0,1,1
win_37427,21,88,2,1,1
win_37428,21,88,4,1,1
win_37429,21,89,0,1,1
win_37430,21,89,1,1,1
win_37431,21,89,2,1,1
win_37432,21,90,1,1,1
win_37433,21,90,2,1,1
win_37434,21,90,3,1,1
win_37435,21,91,0,1,1
win_37436,21,91,1,1,1
win_37437,21,91,3,1,1
win_37438,21,92,3,1,1
win_37439,21,93,4,1,1
win_37440,21,94,0,1,1
win_37441,21,94,2,1,1
win_37442,21,94,3,1,1
win_37443,21,95,4,1,1
win_37444,21,96,0,1,1
win_37445,21,96,1,1,1
win_37446,21,96,3,1,1
win_37447,21,96,4,1,1
win_37448,21,97,0,1,1
win_37449,21,97,2,1,1
win_37450,21,97,3,1,1
win_37451,21,98,4,1,1
win_37452,21,99,2,1,1
win_37453,21,99,3,1,1
win_37454,21,100,0,1,1
win_37455,21,100,1,1,1
win_37456,21,100,2,1,1
win_37457,21,100,3,1,1
win_37458,21,100,4,1,1
win_37459,21,101,2,1,1
win_37460,21,102,0,1,1
win_37461,21,102,1,1,1
win_37462,21,102,4,1,1
win_37463,21,103,3,1,1
win_37464,21,103,4,1,1
win_37465,21,104,1,1,1
win_37466,21,104,3,1,1
win_37467,21,105,1,1,1
win_37468,21,105,2,1,1
win_37469,21,106,0,1,1
win_37470,21,106,2,1,1
win_37471,21,106,4,1,1
win_37472,21,107,1,1,1
win_37473,21,107,4,1,1
win_37474,21,108,1,1,1
win_37475,21,108,3,1,1
win_37476,21,109,2,1,1
win_37477,21,109,3,1,1
win_37478,21,109,4,1,1
win_37479,21,110,0,1,1
win_37480,21,110,3,1,1
win_37481,21,110,4,1,1
win_37482,21,111,0,1,1
win_37483,21,111,1,1,1
win_37484,21,111,3,1,1
win_37485,21,112,2,1,1
win_37486,21,112,3,1,1
win_37487,21,112,4,1,1
win_37488,21,113,0,1,1
win_37489,21,113,1,1,1
win_37490,21,113,2,1,1
win_37491,21,114,0,1,1
win_37492,21,114,1,1,1
win_37493,21,114,2,1,1
win_37494,21,114,3,1,1
win_37495,21,114,4,1,1
win_37496,21,1,2,1,1
win_37497,21,1,4,1,1
win_37498,21,2,0,1,1
win_37499,21,2,2,1,1
win_37500,21,2,4,1,1
win_37501,21,3,1,1,1
win_37502,21,3,2,1,1
win_37503,21,3,3,1,1
win_37504,21,4,4,1,1
win_37505,21,6,0,1,1
win_37506,21,6,3,1,1
win_37507,21,6,4,1,1
win_37508,21,7,2,1,1
win_37509,21,7,4,1,1
win_37510,21,8,0,1,1
win_37511,21,8,1,1,1
win_37512,21,8,3,1,1
win_37513,21,8,4,1,1
win_37514,21,9,0,1,1
win_37515,21,9,4,1,1
win_37516,21,10,1,1,1
win_37517,21,10,2,1,1
win_37518,21,11,0,1,1
win_37519,21,11,2,1,1
win_37520,21,12,1,1,1
win_37521,21,12,2,1,1
win_37522,21,12,4,1,1
win_37523,21,13,0,1,1
win_37524,21,13,1,1,1
win_37525,21,13,2,1,1
win_37526,21,13,4,1,1
win_37527,21,14,2,1,1
win_37528,21,14,4,1,1
win_37529,21,15,0,1,1
win_37530,21,15,2,1,1
win_37531,21,15,4,1,1
win_37532,21,16,2,1,1
win_37533,21,16,3,1,1
win_37534,21,16,4,1,1
win_37535,21,17,0,1,1
win_37536,21,17,2,1,1
win_37537,21,17,3,1,1
win_37538,21,18,0,1,1
win_37539,21,18,1,1,1
win_37540,21,18,2,1,1
win_37541,21,18,4,1,1
win_37542,21,19,4,1,1
win_37543,21,20,0,1,1
win_37544,21,20,2,1,1
win_37545,21,21,0,1,1
win_37546,21,21,1,1,1
win_37547,21,21,2,1,1
win_37548,21,22,2,1,1
win_37549,21,22,4,1,1
win_37550,21,23,2,1,1
win_37551,21,23,4,1,1
win_37552,21,24,0,1,1
win_37553,21,24,1,1,1
win_37554,21,24,2,1,1
win_37555,21,25,0,1,1
win_37556,21,25,1,1,1
win_37557,21,25,2,1,1
win_37558,21,25,4,1,1
win_37559,21,26,0,1,1
win_37560,21,26,1,1,1
win_37561,21,26,2,1,1
win_37562,21,26,4,1,1
win_37563,21,27,1,1,1
win_37564,21,27,2,1,1
