option_id,pool_id,source_system,confidence,note
opt_04923,pool_14,SYS_A,0.734,
opt_02087,pool_10,SYS_C,0.709,
opt_03033,pool_11,SYS_A,0.706,
opt_02564,pool_12,SYS_B,0.724,
opt_01881,pool_13,SYS_C,0.714,
opt_04554,pool_14,SYS_B,0.646,
opt_03890,pool_10,SYS_C,0.746,
opt_03044,pool_11,SYS_C,0.847,
opt_03263,pool_12,SYS_C,0.996,
opt_03362,pool_13,SYS_A,0.857,
opt_03886,pool_14,SYS_B,0.945,
opt_00174,pool_10,SYS_B,0.785,
opt_00633,pool_11,SYS_C,0.876,
opt_04838,pool_12,SYS_C,0.752,
opt_01319,pool_13,SYS_A,0.792,
opt_04060,pool_14,SYS_B,0.743,
opt_04622,pool_10,SYS_B,0.89,
opt_03557,pool_11,SYS_C,0.96,
opt_01813,pool_12,SYS_C,0.659,
opt_01462,pool_13,SYS_A,0.702,
opt_01747,pool_14,SYS_C,0.715,
opt_02333,pool_10,SYS_C,0.601,
opt_00158,pool_11,SYS_A,0.693,
opt_02646,pool_12,SYS_B,0.743,
opt_05027,pool_13,SYS_B,0.985,
opt_04892,pool_14,SYS_A,0.951,
opt_01143,pool_10,SYS_B,0.947,
opt_02070,pool_11,SYS_A,0.642,
opt_04323,pool_12,SYS_B,0.639,
opt_04253,pool_13,SYS_B,0.648,
opt_00569,pool_14,SYS_C,0.835,
opt_02112,pool_10,SYS_C,0.987,
opt_00610,pool_11,SYS_B,0.719,
opt_01354,pool_12,SYS_C,0.65,
opt_02360,pool_13,SYS_B,0.63,
opt_00685,pool_14,SYS_C,0.603,
opt_00181,pool_10,SYS_B,0.858,
opt_04043,pool_11,SYS_B,0.642,
opt_02397,pool_12,SYS_B,0.888,
opt_01197,pool_13,SYS_B,0.69,
opt_04721,pool_14,SYS_C,0.921,
opt_00827,pool_10,SYS_B,0.908,
opt_02500,pool_11,SYS_A,0.934,
opt_01671,pool_12,SYS_C,0.917,
opt_00333,pool_13,SYS_C,0.811,
opt_00284,pool_14,SYS_A,0.792,
opt_02849,pool_10,SYS_B,0.696,
opt_01643,pool_11,SYS_B,0.8,
opt_01266,pool_12,SYS_A,0.601,
opt_00555,pool_13,SYS_B,0.969,
opt_00036,pool_14,SYS_C,0.775,
opt_01342,pool_10,SYS_B,0.689,
opt_03292,pool_11,SYS_C,0.903,
opt_01656,pool_12,SYS_B,0.92,
opt_01626,pool_13,SYS_B,0.816,
opt_00776,pool_14,SYS_A,0.648,
opt_02626,pool_10,SYS_A,0.703,
opt_01251,pool_11,SYS_C,0.841,
opt_01160,pool_12,SYS_B,0.787,
opt_04932,pool_13,SYS_B,0.653,
opt_03336,pool_14,SYS_B,0.931,
opt_01544,pool_10,SYS_B,0.885,
opt_01765,pool_11,SYS_B,0.891,
opt_00257,pool_12,SYS_A,0.964,
opt_01876,pool_13,SYS_B,0.913,
opt_03337,pool_14,SYS_A,0.891,
opt_04871,pool_10,SYS_C,0.744,
opt_03111,pool_11,SYS_B,0.901,
opt_01986,pool_12,SYS_A,0.639,
opt_00351,pool_13,SYS_A,0.761,
opt_00505,pool_14,SYS_A,0.631,
opt_01341,pool_10,SYS_C,0.741,
opt_02256,pool_11,SYS_C,0.765,
opt_01778,pool_12,SYS_B,0.994,
opt_03135,pool_13,SYS_C,0.896,
opt_04564,pool_14,SYS_C,0.652,
opt_02725,pool_10,SYS_A,0.622,
opt_04599,pool_11,SYS_A,0.975,
opt_00081,pool_12,SYS_A,0.737,
opt_01332,pool_13,SYS_A,0.623,
opt_00357,pool_14,SYS_B,0.782,
opt_04178,pool_10,SYS_C,0.851,
opt_03802,pool_11,SYS_B,0.639,
opt_04329,pool_12,SYS_B,0.774,
opt_04041,pool_13,SYS_A,0.878,
opt_02913,pool_14,SYS_B,0.821,
opt_00832,pool_10,SYS_B,0.785,
opt_04579,pool_11,SYS_C,0.644,
opt_04216,pool_15,SYS_C,0.38,possible_misclassification
opt_04600,pool_13,SYS_B,0.804,
opt_01274,pool_14,SYS_A,0.739,
opt_04094,pool_10,SYS_A,0.852,
opt_04074,pool_11,SYS_B,0.807,
opt_02319,pool_12,SYS_B,0.713,
opt_04716,pool_13,SYS_B,0.842,
opt_03401,pool_14,SYS_B,0.857,
opt_00188,pool_10,SYS_C,0.619,
opt_04664,pool_11,SYS_A,0.893,
opt_03604,pool_12,SYS_C,0.672,
opt_04502,pool_13,SYS_B,0.953,
opt_02605,pool_14,SYS_C,0.973,
opt_05020,pool_10,SYS_B,0.847,
opt_01339,pool_11,SYS_C,0.834,
opt_01585,pool_12,SYS_C,0.853,
opt_00369,pool_13,SYS_A,0.988,
opt_03618,pool_14,SYS_B,0.907,
opt_02924,pool_10,SYS_B,0.665,
opt_00713,pool_11,SYS_B,0.625,
opt_02585,pool_12,SYS_C,0.811,
opt_03696,pool_13,SYS_A,0.724,
opt_01701,pool_14,SYS_A,0.674,
opt_05030,pool_10,SYS_A,0.693,
opt_03439,pool_11,SYS_C,0.792,
opt_03948,pool_12,SYS_C,0.813,
opt_01076,pool_13,SYS_A,0.968,
opt_01270,pool_14,SYS_B,0.619,
opt_02939,pool_10,SYS_B,0.764,
opt_01209,pool_11,SYS_C,0.814,
opt_00012,pool_12,SYS_B,0.884,
opt_00202,pool_13,SYS_B,0.745,
opt_02745,pool_14,SYS_C,0.741,
opt_03921,pool_10,SYS_B,0.787,
opt_04200,pool_11,SYS_B,0.805,
opt_04954,pool_12,SYS_B,0.641,
opt_01630,pool_13,SYS_B,0.888,
opt_01912,pool_14,SYS_C,0.717,
opt_00493,pool_10,SYS_A,0.854,
opt_03690,pool_11,SYS_B,0.835,
opt_03730,pool_12,SYS_B,0.624,
opt_02186,pool_13,SYS_B,0.877,
opt_04390,pool_14,SYS_A,0.805,
opt_03598,pool_10,SYS_B,0.952,
opt_03252,pool_11,SYS_C,0.946,
opt_04441,pool_12,SYS_B,0.715,
opt_04830,pool_13,SYS_B,0.763,
opt_02957,pool_14,SYS_C,0.681,
opt_00435,pool_10,SYS_A,0.788,
opt_04781,pool_11,SYS_B,0.845,
opt_04284,pool_12,SYS_C,0.897,
opt_00955,pool_13,SYS_B,0.855,
opt_01410,pool_14,SYS_B,0.849,
opt_01196,pool_10,SYS_A,0.802,
opt_04877,pool_11,SYS_B,0.723,
opt_04250,pool_12,SYS_A,0.653,
opt_03829,pool_13,SYS_B,0.758,
opt_04754,pool_14,SYS_B,0.785,
opt_03907,pool_10,SYS_C,0.944,
opt_04031,pool_11,SYS_B,0.9,
opt_04705,pool_12,SYS_B,0.926,
opt_01829,pool_13,SYS_C,0.734,
opt_03472,pool_14,SYS_C,0.619,
opt_04535,pool_10,SYS_C,0.682,
opt_03594,pool_11,SYS_B,0.789,
opt_04661,pool_12,SYS_B,0.9,
opt_03046,pool_13,SYS_C,0.788,
opt_01183,pool_14,SYS_A,0.727,
opt_04437,pool_10,SYS_B,0.721,
opt_04925,pool_11,SYS_B,0.901,
opt_03037,pool_12,SYS_C,0.988,
opt_02243,pool_13,SYS_B,0.823,
opt_00868,pool_14,SYS_B,0.725,
opt_04192,pool_10,SYS_C,0.905,
opt_01749,pool_11,SYS_A,0.828,
opt_02753,pool_12,SYS_B,0.672,
opt_01460,pool_13,SYS_C,0.906,
opt_01217,pool_14,SYS_C,0.709,
opt_03922,pool_10,SYS_C,0.87,
opt_00169,pool_11,SYS_A,0.864,
opt_04141,pool_12,SYS_C,0.838,
opt_01071,pool_13,SYS_A,0.899,
opt_02222,pool_01,SYS_C,0.284,possible_misclassification
opt_02071,pool_10,SYS_B,0.993,
opt_00528,pool_11,SYS_A,0.923,
opt_02704,pool_12,SYS_A,0.733,
opt_04547,pool_13,SYS_C,0.639,
opt_00274,pool_06,SYS_A,0.258,possible_misclassification
opt_02367,pool_10,SYS_A,0.822,
opt_02470,pool_11,SYS_C,0.923,
opt_03342,pool_12,SYS_A,0.771,
opt_01080,pool_13,SYS_B,0.678,
opt_02914,pool_14,SYS_B,0.76,
opt_00842,pool_10,SYS_C,0.913,
opt_02433,pool_11,SYS_A,0.681,
opt_04410,pool_12,SYS_A,0.976,
opt_00905,pool_13,SYS_C,0.637,
opt_01345,pool_14,SYS_B,0.828,
opt_03878,pool_10,SYS_A,0.951,
opt_00086,pool_11,SYS_C,0.7,
opt_04907,pool_12,SYS_C,0.796,
opt_02691,pool_13,SYS_A,0.9,
opt_01328,pool_14,SYS_C,0.705,
opt_04188,pool_10,SYS_B,0.872,
opt_02139,pool_11,SYS_C,0.658,
opt_00282,pool_12,SYS_C,0.746,
opt_03361,pool_13,SYS_C,0.907,
opt_02417,pool_14,SYS_A,0.968,
opt_01365,pool_10,SYS_B,0.671,
opt_01011,pool_11,SYS_A,0.764,
opt_02347,pool_12,SYS_A,0.971,
opt_00751,pool_13,SYS_A,0.933,
opt_01605,pool_14,SYS_B,0.936,
opt_02163,pool_10,SYS_B,0.965,
opt_02282,pool_11,SYS_C,0.74,
opt_04702,pool_12,SYS_B,0.667,
opt_04318,pool_13,SYS_C,0.844,
opt_04445,pool_14,SYS_C,0.72,
opt_02853,pool_10,SYS_A,0.898,
opt_04604,pool_11,SYS_B,0.617,
opt_00566,pool_12,SYS_A,0.757,
opt_04900,pool_13,SYS_A,0.634,
opt_04044,pool_14,SYS_A,0.907,
opt_03888,pool_10,SYS_C,0.65,
opt_03272,pool_11,SYS_A,0.724,
opt_01174,pool_12,SYS_C,0.91,
opt_03828,pool_13,SYS_B,0.743,
opt_00758,pool_14,SYS_B,0.699,
opt_00706,pool_10,SYS_B,0.72,
opt_02132,pool_11,SYS_C,0.653,
opt_04969,pool_12,SYS_A,0.891,
opt_03627,pool_13,SYS_A,0.656,
opt_03199,pool_14,SYS_C,0.771,
opt_04012,pool_10,SYS_A,0.877,
opt_03903,pool_11,SYS_A,0.676,
opt_02883,pool_12,SYS_A,0.602,
opt_00197,pool_02,SYS_B,0.338,possible_misclassification
opt_02736,pool_14,SYS_B,0.706,
opt_01663,pool_10,SYS_B,0.874,
opt_03161,pool_11,SYS_A,0.982,
opt_00626,pool_12,SYS_B,0.944,
opt_00187,pool_13,SYS_B,0.887,
opt_03075,pool_14,SYS_B,0.815,
opt_02690,pool_10,SYS_A,0.989,
opt_02236,pool_11,SYS_B,0.702,
opt_02102,pool_12,SYS_C,0.974,
opt_01008,pool_13,SYS_A,0.647,
opt_02851,pool_14,SYS_A,0.663,
opt_04133,pool_10,SYS_A,0.791,
opt_01205,pool_11,SYS_C,0.786,
opt_03644,pool_12,SYS_A,0.759,
opt_03284,pool_13,SYS_C,0.78,
opt_02029,pool_14,SYS_C,0.94,
opt_00572,pool_10,SYS_A,0.605,
opt_01186,pool_11,SYS_C,0.67,
opt_02803,pool_12,SYS_B,0.644,
opt_01299,pool_13,SYS_A,0.741,
opt_00093,pool_14,SYS_C,0.959,
opt_02328,pool_10,SYS_B,0.745,
opt_02524,pool_11,SYS_A,0.983,
opt_00177,pool_12,SYS_C,0.7,
opt_00458,pool_13,SYS_A,0.883,
opt_03729,pool_14,SYS_C,0.684,
opt_02821,pool_10,SYS_C,0.927,
opt_00015,pool_11,SYS_C,0.96,
opt_00620,pool_12,SYS_B,0.855,
opt_01607,pool_13,SYS_B,0.863,
opt_00176,pool_14,SYS_C,0.615,
opt_02517,pool_10,SYS_A,0.908,
opt_03679,pool_11,SYS_B,0.965,
opt_02284,pool_12,SYS_C,0.741,
opt_01198,pool_13,SYS_A,0.741,
opt_01868,pool_14,SYS_A,0.65,
opt_00005,pool_10,SYS_A,0.966,
opt_04120,pool_11,SYS_B,0.886,
opt_03421,pool_12,SYS_C,0.891,
opt_01231,pool_13,SYS_C,0.977,
opt_04246,pool_14,SYS_C,0.861,
opt_01670,pool_10,SYS_C,0.767,
opt_01169,pool_11,SYS_C,0.771,
opt_04108,pool_12,SYS_C,0.693,
opt_02381,pool_13,SYS_B,0.737,
opt_04183,pool_14,SYS_B,0.873,
opt_01854,pool_10,SYS_A,0.628,
opt_04808,pool_19,SYS_A,0.2,possible_misclassification
opt_01929,pool_12,SYS_B,0.682,
opt_02546,pool_13,SYS_C,0.857,
opt_00760,pool_14,SYS_A,0.713,
opt_01322,pool_10,SYS_A,0.671,
opt_00961,pool_11,SYS_A,0.703,
opt_04591,pool_12,SYS_A,0.747,
opt_00322,pool_13,SYS_A,0.935,
opt_00045,pool_14,SYS_A,0.934,
opt_01619,pool_10,SYS_A,0.846,
opt_02346,pool_11,SYS_B,0.768,
opt_00552,pool_12,SYS_A,0.717,
opt_03860,pool_13,SYS_B,0.943,
opt_02820,pool_14,SYS_A,0.911,
opt_03797,pool_10,SYS_B,0.683,
opt_02830,pool_11,SYS_A,0.605,
opt_00852,pool_12,SYS_C,0.734,
opt_01611,pool_13,SYS_C,0.814,
opt_04582,pool_14,SYS_C,0.613,
opt_03258,pool_10,SYS_A,0.745,
opt_01775,pool_11,SYS_B,0.799,
opt_04722,pool_12,SYS_B,0.614,
opt_00137,pool_29,SYS_A,0.108,possible_misclassification
opt_01320,pool_14,SYS_A,0.971,
opt_01850,pool_10,SYS_B,0.668,
opt_03622,pool_11,SYS_B,0.903,
opt_00574,pool_12,SYS_B,0.715,
opt_01051,pool_13,SYS_A,0.783,
opt_04417,pool_14,SYS_B,0.859,
opt_01931,pool_10,SYS_A,0.818,
opt_00957,pool_11,SYS_C,0.764,
opt_02794,pool_12,SYS_B,0.664,
opt_01034,pool_13,SYS_C,0.608,
opt_01709,pool_14,SYS_B,0.997,
opt_01559,pool_10,SYS_A,0.976,
opt_02759,pool_11,SYS_B,0.817,
opt_01616,pool_12,SYS_A,0.98,
opt_04100,pool_13,SYS_A,0.651,
opt_00099,pool_14,SYS_B,0.747,
opt_00749,pool_10,SYS_A,0.898,
opt_03387,pool_11,SYS_C,0.916,
opt_00106,pool_12,SYS_B,0.688,
opt_01377,pool_13,SYS_C,0.713,
opt_03383,pool_14,SYS_B,0.774,
opt_01456,pool_10,SYS_C,0.844,
opt_01696,pool_11,SYS_B,0.709,
opt_02956,pool_12,SYS_C,0.881,
opt_00725,pool_13,SYS_A,0.912,
opt_03830,pool_14,SYS_A,0.941,
opt_01244,pool_10,SYS_B,0.861,
opt_00956,pool_11,SYS_A,0.755,
opt_01382,pool_12,SYS_B,0.771,
opt_03488,pool_13,SYS_B,0.728,
opt_01834,pool_14,SYS_B,0.673,
opt_03011,pool_10,SYS_A,0.767,
opt_01476,pool_11,SYS_B,0.681,
opt_01494,pool_12,SYS_B,0.892,
opt_04520,pool_13,SYS_A,0.83,
opt_01240,pool_14,SYS_C,0.902,
opt_03228,pool_10,SYS_C,0.924,
opt_01421,pool_11,SYS_A,0.778,
opt_01869,pool_12,SYS_C,0.83,
opt_00128,pool_13,SYS_B,0.914,
opt_02299,pool_14,SYS_A,0.674,
opt_01837,pool_10,SYS_C,0.879,
opt_00653,pool_11,SYS_C,0.897,
opt_02223,pool_12,SYS_B,0.716,
opt_03675,pool_13,SYS_A,0.952,
opt_01293,pool_14,SYS_C,0.711,
opt_05023,pool_10,SYS_A,0.741,
opt_01352,pool_11,SYS_B,0.645,
opt_04310,pool_12,SYS_B,0.946,
opt_01349,pool_13,SYS_A,0.934,
opt_01131,pool_14,SYS_C,0.899,
opt_03633,pool_10,SYS_A,0.729,
opt_03955,pool_11,SYS_A,0.866,
opt_01522,pool_12,SYS_A,0.98,
opt_01089,pool_13,SYS_A,0.966,
opt_01259,pool_14,SYS_C,0.645,
opt_02513,pool_04,SYS_C,0.374,possible_misclassification
opt_03610,pool_11,SYS_B,0.922,
opt_01982,pool_12,SYS_B,0.748,
opt_01983,pool_13,SYS_C,0.992,
opt_04363,pool_14,SYS_A,0.7,
opt_02303,pool_10,SYS_A,0.828,
opt_00300,pool_11,SYS_A,0.663,
opt_01754,pool_12,SYS_A,0.952,
opt_03487,pool_13,SYS_B,0.788,
opt_00810,pool_14,SYS_B,0.613,
opt_03458,pool_10,SYS_A,0.927,
opt_00258,pool_11,SYS_A,0.68,
opt_04566,pool_12,SYS_C,0.706,
opt_03524,pool_13,SYS_B,0.999,
opt_04073,pool_14,SYS_C,0.795,
opt_00454,pool_10,SYS_A,0.655,
opt_02634,pool_11,SYS_B,0.726,
opt_00581,pool_12,SYS_B,0.756,
opt_04510,pool_13,SYS_C,0.89,
opt_02727,pool_14,SYS_B,0.82,
opt_04508,pool_10,SYS_A,0.65,
opt_01646,pool_11,SYS_C,0.751,
opt_00994,pool_12,SYS_B,0.988,
opt_00424,pool_13,SYS_C,0.933,
opt_03908,pool_14,SYS_C,0.933,
opt_01459,pool_10,SYS_B,0.768,
opt_01846,pool_11,SYS_A,0.912,
opt_01368,pool_12,SYS_B,0.882,
opt_04195,pool_13,SYS_B,0.995,
opt_04167,pool_14,SYS_B,0.709,
opt_00411,pool_10,SYS_B,0.873,
opt_02802,pool_11,SYS_C,0.635,
opt_04709,pool_12,SYS_A,0.765,
opt_01283,pool_13,SYS_C,0.666,
opt_04706,pool_14,SYS_C,0.935,
opt_01431,pool_10,SYS_B,0.722,
opt_04296,pool_11,SYS_C,0.776,
opt_00297,pool_12,SYS_B,0.827,
opt_04107,pool_13,SYS_B,0.987,
opt_00801,pool_14,SYS_C,0.633,
opt_02365,pool_10,SYS_A,0.708,
opt_01172,pool_11,SYS_B,0.638,
opt_00577,pool_12,SYS_C,0.631,
opt_02751,pool_13,SYS_A,0.706,
opt_00184,pool_14,SYS_B,0.792,
opt_02932,pool_10,SYS_C,0.941,
opt_01221,pool_11,SYS_C,0.995,
opt_03564,pool_12,SYS_A,0.765,
opt_00632,pool_13,SYS_C,0.743,
opt_04375,pool_14,SYS_A,0.602,
opt_00655,pool_10,SYS_B,0.733,
opt_04231,pool_11,SYS_A,0.876,
opt_01500,pool_12,SYS_B,0.808,
opt_01127,pool_13,SYS_A,0.739,
opt_01304,pool_14,SYS_B,0.913,
opt_04429,pool_10,SYS_A,0.783,
opt_02783,pool_11,SYS_B,0.682,
opt_00836,pool_12,SYS_C,0.709,
opt_02565,pool_13,SYS_B,0.622,
opt_01714,pool_14,SYS_A,0.826,
opt_01759,pool_10,SYS_A,0.723,
opt_00663,pool_11,SYS_B,0.836,
opt_00716,pool_12,SYS_B,0.788,
opt_04015,pool_13,SYS_B,0.662,
opt_03521,pool_14,SYS_A,0.671,
opt_03733,pool_10,SYS_A,0.899,
opt_04378,pool_11,SYS_C,0.783,
opt_03217,pool_12,SYS_C,0.957,
opt_04676,pool_13,SYS_C,0.81,
opt_04943,pool_14,SYS_B,0.659,
opt_03989,pool_15,SYS_A,0.897,
opt_03765,pool_16,SYS_B,0.999,
opt_02425,pool_17,SYS_C,0.801,
opt_00808,pool_18,SYS_A,0.742,
opt_00932,pool_19,SYS_B,0.703,
opt_01949,pool_15,SYS_B,0.861,
opt_01668,pool_16,SYS_A,0.887,
opt_02506,pool_17,SYS_A,0.917,
opt_02494,pool_18,SYS_A,0.952,
opt_02999,pool_19,SYS_B,0.775,
opt_00531,pool_15,SYS_B,0.889,
opt_04959,pool_16,SYS_B,0.681,
opt_04038,pool_17,SYS_C,0.9,
opt_03630,pool_18,SYS_B,0.799,
opt_03809,pool_19,SYS_C,0.768,
opt_01560,pool_15,SYS_C,0.746,
opt_04883,pool_16,SYS_A,0.664,
opt_01447,pool_17,SYS_B,0.709,
opt_03684,pool_18,SYS_C,0.673,
opt_04934,pool_19,SYS_C,0.934,
opt_04914,pool_15,SYS_B,0.975,
opt_03972,pool_16,SYS_B,0.695,
opt_00483,pool_26,SYS_A,0.347,possible_misclassification
opt_03366,pool_18,SYS_A,0.913,
opt_04282,pool_19,SYS_C,0.648,
opt_02088,pool_15,SYS_A,0.674,
opt_01532,pool_16,SYS_C,0.637,
opt_04428,pool_17,SYS_C,0.629,
opt_00701,pool_18,SYS_C,0.791,
opt_03794,pool_19,SYS_A,0.918,
opt_02764,pool_15,SYS_B,0.75,
opt_03355,pool_16,SYS_A,0.933,
opt_02123,pool_17,SYS_A,0.97,
opt_03514,pool_18,SYS_A,0.7,
opt_03691,pool_19,SYS_C,0.766,
opt_02933,pool_15,SYS_C,0.876,
opt_02942,pool_16,SYS_A,0.625,
opt_01165,pool_17,SYS_C,0.927,
opt_04238,pool_18,SYS_B,0.868,
opt_01993,pool_19,SYS_A,0.606,
opt_04169,pool_15,SYS_B,0.846,
opt_04376,pool_16,SYS_B,0.657,
opt_03891,pool_17,SYS_A,0.689,
opt_03591,pool_18,SYS_C,0.891,
opt_04790,pool_19,SYS_A,0.841,
opt_02497,pool_15,SYS_B,0.846,
opt_04490,pool_16,SYS_A,0.739,
opt_02969,pool_17,SYS_C,0.909,
opt_00038,pool_18,SYS_B,0.794,
opt_02708,pool_19,SYS_C,0.758,
opt_01092,pool_15,SYS_C,0.857,
opt_03288,pool_16,SYS_C,0.633,
opt_03963,pool_17,SYS_A,0.646,
opt_04219,pool_18,SYS_A,0.705,
opt_04588,pool_19,SYS_A,0.833,
opt_02179,pool_15,SYS_A,0.962,
opt_00052,pool_16,SYS_C,0.995,
opt_00214,pool_17,SYS_A,0.831,
opt_05033,pool_18,SYS_A,0.775,
opt_00696,pool_19,SYS_A,0.917,
opt_00964,pool_15,SYS_B,0.644,
opt_04034,pool_16,SYS_B,0.787,
opt_02551,pool_17,SYS_A,0.65,
opt_01526,pool_18,SYS_B,0.682,
opt_03512,pool_19,SYS_B,0.902,
opt_00549,pool_15,SYS_C,0.898,
opt_02649,pool_16,SYS_C,0.744,
opt_00343,pool_17,SYS_B,0.981,
opt_04632,pool_18,SYS_C,0.988,
opt_02148,pool_19,SYS_B,0.696,
opt_04611,pool_15,SYS_B,0.795,
opt_02574,pool_16,SYS_A,0.75,
opt_02098,pool_17,SYS_C,0.986,
opt_02446,pool_18,SYS_C,0.807,
opt_02866,pool_19,SYS_B,0.834,
opt_04209,pool_15,SYS_B,0.628,
opt_02251,pool_16,SYS_B,0.614,
opt_01916,pool_17,SYS_B,0.682,
opt_00780,pool_18,SYS_C,0.855,
opt_01005,pool_19,SYS_B,0.669,
opt_01074,pool_15,SYS_A,0.877,
opt_03697,pool_16,SYS_C,0.657,
opt_01543,pool_17,SYS_A,0.827,
opt_03855,pool_18,SYS_B,0.996,
opt_01579,pool_19,SYS_B,0.635,
opt_04853,pool_15,SYS_A,0.694,
opt_02348,pool_16,SYS_A,0.769,
opt_00057,pool_17,SYS_B,0.628,
opt_01445,pool_18,SYS_B,0.757,
opt_00110,pool_19,SYS_C,0.958,
opt_01493,pool_15,SYS_A,0.934,
opt_00179,pool_16,SYS_B,0.819,
opt_00788,pool_17,SYS_A,0.711,
opt_03329,pool_18,SYS_C,0.976,
opt_01510,pool_19,SYS_A,0.94,
opt_01434,pool_15,SYS_C,0.752,
opt_02521,pool_16,SYS_B,0.857,
opt_01508,pool_17,SYS_B,0.75,
opt_00134,pool_18,SYS_C,0.757,
opt_04265,pool_19,SYS_C,0.96,
opt_02970,pool_15,SYS_B,0.86,
opt_00667,pool_16,SYS_C,0.878,
opt_00654,pool_17,SYS_A,0.655,
opt_01065,pool_18,SYS_B,0.744,
opt_01952,pool_19,SYS_A,0.738,
opt_04765,pool_15,SYS_B,0.814,
opt_02940,pool_16,SYS_A,0.935,
opt_03947,pool_17,SYS_A,0.859,
opt_03857,pool_18,SYS_B,0.874,
opt_03450,pool_19,SYS_A,0.918,
opt_03080,pool_15,SYS_C,0.618,
opt_02116,pool_16,SYS_B,0.682,
opt_03133,pool_17,SYS_B,0.979,
opt_01489,pool_18,SYS_A,0.853,
opt_02209,pool_19,SYS_C,0.973,
opt_00162,pool_15,SYS_C,0.712,
opt_00227,pool_16,SYS_A,0.859,
opt_02065,pool_17,SYS_B,0.64,
opt_01281,pool_18,SYS_B,0.688,
opt_01702,pool_19,SYS_B,0.799,
opt_04516,pool_15,SYS_B,0.838,
opt_00410,pool_16,SYS_C,0.762,
opt_03466,pool_17,SYS_C,0.995,
opt_02285,pool_18,SYS_A,0.924,
opt_04299,pool_19,SYS_B,0.903,
opt_02107,pool_15,SYS_B,0.831,
opt_01505,pool_16,SYS_A,0.763,
opt_04631,pool_17,SYS_B,0.994,
opt_04985,pool_18,SYS_A,0.848,
opt_02728,pool_19,SYS_A,0.611,
opt_01119,pool_15,SYS_B,0.867,
opt_03859,pool_16,SYS_C,0.652,
opt_04685,pool_17,SYS_A,0.874,
opt_02717,pool_18,SYS_C,0.609,
opt_01722,pool_19,SYS_B,0.661,
opt_00476,pool_15,SYS_C,0.836,
opt_03677,pool_16,SYS_A,0.757,
opt_00940,pool_17,SYS_C,0.679,
opt_01924,pool_18,SYS_C,0.926,
opt_01676,pool_19,SYS_A,0.814,
opt_02316,pool_15,SYS_C,0.66,
opt_04158,pool_16,SYS_C,0.885,
opt_03918,pool_17,SYS_B,0.802,
opt_00104,pool_18,SYS_B,0.871,
opt_04607,pool_19,SYS_C,0.949,
opt_03186,pool_15,SYS_B,0.907,
opt_00962,pool_16,SYS_B,0.657,
opt_02951,pool_17,SYS_B,0.743,
opt_02906,pool_18,SYS_A,0.641,
opt_03787,pool_19,SYS_A,0.903,
opt_04264,pool_15,SYS_A,0.837,
opt_04586,pool_16,SYS_C,0.667,
opt_00388,pool_17,SYS_B,0.669,
opt_01236,pool_18,SYS_C,0.737,
opt_03853,pool_19,SYS_A,0.862,
opt_04995,pool_15,SYS_B,0.674,
opt_01060,pool_16,SYS_B,0.857,
opt_04976,pool_17,SYS_B,0.994,
opt_01596,pool_18,SYS_C,0.94,
opt_03587,pool_19,SYS_C,0.796,
opt_03351,pool_15,SYS_B,0.672,
opt_04553,pool_16,SYS_B,0.755,
opt_00314,pool_17,SYS_B,0.983,
opt_04741,pool_18,SYS_C,0.633,
opt_04131,pool_19,SYS_A,0.713,
opt_01162,pool_15,SYS_B,0.64,
opt_00779,pool_16,SYS_A,0.797,
opt_01766,pool_17,SYS_C,0.999,
opt_02064,pool_18,SYS_A,0.633,
opt_05017,pool_19,SYS_B,0.604,
opt_02382,pool_15,SYS_B,0.924,
opt_01255,pool_16,SYS_A,0.616,
opt_03957,pool_17,SYS_B,0.603,
opt_04233,pool_18,SYS_C,0.721,
opt_02377,pool_19,SYS_B,0.858,
opt_00501,pool_15,SYS_C,0.65,
opt_02852,pool_16,SYS_C,0.78,
opt_03676,pool_17,SYS_C,0.768,
opt_00600,pool_18,SYS_B,0.616,
opt_03410,pool_19,SYS_C,0.659,
opt_02800,pool_15,SYS_B,0.882,
opt_00437,pool_16,SYS_B,0.619,
opt_03800,pool_17,SYS_A,0.903,
opt_04413,pool_18,SYS_B,0.817,
opt_03197,pool_19,SYS_B,0.713,
opt_00664,pool_15,SYS_A,0.806,
opt_04311,pool_16,SYS_B,0.958,
opt_01901,pool_17,SYS_A,0.942,
opt_00835,pool_18,SYS_B,0.849,
opt_02144,pool_19,SYS_B,0.621,
opt_03018,pool_15,SYS_B,0.825,
opt_04593,pool_16,SYS_A,0.742,
opt_02370,pool_17,SYS_B,0.77,
opt_03440,pool_18,SYS_B,0.7,
opt_01364,pool_19,SYS_B,0.683,
opt_04184,pool_15,SYS_B,0.748,
opt_00315,pool_16,SYS_C,0.648,
opt_02843,pool_17,SYS_C,0.697,
opt_00686,pool_18,SYS_C,0.751,
opt_01923,pool_19,SYS_A,0.884,
opt_00746,pool_05,SYS_B,0.366,possible_misclassification
opt_02274,pool_16,SYS_C,0.726,
opt_00618,pool_17,SYS_A,0.933,
opt_04656,pool_18,SYS_C,0.631,
opt_01017,pool_19,SYS_C,0.895,
opt_04952,pool_15,SYS_A,0.681,
opt_00919,pool_16,SYS_C,0.804,
opt_04981,pool_17,SYS_B,0.726,
opt_02332,pool_18,SYS_B,0.981,
opt_02977,pool_19,SYS_B,0.734,
opt_00898,pool_15,SYS_A,0.838,
