option_id,unit_id,dest_location_id,wave_id
opt_03491,22,40,4
opt_03492,107,2,1
opt_03493,96,100,3
opt_03494,148,158,2
opt_03495,17,33,3
opt_03496,29,29,0
opt_03497,138,144,3
opt_03498,38,36,1
opt_03499,97,18,3
opt_03500,38,29,4
opt_03501,45,63,2
opt_03502,139,141,1
opt_03503,98,15,2
opt_03504,110,111,2
opt_03505,35,44,2
opt_03506,10,11,1
opt_03507,75,75,1
opt_03508,37,44,2
opt_03509,101,6,1
opt_03510,72,86,1
opt_03511,87,75,1
opt_03512,66,86,3
opt_03513,11,18,3
opt_03514,66,81,2
opt_03515,34,28,1
opt_03516,23,28,1
opt_03517,7,15,2
opt_03518,111,1,0
opt_03519,10,7,1
opt_03520,7,24,2
opt_03521,64,65,4
opt_03522,52,58,1
opt_03523,47,65,4
opt_03524,62,53,2
opt_03525,121,117,3
opt_03526,95,112,0
opt_03527,42,51,1
opt_03528,99,114,3
opt_03529,10,2,1
opt_03530,19,36,3
opt_03531,107,9,1
opt_03532,104,15,2
opt_03533,52,72,1
opt_03534,46,64,3
opt_03535,94,103,1
opt_03536,86,91,2
opt_03537,21,31,1
opt_03538,51,53,2
opt_03539,153,158,3
opt_03540,6,23,4
opt_03541,95,23,4
opt_03542,98,14,2
opt_03543,25,28,1
opt_03544,50,74,3
opt_03545,108,15,2
opt_03546,122,124,3
opt_03547,24,43,2
opt_03548,32,49,1
opt_03549,28,47,3
opt_03550,6,15,1
opt_03551,79,95,4
opt_03552,29,25,0
opt_03553,114,2,1
opt_03554,149,152,1
opt_03555,44,56,2
opt_03556,86,91,2
opt_03557,53,60,1
opt_03558,42,61,1
opt_03559,110,13,2
opt_03560,137,137,2
opt_03561,19,45,4
opt_03562,104,15,2
opt_03563,100,19,4
opt_03564,63,50,0
opt_03565,122,121,2
opt_03566,111,15,1
opt_03567,105,3,2
opt_03568,84,86,1
opt_03569,116,118,1
opt_03570,74,95,4
opt_03571,96,19,3
opt_03572,24,37,2
opt_03573,35,43,2
opt_03574,99,19,3
opt_03575,7,24,2
opt_03576,44,63,2
opt_03577,50,70,3
opt_03578,31,34,2
opt_03579,26,49,0
opt_03580,122,117,3
opt_03581,33,29,0
opt_03582,96,112,3
opt_03583,87,86,1
opt_03584,17,36,3
opt_03585,45,59,2
opt_03586,104,17,2
opt_03587,68,81,0
opt_03588,90,14,2
opt_03589,80,83,1
opt_03590,46,62,2
opt_03591,66,85,2
opt_03592,25,32,1
opt_03593,100,16,2
opt_03594,57,68,2
opt_03595,104,107,2
opt_03596,29,26,0
opt_03597,73,95,1
opt_03598,56,53,2
opt_03599,85,79,4
opt_03600,88,77,0
opt_03601,45,56,2
opt_03602,87,99,1
opt_03603,93,1,0
opt_03604,55,54,1
opt_03605,85,79,4
opt_03606,17,33,3
opt_03607,85,77,4
opt_03608,81,94,3
opt_03609,73,87,1
opt_03610,62,56,2
opt_03611,8,21,3
opt_03612,30,28,1
opt_03613,2,5,1
opt_03614,97,104,4
opt_03615,87,83,1
opt_03616,114,2,1
opt_03617,74,95,4
opt_03618,55,68,1
opt_03619,97,20,3
opt_03620,20,25,4
opt_03621,31,26,1
opt_03622,61,72,1
opt_03623,75,82,1
opt_03624,104,24,2
opt_03625,80,86,1
opt_03626,40,62,2
opt_03627,58,61,0
opt_03628,19,40,4
opt_03629,110,16,0
opt_03630,65,96,4
opt_03631,111,3,0
opt_03632,47,65,4
opt_03633,62,59,2
opt_03634,150,153,2
opt_03635,111,15,1
opt_03636,93,3,0
opt_03637,18,46,3
opt_03638,113,105,4
opt_03639,26,29,0
opt_03640,3,7,1
opt_03641,25,38,1
opt_03642,99,21,3
opt_03643,135,136,3
opt_03644,59,57,0
opt_03645,86,98,1
opt_03646,128,121,2
opt_03647,50,52,1
opt_03648,101,109,1
opt_03649,17,26,0
opt_03650,29,45,2
opt_03651,30,36,1
opt_03652,17,49,0
opt_03653,20,48,3
opt_03654,111,3,0
opt_03655,90,107,0
opt_03656,137,134,2
opt_03657,89,98,2
opt_03658,92,11,1
opt_03659,113,8,4
opt_03660,24,34,2
opt_03661,0,24,2
opt_03662,7,24,2
opt_03663,83,83,1
opt_03664,34,38,1
opt_03665,14,21,3
opt_03666,75,99,1
opt_03667,94,24,2
opt_03668,94,108,2
opt_03669,23,28,1
opt_03670,1,3,0
opt_03671,101,7,1
opt_03672,89,93,2
opt_03673,29,25,0
opt_03674,101,109,3
opt_03675,62,68,2
opt_03676,69,85,2
opt_03677,68,85,2
opt_03678,31,44,2
opt_03679,60,69,2
opt_03680,23,27,1
opt_03681,110,111,2
opt_03682,47,67,4
opt_03683,113,23,4
opt_03684,65,75,3
opt_03685,32,41,2
opt_03686,6,20,1
opt_03687,137,137,2
opt_03688,110,24,2
opt_03689,21,38,1
opt_03690,56,68,2
opt_03691,66,81,2
opt_03692,21,35,0
opt_03693,5,0,0
opt_03694,29,38,2
opt_03695,28,47,3
opt_03696,56,59,2
opt_03697,67,80,1
opt_03698,106,23,4
opt_03699,14,18,3
opt_03700,71,87,0
opt_03701,40,58,2
opt_03702,105,11,1
opt_03703,114,11,1
opt_03704,29,25,0
opt_03705,77,93,2
opt_03706,1,11,2
opt_03707,0,14,2
opt_03708,114,106,1
opt_03709,100,108,2
opt_03710,80,86,1
opt_03711,12,1,0
opt_03712,7,15,2
opt_03713,109,9,1
opt_03714,112,0,0
opt_03715,147,149,1
opt_03716,103,1,0
opt_03717,121,116,3
opt_03718,75,83,1
opt_03719,35,43,2
opt_03720,22,35,4
opt_03721,127,116,0
opt_03722,7,17,1
opt_03723,38,31,1
opt_03724,100,107,2
opt_03725,35,37,2
opt_03726,121,116,3
opt_03727,146,149,2
opt_03728,78,76,4
opt_03729,60,68,2
opt_03730,56,68,2
opt_03731,104,15,2
opt_03732,32,49,1
opt_03733,64,70,2
opt_03734,107,106,1
opt_03735,94,17,2
opt_03736,30,32,1
opt_03737,33,49,0
opt_03738,42,62,1
opt_03739,127,123,1
opt_03740,149,157,3
opt_03741,34,32,1
opt_03742,70,94,1
opt_03743,13,0,3
opt_03744,127,122,0
opt_03745,22,35,4
opt_03746,44,53,4
opt_03747,106,4,0
opt_03748,91,18,3
opt_03749,23,38,1
opt_03750,27,32,1
opt_03751,108,14,2
opt_03752,113,15,1
opt_03753,41,51,1
opt_03754,72,75,1
opt_03755,110,22,0
opt_03756,14,21,3
opt_03757,25,32,1
opt_03758,2,7,1
opt_03759,28,46,3
opt_03760,107,6,1
opt_03761,143,143,4
opt_03762,13,16,2
opt_03763,151,147,1
opt_03764,102,11,1
opt_03765,65,88,4
opt_03766,136,137,1
opt_03767,131,137,1
opt_03768,107,11,2
opt_03769,94,107,2
opt_03770,28,38,2
opt_03771,76,97,3
opt_03772,47,65,4
opt_03773,52,60,1
opt_03774,107,106,1
opt_03775,106,16,0
opt_03776,10,4,1
opt_03777,84,82,1
opt_03778,38,30,4
opt_03779,8,20,3
opt_03780,104,16,2
opt_03781,128,118,3
opt_03782,46,65,2
opt_03783,79,96,0
opt_03784,94,111,2
opt_03785,42,66,1
opt_03786,82,94,1
opt_03787,68,93,2
opt_03788,23,32,1
opt_03789,51,56,2
opt_03790,34,36,1
opt_03791,71,77,0
opt_03792,12,10,0
opt_03793,123,128,3
opt_03794,66,76,2
opt_03795,156,148,2
opt_03796,119,121,4
opt_03797,60,51,3
opt_03798,78,94,3
opt_03799,137,136,2
opt_03800,69,76,2
opt_03801,1,10,0
opt_03802,55,54,0
opt_03803,84,75,1
opt_03804,45,68,2
opt_03805,98,24,2
opt_03806,16,45,4
opt_03807,13,14,2
opt_03808,34,32,1
opt_03809,65,96,4
opt_03810,101,2,1
opt_03811,141,136,2
opt_03812,102,11,1
opt_03813,134,144,0
opt_03814,154,153,3
opt_03815,30,29,4
opt_03816,50,64,3
opt_03817,136,138,3
opt_03818,108,12,2
opt_03819,34,32,1
opt_03820,153,154,3
opt_03821,47,73,4
opt_03822,103,1,0
opt_03823,95,105,4
opt_03824,82,77,0
opt_03825,114,6,1
opt_03826,79,91,0
opt_03827,30,27,1
opt_03828,58,66,0
opt_03829,57,63,2
opt_03830,61,60,1
opt_03831,36,41,2
opt_03832,86,76,2
opt_03833,17,36,3
opt_03834,76,94,3
opt_03835,105,5,1
opt_03836,99,18,3
opt_03837,78,77,4
opt_03838,102,7,1
opt_03839,16,40,4
opt_03840,38,37,4
opt_03841,1,11,2
opt_03842,105,6,1
opt_03843,92,7,1
opt_03844,43,61,1
opt_03845,92,4,1
opt_03846,43,66,1
opt_03847,18,26,1
opt_03848,7,15,2
opt_03849,7,17,2
opt_03850,93,6,4
opt_03851,94,12,2
opt_03852,49,54,1
opt_03853,68,98,2
opt_03854,23,36,1
opt_03855,67,80,1
opt_03856,74,95,4
opt_03857,67,99,1
opt_03858,145,153,2
opt_03859,68,84,2
opt_03860,60,55,3
opt_03861,26,26,0
opt_03862,101,5,1
opt_03863,105,2,1
opt_03864,14,18,3
opt_03865,21,27,1
opt_03866,36,39,2
opt_03867,113,22,4
opt_03868,17,49,0
opt_03869,2,2,1
opt_03870,51,74,4
opt_03871,76,90,3
opt_03872,93,101,0
opt_03873,74,95,4
opt_03874,85,91,2
opt_03875,20,47,3
opt_03876,71,89,0
opt_03877,99,20,3
opt_03878,57,55,3
opt_03879,136,138,3
opt_03880,52,51,3
opt_03881,108,107,2
opt_03882,23,36,1
opt_03883,98,108,2
opt_03884,112,0,0
opt_03885,100,14,2
opt_03886,53,72,1
opt_03887,95,22,4
opt_03888,58,66,0
opt_03889,40,61,1
opt_03890,53,72,1
opt_03891,66,85,2
opt_03892,21,36,1
opt_03893,10,21,2
opt_03894,112,101,0
opt_03895,45,69,2
opt_03896,44,74,4
opt_03897,73,95,1
opt_03898,100,17,2
opt_03899,89,76,2
opt_03900,10,11,1
opt_03901,82,87,0
opt_03902,5,10,0
opt_03903,58,67,0
opt_03904,113,113,4
opt_03905,52,62,1
opt_03906,35,39,2
opt_03907,57,59,2
opt_03908,62,66,0
opt_03909,0,14,2
opt_03910,43,65,2
opt_03911,95,23,4
opt_03912,101,5,1
opt_03913,87,83,1
opt_03914,83,82,1
opt_03915,153,155,2
opt_03916,48,70,3
opt_03917,32,41,2
opt_03918,68,91,2
opt_03919,84,83,1
opt_03920,146,157,3
opt_03921,56,55,2
opt_03922,57,55,2
opt_03923,85,85,2
opt_03924,72,84,0
opt_03925,20,42,3
opt_03926,150,152,2
opt_03927,107,11,1
opt_03928,98,112,0
opt_03929,43,51,1
opt_03930,103,104,0
opt_03931,0,12,2
opt_03932,22,45,4
opt_03933,92,9,1
opt_03934,132,143,3
opt_03935,90,105,0
opt_03936,96,112,0
opt_03937,40,62,1
opt_03938,25,32,1
opt_03939,14,20,3
opt_03940,102,5,1
opt_03941,43,61,1
opt_03942,146,154,3
opt_03943,73,94,1
opt_03944,36,37,2
opt_03945,22,45,4
opt_03946,97,18,3
opt_03947,67,99,1
opt_03948,56,56,2
opt_03949,21,27,1
opt_03950,45,68,2
opt_03951,0,15,2
opt_03952,84,97,0
opt_03953,94,14,2
opt_03954,84,82,1
opt_03955,62,59,2
opt_03956,31,26,1
opt_03957,69,81,2
opt_03958,128,126,2
opt_03959,157,150,0
opt_03960,115,117,2
opt_03961,143,143,4
opt_03962,94,12,2
opt_03963,66,93,2
opt_03964,113,17,1
opt_03965,154,159,0
opt_03966,102,9,1
opt_03967,80,75,1
opt_03968,38,32,1
opt_03969,9,14,2
opt_03970,2,6,1
opt_03971,47,73,4
opt_03972,65,86,3
opt_03973,27,28,2
opt_03974,82,89,0
opt_03975,104,14,2
opt_03976,37,43,2
opt_03977,2,4,1
opt_03978,7,17,2
opt_03979,114,9,1
opt_03980,102,109,1
opt_03981,157,150,0
opt_03982,98,102,2
opt_03983,109,7,1
opt_03984,81,78,4
opt_03985,84,99,1
opt_03986,100,9,4
opt_03987,3,2,1
opt_03988,47,60,0
opt_03989,65,88,4
opt_03990,39,42,3
opt_03991,116,118,1
opt_03992,44,56,2
opt_03993,16,35,4
opt_03994,43,66,1
opt_03995,24,34,2
opt_03996,98,102,2
opt_03997,101,110,3
opt_03998,38,30,4
opt_03999,7,16,2
opt_04000,94,15,2
opt_04001,132,143,3
opt_04002,45,59,2
opt_04003,81,76,4
opt_04004,47,60,0
opt_04005,121,127,1
opt_04006,34,36,1
opt_04007,31,33,2
opt_04008,21,27,1
opt_04009,83,83,1
opt_04010,90,15,2
opt_04011,133,130,0
opt_04012,58,67,0
opt_04013,114,6,1
opt_04014,99,20,3
opt_04015,64,65,4
opt_04016,75,75,1
opt_04017,17,25,0
opt_04018,107,2,1
opt_04019,37,34,2
opt_04020,116,118,1
opt_04021,114,5,1
opt_04022,52,66,1
opt_04023,15,43,2
opt_04024,9,13,2
opt_04025,88,89,0
opt_04026,18,46,3
opt_04027,79,95,4
opt_04028,132,142,4
opt_04029,41,53,4
opt_04030,141,134,2
opt_04031,57,59,2
opt_04032,89,91,2
opt_04033,102,109,1
opt_04034,66,86,3
opt_04035,32,47,1
opt_04036,41,72,1
opt_04037,84,97,0
opt_04038,65,96,4
opt_04039,78,90,3
opt_04040,20,48,3
opt_04041,55,54,0
opt_04042,15,37,2
opt_04043,53,65,2
opt_04044,58,64,3
opt_04045,42,51,1
opt_04046,146,155,2
opt_04047,108,24,2
opt_04048,112,1,0
opt_04049,30,31,1
opt_04050,137,139,0
opt_04051,6,8,4
opt_04052,32,33,2
opt_04053,121,118,3
opt_04054,132,143,4
opt_04055,17,34,3
opt_04056,41,53,4
opt_04057,120,124,4
opt_04058,37,37,2
opt_04059,21,36,1
opt_04060,53,61,1
opt_04061,107,6,1
opt_04062,30,25,4
opt_04063,38,37,4
opt_04064,146,154,3
opt_04065,71,78,0
opt_04066,90,16,2
opt_04067,96,114,3
opt_04068,109,2,1
opt_04069,53,66,1
opt_04070,107,7,1
opt_04071,125,123,3
opt_04072,94,16,2
opt_04073,62,53,2
opt_04074,55,57,1
opt_04075,41,72,1
opt_04076,92,4,1
opt_04077,19,36,3
opt_04078,97,21,3
opt_04079,94,101,1
opt_04080,18,48,3
opt_04081,83,99,1
opt_04082,123,119,3
opt_04083,11,21,3
opt_04084,9,24,2
opt_04085,46,64,3
opt_04086,31,49,1
opt_04087,85,93,2
opt_04088,80,99,1
opt_04089,25,36,1
opt_04090,78,94,3
opt_04091,74,92,2
opt_04092,15,34,3
opt_04093,103,9,4
opt_04094,55,57,1
opt_04095,48,56,0
opt_04096,129,123,1
opt_04097,0,17,2
opt_04098,91,20,3
opt_04099,41,62,1
opt_04100,61,62,1
opt_04101,75,82,1
opt_04102,51,55,2
opt_04103,30,29,4
opt_04104,14,19,3
opt_04105,34,28,1
opt_04106,83,86,1
opt_04107,63,54,0
opt_04108,60,56,2
opt_04109,104,13,2
opt_04110,18,47,3
opt_04111,15,43,2
opt_04112,147,150,1
opt_04113,24,41,2
opt_04114,45,55,2
opt_04115,41,61,1
opt_04116,94,107,2
opt_04117,142,144,3
opt_04118,36,39,2
opt_04119,98,16,2
opt_04120,60,59,2
opt_04121,83,99,1
opt_04122,2,9,1
opt_04123,49,54,0
opt_04124,47,56,0
opt_04125,22,45,4
opt_04126,45,74,4
opt_04127,87,82,1
opt_04128,98,16,0
opt_04129,102,5,1
opt_04130,2,6,1
opt_04131,68,84,0
opt_04132,42,61,1
opt_04133,59,57,0
opt_04134,45,68,2
opt_04135,35,44,2
opt_04136,159,155,4
opt_04137,85,91,2
opt_04138,70,77,0
opt_04139,78,97,3
opt_04140,15,34,3
opt_04141,57,55,2
opt_04142,24,39,2
opt_04143,101,5,1
opt_04144,52,62,1
opt_04145,109,106,1
opt_04146,3,9,1
opt_04147,156,148,2
opt_04148,113,17,1
opt_04149,101,9,1
opt_04150,31,33,2
opt_04151,115,126,2
opt_04152,80,82,1
opt_04153,159,156,4
opt_04154,38,30,1
opt_04155,102,109,3
opt_04156,9,15,2
opt_04157,128,126,2
opt_04158,68,91,2
opt_04159,2,7,1
opt_04160,45,69,2
opt_04161,138,144,0
opt_04162,111,10,0
opt_04163,39,46,3
opt_04164,35,41,2
opt_04165,88,98,1
opt_04166,155,156,1
opt_04167,62,69,0
opt_04168,100,16,2
opt_04169,66,85,2
opt_04170,10,5,1
opt_04171,73,79,3
opt_04172,4,8,4
opt_04173,4,22,4
opt_04174,93,6,4
opt_04175,101,109,3
opt_04176,83,75,1
opt_04177,42,61,1
opt_04178,55,54,0
opt_04179,144,139,1
opt_04180,2,4,1
opt_04181,91,100,3
opt_04182,38,31,1
opt_04183,60,56,2
opt_04184,69,98,2
opt_04185,43,72,1
opt_04186,45,74,4
opt_04187,9,12,2
opt_04188,58,74,3
opt_04189,107,11,2
opt_04190,153,155,2
opt_04191,122,117,2
opt_04192,57,69,2
opt_04193,44,53,2
opt_04194,27,38,1
opt_04195,62,69,0
opt_04196,111,103,0
opt_04197,145,153,3
opt_04198,5,1,0
opt_04199,29,45,2
opt_04200,56,55,2
opt_04201,134,144,0
opt_04202,155,147,0
opt_04203,105,110,1
opt_04204,131,140,3
opt_04205,94,101,1
opt_04206,25,30,1
opt_04207,74,96,4
opt_04208,101,9,1
opt_04209,67,75,1
opt_04210,87,92,1
opt_04211,19,40,4
opt_04212,37,39,2
opt_04213,114,9,1
opt_04214,38,28,1
opt_04215,38,38,1
opt_04216,55,57,0
opt_04217,30,27,1
opt_04218,15,33,2
opt_04219,66,93,2
opt_04220,81,78,4
opt_04221,18,48,3
opt_04222,108,108,2
opt_04223,39,47,3
opt_04224,97,6,4
opt_04225,93,1,0
opt_04226,3,9,1
opt_04227,90,102,2
opt_04228,37,39,2
opt_04229,77,98,2
opt_04230,13,13,2
opt_04231,64,73,4
opt_04232,43,62,1
opt_04233,69,81,2
opt_04234,16,40,0
opt_04235,105,2,1
opt_04236,36,43,2
opt_04237,90,17,2
opt_04238,66,84,2
opt_04239,11,19,3
opt_04240,99,100,3
opt_04241,143,143,4
opt_04242,106,22,0
opt_04243,22,40,4
opt_04244,108,102,2
opt_04245,106,22,0
opt_04246,60,59,2
opt_04247,34,30,1
opt_04248,98,14,2
opt_04249,100,102,2
opt_04250,57,63,2
opt_04251,98,13,2
opt_04252,135,133,1
opt_04253,53,51,1
opt_04254,40,66,1
opt_04255,102,2,1
opt_04256,98,108,2
opt_04257,43,66,1
opt_04258,139,132,2
opt_04259,14,18,3
opt_04260,81,94,3
opt_04261,134,130,0
opt_04262,126,124,4
opt_04263,76,79,3
opt_04264,68,98,2
opt_04265,67,86,1
opt_04266,86,76,2
opt_04267,9,15,2
opt_04268,13,12,2
opt_04269,149,154,3
opt_04270,94,16,2
opt_04271,85,98,2
opt_04272,84,86,1
opt_04273,46,71,3
opt_04274,139,132,2
opt_04275,102,9,1
opt_04276,7,16,2
opt_04277,103,0,0
opt_04278,1,1,0
opt_04279,31,43,2
opt_04280,101,2,1
opt_04281,51,53,2
opt_04282,65,86,3
opt_04283,46,70,3
opt_04284,56,69,2
opt_04285,10,6,1
opt_04286,80,82,1
opt_04287,90,107,2
opt_04288,110,102,2
opt_04289,19,35,4
opt_04290,43,51,1
opt_04291,129,116,0
opt_04292,136,140,3
opt_04293,110,22,0
opt_04294,135,144,3
opt_04295,80,92,1
opt_04296,63,54,0
opt_04297,98,12,2
opt_04298,48,74,3
opt_04299,68,81,2
opt_04300,45,69,2
opt_04301,9,13,2
opt_04302,26,25,0
opt_04303,101,106,1
opt_04304,99,21,3
opt_04305,24,34,2
opt_04306,79,88,4
opt_04307,43,72,1
opt_04308,111,14,1
opt_04309,43,58,1
opt_04310,62,63,2
opt_04311,69,91,2
opt_04312,2,9,1
opt_04313,42,61,1
opt_04314,29,29,0
opt_04315,125,128,3
opt_04316,31,34,2
opt_04317,82,77,0
opt_04318,58,70,3
opt_04319,35,41,2
opt_04320,40,60,1
opt_04321,37,41,2
opt_04322,35,39,2
opt_04323,53,51,1
opt_04324,148,149,1
opt_04325,75,83,1
opt_04326,41,61,1
opt_04327,2,6,1
opt_04328,10,2,1
opt_04329,55,54,0
opt_04330,89,84,2
opt_04331,150,145,4
opt_04332,39,48,3
opt_04333,36,44,2
opt_04334,32,44,2
opt_04335,4,21,2
opt_04336,109,11,1
opt_04337,12,3,0
opt_04338,83,80,1
opt_04339,108,12,2
opt_04340,1,10,0
opt_04341,102,110,3
opt_04342,80,99,1
opt_04343,144,133,1
opt_04344,83,86,1
opt_04345,109,4,1
opt_04346,72,84,0
opt_04347,3,4,1
opt_04348,50,71,3
opt_04349,15,33,3
opt_04350,99,18,3
opt_04351,42,51,1
opt_04352,41,66,1
opt_04353,10,5,1
opt_04354,137,137,2
opt_04355,90,107,2
opt_04356,98,107,2
opt_04357,27,31,2
opt_04358,109,2,1
opt_04359,33,29,0
opt_04360,100,107,2
opt_04361,102,111,3
opt_04362,98,16,2
opt_04363,62,56,2
opt_04364,50,70,3
opt_04365,72,86,1
opt_04366,96,21,3
opt_04367,76,97,3
opt_04368,4,8,4
opt_04369,111,103,1
opt_04370,154,159,0
opt_04371,20,29,4
opt_04372,31,34,2
opt_04373,104,24,2
opt_04374,92,110,1
opt_04375,63,50,0
opt_04376,66,85,2
opt_04377,111,101,0
opt_04378,64,70,2
opt_04379,25,31,1
opt_04380,89,93,2
opt_04381,31,39,2
opt_04382,42,60,1
opt_04383,44,53,2
opt_04384,135,135,1
opt_04385,9,13,2
opt_04386,39,46,3
opt_04387,116,127,1
opt_04388,41,61,1
opt_04389,7,20,1
opt_04390,56,68,2
opt_04391,85,77,4
opt_04392,157,149,1
opt_04393,45,63,2
opt_04394,98,14,2
opt_04395,24,40,0
opt_04396,23,30,1
opt_04397,98,4,0
opt_04398,111,14,1
opt_04399,13,14,2
opt_04400,12,3,0
opt_04401,52,66,1
opt_04402,136,141,1
opt_04403,152,148,4
opt_04404,42,60,1
opt_04405,104,13,2
opt_04406,41,61,1
opt_04407,30,30,1
opt_04408,100,19,4
opt_04409,38,37,4
opt_04410,57,50,3
opt_04411,17,25,0
opt_04412,1,1,0
opt_04413,69,76,2
opt_04414,35,41,2
opt_04415,128,118,3
opt_04416,132,131,3
opt_04417,61,72,1
opt_04418,84,82,1
opt_04419,43,72,1
opt_04420,119,116,0
opt_04421,79,91,0
opt_04422,38,37,4
opt_04423,152,146,4
opt_04424,27,28,1
opt_04425,50,70,3
opt_04426,44,59,2
opt_04427,32,39,2
opt_04428,66,76,2
opt_04429,64,67,4
opt_04430,25,31,1
opt_04431,111,1,0
opt_04432,112,10,0
opt_04433,41,62,1
opt_04434,135,133,1
opt_04435,38,27,1
opt_04436,45,74,4
opt_04437,57,56,2
opt_04438,48,60,0
opt_04439,9,16,2
opt_04440,40,60,1
opt_04441,56,53,2
opt_04442,20,46,3
opt_04443,44,68,2
opt_04444,13,12,2
opt_04445,58,70,3
opt_04446,36,37,2
opt_04447,105,106,1
opt_04448,48,64,3
opt_04449,105,2,1
opt_04450,87,82,1
opt_04451,87,80,1
opt_04452,21,32,1
opt_04453,83,99,1
opt_04454,101,5,1
opt_04455,72,88,0
opt_04456,139,137,2
opt_04457,79,88,4
opt_04458,105,3,2
opt_04459,15,43,2
opt_04460,100,19,4
opt_04461,125,128,3
opt_04462,101,109,3
opt_04463,152,152,2
opt_04464,17,36,3
opt_04465,40,58,1
opt_04466,133,144,0
opt_04467,151,156,4
opt_04468,87,75,1
opt_04469,153,157,3
opt_04470,78,97,3
opt_04471,89,91,2
opt_04472,139,137,2
opt_04473,7,13,2
opt_04474,96,18,3
opt_04475,10,5,1
opt_04476,49,54,0
opt_04477,12,1,0
opt_04478,108,111,2
opt_04479,105,11,2
opt_04480,92,5,1
opt_04481,47,56,0
opt_04482,138,144,0
opt_04483,147,146,1
opt_04484,81,97,3
opt_04485,107,9,1
opt_04486,42,72,1
opt_04487,98,24,2
opt_04488,72,83,1
opt_04489,122,125,2
opt_04490,66,91,2
opt_04491,13,0,3
opt_04492,27,28,1
opt_04493,34,27,1
opt_04494,1,0,0
opt_04495,27,27,1
opt_04496,33,26,0
opt_04497,152,145,4
opt_04498,28,28,2
opt_04499,98,14,2
opt_04500,150,151,2
opt_04501,85,81,2
opt_04502,55,54,1
opt_04503,13,15,2
opt_04504,7,16,2
opt_04505,4,18,2
opt_04506,104,15,2
opt_04507,158,159,0
opt_04508,62,66,0
opt_04509,99,21,3
opt_04510,62,67,0
opt_04511,82,98,1
opt_04512,38,29,4
opt_04513,29,25,0
opt_04514,44,53,4
opt_04515,46,64,3
opt_04516,68,81,2
opt_04517,31,33,2
opt_04518,107,9,1
opt_04519,131,137,1
opt_04520,61,51,1
opt_04521,97,9,4
opt_04522,85,81,2
opt_04523,45,56,2
opt_04524,111,14,1
opt_04525,13,0,3
opt_04526,17,36,3
opt_04527,102,110,1
opt_04528,80,80,1
opt_04529,127,123,1
opt_04530,23,36,3
opt_04531,79,96,0
opt_04532,34,36,1
opt_04533,48,56,0
opt_04534,47,73,4
opt_04535,57,68,2
opt_04536,88,78,0
opt_04537,102,2,1
opt_04538,85,81,2
opt_04539,41,66,1
opt_04540,85,81,2
opt_04541,4,21,2
opt_04542,27,30,1
opt_04543,106,4,0
opt_04544,97,21,3
opt_04545,141,132,4
opt_04546,35,44,2
opt_04547,57,53,2
opt_04548,21,32,1
opt_04549,139,134,2
opt_04550,95,8,4
opt_04551,154,147,0
opt_04552,132,142,4
opt_04553,68,84,0
opt_04554,53,62,1
opt_04555,104,24,2
opt_04556,104,108,2
opt_04557,45,64,4
opt_04558,39,48,3
opt_04559,15,39,2
opt_04560,106,23,4
opt_04561,133,137,1
opt_04562,113,22,4
opt_04563,118,125,2
opt_04564,55,52,0
opt_04565,5,3,0
opt_04566,62,53,2
opt_04567,111,101,0
opt_04568,97,112,3
opt_04569,49,52,1
opt_04570,84,91,0
opt_04571,26,49,0
opt_04572,89,84,2
opt_04573,31,26,1
opt_04574,50,52,1
opt_04575,71,99,3
opt_04576,105,110,1
opt_04577,34,28,1
opt_04578,16,35,4
opt_04579,55,57,0
opt_04580,79,91,0
opt_04581,105,4,1
opt_04582,60,51,3
opt_04583,87,92,1
opt_04584,49,52,1
opt_04585,78,77,4
opt_04586,68,98,2
opt_04587,40,66,1
opt_04588,66,93,2
opt_04589,31,39,2
opt_04590,132,136,3
opt_04591,60,53,2
opt_04592,73,94,3
opt_04593,69,93,2
opt_04594,99,103,1
opt_04595,38,27,1
opt_04596,33,25,0
opt_04597,76,79,3
opt_04598,41,58,1
opt_04599,55,50,0
opt_04600,55,57,0
opt_04601,104,108,2
opt_04602,37,37,2
opt_04603,99,21,3
opt_04604,58,64,3
opt_04605,82,98,1
opt_04606,88,77,0
opt_04607,68,91,2
opt_04608,90,15,2
opt_04609,105,11,1
opt_04610,88,87,0
opt_04611,66,99,3
opt_04612,86,98,1
opt_04613,4,21,2
opt_04614,48,60,0
opt_04615,29,45,2
opt_04616,30,27,1
opt_04617,116,127,1
opt_04618,91,18,3
opt_04619,98,16,0
opt_04620,79,88,0
opt_04621,125,119,3
opt_04622,53,60,1
opt_04623,18,26,1
opt_04624,34,30,1
opt_04625,45,64,4
opt_04626,44,59,2
opt_04627,40,72,1
opt_04628,14,21,3
opt_04629,42,72,1
opt_04630,83,92,1
opt_04631,68,76,2
opt_04632,66,75,3
opt_04633,155,147,0
opt_04634,75,92,1
opt_04635,4,22,4
opt_04636,16,35,4
opt_04637,98,17,2
opt_04638,103,10,0
opt_04639,77,98,2
opt_04640,21,35,0
opt_04641,91,18,3
opt_04642,114,106,1
opt_04643,95,8,4
opt_04644,109,7,1
opt_04645,153,159,2
opt_04646,73,87,1
opt_04647,11,21,3
opt_04648,72,75,1
opt_04649,94,16,2
opt_04650,70,87,0
opt_04651,48,74,3
opt_04652,106,8,4
opt_04653,30,32,1
opt_04654,157,150,1
