option_id,reported_cost,travel_minutes,carbon_kg,sla_risk_band
opt_01605,190.54,107,8.57,MED
opt_02163,114.16,93,13.02,MED
opt_02282,159.31,45,24.98,MED
opt_04702,138.15,9,9.32,LOW
opt_04318,93.39,118,22.06,HIGH
opt_04445,202.25,18,16.61,MED
opt_02853,49.08,87,13.34,HIGH
opt_04604,69.72,31,21.27,HIGH
opt_00566,45.98,7,2.82,LOW
opt_04900,225.12,46,11.37,LOW
opt_04044,24.55,92,3.25,HIGH
opt_03888,60.86,83,21.5,LOW
opt_03272,46.87,9,1.74,HIGH
opt_01174,65.51,15,2.0,LOW
opt_03828,133.76,61,13.54,MED
opt_00758,153.02,25,13.32,LOW
opt_00706,102.44,112,13.66,LOW
opt_02132,59.11,56,12.23,LOW
opt_04969,13.7,32,4.8,HIGH
opt_03627,117.77,107,5.05,LOW
opt_03199,60.51,114,21.28,HIGH
opt_04012,146.8,1,13.72,MED
opt_03903,139.37,12,4.98,MED
opt_02883,105.12,30,20.41,LOW
opt_00197,63.78,116,9.24,MED
opt_02736,161.49,90,19.71,LOW
opt_01663,103.7,96,10.82,MED
opt_03161,221.69,113,7.26,MED
opt_00626,128.31,28,19.87,LOW
opt_00187,191.43,52,3.87,MED
opt_03075,231.98,108,11.12,LOW
opt_02690,137.16,20,14.33,HIGH
opt_02236,117.85,58,8.88,HIGH
opt_02102,25.36,72,13.24,LOW
opt_01008,110.28,102,7.97,MED
opt_02851,58.75,118,8.27,LOW
opt_04133,170.74,81,13.57,LOW
opt_01205,103.11,79,14.98,HIGH
opt_03644,166.1,109,17.15,MED
opt_03284,171.21,97,24.58,MED
opt_02029,159.08,116,6.4,LOW
opt_00572,178.42,18,21.9,MED
opt_01186,229.27,120,5.27,HIGH
opt_02803,149.74,43,17.49,HIGH
opt_01299,244.15,84,24.51,HIGH
opt_00093,199.63,92,9.3,LOW
opt_02328,28.26,117,17.29,MED
opt_02524,223.62,86,11.06,HIGH
opt_00177,60.56,48,19.87,LOW
opt_00458,242.49,25,14.14,HIGH
opt_03729,70.77,95,8.93,LOW
opt_02821,195.43,112,18.79,MED
opt_00015,79.76,35,21.3,LOW
opt_00620,10.62,64,1.96,MED
opt_01607,164.59,20,9.95,HIGH
opt_00176,107.45,113,14.92,HIGH
opt_02517,180.2,41,19.09,LOW
opt_03679,142.44,22,4.83,HIGH
opt_02284,208.77,106,18.78,MED
opt_01198,8.91,30,14.03,MED
opt_01868,78.78,27,20.37,HIGH
opt_00005,25.4,26,8.09,HIGH
opt_04120,83.99,73,11.61,HIGH
opt_03421,14.91,38,12.58,HIGH
opt_01231,187.83,12,11.67,MED
opt_04246,26.48,39,7.2,LOW
opt_01670,50.41,58,15.98,HIGH
opt_01169,187.47,28,12.38,MED
opt_04108,66.61,120,21.87,LOW
opt_02381,149.48,50,13.51,LOW
opt_04183,188.6,24,6.25,HIGH
opt_01854,8.16,98,15.53,HIGH
opt_04808,137.38,32,18.25,HIGH
opt_01929,53.06,98,20.62,HIGH
opt_02546,23.82,99,22.72,LOW
opt_00760,153.71,58,9.9,HIGH
opt_01322,49.7,2,19.97,LOW
opt_00961,145.83,63,13.88,HIGH
opt_04591,224.28,69,19.88,LOW
opt_00322,38.74,68,5.84,MED
opt_00045,73.22,49,17.33,HIGH
opt_01619,204.37,99,8.35,MED
opt_02346,80.62,24,17.09,HIGH
opt_00552,159.25,67,5.95,MED
opt_03860,110.91,74,11.16,LOW
opt_02820,232.3,112,4.25,HIGH
opt_03797,196.2,118,19.65,HIGH
opt_02830,1.22,94,6.05,MED
opt_00852,227.08,80,0.76,HIGH
opt_01611,55.7,86,0.64,LOW
opt_04582,152.21,65,17.45,MED
opt_03258,81.25,5,8.19,HIGH
opt_01775,152.41,106,12.19,LOW
opt_04722,122.67,106,14.59,HIGH
opt_00137,40.58,120,24.85,HIGH
opt_01320,65.82,57,11.0,MED
opt_01850,150.7,47,22.05,LOW
opt_03622,38.1,16,24.1,HIGH
opt_00574,50.25,51,5.71,HIGH
opt_01051,163.7,5,24.71,HIGH
opt_04417,175.7,65,5.38,HIGH
opt_01931,178.4,49,11.36,LOW
opt_00957,4.72,83,21.05,HIGH
opt_02794,1.33,2,21.92,MED
opt_01034,82.08,78,20.67,MED
opt_01709,240.73,106,18.5,HIGH
opt_01559,36.29,24,20.83,MED
opt_02759,211.02,91,15.32,LOW
opt_01616,107.91,83,18.14,LOW
opt_04100,225.49,119,21.7,LOW
opt_00099,135.57,114,13.7,MED
opt_00749,13.58,6,11.86,MED
opt_03387,50.11,36,10.73,LOW
opt_00106,135.62,99,3.69,HIGH
opt_01377,80.86,52,4.92,MED
opt_03383,149.33,32,11.48,LOW
opt_01456,233.13,17,9.89,HIGH
opt_01696,171.38,36,19.6,HIGH
opt_02956,29.16,80,12.6,MED
opt_00725,161.14,95,5.07,LOW
opt_03830,208.1,17,4.86,LOW
opt_01244,130.26,99,1.88,HIGH
opt_00956,195.47,50,22.51,MED
opt_01382,222.65,43,21.23,MED
opt_03488,170.16,105,24.03,HIGH
opt_01834,109.39,105,22.43,MED
opt_03011,110.94,36,9.18,MED
opt_01476,136.43,120,7.28,MED
opt_01494,0.1,99,19.83,MED
opt_04520,2.63,52,17.76,HIGH
opt_01240,156.24,1,11.98,MED
opt_03228,184.61,39,21.86,MED
opt_01421,90.15,8,2.01,MED
opt_01869,57.92,5,10.15,MED
opt_00128,205.45,23,22.61,LOW
opt_02299,69.8,59,10.77,MED
opt_01837,194.2,11,18.8,MED
opt_00653,56.57,115,16.24,HIGH
opt_02223,50.57,71,14.15,LOW
opt_03675,206.02,80,3.04,LOW
opt_01293,142.08,26,11.09,MED
opt_05023,239.06,73,7.37,HIGH
opt_01352,28.91,38,14.96,LOW
opt_04310,23.22,82,23.66,LOW
opt_01349,241.61,34,7.07,HIGH
opt_01131,156.93,69,12.79,LOW
opt_03633,129.99,74,6.66,HIGH
opt_03955,24.51,56,1.46,HIGH
opt_01522,92.35,73,15.0,LOW
opt_01089,208.15,8,14.55,MED
opt_01259,116.0,19,13.13,HIGH
opt_02513,241.14,48,13.52,HIGH
opt_03610,181.59,69,6.99,LOW
opt_01982,129.19,13,3.19,MED
opt_01983,28.69,2,21.59,MED
opt_04363,174.14,113,0.51,HIGH
opt_02303,2.98,67,18.91,HIGH
opt_00300,10.45,56,17.47,HIGH
opt_01754,110.05,111,17.16,HIGH
opt_03487,243.15,48,4.89,LOW
opt_00810,44.18,37,19.68,HIGH
opt_03458,228.72,115,11.15,LOW
opt_00258,227.64,10,18.67,MED
opt_04566,7.38,70,14.95,LOW
opt_03524,143.48,82,4.7,HIGH
opt_04073,14.27,63,11.99,MED
opt_00454,107.95,116,5.3,HIGH
opt_02634,71.71,118,4.21,LOW
opt_00581,172.35,12,3.47,HIGH
opt_04510,55.26,68,12.55,MED
opt_02727,170.55,16,5.2,LOW
opt_04508,175.84,107,9.11,LOW
opt_01646,231.2,36,0.35,MED
opt_00994,96.51,10,16.81,LOW
opt_00424,118.7,117,6.18,LOW
opt_03908,205.89,36,22.86,MED
opt_01459,139.14,66,22.43,MED
opt_01846,113.94,52,10.56,HIGH
opt_01368,139.25,69,17.01,LOW
opt_04195,197.48,51,19.16,HIGH
opt_04167,143.6,49,12.16,HIGH
opt_00411,82.51,104,1.31,LOW
opt_02802,115.49,48,3.79,LOW
opt_04709,75.88,14,14.84,HIGH
opt_01283,222.49,112,7.37,LOW
opt_04706,243.5,22,2.26,HIGH
opt_01431,149.17,11,10.31,HIGH
opt_04296,211.34,69,9.72,LOW
opt_00297,192.24,59,1.42,LOW
opt_04107,4.69,119,21.48,LOW
opt_00801,91.81,109,16.3,MED
opt_02365,131.3,19,11.84,MED
opt_01172,56.0,3,7.46,MED
opt_00577,155.48,103,0.61,MED
opt_02751,55.23,6,14.02,HIGH
opt_00184,228.34,67,20.29,HIGH
opt_02932,64.34,113,12.51,HIGH
opt_01221,3.34,13,24.66,HIGH
opt_03564,243.97,5,19.71,MED
opt_00632,78.93,41,3.34,LOW
opt_04375,190.07,97,7.45,MED
opt_00655,14.24,58,24.2,LOW
opt_04231,148.47,107,1.45,LOW
opt_01500,244.36,41,24.57,MED
opt_01127,124.46,83,11.73,LOW
opt_01304,64.53,7,5.26,HIGH
opt_04429,70.27,56,19.43,HIGH
opt_02783,19.05,95,21.97,HIGH
opt_00836,140.53,108,23.6,HIGH
opt_02565,9.41,108,7.63,LOW
opt_01714,62.76,20,8.01,MED
opt_01759,98.87,53,4.09,LOW
opt_00663,33.42,96,22.19,MED
opt_00716,83.25,41,10.04,HIGH
opt_04015,161.23,4,18.73,LOW
opt_03521,157.87,30,4.05,HIGH
opt_03733,103.98,98,1.13,HIGH
opt_04378,30.25,75,0.97,HIGH
opt_03217,238.63,105,19.57,LOW
opt_04676,194.96,120,22.72,MED
opt_04943,189.61,106,14.5,MED
opt_03989,185.46,74,4.13,LOW
opt_03765,182.62,28,3.39,MED
opt_02425,99.24,102,5.12,HIGH
opt_00808,197.68,11,15.56,HIGH
opt_00932,123.7,65,19.12,LOW
opt_01949,238.46,98,14.27,MED
opt_01668,191.92,65,8.37,LOW
opt_02506,245.15,102,10.29,LOW
opt_02494,28.86,105,13.87,MED
opt_02999,146.73,47,1.05,HIGH
opt_00531,135.09,100,19.55,LOW
opt_04959,231.32,81,20.39,HIGH
opt_04038,137.25,104,4.52,LOW
opt_03630,174.32,25,6.44,HIGH
opt_03809,196.79,115,23.56,MED
opt_01560,200.84,47,19.62,MED
opt_04883,102.53,39,17.3,MED
opt_01447,177.8,102,22.1,LOW
opt_03684,25.98,47,0.69,MED
opt_04934,128.37,94,5.15,LOW
opt_04914,161.27,81,21.59,HIGH
opt_03972,147.77,30,3.25,MED
opt_00483,206.24,31,8.8,HIGH
opt_03366,134.62,111,9.92,MED
opt_04282,95.12,4,22.59,HIGH
opt_02088,91.5,87,13.41,MED
opt_01532,64.8,103,21.11,LOW
opt_04428,207.96,40,10.25,MED
opt_00701,73.94,53,11.7,LOW
opt_03794,128.34,112,13.6,LOW
opt_02764,59.54,10,5.06,MED
opt_03355,22.18,97,15.4,MED
opt_02123,209.04,70,19.79,LOW
opt_03514,165.62,31,18.16,LOW
opt_03691,15.4,32,10.94,LOW
opt_02933,195.33,68,24.62,MED
opt_02942,201.18,6,17.33,LOW
opt_01165,152.39,42,24.29,HIGH
opt_04238,28.8,17,5.74,HIGH
opt_01993,108.91,61,1.27,LOW
opt_04169,49.41,112,7.88,LOW
opt_04376,105.37,68,7.23,HIGH
opt_03891,160.28,84,0.6,LOW
opt_03591,179.67,32,24.7,HIGH
opt_04790,106.47,63,9.38,MED
opt_02497,186.66,11,17.15,HIGH
opt_04490,80.12,41,15.94,HIGH
opt_02969,35.83,80,1.55,MED
opt_00038,94.22,7,17.87,MED
opt_02708,214.67,20,2.58,MED
opt_01092,91.55,100,1.92,MED
opt_03288,137.72,60,6.3,LOW
opt_03963,228.83,114,1.69,MED
opt_04219,49.2,28,11.39,HIGH
opt_04588,141.05,97,24.87,HIGH
opt_02179,87.09,53,8.16,MED
opt_00052,242.49,103,9.47,MED
opt_00214,181.34,33,13.98,HIGH
opt_05033,182.01,21,17.09,HIGH
opt_00696,187.83,49,19.34,HIGH
opt_00964,186.11,34,11.18,HIGH
opt_04034,78.25,58,11.5,LOW
opt_02551,141.93,95,22.51,LOW
opt_01526,103.07,103,0.33,MED
opt_03512,242.42,104,21.08,MED
opt_00549,228.63,33,18.18,MED
opt_02649,133.79,19,11.37,LOW
opt_00343,236.75,20,21.62,HIGH
opt_04632,211.77,68,22.64,LOW
opt_02148,143.01,61,23.44,LOW
opt_04611,164.38,103,10.17,HIGH
opt_02574,156.94,82,11.2,LOW
opt_02098,224.77,21,9.97,HIGH
opt_02446,217.25,67,24.48,LOW
opt_02866,1.5,63,8.39,HIGH
opt_04209,213.44,100,19.83,HIGH
opt_02251,122.18,10,20.73,LOW
opt_01916,37.71,76,24.02,LOW
opt_00780,187.31,24,2.2,MED
opt_01005,91.38,15,3.47,HIGH
opt_01074,238.56,88,20.34,MED
opt_03697,185.99,104,20.91,HIGH
opt_01543,241.34,22,22.3,HIGH
opt_03855,197.8,91,22.44,LOW
opt_01579,99.98,77,6.4,LOW
opt_04853,99.99,57,9.6,MED
opt_02348,162.86,105,13.04,MED
opt_00057,97.72,98,4.45,HIGH
opt_01445,224.9,8,13.39,LOW
opt_00110,0.04,57,13.57,MED
opt_01493,48.64,92,1.04,LOW
opt_00179,224.67,114,3.64,MED
opt_00788,147.96,58,8.28,HIGH
opt_03329,171.88,99,12.5,MED
opt_01510,173.13,58,0.37,MED
opt_01434,92.49,28,3.38,HIGH
opt_02521,216.13,58,5.61,LOW
opt_01508,24.08,10,1.38,HIGH
opt_00134,169.32,69,21.97,MED
opt_04265,84.03,43,22.86,LOW
opt_02970,202.22,96,13.0,LOW
opt_00667,228.69,96,16.72,HIGH
opt_00654,80.59,30,12.21,MED
opt_01065,183.74,62,14.25,HIGH
opt_01952,197.27,48,3.53,HIGH
opt_04765,12.85,9,19.98,HIGH
opt_02940,76.68,86,11.28,MED
opt_03947,151.51,14,9.34,HIGH
opt_03857,128.17,14,21.74,LOW
opt_03450,171.53,25,2.2,MED
opt_03080,199.32,55,5.44,HIGH
opt_02116,151.56,78,23.2,HIGH
opt_03133,160.82,42,20.43,HIGH
opt_01489,77.52,37,0.47,MED
opt_02209,42.78,107,19.74,HIGH
opt_00162,248.96,87,1.59,MED
opt_00227,111.82,113,19.08,LOW
opt_02065,116.56,50,12.67,LOW
opt_01281,165.67,120,20.67,MED
opt_01702,183.84,56,19.06,HIGH
opt_04516,129.84,98,21.53,MED
opt_00410,248.25,47,10.28,HIGH
opt_03466,161.95,70,11.74,HIGH
opt_02285,80.69,120,2.44,LOW
opt_04299,81.29,87,23.64,MED
opt_02107,242.27,5,13.35,HIGH
opt_01505,149.1,109,3.99,LOW
opt_04631,109.88,97,0.53,HIGH
opt_04985,42.37,99,22.35,LOW
opt_02728,86.85,23,5.86,LOW
opt_01119,22.31,111,21.63,HIGH
opt_03859,96.3,22,15.24,MED
opt_04685,139.4,112,0.14,HIGH
opt_02717,246.35,35,16.33,MED
opt_01722,203.1,44,16.36,LOW
opt_00476,186.67,60,21.34,HIGH
opt_03677,245.3,7,16.69,MED
opt_00940,3.44,62,7.82,HIGH
opt_01924,62.35,81,15.35,MED
opt_01676,167.52,40,1.32,HIGH
opt_02316,209.48,5,12.13,MED
opt_04158,15.8,46,5.76,LOW
opt_03918,27.07,100,5.65,LOW
opt_00104,245.92,87,8.9,MED
opt_04607,230.67,53,23.16,LOW
opt_03186,134.62,6,23.58,LOW
opt_00962,42.08,92,15.97,MED
opt_02951,191.9,30,3.97,LOW
opt_02906,104.23,54,0.54,MED
opt_03787,117.75,59,0.44,MED
opt_04264,163.39,52,9.22,MED
opt_04586,194.22,9,4.2,LOW
opt_00388,10.77,98,16.64,HIGH
opt_01236,165.34,26,9.02,LOW
opt_03853,107.27,65,16.52,MED
opt_04995,101.09,114,17.53,HIGH
opt_01060,67.36,35,9.25,LOW
opt_04976,230.05,94,2.9,LOW
opt_01596,226.43,85,4.28,MED
opt_03587,153.4,11,1.02,HIGH
opt_03351,75.16,81,21.22,MED
opt_04553,112.72,39,22.93,LOW
opt_00314,46.16,59,2.41,LOW
opt_04741,67.1,18,10.82,LOW
opt_04131,101.32,94,10.9,LOW
opt_01162,115.06,61,23.2,MED
opt_00779,115.46,47,7.43,LOW
opt_01766,29.76,104,2.01,HIGH
opt_02064,40.4,116,14.77,LOW
opt_05017,48.57,37,14.98,HIGH
opt_02382,128.35,4,17.13,MED
opt_01255,58.77,32,24.18,MED
opt_03957,243.29,63,7.2,MED
opt_04233,94.28,108,5.35,HIGH
opt_02377,197.01,63,22.85,HIGH
opt_00501,159.2,95,12.93,LOW
opt_02852,55.01,83,15.52,HIGH
opt_03676,86.98,24,11.87,MED
opt_00600,68.72,38,11.99,MED
opt_03410,118.85,101,6.1,HIGH
opt_02800,230.27,30,6.12,HIGH
opt_00437,178.73,60,2.27,MED
opt_03800,10.0,12,11.5,HIGH
opt_04413,41.39,83,13.03,LOW
opt_03197,34.45,7,21.84,MED
opt_00664,149.21,47,16.62,HIGH
opt_04311,216.9,119,15.74,LOW
opt_01901,77.51,21,21.93,MED
opt_00835,214.67,32,16.92,HIGH
opt_02144,211.08,28,3.45,MED
opt_03018,61.68,61,23.8,LOW
opt_04593,36.36,96,5.45,LOW
opt_02370,212.6,76,8.29,LOW
opt_03440,243.6,102,4.95,MED
opt_01364,89.42,70,3.59,LOW
opt_04184,204.85,86,14.18,LOW
opt_00315,194.86,89,17.74,MED
opt_02843,45.3,111,5.56,HIGH
opt_00686,5.53,96,1.48,HIGH
opt_01923,21.54,53,24.3,HIGH
opt_00746,151.17,33,4.47,LOW
opt_02274,4.91,88,8.15,MED
opt_00618,243.22,43,8.96,LOW
opt_04656,154.83,84,22.25,HIGH
opt_01017,176.46,97,7.76,LOW
opt_04952,131.4,52,23.39,HIGH
opt_00919,1.19,22,13.24,MED
opt_04981,196.72,30,10.84,MED
opt_02332,106.09,13,22.75,HIGH
opt_02977,174.15,69,7.45,HIGH
opt_00898,209.77,75,0.61,LOW
opt_02946,58.87,24,15.06,LOW
opt_04679,189.32,48,20.78,HIGH
opt_03096,48.91,36,16.17,HIGH
opt_03149,154.72,107,9.72,MED
opt_01796,156.83,29,15.48,MED
opt_02062,172.47,74,6.7,LOW
opt_04138,209.9,52,12.34,MED
opt_05004,154.42,83,12.09,LOW
opt_00786,229.33,79,3.7,LOW
opt_01753,106.41,87,20.59,MED
opt_01153,194.28,85,10.1,LOW
opt_00039,99.1,28,3.8,MED
opt_01044,8.89,93,20.12,LOW
opt_01277,8.05,109,1.82,HIGH
opt_02198,233.13,111,4.36,MED
opt_04650,197.91,100,20.31,HIGH
opt_02006,150.24,29,11.2,MED
opt_02043,139.94,8,23.26,LOW
opt_03365,45.48,16,12.59,MED
opt_00682,162.67,85,1.63,HIGH
opt_00947,233.22,30,11.57,LOW
opt_00074,248.99,28,17.22,MED
opt_02711,19.87,75,10.03,HIGH
opt_01082,52.07,107,23.26,HIGH
opt_02864,33.89,76,1.1,LOW
opt_01768,141.68,108,7.65,HIGH
opt_03112,82.81,12,8.47,LOW
opt_00491,115.97,8,23.29,MED
opt_02350,24.7,6,2.38,HIGH
opt_02228,178.29,42,8.21,HIGH
opt_03092,47.31,58,9.76,MED
opt_01530,187.47,13,20.1,LOW
opt_03742,97.71,48,22.84,HIGH
opt_02788,152.98,33,2.28,LOW
opt_00562,224.91,67,10.65,MED
opt_03144,176.91,22,5.74,LOW
opt_00434,116.88,2,12.88,LOW
opt_04065,23.8,7,18.4,LOW
opt_00943,145.41,53,2.4,MED
opt_02068,115.99,91,8.57,LOW
opt_00892,163.14,112,13.95,HIGH
opt_03791,217.65,77,4.4,MED
opt_01399,200.82,52,20.95,MED
opt_00983,111.12,90,4.61,LOW
opt_01735,200.43,1,12.84,HIGH
opt_01490,159.52,40,23.97,MED
opt_05009,29.92,120,16.88,HIGH
opt_02106,177.4,94,13.42,HIGH
opt_03700,186.83,117,17.91,LOW
opt_01207,161.63,97,21.13,MED
opt_02073,32.86,117,17.23,MED
opt_02192,195.37,11,13.58,MED
opt_03876,54.57,91,12.91,HIGH
opt_02601,247.83,25,22.84,MED
opt_04575,143.33,33,6.54,LOW
opt_02242,167.37,75,15.38,MED
opt_02255,138.94,62,9.0,HIGH
opt_01337,182.8,95,14.03,MED
opt_02387,136.22,11,4.41,MED
opt_04719,174.88,60,22.95,LOW
opt_03400,66.29,25,16.97,LOW
opt_02854,147.49,86,3.05,HIGH
opt_01088,222.99,71,15.71,HIGH
opt_03417,66.34,4,9.45,MED
opt_02492,58.3,15,3.15,HIGH
opt_01880,101.34,35,17.15,MED
opt_02482,101.59,101,17.39,LOW
opt_01285,95.7,53,22.3,HIGH
opt_04957,58.25,30,16.54,MED
opt_04648,78.07,100,11.56,MED
opt_02576,46.22,76,1.95,MED
opt_03754,111.98,17,19.7,LOW
opt_01030,189.64,29,3.16,MED
opt_01036,113.1,35,14.25,LOW
opt_02943,72.43,23,15.45,HIGH
opt_01484,119.37,59,8.86,HIGH
opt_01640,59.11,51,2.6,HIGH
opt_02818,154.52,7,19.48,MED
opt_00364,229.66,27,16.15,LOW
opt_01486,60.03,2,7.75,LOW
opt_04488,194.57,90,11.96,LOW
opt_01458,127.73,30,2.65,MED
opt_00595,138.05,102,19.06,HIGH
opt_01085,241.57,55,16.56,HIGH
opt_04365,75.72,100,23.28,LOW
opt_02452,79.3,46,1.4,HIGH
opt_00044,75.0,113,3.93,MED
opt_02544,40.04,72,13.37,MED
opt_03510,36.17,74,21.97,MED
opt_01855,211.07,4,23.88,LOW
opt_00418,50.59,119,14.06,MED
opt_00968,173.93,17,2.95,HIGH
opt_01977,86.86,42,7.37,HIGH
opt_01716,100.09,57,16.01,MED
opt_01330,131.96,96,5.25,HIGH
opt_02021,236.34,25,13.37,LOW
opt_00854,249.43,51,1.93,HIGH
opt_00598,101.75,51,16.81,HIGH
opt_02926,17.23,101,18.25,HIGH
opt_01755,20.24,48,0.43,LOW
opt_01695,104.91,67,10.28,MED
opt_00782,176.92,15,23.01,LOW
opt_00561,117.43,88,13.59,LOW
opt_04455,194.81,96,1.66,LOW
opt_02247,118.78,107,10.56,MED
opt_01638,203.23,37,15.18,MED
opt_02527,173.21,73,1.46,LOW
opt_03924,74.15,8,17.18,LOW
opt_04346,204.77,8,12.0,MED
opt_01970,29.52,102,10.53,HIGH
opt_02083,31.91,110,6.98,HIGH
opt_02673,234.44,107,2.33,LOW
opt_04750,168.31,24,18.48,MED
opt_00346,210.28,17,0.71,HIGH
opt_00877,233.18,31,7.14,LOW
opt_00934,50.92,75,13.59,LOW
opt_04699,30.36,39,16.81,HIGH
opt_00615,201.56,42,17.31,LOW
opt_04171,117.3,102,15.2,MED
opt_01729,145.48,111,1.57,HIGH
opt_03073,165.87,91,1.8,HIGH
opt_00402,13.83,46,13.46,MED
opt_01760,206.22,104,15.68,LOW
opt_01428,157.41,11,17.99,HIGH
opt_00669,70.23,69,22.2,MED
opt_00341,54.15,103,6.45,LOW
opt_02458,185.75,91,15.97,MED
opt_02828,119.69,73,16.75,LOW
opt_04592,162.1,107,15.19,HIGH
opt_03305,39.44,2,0.48,LOW
opt_00853,224.58,15,18.17,MED
opt_01086,240.19,110,17.96,HIGH
opt_02613,239.52,61,24.6,MED
opt_01780,63.49,59,15.91,LOW
opt_00390,193.16,35,9.56,HIGH
opt_04859,181.7,13,0.58,HIGH
opt_03943,14.28,71,11.09,LOW
opt_02195,99.28,99,12.45,HIGH
opt_01265,75.31,63,7.98,HIGH
opt_00867,217.13,98,5.24,MED
opt_04646,72.65,30,20.51,MED
opt_02089,32.81,52,24.73,MED
opt_03609,205.25,17,20.35,LOW
opt_02548,168.54,28,3.2,LOW
opt_02066,216.88,40,10.52,LOW
opt_00889,21.21,5,18.57,HIGH
opt_04890,55.14,8,22.27,LOW
opt_03897,167.81,41,8.5,LOW
opt_03597,68.06,49,7.46,HIGH
opt_00375,198.2,52,10.87,LOW
opt_03570,136.87,34,0.56,MED
opt_03856,204.4,6,16.52,MED
opt_03617,202.28,55,21.06,HIGH
opt_03873,94.03,91,15.29,LOW
opt_03145,244.4,3,10.59,HIGH
opt_00560,77.26,105,20.81,MED
opt_01919,206.41,59,5.77,MED
opt_00689,32.9,65,17.9,LOW
opt_00963,57.57,102,5.91,HIGH
opt_00417,7.19,3,3.03,MED
opt_02650,88.12,22,16.22,MED
opt_01302,74.11,78,6.36,LOW
opt_01600,138.99,20,14.88,MED
opt_04207,241.46,25,17.85,MED
opt_01976,108.4,118,18.03,HIGH
opt_03302,242.12,25,15.88,HIGH
opt_01938,229.21,76,0.57,LOW
opt_00578,149.72,58,15.35,HIGH
opt_04091,156.47,72,16.47,LOW
opt_03114,80.46,84,23.69,LOW
opt_04686,1.55,56,0.74,LOW
opt_01703,52.68,99,18.4,LOW
opt_01779,240.51,97,14.21,MED
opt_04848,178.83,118,12.11,MED
opt_00921,27.75,24,13.0,LOW
opt_04101,61.35,57,9.95,HIGH
opt_01586,7.69,72,8.63,LOW
opt_00336,93.74,18,16.61,HIGH
opt_03623,199.04,120,18.18,LOW
opt_03270,92.39,78,20.56,MED
opt_00440,72.44,31,15.72,HIGH
opt_03014,122.63,44,15.02,HIGH
opt_01746,110.73,106,4.58,LOW
opt_04873,167.65,19,17.75,HIGH
opt_01310,153.2,76,6.29,HIGH
opt_01874,1.16,60,18.7,LOW
opt_01838,9.7,80,1.45,MED
opt_04325,79.47,7,18.26,LOW
opt_03718,106.77,52,22.69,HIGH
opt_00695,65.16,40,15.37,LOW
opt_03147,55.11,40,17.6,MED
opt_04016,133.29,70,2.8,MED
opt_01529,142.61,104,12.06,LOW
opt_03507,173.95,90,11.44,HIGH
opt_02271,168.85,68,18.07,LOW
opt_00040,159.52,61,14.49,LOW
opt_01504,237.17,30,13.1,HIGH
opt_02666,84.34,27,16.93,HIGH
opt_00570,110.88,47,18.93,MED
opt_02229,162.55,117,1.5,MED
opt_04634,243.9,22,4.35,HIGH
opt_02301,126.63,120,1.71,HIGH
opt_03040,80.28,67,20.37,LOW
opt_03120,145.22,44,22.81,MED
opt_01120,168.19,108,11.96,MED
opt_02276,159.57,79,6.44,LOW
opt_00917,245.47,69,15.42,LOW
opt_03666,163.5,4,5.2,MED
opt_03148,2.79,93,12.64,LOW
opt_00373,36.79,11,10.19,LOW
opt_02117,107.16,46,18.83,HIGH
opt_03871,215.88,39,13.7,MED
opt_00866,58.47,99,22.39,LOW
opt_01609,98.7,37,11.98,LOW
opt_04597,6.17,83,0.21,HIGH
opt_04263,17.83,93,10.25,HIGH
opt_00143,6.97,22,19.51,LOW
opt_00954,225.02,26,13.08,LOW
opt_04836,103.3,102,19.73,HIGH
opt_00605,52.1,74,3.01,HIGH
opt_03349,38.12,103,4.98,LOW
opt_00260,67.14,117,7.37,MED
opt_03127,88.81,75,16.9,MED
opt_03834,212.12,81,18.65,HIGH
opt_01776,47.75,9,19.37,HIGH
opt_02158,139.12,92,10.02,LOW
opt_03093,84.36,120,0.99,LOW
opt_04367,168.85,103,11.52,LOW
opt_03771,8.37,1,13.23,MED
opt_02015,177.15,104,15.39,LOW
opt_00974,28.9,43,14.22,MED
opt_00246,151.5,106,14.85,MED
opt_01731,160.22,103,1.81,HIGH
opt_02270,213.69,40,15.71,MED
opt_02669,233.37,37,13.55,HIGH
opt_01403,183.58,58,3.94,LOW
opt_01116,6.91,118,15.14,HIGH
opt_00707,63.75,90,20.92,MED
opt_01242,233.2,81,2.09,MED
opt_01467,82.24,4,2.5,HIGH
opt_02809,82.31,77,20.3,LOW
opt_02837,71.78,77,19.14,HIGH
opt_01962,158.56,88,4.22,HIGH
opt_02813,74.17,44,7.37,HIGH
opt_00643,100.6,58,24.41,HIGH
opt_04767,125.99,101,9.39,MED
opt_01909,84.56,27,4.15,HIGH
opt_01150,159.28,2,16.41,LOW
opt_00785,129.72,80,13.26,HIGH
opt_02655,30.17,108,7.04,HIGH
opt_03201,213.3,100,3.37,LOW
opt_00058,54.21,59,15.54,LOW
opt_00554,195.95,46,14.82,MED
opt_02680,183.86,8,8.05,LOW
opt_02475,75.87,64,21.68,HIGH
opt_01673,152.65,78,2.36,MED
opt_03705,15.5,24,20.31,LOW
opt_00263,10.35,58,6.72,LOW
opt_01178,8.57,81,24.76,MED
opt_02522,79.65,119,16.96,HIGH
opt_02493,247.98,76,22.33,HIGH
opt_03205,230.02,19,24.17,MED
opt_02231,6.55,112,19.77,MED
opt_01806,82.65,5,18.1,MED
opt_04639,238.6,86,10.91,MED
