Constraint_ID,Variable_ID,Coefficient
R0545,C0277,-1.0
R0545,C0463,-1.0
R0545,C0467,1.0
R0545,C0710,1000.0
R0546,C0161,-1.0
R0546,C0181,-1.0
R0546,C0199,-1.0
R0546,C0218,-1.0
R0546,C0270,1.0
R0546,C0464,-1.0
R0546,C0467,1.0
R0546,C0711,1000.0
R0547,C0162,-1.0
R0547,C0182,-1.0
R0547,C0200,-1.0
R0547,C0219,-1.0
R0547,C0271,1.0
R0547,C0272,1.0
R0547,C0273,1.0
R0547,C0465,-1.0
R0547,C0467,1.0
R0547,C0712,1000.0
R0548,C0146,-1.0
R0548,C0163,-1.0
R0548,C0183,-1.0
R0548,C0201,-1.0
R0548,C0220,-1.0
R0548,C0238,-1.0
R0548,C0268,-1.0
R0548,C0274,1.0
R0548,C0275,1.0
R0548,C0276,1.0
R0548,C0278,-1.0
R0548,C0466,-1.0
R0548,C0467,1.0
R0548,C0713,1000.0
R0549,C0165,-1.0
R0549,C0185,-1.0
R0549,C0203,-1.0
R0549,C0222,-1.0
R0549,C0240,-1.0
R0549,C0249,-1.0
R0549,C0274,-1.0
R0549,C0279,-1.0
R0549,C0284,1.0
R0549,C0285,1.0
R0549,C0286,1.0
R0549,C0467,1.0
R0549,C0468,-1.0
R0549,C0714,1000.0
R0550,C0125,-1.0
R0550,C0166,-1.0
R0550,C0186,-1.0
R0550,C0204,-1.0
R0550,C0223,-1.0
R0550,C0241,-1.0
R0550,C0271,-1.0
R0550,C0280,-1.0
R0550,C0287,1.0
R0550,C0467,1.0
R0550,C0469,-1.0
R0550,C0715,1000.0
R0551,C0126,-1.0
R0551,C0167,-1.0
R0551,C0187,-1.0
R0551,C0205,-1.0
R0551,C0224,-1.0
R0551,C0242,-1.0
R0551,C0250,-1.0
R0551,C0254,-1.0
R0551,C0275,-1.0
R0551,C0281,-1.0
R0551,C0284,-1.0
R0551,C0288,1.0
R0551,C0289,1.0
R0551,C0467,1.0
R0551,C0470,-1.0
R0551,C0716,1000.0
R0552,C0127,-1.0
R0552,C0168,-1.0
R0552,C0188,-1.0
R0552,C0206,-1.0
R0552,C0225,-1.0
R0552,C0230,-1.0
R0552,C0243,-1.0
R0552,C0251,-1.0
R0552,C0255,-1.0
R0552,C0263,-1.0
R0552,C0266,-1.0
R0552,C0269,-1.0
R0552,C0272,-1.0
R0552,C0276,-1.0
R0552,C0282,-1.0
R0552,C0285,-1.0
R0552,C0287,-1.0
R0552,C0288,-1.0
R0552,C0467,1.0
R0552,C0471,-1.0
R0552,C0717,1000.0
R0553,C0125,-1.0
R0553,C0166,-1.0
R0553,C0186,-1.0
R0553,C0204,-1.0
R0553,C0223,-1.0
R0553,C0241,-1.0
R0553,C0271,-1.0
R0553,C0280,-1.0
R0553,C0287,1.0
R0553,C0468,1.0
R0553,C0469,-1.0
R0553,C0718,1000.0
R0554,C0126,-1.0
R0554,C0167,-1.0
R0554,C0187,-1.0
R0554,C0205,-1.0
R0554,C0224,-1.0
R0554,C0242,-1.0
R0554,C0250,-1.0
R0554,C0254,-1.0
R0554,C0275,-1.0
R0554,C0281,-1.0
R0554,C0284,-1.0
R0554,C0288,1.0
R0554,C0289,1.0
R0554,C0468,1.0
R0554,C0470,-1.0
R0554,C0719,1000.0
R0555,C0127,-1.0
R0555,C0168,-1.0
R0555,C0188,-1.0
R0555,C0206,-1.0
R0555,C0225,-1.0
R0555,C0230,-1.0
R0555,C0243,-1.0
R0555,C0251,-1.0
R0555,C0255,-1.0
R0555,C0263,-1.0
R0555,C0266,-1.0
R0555,C0269,-1.0
R0555,C0272,-1.0
R0555,C0276,-1.0
R0555,C0282,-1.0
R0555,C0285,-1.0
R0555,C0287,-1.0
R0555,C0288,-1.0
R0555,C0468,1.0
R0555,C0471,-1.0
R0555,C0720,1000.0
R0556,C0126,-1.0
R0556,C0167,-1.0
R0556,C0187,-1.0
R0556,C0205,-1.0
R0556,C0224,-1.0
R0556,C0242,-1.0
R0556,C0250,-1.0
R0556,C0254,-1.0
R0556,C0275,-1.0
R0556,C0281,-1.0
R0556,C0284,-1.0
R0556,C0288,1.0
R0556,C0289,1.0
R0556,C0469,1.0
R0556,C0470,-1.0
R0556,C0721,1000.0
R0557,C0127,-1.0
R0557,C0168,-1.0
R0557,C0188,-1.0
R0557,C0206,-1.0
R0557,C0225,-1.0
R0557,C0230,-1.0
R0557,C0243,-1.0
R0557,C0251,-1.0
R0557,C0255,-1.0
R0557,C0263,-1.0
R0557,C0266,-1.0
R0557,C0269,-1.0
R0557,C0272,-1.0
R0557,C0276,-1.0
R0557,C0282,-1.0
R0557,C0285,-1.0
R0557,C0287,-1.0
R0557,C0288,-1.0
R0557,C0469,1.0
R0557,C0471,-1.0
R0557,C0722,1000.0
R0558,C0127,-1.0
R0558,C0168,-1.0
R0558,C0188,-1.0
R0558,C0206,-1.0
R0558,C0225,-1.0
R0558,C0230,-1.0
R0558,C0243,-1.0
R0558,C0251,-1.0
R0558,C0255,-1.0
R0558,C0263,-1.0
R0558,C0266,-1.0
R0558,C0269,-1.0
R0558,C0272,-1.0
R0558,C0276,-1.0
R0558,C0282,-1.0
R0558,C0285,-1.0
R0558,C0287,-1.0
R0558,C0288,-1.0
R0558,C0470,1.0
R0558,C0471,-1.0
R0558,C0723,1000.0
R0559,C0137,-1.0
R0559,C0148,-1.0
R0559,C0169,-1.0
R0559,C0189,-1.0
R0559,C0207,-1.0
R0559,C0226,-1.0
R0559,C0231,-1.0
R0559,C0244,-1.0
R0559,C0252,-1.0
R0559,C0256,-1.0
R0559,C0261,-1.0
R0559,C0264,-1.0
R0559,C0265,-1.0
R0559,C0267,-1.0
R0559,C0270,-1.0
R0559,C0273,-1.0
R0559,C0283,-1.0
R0559,C0286,-1.0
R0559,C0289,-1.0
R0559,C0471,1.0
R0559,C0472,-1.0
R0586,C0473,-1.0
R0586,C0521,1.0
R0586,C0546,1000.0
R0587,C0474,-1.0
R0587,C0521,1.0
R0587,C0547,1000.0
R0588,C0475,-1.0
R0588,C0521,1.0
R0588,C0548,1000.0
R0589,C0476,-1.0
R0589,C0521,1.0
R0589,C0549,1000.0
R0590,C0477,-1.0
R0590,C0521,1.0
R0590,C0550,1000.0
R0591,C0478,-1.0
R0591,C0521,1.0
R0591,C0551,1000.0
R0592,C0479,-1.0
R0592,C0521,1.0
R0592,C0552,1000.0
R0593,C0480,-1.0
R0593,C0521,1.0
R0593,C0553,1000.0
R0594,C0481,-1.0
R0594,C0521,1.0
R0594,C0554,1000.0
R0595,C0474,-1.0
R0595,C0522,1.0
R0595,C0555,1000.0
R0596,C0475,-1.0
R0596,C0522,1.0
R0596,C0556,1000.0
R0597,C0476,-1.0
R0597,C0522,1.0
R0597,C0557,1000.0
R0598,C0477,-1.0
R0598,C0522,1.0
R0598,C0558,1000.0
R0599,C0478,-1.0
R0599,C0522,1.0
R0599,C0559,1000.0
R0600,C0479,-1.0
R0600,C0522,1.0
R0600,C0560,1000.0
R0601,C0480,-1.0
R0601,C0522,1.0
R0601,C0561,1000.0
R0602,C0481,-1.0
R0602,C0522,1.0
R0602,C0562,1000.0
R0603,C0475,-1.0
R0603,C0523,1.0
R0603,C0563,1000.0
R0604,C0476,-1.0
R0604,C0523,1.0
R0604,C0564,1000.0
R0605,C0477,-1.0
R0605,C0523,1.0
R0605,C0565,1000.0
R0606,C0478,-1.0
R0606,C0523,1.0
R0606,C0566,1000.0
R0607,C0479,-1.0
R0607,C0523,1.0
R0607,C0567,1000.0
R0608,C0480,-1.0
R0608,C0523,1.0
R0608,C0568,1000.0
R0609,C0481,-1.0
R0609,C0523,1.0
R0609,C0569,1000.0
R0610,C0476,-1.0
R0610,C0524,1.0
R0610,C0570,1000.0
R0611,C0477,-1.0
R0611,C0524,1.0
R0611,C0571,1000.0
R0612,C0478,-1.0
R0612,C0524,1.0
R0612,C0572,1000.0
R0613,C0479,-1.0
R0613,C0524,1.0
R0613,C0573,1000.0
R0614,C0480,-1.0
R0614,C0524,1.0
R0614,C0574,1000.0
R0615,C0481,-1.0
R0615,C0524,1.0
R0615,C0575,1000.0
R0616,C0475,-1.0
R0616,C0525,1.0
R0616,C0576,1000.0
R0617,C0477,-1.0
R0617,C0525,1.0
R0617,C0577,1000.0
R0618,C0478,-1.0
R0618,C0525,1.0
R0618,C0578,1000.0
R0619,C0479,-1.0
R0619,C0525,1.0
R0619,C0579,1000.0
R0620,C0480,-1.0
R0620,C0525,1.0
R0620,C0580,1000.0
R0621,C0481,-1.0
R0621,C0525,1.0
R0621,C0581,1000.0
R0622,C0478,-1.0
R0622,C0526,1.0
R0622,C0582,1000.0
R0623,C0479,-1.0
R0623,C0526,1.0
R0623,C0583,1000.0
R0624,C0480,-1.0
R0624,C0526,1.0
R0624,C0584,1000.0
R0625,C0481,-1.0
R0625,C0526,1.0
R0625,C0585,1000.0
R0626,C0477,-1.0
R0626,C0527,1.0
R0626,C0586,1000.0
R0627,C0479,-1.0
R0627,C0527,1.0
R0627,C0587,1000.0
R0628,C0480,-1.0
R0628,C0527,1.0
R0628,C0588,1000.0
R0629,C0481,-1.0
R0629,C0527,1.0
R0629,C0589,1000.0
R0630,C0480,-1.0
R0630,C0528,1.0
R0630,C0590,1000.0
R0631,C0481,-1.0
R0631,C0528,1.0
R0631,C0591,1000.0
R0632,C0482,-1.0
R0632,C0528,1.0
R0632,C0592,1000.0
R0633,C0483,-1.0
R0633,C0528,1.0
R0633,C0593,1000.0
R0634,C0484,-1.0
R0634,C0528,1.0
R0634,C0594,1000.0
R0635,C0485,-1.0
R0635,C0528,1.0
R0635,C0595,1000.0
R0636,C0486,-1.0
R0636,C0528,1.0
R0636,C0596,1000.0
R0637,C0487,-1.0
R0637,C0528,1.0
R0637,C0597,1000.0
R0638,C0488,-1.0
R0638,C0528,1.0
R0638,C0598,1000.0
R0639,C0489,-1.0
R0639,C0528,1.0
R0639,C0599,1000.0
R0640,C0490,-1.0
R0640,C0528,1.0
R0640,C0600,1000.0
R0641,C0491,-1.0
R0641,C0528,1.0
R0641,C0601,1000.0
R0642,C0479,-1.0
R0642,C0529,1.0
R0642,C0602,1000.0
R0643,C0481,-1.0
R0643,C0529,1.0
R0643,C0603,1000.0
R0644,C0482,-1.0
R0644,C0529,1.0
R0644,C0604,1000.0
R0645,C0483,-1.0
R0645,C0529,1.0
R0645,C0605,1000.0
R0646,C0484,-1.0
R0646,C0529,1.0
R0646,C0606,1000.0
R0647,C0485,-1.0
R0647,C0529,1.0
R0647,C0607,1000.0
R0648,C0486,-1.0
R0648,C0529,1.0
R0648,C0608,1000.0
R0649,C0487,-1.0
R0649,C0529,1.0
R0649,C0609,1000.0
R0650,C0488,-1.0
R0650,C0529,1.0
R0650,C0610,1000.0
R0651,C0489,-1.0
R0651,C0529,1.0
R0651,C0611,1000.0
R0652,C0490,-1.0
R0652,C0529,1.0
R0652,C0612,1000.0
R0653,C0491,-1.0
R0653,C0529,1.0
R0653,C0613,1000.0
R0654,C0479,-1.0
R0654,C0530,1.0
R0654,C0614,1000.0
R0655,C0480,-1.0
R0655,C0530,1.0
R0655,C0615,1000.0
R0656,C0482,-1.0
R0656,C0530,1.0
R0656,C0616,1000.0
R0657,C0483,-1.0
R0657,C0530,1.0
R0657,C0617,1000.0
R0658,C0484,-1.0
R0658,C0530,1.0
R0658,C0618,1000.0
R0659,C0485,-1.0
R0659,C0530,1.0
R0659,C0619,1000.0
R0660,C0486,-1.0
R0660,C0530,1.0
R0660,C0620,1000.0
R0661,C0487,-1.0
R0661,C0530,1.0
R0661,C0621,1000.0
R0662,C0488,-1.0
R0662,C0530,1.0
R0662,C0622,1000.0
R0663,C0489,-1.0
R0663,C0530,1.0
R0663,C0623,1000.0
R0664,C0490,-1.0
R0664,C0530,1.0
R0664,C0624,1000.0
R0665,C0491,-1.0
R0665,C0530,1.0
R0665,C0625,1000.0
R0666,C0483,-1.0
R0666,C0531,1.0
R0666,C0626,1000.0
R0667,C0484,-1.0
R0667,C0531,1.0
R0667,C0627,1000.0
R0668,C0485,-1.0
R0668,C0531,1.0
R0668,C0628,1000.0
R0669,C0486,-1.0
R0669,C0531,1.0
R0669,C0629,1000.0
R0670,C0487,-1.0
R0670,C0531,1.0
R0670,C0630,1000.0
R0671,C0488,-1.0
R0671,C0531,1.0
R0671,C0631,1000.0
R0672,C0489,-1.0
R0672,C0531,1.0
R0672,C0632,1000.0
R0673,C0490,-1.0
R0673,C0531,1.0
R0673,C0633,1000.0
R0674,C0491,-1.0
R0674,C0531,1.0
R0674,C0634,1000.0
R0675,C0484,-1.0
R0675,C0532,1.0
R0675,C0635,1000.0
R0676,C0485,-1.0
R0676,C0532,1.0
R0676,C0636,1000.0
R0677,C0486,-1.0
R0677,C0532,1.0
R0677,C0637,1000.0
R0678,C0487,-1.0
R0678,C0532,1.0
R0678,C0638,1000.0
R0679,C0488,-1.0
R0679,C0532,1.0
R0679,C0639,1000.0
R0680,C0489,-1.0
R0680,C0532,1.0
R0680,C0640,1000.0
R0681,C0490,-1.0
R0681,C0532,1.0
R0681,C0641,1000.0
R0682,C0491,-1.0
R0682,C0532,1.0
R0682,C0642,1000.0
R0683,C0485,-1.0
R0683,C0533,1.0
R0683,C0643,1000.0
R0684,C0486,-1.0
R0684,C0533,1.0
R0684,C0644,1000.0
R0685,C0488,-1.0
R0685,C0533,1.0
R0685,C0645,1000.0
R0686,C0489,-1.0
R0686,C0533,1.0
R0686,C0646,1000.0
R0687,C0490,-1.0
R0687,C0533,1.0
R0687,C0647,1000.0
R0688,C0491,-1.0
R0688,C0533,1.0
R0688,C0648,1000.0
R0689,C0486,-1.0
R0689,C0534,1.0
R0689,C0649,1000.0
R0690,C0487,-1.0
R0690,C0534,1.0
R0690,C0650,1000.0
R0691,C0488,-1.0
R0691,C0534,1.0
R0691,C0651,1000.0
R0692,C0489,-1.0
R0692,C0534,1.0
R0692,C0652,1000.0
R0693,C0490,-1.0
R0693,C0534,1.0
R0693,C0653,1000.0
R0694,C0491,-1.0
R0694,C0534,1.0
R0694,C0654,1000.0
R0695,C0492,-1.0
R0695,C0534,1.0
R0695,C0655,1000.0
R0696,C0493,-1.0
R0696,C0534,1.0
R0696,C0656,1000.0
R0697,C0494,-1.0
R0697,C0534,1.0
R0697,C0657,1000.0
R0698,C0485,-1.0
R0698,C0535,1.0
R0698,C0658,1000.0
R0699,C0487,-1.0
R0699,C0535,1.0
R0699,C0659,1000.0
R0700,C0488,-1.0
R0700,C0535,1.0
R0700,C0660,1000.0
R0701,C0489,-1.0
R0701,C0535,1.0
R0701,C0661,1000.0
R0702,C0490,-1.0
R0702,C0535,1.0
R0702,C0662,1000.0
R0703,C0491,-1.0
R0703,C0535,1.0
R0703,C0663,1000.0
R0704,C0492,-1.0
R0704,C0535,1.0
R0704,C0664,1000.0
R0705,C0493,-1.0
R0705,C0535,1.0
R0705,C0665,1000.0
R0706,C0494,-1.0
R0706,C0535,1.0
R0706,C0666,1000.0
R0707,C0495,-1.0
R0707,C0535,1.0
R0707,C0667,1000.0
R0708,C0485,-1.0
R0708,C0536,1.0
R0708,C0668,1000.0
R0709,C0486,-1.0
R0709,C0536,1.0
R0709,C0669,1000.0
R0710,C0488,-1.0
R0710,C0536,1.0
R0710,C0670,1000.0
R0711,C0489,-1.0
R0711,C0536,1.0
R0711,C0671,1000.0
R0712,C0490,-1.0
R0712,C0536,1.0
R0712,C0672,1000.0
R0713,C0491,-1.0
R0713,C0536,1.0
R0713,C0673,1000.0
R0714,C0492,-1.0
R0714,C0536,1.0
R0714,C0674,1000.0
R0715,C0493,-1.0
R0715,C0536,1.0
R0715,C0675,1000.0
R0716,C0494,-1.0
R0716,C0536,1.0
R0716,C0676,1000.0
R0717,C0495,-1.0
R0717,C0536,1.0
R0717,C0677,1000.0
R0718,C0485,-1.0
R0718,C0537,1.0
R0718,C0678,1000.0
R0719,C0486,-1.0
R0719,C0537,1.0
R0719,C0679,1000.0
R0720,C0487,-1.0
R0720,C0537,1.0
R0720,C0680,1000.0
R0721,C0489,-1.0
R0721,C0537,1.0
R0721,C0681,1000.0
R0722,C0490,-1.0
R0722,C0537,1.0
R0722,C0682,1000.0
R0723,C0491,-1.0
R0723,C0537,1.0
R0723,C0683,1000.0
R0724,C0492,-1.0
R0724,C0537,1.0
R0724,C0684,1000.0
R0725,C0493,-1.0
R0725,C0537,1.0
R0725,C0685,1000.0
R0726,C0494,-1.0
R0726,C0537,1.0
R0726,C0686,1000.0
R0727,C0495,-1.0
R0727,C0537,1.0
R0727,C0687,1000.0
R0728,C0485,-1.0
R0728,C0538,1.0
R0728,C0688,1000.0
R0729,C0486,-1.0
R0729,C0538,1.0
R0729,C0689,1000.0
R0730,C0487,-1.0
R0730,C0538,1.0
R0730,C0690,1000.0
R0731,C0488,-1.0
R0731,C0538,1.0
R0731,C0691,1000.0
R0732,C0490,-1.0
R0732,C0538,1.0
R0732,C0692,1000.0
R0733,C0491,-1.0
R0733,C0538,1.0
R0733,C0693,1000.0
R0734,C0492,-1.0
R0734,C0538,1.0
R0734,C0694,1000.0
R0735,C0493,-1.0
R0735,C0538,1.0
R0735,C0695,1000.0
R0736,C0494,-1.0
R0736,C0538,1.0
R0736,C0696,1000.0
R0737,C0495,-1.0
R0737,C0538,1.0
R0737,C0697,1000.0
R0738,C0485,-1.0
R0738,C0539,1.0
R0738,C0698,1000.0
R0739,C0486,-1.0
R0739,C0539,1.0
R0739,C0699,1000.0
R0740,C0487,-1.0
R0740,C0539,1.0
R0740,C0700,1000.0
R0741,C0488,-1.0
R0741,C0539,1.0
R0741,C0701,1000.0
R0742,C0489,-1.0
R0742,C0539,1.0
R0742,C0702,1000.0
R0743,C0491,-1.0
R0743,C0539,1.0
R0743,C0703,1000.0
R0744,C0492,-1.0
R0744,C0539,1.0
R0744,C0704,1000.0
R0745,C0493,-1.0
R0745,C0539,1.0
R0745,C0705,1000.0
R0746,C0494,-1.0
R0746,C0539,1.0
R0746,C0706,1000.0
R0747,C0495,-1.0
R0747,C0539,1.0
R0747,C0707,1000.0
R0748,C0485,-1.0
R0748,C0540,1.0
R0748,C0708,1000.0
R0749,C0486,-1.0
R0749,C0540,1.0
R0749,C0709,1000.0
R0750,C0487,-1.0
R0750,C0540,1.0
R0750,C0710,1000.0
R0751,C0488,-1.0
R0751,C0540,1.0
R0751,C0711,1000.0
R0752,C0489,-1.0
R0752,C0540,1.0
R0752,C0712,1000.0
R0753,C0490,-1.0
R0753,C0540,1.0
R0753,C0713,1000.0
R0754,C0492,-1.0
R0754,C0540,1.0
R0754,C0714,1000.0
R0755,C0493,-1.0
R0755,C0540,1.0
R0755,C0715,1000.0
R0756,C0494,-1.0
R0756,C0540,1.0
R0756,C0716,1000.0
R0757,C0495,-1.0
R0757,C0540,1.0
R0757,C0717,1000.0
R0758,C0493,-1.0
R0758,C0541,1.0
R0758,C0718,1000.0
R0759,C0494,-1.0
R0759,C0541,1.0
R0759,C0719,1000.0
R0760,C0495,-1.0
R0760,C0541,1.0
R0760,C0720,1000.0
R0761,C0494,-1.0
R0761,C0542,1.0
R0761,C0721,1000.0
R0762,C0495,-1.0
R0762,C0542,1.0
R0762,C0722,1000.0
R0763,C0495,-1.0
R0763,C0543,1.0
R0763,C0723,1000.0
R0764,C0496,-1.0
R0764,C0544,1.0
R0765,C0116,-0.011
R0765,C0128,-0.011
R0765,C0129,-0.011
R0765,C0130,-0.011
R0765,C0131,-0.011
R0765,C0132,-0.011
R0765,C0133,-0.011
R0765,C0134,-0.011
R0765,C0135,-0.011
R0765,C0136,-0.011
R0765,C0137,-0.011
R0765,C0497,1.0
R0766,C0117,-0.015
R0766,C0138,-0.015
R0766,C0139,-0.015
R0766,C0140,-0.015
R0766,C0141,-0.015
R0766,C0142,-0.015
R0766,C0143,-0.015
R0766,C0144,-0.015
R0766,C0145,-0.015
R0766,C0146,-0.015
R0766,C0147,-0.015
R0766,C0148,-0.015
R0766,C0498,1.0
R0767,C0118,-0.017
R0767,C0128,-0.017
R0767,C0138,-0.017
R0767,C0149,-0.017
R0767,C0150,-0.017
R0767,C0151,-0.017
R0767,C0152,-0.017
R0767,C0153,-0.017
R0767,C0154,-0.017
R0767,C0155,-0.017
R0767,C0156,-0.017
R0767,C0157,-0.017
R0767,C0158,-0.017
R0767,C0159,-0.017
R0767,C0160,-0.017
R0767,C0161,-0.017
R0767,C0162,-0.017
R0767,C0163,-0.017
R0767,C0164,-0.017
R0767,C0165,-0.017
R0767,C0166,-0.017
R0767,C0167,-0.017
R0767,C0168,-0.017
R0767,C0169,-0.017
R0767,C0499,1.0
R0768,C0119,-0.014
R0768,C0129,-0.014
R0768,C0139,-0.014
R0768,C0149,-0.014
R0768,C0170,-0.014
R0768,C0171,-0.014
R0768,C0172,-0.014
R0768,C0173,-0.014
R0768,C0174,-0.014
R0768,C0175,-0.014
R0768,C0176,-0.014
R0768,C0177,-0.014
R0768,C0178,-0.014
R0768,C0179,-0.014
R0768,C0180,-0.014
R0768,C0181,-0.014
R0768,C0182,-0.014
R0768,C0183,-0.014
R0768,C0184,-0.014
R0768,C0185,-0.014
R0768,C0186,-0.014
R0768,C0187,-0.014
R0768,C0188,-0.014
R0768,C0189,-0.014
R0768,C0500,1.0
R0769,C0120,-0.019
R0769,C0130,-0.019
R0769,C0140,-0.019
R0769,C0150,-0.019
R0769,C0170,-0.019
R0769,C0190,-0.019
R0769,C0191,-0.019
R0769,C0192,-0.019
R0769,C0193,-0.019
R0769,C0194,-0.019
R0769,C0195,-0.019
R0769,C0196,-0.019
R0769,C0197,-0.019
R0769,C0198,-0.019
R0769,C0199,-0.019
R0769,C0200,-0.019
R0769,C0201,-0.019
R0769,C0202,-0.019
R0769,C0203,-0.019
R0769,C0204,-0.019
R0769,C0205,-0.019
R0769,C0206,-0.019
R0769,C0207,-0.019
R0769,C0208,-0.019
R0769,C0501,1.0
R0770,C0121,-0.018
R0770,C0131,-0.018
R0770,C0141,-0.018
R0770,C0151,-0.018
R0770,C0171,-0.018
R0770,C0208,-0.018
R0770,C0209,-0.018
R0770,C0210,-0.018
R0770,C0211,-0.018
R0770,C0212,-0.018
R0770,C0213,-0.018
R0770,C0214,-0.018
R0770,C0215,-0.018
R0770,C0216,-0.018
R0770,C0217,-0.018
R0770,C0218,-0.018
R0770,C0219,-0.018
R0770,C0220,-0.018
R0770,C0221,-0.018
R0770,C0222,-0.018
R0770,C0223,-0.018
R0770,C0224,-0.018
R0770,C0225,-0.018
R0770,C0226,-0.018
R0770,C0502,1.0
R0771,C0122,-0.017
R0771,C0142,-0.017
R0771,C0152,-0.017
R0771,C0172,-0.017
R0771,C0190,-0.017
R0771,C0209,-0.017
R0771,C0227,-0.017
R0771,C0228,-0.017
R0771,C0229,-0.017
R0771,C0230,-0.017
R0771,C0231,-0.017
R0771,C0503,1.0
R0772,C0123,-0.018
R0772,C0132,-0.018
R0772,C0143,-0.018
R0772,C0153,-0.018
R0772,C0173,-0.018
R0772,C0191,-0.018
R0772,C0210,-0.018
R0772,C0232,-0.018
R0772,C0233,-0.018
R0772,C0234,-0.018
R0772,C0235,-0.018
R0772,C0236,-0.018
R0772,C0237,-0.018
R0772,C0238,-0.018
R0772,C0239,-0.018
R0772,C0240,-0.018
R0772,C0241,-0.018
R0772,C0242,-0.018
R0772,C0243,-0.018
R0772,C0244,-0.018
R0772,C0504,1.0
R0773,C0154,-0.017
R0773,C0174,-0.017
R0773,C0192,-0.017
R0773,C0211,-0.017
R0773,C0227,-0.017
R0773,C0232,-0.017
R0773,C0245,-0.017
R0773,C0246,-0.017
R0773,C0247,-0.017
R0773,C0248,-0.017
R0773,C0249,-0.017
R0773,C0250,-0.017
R0773,C0251,-0.017
R0773,C0252,-0.017
R0773,C0505,1.0
R0774,C0124,-0.018
R0774,C0133,-0.018
R0774,C0144,-0.018
R0774,C0155,-0.018
R0774,C0175,-0.018
R0774,C0193,-0.018
R0774,C0212,-0.018
R0774,C0233,-0.018
R0774,C0253,-0.018
R0774,C0254,-0.018
R0774,C0255,-0.018
R0774,C0256,-0.018
R0774,C0506,1.0
R0775,C0134,-0.013
R0775,C0156,-0.013
R0775,C0176,-0.013
R0775,C0194,-0.013
R0775,C0213,-0.013
R0775,C0228,-0.013
R0775,C0234,-0.013
R0775,C0245,-0.013
R0775,C0253,-0.013
R0775,C0257,-0.013
R0775,C0258,-0.013
R0775,C0259,-0.013
R0775,C0260,-0.013
R0775,C0261,-0.013
R0775,C0507,1.0
R0776,C0157,-0.014
R0776,C0177,-0.014
R0776,C0195,-0.014
R0776,C0214,-0.014
R0776,C0235,-0.014
R0776,C0257,-0.014
R0776,C0262,-0.014
R0776,C0263,-0.014
R0776,C0264,-0.014
R0776,C0508,1.0
R0777,C0158,-0.017
R0777,C0178,-0.017
R0777,C0196,-0.017
R0777,C0215,-0.017
R0777,C0236,-0.017
R0777,C0246,-0.017
R0777,C0258,-0.017
R0777,C0265,-0.017
R0777,C0509,1.0
R0778,C0135,-0.013
R0778,C0159,-0.013
R0778,C0179,-0.013
R0778,C0197,-0.013
R0778,C0216,-0.013
R0778,C0259,-0.013
R0778,C0266,-0.013
R0778,C0267,-0.013
R0778,C0510,1.0
R0779,C0145,-0.015
R0779,C0160,-0.015
R0779,C0180,-0.015
R0779,C0198,-0.015
R0779,C0217,-0.015
R0779,C0237,-0.015
R0779,C0247,-0.015
R0779,C0268,-0.015
R0779,C0269,-0.015
R0779,C0277,-0.015
R0779,C0511,1.0
R0780,C0161,-0.013
R0780,C0181,-0.013
R0780,C0199,-0.013
R0780,C0218,-0.013
R0780,C0270,-0.013
R0780,C0512,1.0
R0781,C0162,-0.017
R0781,C0182,-0.017
R0781,C0200,-0.017
R0781,C0219,-0.017
R0781,C0271,-0.017
R0781,C0272,-0.017
R0781,C0273,-0.017
R0781,C0513,1.0
R0782,C0146,-0.011
R0782,C0163,-0.011
R0782,C0183,-0.011
R0782,C0201,-0.011
R0782,C0220,-0.011
R0782,C0238,-0.011
R0782,C0268,-0.011
R0782,C0274,-0.011
R0782,C0275,-0.011
R0782,C0276,-0.011
R0782,C0278,-0.011
R0782,C0514,1.0
R0783,C0136,-0.011
R0783,C0147,-0.011
R0783,C0164,-0.011
R0783,C0184,-0.011
R0783,C0202,-0.011
R0783,C0221,-0.011
R0783,C0229,-0.011
R0783,C0239,-0.011
R0783,C0248,-0.011
R0783,C0260,-0.011
R0783,C0262,-0.011
R0783,C0277,-0.011
R0783,C0278,-0.011
R0783,C0279,-0.011
R0783,C0280,-0.011
R0783,C0281,-0.011
R0783,C0282,-0.011
R0783,C0283,-0.011
R0783,C0515,1.0
R0784,C0165,-0.017
R0784,C0185,-0.017
R0784,C0203,-0.017
R0784,C0222,-0.017
R0784,C0240,-0.017
R0784,C0249,-0.017
R0784,C0274,-0.017
R0784,C0279,-0.017
R0784,C0284,-0.017
R0784,C0285,-0.017
R0784,C0286,-0.017
R0784,C0516,1.0
R0785,C0125,-0.015
R0785,C0166,-0.015
R0785,C0186,-0.015
R0785,C0204,-0.015
R0785,C0223,-0.015
R0785,C0241,-0.015
R0785,C0271,-0.015
R0785,C0280,-0.015
R0785,C0287,-0.015
R0785,C0517,1.0
R0786,C0126,-0.017
R0786,C0167,-0.017
R0786,C0187,-0.017
R0786,C0205,-0.017
R0786,C0224,-0.017
R0786,C0242,-0.017
R0786,C0250,-0.017
R0786,C0254,-0.017
R0786,C0275,-0.017
R0786,C0281,-0.017
R0786,C0284,-0.017
R0786,C0288,-0.017
R0786,C0289,-0.017
R0786,C0518,1.0
R0787,C0127,-0.017
R0787,C0168,-0.017
R0787,C0188,-0.017
R0787,C0206,-0.017
R0787,C0225,-0.017
R0787,C0230,-0.017
R0787,C0243,-0.017
R0787,C0251,-0.017
R0787,C0255,-0.017
