id_edge,source_node,target_node,flow_cost,fixed_cost
2858,311,387,10.0,64.0
2859,387,311,8.0,62.0
2860,311,488,0.0,66.0
2861,488,311,8.0,100.0
2862,313,416,4.0,96.0
2863,416,313,3.0,63.0
2864,317,482,2.0,53.0
2865,482,317,8.0,86.0
2866,317,336,0.0,92.0
2867,336,317,10.0,95.0
2868,318,449,4.0,90.0
2869,449,318,7.0,100.0
2870,320,349,4.0,72.0
2871,349,320,10.0,50.0
2872,320,406,6.0,67.0
2873,406,320,6.0,99.0
2874,322,325,3.0,65.0
2875,325,322,2.0,85.0
2876,322,397,10.0,55.0
2877,397,322,6.0,68.0
2878,322,469,9.0,68.0
2879,469,322,2.0,69.0
2880,324,352,0.0,62.0
2881,352,324,0.0,73.0
2882,326,422,6.0,90.0
2883,422,326,0.0,90.0
2884,328,371,3.0,68.0
2885,371,328,5.0,60.0
2886,332,429,3.0,50.0
2887,429,332,9.0,88.0
2888,334,446,0.0,59.0
2889,446,334,3.0,66.0
2890,334,466,9.0,84.0
2891,466,334,7.0,93.0
2892,336,482,4.0,60.0
2893,482,336,0.0,61.0
2894,336,433,0.0,71.0
2895,433,336,2.0,73.0
2896,336,392,0.0,73.0
2897,392,336,6.0,53.0
2898,337,445,9.0,61.0
2899,445,337,6.0,69.0
2900,338,453,10.0,89.0
2901,453,338,1.0,69.0
2902,341,348,2.0,93.0
2903,348,341,3.0,90.0
2904,343,448,9.0,72.0
2905,448,343,5.0,91.0
2906,343,423,7.0,72.0
2907,423,343,10.0,54.0
2908,343,368,2.0,98.0
2909,368,343,7.0,79.0
2910,344,398,3.0,62.0
2911,398,344,9.0,79.0
2912,346,385,3.0,56.0
2913,385,346,10.0,91.0
2914,347,474,5.0,82.0
2915,474,347,5.0,87.0
2916,349,406,9.0,93.0
2917,406,349,2.0,75.0
2918,351,452,6.0,64.0
2919,452,351,1.0,95.0
2920,351,387,8.0,65.0
2921,387,351,9.0,62.0
2922,353,425,6.0,74.0
2923,425,353,7.0,76.0
2924,355,403,2.0,68.0
2925,403,355,3.0,90.0
2926,356,359,3.0,78.0
2927,359,356,8.0,50.0
2928,356,476,2.0,72.0
2929,476,356,3.0,53.0
2930,358,491,5.0,90.0
2931,491,358,2.0,64.0
2932,359,476,4.0,81.0
2933,476,359,4.0,70.0
2934,363,414,3.0,91.0
2935,414,363,6.0,63.0
2936,364,378,0.0,68.0
2937,378,364,3.0,68.0
2938,367,470,5.0,90.0
2939,470,367,8.0,74.0
2940,369,463,0.0,78.0
2941,463,369,4.0,79.0
2942,370,499,0.0,89.0
2943,499,370,5.0,70.0
2944,372,404,6.0,74.0
2945,404,372,0.0,81.0
2946,374,402,10.0,78.0
2947,402,374,7.0,62.0
2948,374,439,8.0,61.0
2949,439,374,3.0,98.0
2950,379,418,7.0,93.0
2951,418,379,9.0,59.0
2952,382,455,1.0,71.0
2953,455,382,5.0,87.0
2954,383,489,4.0,92.0
2955,489,383,10.0,93.0
2956,384,479,7.0,57.0
2957,479,384,7.0,68.0
2958,388,435,3.0,80.0
2959,435,388,10.0,81.0
2960,392,433,10.0,54.0
2961,433,392,3.0,54.0
2962,393,459,8.0,75.0
2963,459,393,7.0,96.0
2964,393,475,0.0,77.0
2965,475,393,8.0,62.0
2966,396,484,8.0,68.0
2967,484,396,8.0,53.0
2968,397,469,10.0,65.0
2969,469,397,10.0,75.0
2970,402,439,10.0,81.0
2971,439,402,3.0,73.0
2972,403,407,9.0,83.0
2973,407,403,2.0,63.0
2974,423,448,6.0,100.0
2975,448,423,5.0,92.0
2976,424,461,6.0,88.0
2977,461,424,0.0,91.0
2978,424,468,10.0,64.0
2979,468,424,3.0,88.0
2980,437,444,1.0,79.0
2981,444,437,0.0,82.0
2982,459,475,0.0,74.0
2983,475,459,3.0,90.0
2984,466,487,0.0,56.0
2985,487,466,5.0,96.0
